features_begin_index,features_mid_index,leaf_node_num,tn,fp,fn,tp,acc
1,1,3,66,9,12,12,0.7878787878787878
1,2,3,70,5,7,17,0.8787878787878788
1,3,3,71,4,9,15,0.8686868686868687
1,4,3,70,5,7,17,0.8787878787878788
1,5,3,72,3,5,19,0.9191919191919192
1,6,3,71,4,3,21,0.9292929292929293
1,7,3,71,4,3,21,0.9292929292929293
1,8,3,72,3,5,19,0.9191919191919192
1,9,3,72,3,5,19,0.9191919191919192
1,10,3,72,3,5,19,0.9191919191919192
1,11,3,73,2,4,20,0.9393939393939394
1,12,3,72,3,3,21,0.9393939393939394
1,13,3,72,3,3,21,0.9393939393939394
1,14,3,72,3,3,21,0.9393939393939394
1,15,3,71,4,4,20,0.9191919191919192
1,16,3,73,2,3,21,0.9494949494949495
1,17,3,73,2,3,21,0.9494949494949495
1,18,3,73,2,3,21,0.9494949494949495
1,19,3,73,2,3,21,0.9494949494949495
1,20,3,73,2,3,21,0.9494949494949495
1,21,3,73,2,3,21,0.9494949494949495
1,22,3,73,2,3,21,0.9494949494949495
1,23,3,73,2,3,21,0.9494949494949495
1,24,3,73,2,3,21,0.9494949494949495
1,25,3,74,1,2,22,0.9696969696969697
1,26,3,74,1,2,22,0.9696969696969697
1,27,3,74,1,2,22,0.9696969696969697
1,28,3,74,1,2,22,0.9696969696969697
1,29,3,74,1,2,22,0.9696969696969697
1,30,3,74,1,2,22,0.9696969696969697
1,31,3,72,3,0,24,0.9696969696969697
1,32,3,74,1,0,24,0.98989898989899
1,33,3,73,2,0,24,0.9797979797979798
1,34,3,74,1,0,24,0.98989898989899
1,35,3,73,2,0,24,0.9797979797979798
1,36,3,72,3,0,24,0.9696969696969697
1,37,3,74,1,0,24,0.98989898989899
1,38,3,73,2,0,24,0.9797979797979798
1,39,3,74,1,0,24,0.98989898989899
1,40,3,73,2,1,23,0.9696969696969697
1,41,3,75,0,2,22,0.9797979797979798
1,42,3,75,0,2,22,0.9797979797979798
2,2,3,71,4,13,11,0.8282828282828283
2,3,3,72,3,10,14,0.8686868686868687
2,4,3,70,5,8,16,0.8686868686868687
2,5,3,69,6,3,21,0.9090909090909091
2,6,3,69,6,3,21,0.9090909090909091
2,7,3,70,5,4,20,0.9090909090909091
2,8,3,71,4,2,22,0.9393939393939394
2,9,3,72,3,3,21,0.9393939393939394
2,10,3,70,5,3,21,0.9191919191919192
2,11,3,72,3,3,21,0.9393939393939394
2,12,3,71,4,2,22,0.9393939393939394
2,13,3,73,2,5,19,0.9292929292929293
2,14,3,73,2,5,19,0.9292929292929293
2,15,3,72,3,3,21,0.9393939393939394
2,16,3,73,2,3,21,0.9494949494949495
2,17,3,71,4,2,22,0.9393939393939394
2,18,3,71,4,2,22,0.9393939393939394
2,19,3,73,2,2,22,0.9595959595959596
2,20,3,71,4,3,21,0.9292929292929293
2,21,3,71,4,2,22,0.9393939393939394
2,22,3,74,1,3,21,0.9595959595959596
2,23,3,75,0,5,19,0.9494949494949495
2,24,3,73,2,3,21,0.9494949494949495
2,25,3,74,1,2,22,0.9696969696969697
2,26,3,74,1,2,22,0.9696969696969697
2,27,3,74,1,2,22,0.9696969696969697
2,28,3,74,1,2,22,0.9696969696969697
2,29,3,74,1,2,22,0.9696969696969697
2,30,3,74,1,2,22,0.9696969696969697
2,31,3,73,2,0,24,0.9797979797979798
2,32,3,73,2,0,24,0.9797979797979798
2,33,3,73,2,0,24,0.9797979797979798
2,34,3,72,3,0,24,0.9696969696969697
2,35,3,72,3,0,24,0.9696969696969697
2,36,3,73,2,0,24,0.9797979797979798
2,37,3,72,3,0,24,0.9696969696969697
2,38,3,72,3,0,24,0.9696969696969697
2,39,3,72,3,0,24,0.9696969696969697
2,40,3,72,3,1,23,0.9595959595959596
2,41,3,74,1,2,22,0.9696969696969697
2,42,3,74,1,2,22,0.9696969696969697
3,3,3,70,5,7,17,0.8787878787878788
3,4,3,69,6,6,18,0.8787878787878788
3,5,3,69,6,3,21,0.9090909090909091
3,6,3,69,6,3,21,0.9090909090909091
3,7,3,69,6,3,21,0.9090909090909091
3,8,3,70,5,3,21,0.9191919191919192
3,9,3,70,5,3,21,0.9191919191919192
3,10,3,71,4,4,20,0.9191919191919192
3,11,3,70,5,3,21,0.9191919191919192
3,12,3,73,2,4,20,0.9393939393939394
3,13,3,73,2,4,20,0.9393939393939394
3,14,3,73,2,4,20,0.9393939393939394
3,15,3,72,3,3,21,0.9393939393939394
3,16,3,72,3,4,20,0.9292929292929293
3,17,3,71,4,2,22,0.9393939393939394
3,18,3,71,4,2,22,0.9393939393939394
3,19,3,71,4,2,22,0.9393939393939394
3,20,3,71,4,3,21,0.9292929292929293
3,21,3,71,4,2,22,0.9393939393939394
3,22,3,74,1,3,21,0.9595959595959596
3,23,3,74,1,3,21,0.9595959595959596
3,24,3,75,0,5,19,0.9494949494949495
3,25,3,74,1,2,22,0.9696969696969697
3,26,3,74,1,2,22,0.9696969696969697
3,27,3,74,1,2,22,0.9696969696969697
3,28,3,74,1,2,22,0.9696969696969697
3,29,3,74,1,2,22,0.9696969696969697
3,30,3,74,1,2,22,0.9696969696969697
3,31,3,74,1,0,24,0.98989898989899
3,32,3,74,1,0,24,0.98989898989899
3,33,3,74,1,0,24,0.98989898989899
3,34,3,74,1,0,24,0.98989898989899
3,35,3,73,2,0,24,0.9797979797979798
3,36,3,72,3,0,24,0.9696969696969697
3,37,3,74,1,0,24,0.98989898989899
3,38,3,73,2,0,24,0.9797979797979798
3,39,3,74,1,0,24,0.98989898989899
3,40,3,73,2,1,23,0.9696969696969697
3,41,3,74,1,2,22,0.9696969696969697
3,42,3,74,1,2,22,0.9696969696969697
4,4,3,70,5,15,9,0.797979797979798
4,5,3,70,5,4,20,0.9090909090909091
4,6,3,70,5,4,20,0.9090909090909091
4,7,3,70,5,4,20,0.9090909090909091
4,8,3,70,5,2,22,0.9292929292929293
4,9,3,70,5,3,21,0.9191919191919192
4,10,3,70,5,3,21,0.9191919191919192
4,11,3,70,5,3,21,0.9191919191919192
4,12,3,72,3,5,19,0.9191919191919192
4,13,3,73,2,4,20,0.9393939393939394
4,14,3,73,2,4,20,0.9393939393939394
4,15,3,71,4,4,20,0.9191919191919192
4,16,3,72,3,4,20,0.9292929292929293
4,17,3,71,4,2,22,0.9393939393939394
4,18,3,71,4,2,22,0.9393939393939394
4,19,3,71,4,2,22,0.9393939393939394
4,20,3,71,4,3,21,0.9292929292929293
4,21,3,71,4,3,21,0.9292929292929293
4,22,3,74,1,3,21,0.9595959595959596
4,23,3,74,1,3,21,0.9595959595959596
4,24,3,75,0,4,20,0.9595959595959596
4,25,3,74,1,2,22,0.9696969696969697
4,26,3,74,1,2,22,0.9696969696969697
4,27,3,74,1,2,22,0.9696969696969697
4,28,3,74,1,2,22,0.9696969696969697
4,29,3,74,1,2,22,0.9696969696969697
4,30,3,74,1,2,22,0.9696969696969697
4,31,3,74,1,0,24,0.98989898989899
4,32,3,72,3,0,24,0.9696969696969697
4,33,3,73,2,0,24,0.9797979797979798
4,34,3,73,2,0,24,0.9797979797979798
4,35,3,74,1,0,24,0.98989898989899
4,36,3,72,3,0,24,0.9696969696969697
4,37,3,72,3,0,24,0.9696969696969697
4,38,3,72,3,0,24,0.9696969696969697
4,39,3,73,2,0,24,0.9797979797979798
4,40,3,74,1,1,23,0.9797979797979798
4,41,3,74,1,2,22,0.9696969696969697
4,42,3,74,1,2,22,0.9696969696969697
5,5,3,68,7,4,20,0.8888888888888888
5,6,3,74,1,9,15,0.898989898989899
5,7,3,72,3,6,18,0.9090909090909091
5,8,3,73,2,7,17,0.9090909090909091
5,9,3,73,2,7,17,0.9090909090909091
5,10,3,73,2,7,17,0.9090909090909091
5,11,3,73,2,7,17,0.9090909090909091
5,12,3,74,1,5,19,0.9393939393939394
5,13,3,74,1,5,19,0.9393939393939394
5,14,3,73,2,4,20,0.9393939393939394
5,15,3,72,3,2,22,0.9494949494949495
5,16,3,73,2,2,22,0.9595959595959596
5,17,3,72,3,2,22,0.9494949494949495
5,18,3,72,3,2,22,0.9494949494949495
5,19,3,72,3,2,22,0.9494949494949495
5,20,3,72,3,2,22,0.9494949494949495
5,21,3,72,3,2,22,0.9494949494949495
5,22,3,73,2,4,20,0.9393939393939394
5,23,3,72,3,2,22,0.9494949494949495
5,24,3,73,2,4,20,0.9393939393939394
5,25,3,74,1,5,19,0.9393939393939394
5,26,3,74,1,5,19,0.9393939393939394
5,27,3,73,2,3,21,0.9494949494949495
5,28,3,74,1,4,20,0.9494949494949495
5,29,3,72,3,0,24,0.9696969696969697
5,30,3,74,1,3,21,0.9595959595959596
5,31,3,72,3,2,22,0.9494949494949495
5,32,3,73,2,3,21,0.9494949494949495
5,33,3,72,3,1,23,0.9595959595959596
5,34,3,72,3,1,23,0.9595959595959596
5,35,3,72,3,1,23,0.9595959595959596
5,36,3,72,3,1,23,0.9595959595959596
5,37,3,72,3,1,23,0.9595959595959596
5,38,3,73,2,2,22,0.9595959595959596
5,39,3,73,2,2,22,0.9595959595959596
5,40,3,73,2,2,22,0.9595959595959596
5,41,3,74,1,2,22,0.9696969696969697
5,42,3,74,1,2,22,0.9696969696969697
6,6,3,70,5,9,15,0.8585858585858586
6,7,3,70,5,8,16,0.8686868686868687
6,8,3,69,6,5,19,0.8888888888888888
6,9,3,69,6,5,19,0.8888888888888888
6,10,3,69,6,5,19,0.8888888888888888
6,11,3,69,6,5,19,0.8888888888888888
6,12,3,73,2,6,18,0.9191919191919192
6,13,3,73,2,6,18,0.9191919191919192
6,14,3,72,3,4,20,0.9292929292929293
6,15,3,75,0,5,19,0.9494949494949495
6,16,3,75,0,5,19,0.9494949494949495
6,17,3,73,2,2,22,0.9595959595959596
6,18,3,73,2,2,22,0.9595959595959596
6,19,3,73,2,3,21,0.9494949494949495
6,20,3,73,2,2,22,0.9595959595959596
6,21,3,72,3,1,23,0.9595959595959596
6,22,3,73,2,4,20,0.9393939393939394
6,23,3,74,1,2,22,0.9696969696969697
6,24,3,74,1,4,20,0.9494949494949495
6,25,3,73,2,2,22,0.9595959595959596
6,26,3,73,2,2,22,0.9595959595959596
6,27,3,72,3,0,24,0.9696969696969697
6,28,3,74,1,3,21,0.9595959595959596
6,29,3,72,3,0,24,0.9696969696969697
6,30,3,73,2,1,23,0.9696969696969697
6,31,3,73,2,1,23,0.9696969696969697
6,32,3,73,2,2,22,0.9595959595959596
6,33,3,72,3,0,24,0.9696969696969697
6,34,3,72,3,1,23,0.9595959595959596
6,35,3,72,3,1,23,0.9595959595959596
6,36,3,72,3,1,23,0.9595959595959596
6,37,3,72,3,1,23,0.9595959595959596
6,38,3,73,2,3,21,0.9494949494949495
6,39,3,73,2,3,21,0.9494949494949495
6,40,3,73,2,3,21,0.9494949494949495
6,41,3,73,2,1,23,0.9696969696969697
6,42,3,74,1,3,21,0.9595959595959596
7,7,3,75,0,20,4,0.797979797979798
7,8,3,71,4,7,17,0.8888888888888888
7,9,3,71,4,7,17,0.8888888888888888
7,10,3,71,4,7,17,0.8888888888888888
7,11,3,71,4,7,17,0.8888888888888888
7,12,3,71,4,7,17,0.8888888888888888
7,13,3,71,4,6,18,0.898989898989899
7,14,3,71,4,4,20,0.9191919191919192
7,15,3,72,3,4,20,0.9292929292929293
7,16,3,72,3,4,20,0.9292929292929293
7,17,3,72,3,2,22,0.9494949494949495
7,18,3,73,2,1,23,0.9696969696969697
7,19,3,73,2,1,23,0.9696969696969697
7,20,3,72,3,4,20,0.9292929292929293
7,21,3,73,2,4,20,0.9393939393939394
7,22,3,73,2,3,21,0.9494949494949495
7,23,3,73,2,3,21,0.9494949494949495
7,24,3,73,2,3,21,0.9494949494949495
7,25,3,73,2,4,20,0.9393939393939394
7,26,3,75,0,7,17,0.9292929292929293
7,27,3,74,1,3,21,0.9595959595959596
7,28,3,74,1,3,21,0.9595959595959596
7,29,3,74,1,3,21,0.9595959595959596
7,30,3,74,1,3,21,0.9595959595959596
7,31,3,72,3,0,24,0.9696969696969697
7,32,3,73,2,1,23,0.9696969696969697
7,33,3,74,1,2,22,0.9696969696969697
7,34,3,72,3,1,23,0.9595959595959596
7,35,3,72,3,1,23,0.9595959595959596
7,36,3,72,3,1,23,0.9595959595959596
7,37,3,72,3,1,23,0.9595959595959596
7,38,3,73,2,3,21,0.9494949494949495
7,39,3,73,2,3,21,0.9494949494949495
7,40,3,73,2,3,21,0.9494949494949495
7,41,3,74,1,2,22,0.9696969696969697
7,42,3,73,2,1,23,0.9696969696969697
8,8,3,72,3,12,12,0.8484848484848485
8,9,3,72,3,12,12,0.8484848484848485
8,10,3,72,3,12,12,0.8484848484848485
8,11,3,72,3,12,12,0.8484848484848485
8,12,3,69,6,6,18,0.8787878787878788
