features_begin_index,features_mid_index,leaf_node_num,tn,fp,fn,tp,acc
1,1,3,86,5,13,15,0.8487394957983193
1,2,3,89,2,12,16,0.8823529411764706
1,3,3,89,2,10,18,0.8991596638655462
1,4,3,89,2,11,17,0.8907563025210085
1,5,3,88,3,6,22,0.9243697478991597
1,6,3,89,2,9,19,0.907563025210084
1,7,3,90,1,8,20,0.9243697478991597
1,8,3,89,2,9,19,0.907563025210084
1,9,3,89,2,10,18,0.8991596638655462
1,10,3,89,2,7,21,0.9243697478991597
1,11,3,89,2,7,21,0.9243697478991597
1,12,3,88,3,6,22,0.9243697478991597
1,13,3,88,3,8,20,0.907563025210084
1,14,3,89,2,12,16,0.8823529411764706
1,15,3,89,2,7,21,0.9243697478991597
1,16,3,89,2,8,20,0.9159663865546218
1,17,3,89,2,7,21,0.9243697478991597
1,18,3,90,1,7,21,0.9327731092436975
1,19,3,90,1,6,22,0.9411764705882353
1,20,3,89,2,6,22,0.9327731092436975
1,21,3,89,2,8,20,0.9159663865546218
1,22,3,89,2,6,22,0.9327731092436975
1,23,3,89,2,5,23,0.9411764705882353
1,24,3,90,1,7,21,0.9327731092436975
1,25,3,89,2,9,19,0.907563025210084
1,26,3,89,2,7,21,0.9243697478991597
1,27,3,89,2,5,23,0.9411764705882353
1,28,3,90,1,9,19,0.9159663865546218
1,29,3,89,2,7,21,0.9243697478991597
1,30,3,89,2,6,22,0.9327731092436975
1,31,3,88,3,8,20,0.907563025210084
1,32,3,90,1,7,21,0.9327731092436975
1,33,3,89,2,7,21,0.9243697478991597
1,34,3,89,2,6,22,0.9327731092436975
1,35,3,91,0,4,24,0.9663865546218487
1,36,3,89,2,10,18,0.8991596638655462
1,37,3,90,1,7,21,0.9327731092436975
1,38,3,89,2,8,20,0.9159663865546218
1,39,3,91,0,7,21,0.9411764705882353
1,40,3,90,1,7,21,0.9327731092436975
1,41,3,89,2,7,21,0.9243697478991597
1,42,3,89,2,8,20,0.9159663865546218
1,43,3,90,1,8,20,0.9243697478991597
1,44,3,91,0,6,22,0.9495798319327731
1,45,3,90,1,9,19,0.9159663865546218
1,46,3,89,2,9,19,0.907563025210084
1,47,3,91,0,7,21,0.9411764705882353
2,2,3,89,2,18,10,0.8319327731092437
2,3,3,89,2,9,19,0.907563025210084
2,4,3,89,2,11,17,0.8907563025210085
2,5,3,90,1,7,21,0.9327731092436975
2,6,3,88,3,6,22,0.9243697478991597
2,7,3,88,3,5,23,0.9327731092436975
2,8,3,88,3,7,21,0.9159663865546218
2,9,3,89,2,6,22,0.9327731092436975
2,10,3,90,1,7,21,0.9327731092436975
2,11,3,89,2,7,21,0.9243697478991597
2,12,3,90,1,7,21,0.9327731092436975
2,13,3,88,3,7,21,0.9159663865546218
2,14,3,90,1,9,19,0.9159663865546218
2,15,3,90,1,7,21,0.9327731092436975
2,16,3,91,0,8,20,0.9327731092436975
2,17,3,91,0,8,20,0.9327731092436975
2,18,3,91,0,8,20,0.9327731092436975
2,19,3,90,1,8,20,0.9243697478991597
2,20,3,90,1,5,23,0.9495798319327731
2,21,3,91,0,7,21,0.9411764705882353
2,22,3,89,2,7,21,0.9243697478991597
2,23,3,90,1,10,18,0.907563025210084
2,24,3,90,1,8,20,0.9243697478991597
2,25,3,91,0,6,22,0.9495798319327731
2,26,3,91,0,5,23,0.957983193277311
