,comp 1,comp 2,comp 3,comp 4,comp 5,comp 6,comp 7,comp 8,comp 9,comp 10,comp 11,comp 12,comp 13,comp 14,comp 15,indicator
stop_video_sum,0.131267484739,-0.128879188308,0.15408932554,-0.239296968688,-0.127153222039,0.0564373360079,-0.0538696730196,-0.0577760468527,0.0125761231492,0.00310302826058,0.0330971935087,0.120023697363,-0.12582317346,0.336446791362,0.193482401902,
stop_video_avg,0.0781698799911,-0.0681558796567,0.346568682502,-0.225301333017,0.170012616579,-0.0217052228414,-0.129408377738,-0.100997256301,0.131063948329,-0.0333344666742,-0.115649212128,-0.0802970195677,0.32710109769,0.201281510716,0.0346847663074,
video_forward_seek_sum,0.128317606487,0.138677470707,-0.0939700025048,0.130783789412,-0.152911862057,-0.15285714701,-0.167085590942,-0.35009768026,0.0982985616473,0.120787462264,-0.136049338123,-0.0558586694246,0.166291966572,-0.127978264768,-0.0442090754242,
video_forward_seek_avg,0.10883029562,0.161050897663,-0.0279520235293,0.235165471254,0.0229191998154,-0.208104334347,-0.170414184029,-0.323919665121,0.0753612139302,0.292270722425,-0.0257430451159,0.15519733975,0.0691598323204,0.0498855186554,0.126696936201,
video_backward_seek_sum,0.144943617642,0.141418552145,-0.0431799395893,-0.0433373293203,-0.155303204548,-0.2122471291,-0.0804964377877,0.183579601855,0.11237912956,-0.205652426713,0.20211544305,-0.118146876195,0.0410637432561,0.0963089705413,-0.016552888599,
video_backward_seek_avg,0.13309296356,0.180206335679,0.0565851122864,0.0425498278881,0.00844447170784,-0.252118369631,-0.106316172501,0.227690418014,0.0467534434569,-0.145285329233,0.344277124039,-0.0964383394022,-0.0695680088876,0.118785405142,-0.0487578686738,
video_pause_forward_seek_sum,0.156865737051,0.0715330056308,-0.125142028724,-0.153514124743,0.0504967871308,0.187264676423,0.0877214851467,0.0589761730935,-0.0332545665968,-0.0663979668183,-0.167464651049,-0.0473663752929,-0.0799941836193,0.116244165158,-0.231756846974,
video_pause_forward_seek_avg,0.142032394037,0.126248113073,-0.0328389151676,-0.0766144218345,0.278383883585,0.178040135529,0.0889547985301,0.0699091955741,-0.102916087084,0.0163261494159,-0.0796471067012,0.0167406555559,-0.182630159458,0.114052608982,-0.0901615077038,
video_pause_backward_seek_sum,0.153449459161,0.0460542946218,-0.0721211304769,-0.13230162288,-0.100863417614,0.153568894182,0.205191987006,0.0744999053608,-0.072657416356,-0.0309982545855,-0.0218693322035,0.00833038628768,0.267854822632,-0.153743680503,0.256380991211,
video_pause_backward_seek_avg,0.141975031,0.0922483632762,0.0201624791751,-0.0481227937763,0.124555587122,0.126442218411,0.241536784944,0.0831531041741,-0.199909191267,0.101167261861,0.0961574188864,0.0666049287036,0.263448834244,-0.270661013886,0.432380022419,
video_stop_backward_seek_sum,0.102958331507,-0.0521909025049,0.171852120005,-0.150359409522,-0.164085801713,-0.317097468396,-0.0143621693668,0.0692429298771,-0.324256106073,0.100384823562,-0.128811694615,0.064154798488,-0.408560717952,-0.104902681363,-0.0310077296167,
video_stop_backward_seek_avg,0.0600686823954,-0.0049835435879,0.285868724493,-0.133266322065,0.0380121240061,-0.369813985636,0.000946356541285,0.128079185852,-0.38021881704,0.0534485514246,-0.241297453281,0.0720864043901,0.153879689676,-0.326008097041,-0.318296431375,
all_type_video_forward_seek_sum,0.167425808953,0.115461645808,-0.129439298781,-0.0389967663834,-0.0407457746999,0.0507489541102,-0.0226285483439,-0.130978132847,0.0257566572713,0.0145947864484,-0.178428852563,-0.0587298008308,0.027355873007,0.0153139635471,-0.176401623237,
all_type_video_forward_seek_avg,0.153054935185,0.170149022317,-0.0368474483699,0.0729719790874,0.199091584307,0.00941820812519,-0.0303461206646,-0.124403587511,-0.0291201823429,0.165843065305,-0.0673270298391,0.093549596926,-0.086217202114,0.102923127937,0.00661219209827,
all_type_video_backward_seek_sum,0.159887903459,0.118996339332,-0.0516886897092,-0.0784831463226,-0.151907303681,-0.115193635073,0.0063088100764,0.162290484759,0.0528508208856,-0.160838126881,0.140434254784,-0.0837826678604,0.108306549526,0.0194838985502,0.0701130935934,
all_type_video_backward_seek_avg,0.152020303131,0.169726806213,0.0600774653451,0.0124087232348,0.0491592443722,-0.16535881555,-0.00194907830044,0.207898066855,-0.043070674256,-0.0768925680503,0.289845699584,-0.049986156825,0.0388896680419,-0.00905885387565,0.0951101046559,
all_type_video_seek_sum,0.171685068702,0.121437704455,-0.107705894743,-0.0543394298356,-0.0811004078444,-0.00490633841977,-0.0134896702793,-0.0343163653416,0.0362430833181,-0.0458488989594,-0.0748117228799,-0.0698613204089,0.0566479411073,0.0173944241669,-0.0978754995216,
all_type_video_seek_avg,0.161147782306,0.179397216514,-0.0053974454105,0.0560781988275,0.158286875569,-0.0504415342392,-0.0222113062026,-0.0164726818965,-0.0355473669658,0.091142186932,0.0523472562429,0.0491276460662,-0.0477569989739,0.069919489942,0.0375503822025,
video_pause_sum,0.165613121665,0.0503085879282,-0.10891003424,-0.139406984378,0.000545850631553,0.177506945499,0.108476147744,0.0460686824835,-0.0406869227269,-0.0605544995981,-0.135820382777,-0.0435986553311,-0.0276186088237,0.033980405488,-0.131233965366,
video_pause_avg,0.153020060928,0.106316658466,-0.00635567593534,-0.0454336165943,0.256401516512,0.170108213084,0.128226192527,0.0747528474754,-0.111455416775,0.0283034623196,-0.0509308837226,0.00795740482545,-0.113215966053,0.0065580451115,0.00449455976113,
video_stop_sum,0.130587377309,-0.129020016933,0.166531723331,-0.241828110728,-0.128388423595,0.0363628922932,-0.0558498892568,-0.0438884317431,-0.0185188868457,0.00911660128737,0.020014924406,0.135704150674,-0.15177098003,0.296303463009,0.1737896292,
video_stop_avg,0.0783826289804,-0.068675277178,0.357399960765,-0.227596567091,0.162490982583,-0.0480654397889,-0.128545425921,-0.0810985877567,0.0891082106217,-0.0307850222045,-0.131289559872,-0.0532090641619,0.311000393576,0.160027588548,0.0017396040747,
video_play_sum,0.174432618781,0.103090035619,-0.0977115022858,-0.0509597495863,-0.0934798903699,0.0018704952828,-0.00991303206286,-0.0419462524576,0.0337721467062,-0.0494861383267,-0.0711262841754,-0.0633909009386,0.0447983392292,0.00893362917333,-0.0840107769679,
video_play_avg,0.164317059789,0.162325983614,0.0121259240161,0.0670125889344,0.159881853137,-0.0431532900318,-0.0158173115496,-0.0170059686385,-0.0252418668294,0.0822497952693,0.0452872814336,0.0405282705057,-0.0501179265886,0.0588540094214,0.0410127336198,
video_events_sum,0.17417810009,0.0979180827157,-0.103819751177,-0.0750092622868,-0.0690713339989,0.0401477746154,0.0155355740173,-0.0195333477003,0.0177319094383,-0.0511201954669,-0.0880367740734,-0.060894703309,0.0318660978254,0.0202371105056,-0.0996914307825,
video_events_avg,0.164162297189,0.157974039792,0.00492024939777,0.0355408002338,0.186215025424,0.00251357832742,0.0137393274183,0.00346667481222,-0.0488201891384,0.0742199783769,0.0250484684584,0.0364057879199,-0.0616912844905,0.0535354796547,0.0319232829203,
mt_practice_sum,0.105718791694,-0.265331758125,-0.228636756387,-0.0305225524868,0.164812644278,-0.127796318384,-0.139282645274,0.0292713734521,-0.00833108916716,-0.0264347688483,-0.0372699812731,-0.0410766969682,-0.0101320615066,-0.0262839589003,0.0915365356583,
mt_unit_sum,0.105718791694,-0.265331758125,-0.228636756387,-0.0305225524868,0.164812644278,-0.127796318384,-0.139282645274,0.0292713734521,-0.00833108916716,-0.0264347688483,-0.0372699812731,-0.0410766969682,-0.0101320615066,-0.0262839589003,0.0915365356583,
mt_online_num_day,0.107351144733,-0.246677833467,-0.219328499088,-0.0548941236372,0.156303434082,-0.127343299405,-0.114220639039,0.0572428674907,-0.0107485257675,-0.0198951371021,-0.0434607417956,-0.0977269007949,-0.0113527107297,0.0200502727281,0.0625571980255,
mt_online_practice_num_day,0.105718791694,-0.265331758125,-0.228636756387,-0.0305225524868,0.164812644278,-0.127796318384,-0.139282645274,0.0292713734521,-0.00833108916716,-0.0264347688483,-0.0372699812731,-0.0410766969682,-0.0101320615066,-0.0262839589003,0.0915365356583,
hw_mean,0.110906160005,-0.244657319628,-0.232591010079,-0.022762288679,0.171259142156,-0.0865908348497,-0.0882480823415,0.028129621453,-0.0389676915177,-0.0186937658428,0.00170305682598,0.0328176489641,0.0319776776367,-0.0530847040835,0.0537930596674,
qz_mean,0.115024120732,-0.124776443738,-0.0605040009307,0.0184465776417,0.0553793216515,0.0562331875386,0.00834587316503,0.00381357649672,0.0681858257845,-0.283778496218,0.17718526507,0.774894658075,0.221061010472,-0.0716117085788,-0.30927212088,
Regression P>|t|,0.0,0.0,0.0,0.173,0.0,0.988,0.032,0.118,0.366,0.0,0.25,0.0,0.001,0.052,0.004,0.0
