,comp 1,comp 2,comp 3,comp 4,comp 5,comp 6,comp 7,comp 8,comp 9,comp 10,comp 11,comp 12,comp 13,comp 14,comp 15,comp 16,comp 17,indicator
complete_rate,0.153796941559,-0.0856675176762,0.130801315718,-0.0829179766566,0.0219362832581,0.0601960993258,0.0923405171558,0.0346103925984,0.218272639172,0.147805901586,0.152812096231,0.185129987259,0.0744344078217,-0.115109837099,0.133816029547,-0.0441083976683,-0.287359069541,
incomplete_rate,0.0609540624558,-0.125032815584,-0.276836270707,-0.115822629942,0.386950507097,-0.235418335803,0.0730714089634,0.0334951657614,-0.132540251063,-0.156327195938,-0.337698521444,-0.0957684375176,-0.155903313152,0.0578335477237,-0.104099849132,-0.23322880981,0.161413759647,
watched_time_hour,0.130161449393,-0.128660006474,0.0457884116126,-0.0900727154967,0.170687156043,-0.0577931080593,0.158610998344,-0.000122173720889,0.0495827892659,0.0713320862601,0.130172981396,-0.266321785349,-0.155631408157,-0.589872598036,0.204424967634,0.367035037483,0.446198502198,
watched_time_weekday,0.108234706418,-0.104184547907,-0.0577655699136,-0.172262948516,0.306829484147,0.0548973870626,0.136906030538,0.304836527187,0.174532011826,-0.222760582719,-0.00821076511908,0.335254656588,0.0958700437063,0.00802154629679,0.307825560395,-0.243406116767,0.107895236986,
seek_video_sum,0.155926238328,-0.0616032644221,-0.111882686919,-0.137975518203,-0.122566537168,0.0111212942934,-0.192879972471,-0.0574235512204,0.0873938115413,-0.0737777003513,-0.0277420381204,-0.0322065231546,-0.0503592543005,-0.0767088825613,-0.0447384192486,0.179782064419,-0.197142754174,
seek_video_avg,0.150815888973,-0.047948581868,-0.158983541007,-0.159940606492,-0.00676064932396,-0.110459949959,0.0905948595456,-0.0164123145902,0.0198389359214,-0.0237202605794,0.0605393173124,-0.0861731677441,-0.0634459370382,-0.232810802087,-0.176963390219,0.101683295653,-0.30784147379,
pause_video_sum,0.160593736046,-0.111528784282,-0.0148629619446,-0.073194260729,-0.00412227646155,0.0676907481828,-0.233090845483,-0.0571723168508,0.147438848929,0.0125905595199,-0.0457696837682,0.11126374853,-0.00039770021253,-0.0692038844891,0.0104368349542,0.0319088873831,-0.114999875301,
pause_video_avg,0.15415471945,-0.115716529261,-0.0353304253046,-0.103878747272,0.201024055445,-0.0648711737031,0.0976567760156,0.0307089075633,0.117538912596,0.0551436811114,-0.00740282674019,0.166796984693,-0.0332576427115,-0.0642999835207,0.0553502249369,-0.176769406665,-0.126476425724,
stop_video_sum,0.135967093869,-0.0511828990807,0.275910117895,-0.122987748934,-0.0619223258295,0.117499622844,-0.082828217397,-0.00186083086034,0.0744465367364,-0.0348596081205,-0.066760649985,-0.239589851014,-0.195681010902,0.0431046730713,-0.18871840945,-0.198073019646,0.12125110551,
stop_video_avg,0.110734333881,-0.0450511465225,0.328158877698,-0.180448217789,0.0377844355354,0.0655740127904,0.226485517285,0.104275732273,0.0824886303925,0.0142092576927,-0.0951006954273,-0.209359995605,6.12142738063e-05,0.302847162594,0.097117063926,0.167208603178,-0.0870460846412,
video_forward_seek_sum,0.112983409003,0.028184036082,-0.291044871012,-0.0855681115853,-0.229960807273,0.25955630053,0.110188173534,-0.123322400041,0.0411138573043,0.18890729336,-0.199123676698,-0.0724379197891,0.036274065499,0.0391860127353,0.210096794825,-0.0585531778659,0.143794949661,
video_forward_seek_avg,0.102000665818,0.0319341217996,-0.310940100097,-0.083920931828,-0.156644382362,0.202541061227,0.316011278581,-0.11820510022,-0.0470390114615,0.265320211726,-0.117390753388,-0.181831363069,0.0120401335366,-0.0770153800079,-0.0338813761168,-0.185898282452,-0.121582295691,
video_backward_seek_sum,0.134856763954,0.099504521454,-0.0964397701534,-0.15154580514,-0.277102363379,-0.160574992928,-0.0774332371063,0.122565558929,0.0155794556744,-0.264625328908,0.175044489255,-0.0651129191645,0.0252519516884,0.0830972855187,0.0957519176263,-0.0439684838296,0.0983620032752,
video_backward_seek_avg,0.126835204414,0.111063933028,-0.102840139803,-0.163905970635,-0.208677891024,-0.223259497029,0.114852225264,0.11857911293,-0.0282410365686,-0.281371792627,0.334316248103,-0.085305951026,-0.00947645251794,0.0264950276533,-0.0257673545032,0.00973215251949,-0.0647069121861,
video_pause_forward_seek_sum,0.154625653412,0.154767931159,0.0610792501184,0.115270050422,0.0665429116019,-0.0404966852876,-0.0913217840692,0.0461133174348,0.0820698153045,0.0265169187126,0.0113556624838,0.176342716886,-0.0821502679532,0.0915540520491,-0.117647793594,0.180526666769,0.148679661328,
video_pause_forward_seek_avg,0.145517697448,0.177028308075,0.0643518449694,0.105845015586,0.14160871353,-0.0650148470244,0.0969547102981,0.0309241352667,0.0705625124836,0.0288379471174,0.0614777789052,0.190657632943,-0.126843411155,0.0820422962589,-0.277714857846,0.125313503948,0.0605044343221,
video_pause_backward_seek_sum,0.125725449245,0.1728452487,0.152593022177,0.171973319073,0.164761175767,0.0292369351136,-0.162787963196,-0.125257901004,-0.169586809623,-0.00399312702981,-0.135025539352,-0.1581030595,0.105499512605,-0.12400114311,0.23756022817,-0.132531242457,-0.144747838033,
video_pause_backward_seek_avg,0.115747003652,0.185253935963,0.160635579938,0.191879247781,0.217298529528,0.0213682109819,-0.0481274893208,-0.146483857858,-0.200114786216,-0.00283244616806,-0.121860813472,-0.160646997714,0.115829471247,-0.168987851835,0.19167560498,-0.137895915508,-0.185830808671,
video_stop_backward_seek_sum,0.10688494991,-0.0673924702748,0.173323633147,-0.252730777022,-0.228173563901,-0.086468968528,-0.0983712357015,-0.1016027717,-0.291299420372,-0.0205305467951,-0.153661895172,0.26901993687,-0.129123405339,-0.186323545386,-0.199844531877,-0.299605609272,0.170915712569,
video_stop_backward_seek_avg,0.0794945187174,-0.0666742936438,0.189130202158,-0.254809387175,-0.148841432609,-0.175330990276,0.17939273871,-0.0657709407008,-0.448093625197,0.0675971880532,-0.254272156351,0.325131478746,0.356192214937,-0.0549507958828,0.0135270039882,0.294229114857,0.0138697888727,
all_type_video_forward_seek_sum,0.163197072659,0.124547876276,-0.0890459213706,0.0439374422263,-0.0571842815897,0.0894123892097,-0.0155269097524,-0.0229644956846,0.0778853784569,0.10569421825,-0.0829274894539,0.0940415414515,-0.0427752027675,0.0838493368003,0.0110288563291,0.103256916572,0.172782407734,
all_type_video_forward_seek_avg,0.155071829877,0.147099463309,-0.0920529391642,0.0413953172196,0.035430505559,0.0425879764555,0.215152781655,-0.0299966947755,0.0315674291221,0.141464341534,-0.0069484162531,0.0608388656034,-0.0897241703597,0.026651854027,-0.223557664476,0.0099017910926,-0.00968036980474,
all_type_video_backward_seek_sum,0.155920362605,0.15428265088,0.0169866728813,-0.0155922709114,-0.102407066681,-0.092848143497,-0.136744725087,0.0154671548327,-0.0811299719272,-0.178204547735,0.0445809307394,-0.121013511171,0.0693608171705,-0.0112967687013,0.183298486628,-0.101718094579,-0.00685978000353,
all_type_video_backward_seek_avg,0.150988374219,0.178426077725,0.0278243358003,-0.000960510673079,-0.0141011269577,-0.136793383101,0.0503532345693,-0.00749512082554,-0.140428673162,-0.185163600217,0.145328451235,-0.143468868377,0.0658076291272,-0.0806783242646,0.0935831085686,-0.0685093250333,-0.149149601184,
all_type_video_seek_sum,0.166013944009,0.140322685199,-0.0511758904753,0.0224673586492,-0.0766166718439,0.0221227822777,-0.0628653817685,-0.00891746697267,0.0191735092764,-0.000277374508361,-0.0365545299035,0.0142493077776,-0.000953337655884,0.0500035052669,0.0779237610883,0.0276743807596,0.10937807242,
all_type_video_seek_avg,0.15997361388,0.165582296912,-0.0488055736422,0.0264870650781,0.0174520124925,-0.0261189348448,0.159416758166,-0.0224125623462,-0.0346996025436,0.0190406906801,0.0526022578239,-0.0168979145717,-0.0323674731786,-0.0144088185443,-0.108306785656,-0.0204969825413,-0.0648955725125,
video_pause_sum,0.156850585404,0.146118917049,0.0846775640483,0.125081565178,0.0918927887882,-0.0143998224351,-0.129386733008,-0.0093819816446,0.0201002752955,0.0195121201646,-0.0343673218205,0.0982042065758,-0.022624674746,0.0146205754554,-0.00684534112384,0.0804511933016,0.0538648947943,
video_pause_avg,0.148254094356,0.170735796763,0.0909986386124,0.127730610084,0.181683110611,-0.0451292615147,0.0603678864781,-0.0217506578327,-0.00843305417885,0.0246383765228,0.00163125509536,0.106075119879,-0.0512122131509,-0.00845380640079,-0.122908348302,0.0169299319195,-0.0206477862194,
video_stop_sum,0.135084477071,-0.0531792865343,0.281705802631,-0.127698464124,-0.06497408221,0.115260298859,-0.0779778934694,-0.00350642151769,0.0549651350147,-0.0348146552554,-0.07835176121,-0.216383057001,-0.181654063203,0.0182530913934,-0.192217009261,-0.219250043562,0.12158272325,
video_stop_avg,0.110699459016,-0.046523523327,0.333686256069,-0.185110479719,0.0325811435227,0.0617656421247,0.226563780383,0.0993916120123,0.0561670081933,0.0113017424201,-0.110480420296,-0.184595182445,0.026263852724,0.275734317708,0.085175838205,0.147388798494,-0.0833213704496,
video_play_sum,0.168504742786,0.123401821283,-0.049229055447,0.0148281504077,-0.0725156562278,0.0264872477924,-0.0769080876549,-0.0128042342419,0.0288677248469,-0.000386464427105,-0.0394629206672,0.017192793619,-0.000903145383553,0.0426402712759,0.0733811121378,0.0293301014094,0.0934850801088,
video_play_avg,0.162971965568,0.149455620275,-0.0486118462363,0.0171816345997,0.0306810458648,-0.0294260361297,0.159490805104,-0.01857157309,-0.0259494355251,0.0208915922691,0.0471013193182,-0.00941236540017,-0.0320649206702,-0.0179228749217,-0.0996273818794,-0.0295783399333,-0.0719609773317,
video_events_sum,0.167452137437,0.13651218331,-0.0152308607477,0.044776958849,-0.0339645802434,0.0155943893169,-0.0862790922228,-0.0106814728613,0.023750351149,0.0044441943354,-0.0380378330419,0.0353921207221,-0.00745841957961,0.0389334185327,0.0546423999516,0.0406221371077,0.0912254617033,
video_events_avg,0.160971961028,0.162742935737,-0.0109491735592,0.0485570030706,0.0658136977123,-0.032343217196,0.137205997512,-0.020474585303,-0.0246249450101,0.0215473118662,0.0372608252591,0.0167059339043,-0.0374584871714,-0.0127519270588,-0.109768803924,-0.0136361951185,-0.0574873887351,
mt_practice_sum,0.114898985215,-0.221220665353,0.0230739378934,0.284412069113,-0.144851053984,-0.0745938259095,0.10496608622,0.0285536350933,0.007667260971,-0.106986181115,-0.0906356998026,0.0227489191263,-0.0909407716289,0.0082801273443,0.0441845423491,0.00569926888825,-0.0347029839362,
mt_unit_sum,0.114898985215,-0.221220665353,0.0230739378934,0.284412069113,-0.144851053984,-0.0745938259095,0.10496608622,0.0285536350933,0.007667260971,-0.106986181115,-0.0906356998026,0.0227489191263,-0.0909407716289,0.0082801273443,0.0441845423491,0.00569926888825,-0.0347029839362,
mt_online_num_day,0.114914132083,-0.211032668761,0.0171416123112,0.277081060108,-0.151148798231,-0.106275783809,0.0971959389147,0.0448052477013,-0.00431154429825,-0.0622022723887,-0.0489888105141,0.00859520765983,-0.138479182596,-0.0290657628372,0.0637072781834,-0.0225942459551,0.00565776066969,
mt_online_practice_num_day,0.114898985215,-0.221220665353,0.0230739378934,0.284412069113,-0.144851053984,-0.0745938259095,0.10496608622,0.0285536350933,0.007667260971,-0.106986181115,-0.0906356998026,0.0227489191263,-0.0909407716289,0.0082801273443,0.0441845423491,0.00569926888825,-0.0347029839362,
hw_mean,0.119144631225,-0.195849441965,0.0216591063115,0.297086169848,-0.139465976257,-0.021699243678,0.0879150922144,0.0168672658305,-0.00738333912323,-0.0132099242753,-0.078360923137,0.0244646866184,0.0545541795125,-0.016325900671,0.007569823601,0.00130609068889,-0.0199742028672,
qz_mean,0.126791566506,-0.13260540725,-0.013292221934,0.1240568015,0.0362252950742,-0.00590814981387,-0.0161299936248,0.0687912223175,0.222947319973,-0.0731477993022,-0.0181084018404,-0.208238090572,0.748478628463,-0.0994218761516,-0.426038339198,-0.065447247018,0.194586993768,
Regression P>|t|,0.0,0.0,0.93,0.0,0.895,0.158,0.064,0.001,0.0,0.007,0.005,0.0,0.0,0.023,0.0,0.034,0.0,0.015
