,comp 1,comp 2,comp 3,comp 4,comp 5,comp 6,comp 7,comp 8,comp 9,comp 10,comp 11,comp 12,comp 13,comp 14,comp 15,comp 16,comp 17,indicator
num_complete,0.15293195332,-0.0871829182418,-0.0410244687261,0.123654740435,0.131464592729,0.0833770860573,-0.203194623268,-0.0187536714733,-0.0129625680358,-0.254354664261,0.151046194341,0.172119766336,0.139023685394,-0.00563226171376,-0.0447661764271,0.0824288265956,0.0940884073681,
num_incomplete,0.0943838221059,-0.145752420263,-0.257610996728,-0.122828561671,-0.13236178264,0.0671841891584,-0.123479465695,0.0497659614327,0.338711587737,0.0089329454139,-0.345689696765,-0.21470037098,-0.0587731387048,-0.0579295483177,0.361539022677,0.150596414797,-0.255984411043,
complete_rate,0.158620352024,-0.0700013755355,-0.00376027700436,0.113343968848,-0.0850291818143,-0.0544814646493,0.0356743730978,-0.0459961332419,-0.132169734269,-0.225192216533,0.269482838259,0.226650918269,0.0223148361832,-0.0263077205676,0.0857734938529,0.166150073694,0.0358571373062,
incomplete_rate,0.0640343714289,-0.135096529121,-0.26748843571,-0.153644010781,-0.368138913416,0.0415784121917,0.0783739574484,-0.0636483660912,0.218987752306,0.111421224229,-0.357483450677,-0.0989037114486,-0.0076273373376,0.145475750419,-0.195287205511,-0.178438748051,0.14609148852,
watched_time_hour,0.12709266309,-0.0775715768248,-0.0875056844157,0.0441404970364,-0.275819391629,-0.0144446272614,0.133202941335,-0.103201977781,-0.0232946313456,0.093293941361,0.304589929399,0.049145308995,0.456338859419,0.0972898310925,0.233420866578,-0.489466772276,-0.356300450516,
watched_time_weekday,0.119687034678,-0.0704635254151,-0.171242897941,-0.00470785801509,-0.303257992183,0.0112889619843,0.105437788429,-0.0872853075932,-0.176845446479,-0.178970683061,-0.150262539008,0.308321055287,-0.0863329740714,0.0317672355988,-0.490232519689,0.258780250046,-0.341031590793,
seek_video_sum,0.154934661264,-0.0830445143905,-0.192299998579,0.0229781915244,0.1162552189,-0.0771121501947,-0.13090524779,0.0247525353915,0.0163569192613,-0.0384568689506,-0.0241350771431,-0.0845957858995,0.180087962384,-0.0773276936499,0.121354586332,0.0513845494266,0.210171595884,
seek_video_avg,0.143678956896,-0.0670476627911,-0.18680128113,-0.0570419993083,-0.107677953403,-0.221660103954,0.063752956559,-0.0438777325655,-0.102719164994,-0.00104207460591,0.0434719159093,-0.0861763064689,0.191981312742,-0.0843804137278,0.102299368437,-0.0232395502291,0.525689107594,
pause_video_sum,0.155948378488,-0.11487639195,-0.117902625959,0.0434772858523,0.0667437826341,0.0875666528067,-0.214830275678,0.0184232698798,0.101398575152,-0.193284493785,0.0159735036884,0.105773633681,0.0749714001625,-0.0121294284081,0.0919120058661,0.127251153035,-0.00646149897083,
pause_video_avg,0.154273990343,-0.113373090902,-0.118454926201,0.00472391388025,-0.228406505004,-0.017817551423,0.0545861677704,-0.0484398451126,-0.0111920745815,-0.111210551103,0.0664000468757,0.17626839026,-0.00580083428845,0.0828033077647,-0.013453441555,0.0559480487925,0.0709758983753,
stop_video_sum,0.135518082676,-0.0486220032058,0.042487161765,0.334404813551,0.0980137648469,0.0624924549612,-0.0250804431513,-0.130392693691,0.0100554891377,-0.106104507753,-0.0904456577056,-0.279326837777,0.038123678959,0.130382459144,-0.178654044817,-0.089555912219,0.00479296830139,
stop_video_avg,0.126721654318,-0.046722210615,0.119649469896,0.330636835174,-0.0709090326114,-0.0301441071967,0.225973929495,-0.117564017675,-0.0332373142791,-0.1374260244,-0.0672158830021,-0.187419641341,-0.188327564311,-0.0780962025436,0.163541670957,-0.0181373591727,-0.0204647779766,
video_forward_seek_sum,0.10855979985,-0.0595525554761,-0.182668699035,-0.121587289904,0.371662790527,-0.0412971004431,0.343653316951,0.0506342444083,0.177196249586,-0.0521777969951,0.099125201866,-0.0723190503686,0.0739474439855,0.000741154617655,-0.140420779729,0.0301265861706,-0.0835903207461,
video_forward_seek_avg,0.101258091136,-0.0478044837215,-0.175348049876,-0.17211463216,0.276389874539,-0.111096619974,0.475239051827,0.0198416991094,0.136837788712,-0.056859646165,0.109052621836,-0.06201534341,0.0392996489117,-0.0166288667792,-0.0672155953821,0.0788275607488,-0.0745713701371,
video_backward_seek_sum,0.133820658692,0.0566392093409,-0.16500682574,0.0774349631254,0.14586947468,-0.252810692304,-0.196449570312,0.00720053737192,-0.260097651583,0.216158806887,-0.132066823957,-0.0553503510711,0.0359060301163,-0.0875140539813,-0.0418650624366,0.0302472033089,-0.225778521758,
video_backward_seek_avg,0.126669871976,0.074039422196,-0.148019307295,0.0154881426876,0.00463357352132,-0.331006095987,-0.0486590840285,-0.0878542431279,-0.409749680895,0.182096371942,-0.109026086653,-0.0717971597949,-0.00500405812875,-0.0308114940708,0.0723280426836,0.0763748383129,-0.0364872887565,
video_pause_forward_seek_sum,0.156696652796,0.159306342051,0.0294678998599,-0.0286258966828,0.022341430423,0.0163284299719,-0.175066160664,0.0459713645427,0.000207386299436,-0.0499014651545,-0.0520305882787,0.136480700632,-0.231699840737,0.146211275888,0.114476872178,-0.235365148913,-0.00330237000823,
video_pause_forward_seek_avg,0.151013342978,0.191339631547,0.0791053553111,-0.0504915873012,-0.115425098594,0.000139051834,-0.0268171687771,0.0148273275212,-0.0414949890208,-0.0487749232319,-0.00583154487955,0.0695791084523,-0.179862765723,0.125654731153,0.0295706262316,-0.178807047519,0.0587060783107,
video_pause_backward_seek_sum,0.123067355811,0.211908272003,0.18607821587,-0.0322521798493,-0.105595564689,0.187540969551,0.00317537137786,-0.00313543718602,0.195425353229,0.0585883518658,0.0546081407232,-0.0789414390896,0.221442515896,-0.101952659727,-0.0654793897083,0.206739884353,0.0164202970883,
video_pause_backward_seek_avg,0.110390057378,0.220482033626,0.207765853994,-0.0523477088055,-0.161004374272,0.184440875339,0.0596073361371,-0.0292181203016,0.189714914152,0.0586465756289,0.064203997837,-0.105074627711,0.228588936296,-0.131036774913,-0.0558611211705,0.223827734315,0.0428638188968,
video_stop_backward_seek_sum,0.09731674171,-0.0516140511753,-0.0034253401057,0.36435360919,0.105852153462,-0.0213779620021,-0.036325320979,0.198626767119,0.207066679053,0.37997277008,-0.0618331509856,0.1997474019,0.18820904941,0.242790315182,-0.306928066441,-0.0843785724561,0.157448228557,
video_stop_backward_seek_avg,0.0767471420648,-0.0882487462526,0.106136977085,0.329348865026,-0.0214810554843,-0.0942765029723,0.266731312896,0.224031717586,0.17536579423,0.303267447041,-0.180148984328,0.446341520129,-0.101882113415,-0.238479368481,0.264881032936,0.104140013562,-0.00272040423288,
all_type_video_forward_seek_sum,0.165838826062,0.0968892337524,-0.054615665311,-0.0731671996966,0.174054828175,-0.00490507148359,0.0109590040046,0.0566108942335,0.0749227827267,-0.0600997165187,0.00185121290952,0.0739218217408,-0.146260227267,0.112278000498,0.0283931255704,-0.167241649633,-0.0378511625023,
all_type_video_forward_seek_avg,0.162299945466,0.133239582754,-0.00895857045159,-0.111037499579,0.0214835584887,-0.0455417076964,0.173931961019,0.0200347423719,0.0230870594821,-0.0622309281509,0.0400573556012,0.0300340616028,-0.127571415827,0.0935537408276,-0.0040186745004,-0.110216316639,0.0162101922489,
all_type_video_backward_seek_sum,0.158476196596,0.162331291935,0.010098321872,0.0333283593025,0.0279998083031,-0.04363919261,-0.120238344367,0.00520532958749,-0.0403576482562,0.174299571991,-0.0496492585467,-0.0792881694574,0.158432029231,-0.112530002396,-0.0695391461985,0.14242955838,-0.127832931906,
all_type_video_backward_seek_avg,0.149177678617,0.193209415033,0.0605259465507,-0.0232819353551,-0.108758760361,-0.0621033432519,0.0167421208243,-0.0673835675204,-0.0999380904683,0.147765144924,-0.019901534031,-0.107881973521,0.153683268777,-0.110895732243,0.00582851091433,0.199207818339,0.00880114952508,
all_type_video_seek_sum,0.169153998354,0.127063164503,-0.0304884003872,-0.0328281400389,0.121529534115,-0.0207735761904,-0.0417428065064,0.0379475592415,0.0310936428037,0.0325198330915,-0.018929501279,0.0146981394497,-0.0284522525771,0.0255226260266,-0.0101787661919,-0.0482144077113,-0.075719102413,
all_type_video_seek_avg,0.162568443281,0.163692569034,0.0204120104849,-0.0775545918752,-0.0333990187633,-0.0542684394514,0.113052814758,-0.0165989974737,-0.0286531256061,0.0252599120008,0.0158836547591,-0.0278183694357,-0.0119932518884,0.009567412606,4.41195569613e-05,0.0180287418724,0.0136307859401,
video_pause_sum,0.159037326613,0.167015656497,0.072755209703,-0.0273768717788,-0.0144291957408,0.0835211233506,-0.138043370538,0.0324221859644,0.0738242286224,-0.0321751164634,-0.012237265968,0.0852738932898,-0.0705000293989,0.0660516385116,0.0600236756808,-0.0727176709999,-0.00091093292814,
video_pause_avg,0.14781746114,0.196653236901,0.120417322647,-0.052066258258,-0.151619954473,0.0712788378721,0.00833798664171,-0.00469372691754,0.0442247615365,-0.0161625091715,0.0242453395139,0.0266190588617,-0.0257703548123,0.042060922526,-0.0103301351483,-0.0208353758374,0.0521979384446,
video_stop_sum,0.136455201943,-0.0393013815435,0.0514368501208,0.33153427069,0.0854934897085,0.0753900646552,-0.0186840280225,-0.136224905449,0.0219292110748,-0.105215609676,-0.0883014985404,-0.276090323325,0.0440453954449,0.123956647706,-0.192672135625,-0.0819297451887,-0.0171169490565,
video_stop_avg,0.127425915181,-0.0378164497539,0.126584380975,0.327452645888,-0.0803952047559,-0.0161183147038,0.227915380152,-0.123285067247,-0.0212564643897,-0.136107905017,-0.0655094254832,-0.184878366143,-0.179053506403,-0.0805417907681,0.143266106767,-0.0122469464381,-0.042837659165,
video_play_sum,0.171490269176,0.111081381788,-0.0379592860868,-0.0270349751435,0.118733525323,-0.0125180166894,-0.0547115628175,0.0359167937798,0.0381928786195,0.0159754080012,-0.0183420648776,0.0179936200906,-0.0200591595417,0.0220406619653,-0.00234319830874,-0.0363546449055,-0.0730838315708,
video_play_avg,0.165586932651,0.148706909782,0.0109845482638,-0.0732673761659,-0.0483152682552,-0.0530016966791,0.112528224954,-0.0204324270016,-0.0267795814257,0.0163289361491,0.0174126292131,-0.0184442798685,-0.0104523959844,0.012383870913,-0.00180774201664,0.0200632790947,0.0193655690599,
video_events_sum,0.169701812142,0.132447458952,-0.00618975752768,-0.0277458952717,0.0862552482646,0.0100537843301,-0.0725689028411,0.0353598801205,0.0454781970504,0.00889388573934,-0.0175831510597,0.0332404817703,-0.0363419920826,0.0357482739616,0.0102084115825,-0.0510004549901,-0.0558165614485,
video_events_avg,0.161941971098,0.168752502927,0.045369766475,-0.0681725196041,-0.0724534383546,-0.0196915307148,0.0861412654468,-0.0154979622594,-0.00818056930872,0.010070236755,0.0186322330259,-0.0103971637245,-0.0161985288323,0.0193413388376,-0.00284787397977,0.00816763599596,0.0264014640971,
mt_practice_sum,0.109002095255,-0.213581598064,0.28708856013,-0.147427163604,0.020198568266,-0.130694015741,-0.0270500678783,-0.0401473754842,-0.00927111948701,0.00579102550186,-0.0811005107736,-0.00945910327303,0.0354777222568,0.113547791555,0.0282504692082,0.0274407488647,-0.00228066128991,
mt_unit_sum,0.109002095255,-0.213581598064,0.28708856013,-0.147427163604,0.020198568266,-0.130694015741,-0.0270500678783,-0.0401473754842,-0.00927111948701,0.00579102550186,-0.0811005107736,-0.00945910327303,0.0354777222568,0.113547791555,0.0282504692082,0.0274407488647,-0.00228066128991,
mt_online_num_day,0.10534338124,-0.223778004748,0.261796869949,-0.1335594897,0.0613962591655,-0.148100172792,-0.0450694033835,-0.0742883019459,0.0139794046406,0.00985702967415,-0.104588218557,0.0107889058484,0.11659835311,0.147980816437,-0.0133903643262,0.0174528417722,-0.0388906365354,
mt_online_practice_num_day,0.109002095255,-0.213581598064,0.28708856013,-0.147427163604,0.020198568266,-0.130694015741,-0.0270500678783,-0.0401473754842,-0.00927111948701,0.00579102550186,-0.0811005107736,-0.00945910327303,0.0354777222568,0.113547791555,0.0282504692082,0.0274407488647,-0.00228066128991,
hw_mean,0.114348559759,-0.189328757482,0.284626393247,-0.151707372094,0.0610744237037,-0.0913933150719,0.0145363429975,0.0170879072247,0.0224108926676,-0.0135361726757,-0.0347407557621,0.0604218830864,0.0259816248619,0.055281629845,-0.0225115446068,0.077596334026,-0.102499575596,
qz_mean,0.128748918856,-0.136513635301,0.114022893096,-0.0925408051781,0.00359341829076,-0.082435725174,-0.126018940222,-0.0349249996355,0.110947403872,-0.0947660775561,-0.0298572750007,0.0551592912203,-0.0286246049003,-0.752740853267,-0.284077230373,-0.426760158828,-0.0204754625132,
Regression P>|t|,0.0,0.0,0.0,0.0,0.389,0.0,0.001,0.18,0.005,0.0,0.728,0.306,0.966,0.0,0.0,0.0,0.786,0.095
