username,active_num_days,active_avg_count,active_sum_count,problem_num_days,problem_avg_count,problem_sum_count,video_num_days,video_avg_count,video_sum_count,forum_num_days,forum_avg_count,forum_sum_count,num_watched,num_complete,num_incomplete,complete_rate,watched_time_hour,seek_video_sum,seek_video_avg,pause_video_sum,pause_video_avg,stop_video_sum,video_forward_seek_sum,video_forward_seek_avg,video_backward_seek_sum,video_pause_forward_seek_sum,video_pause_forward_seek_avg,video_pause_backward_seek_sum,video_pause_backward_seek_avg,video_stop_backward_seek_sum,all_type_video_forward_seek_sum,all_type_video_forward_seek_avg,all_type_video_backward_seek_sum,all_type_video_backward_seek_avg,all_type_video_seek_sum,all_type_video_seek_avg,video_pause_sum,video_pause_avg,video_stop_sum,video_play_sum,video_play_avg,video_events_sum,video_events_avg,mt_practice_sum,mt_unit_sum,mt_online_practice_num_day,hw_mean,qz_mean,indicator,final_score
Y1050260,1.0,1178.333333,1178.333333,1.0,82.0,82.0,1.0,78.66666667,78.66666667,0.0,0.0,0.0,12.0,9.0,3.0,0.7222222220000001,6.2808074970000005,8.0,0.6875,11.33333333,0.9375,1.333333333,2.666666667,0.229166667,19.66666667,26.33333333,2.388888889,9.333333332999999,0.8611111109999999,0.333333333,29.0,2.618055556,29.33333333,2.722222222,58.33333333,5.340277778,43.66666667,3.9305555560000003,1.333333333,70.33333333,6.340277778,173.66666669999998,15.71527778,0.0,0.0,0.0,0.0,85.0,0,50
Y1050261,5.666666667,165.87698410000002,864.6666667000002,2.666666667,36.38888889,97.0,0.333333333,5.666666667,5.666666667,0.0,0.0,0.0,1.0,0.666666667,0.333333333,0.222222222,3.969122723,0.333333333,0.111111111,1.0,0.333333333,0.0,1.6666666669999999,0.5555555560000001,0.0,3.0,1.0,0.0,0.0,0.0,4.666666667,1.5555555559999998,0.0,0.0,4.666666667,1.5555555559999998,4.0,1.333333333,0.0,5.666666667,1.888888889,14.33333333,4.777777777,2.666666667,2.666666667,2.666666667,7.852222222000001,95.0,1,82
Y1050262,2.666666667,128.86111110000002,339.3333333,1.6666666669999999,17.88888889,32.33333333,1.6666666669999999,6.666666667,13.33333333,0.0,0.0,0.0,4.666666667,2.0,2.666666667,0.657407407,7.473669125,2.666666667,0.34259259299999995,3.333333333,0.851851852,0.666666667,3.333333333,0.41666666700000005,0.333333333,2.666666667,0.638888889,0.0,0.0,0.0,6.0,1.0555555559999998,0.333333333,0.037037037,6.333333333,1.092592593,5.0,1.333333333,0.666666667,11.0,2.092592593,23.0,4.6388888889999995,1.6666666669999999,1.6666666669999999,1.6666666669999999,2.333333333,92.5,0,50
Y1050263,2.666666667,320.8333333,804.0,1.333333333,25.77777778,41.33333333,1.0,74.33333333,81.33333333,0.0,0.0,0.0,7.333333333,6.666666667,0.666666667,0.611111111,1.359595404,5.0,0.46666666700000003,7.333333333,0.666666667,1.333333333,1.0,0.088888889,15.33333333,31.33333333,3.0722222219999997,23.66666667,2.3111111109999998,0.0,32.33333333,3.1611111110000003,39.0,3.816666667,71.33333333,6.977777777999999,59.33333333,5.794444444,1.333333333,78.66666667,7.6444444439999995,210.66666669999998,20.53333333,0.0,0.0,0.0,0.0,80.0,0,40
Y1050264,3.666666667,225.91666669999998,704.3333332999999,2.333333333,49.58333333,76.66666667,2.333333333,25.91666667,47.0,0.0,0.0,0.0,11.66666667,10.66666667,1.0,0.914141414,10.82070532,2.0,0.17424242399999998,11.0,0.9419191920000001,3.333333333,0.333333333,0.027777778,2.333333333,20.0,1.7424242419999998,6.333333333,0.560606061,0.666666667,20.33333333,1.77020202,9.333333332999999,0.8308080809999999,29.66666667,2.601010101,34.66666667,3.015151515,3.333333333,41.33333333,3.6010101010000004,109.0,9.507575757,0.333333333,0.333333333,0.333333333,0.833333333,92.5,0,40
Y1050265,1.333333333,470.16666669999995,540.0,1.333333333,38.66666667,42.0,1.333333333,39.66666667,45.66666667,0.0,0.0,0.0,9.666666667000001,9.0,0.666666667,0.944444444,5.060158296,4.333333333,0.454545455,8.333333332999999,0.858585858,2.666666667,11.0,1.75,4.666666667,13.66666667,1.4469696969999999,2.666666667,0.232323232,1.6666666669999999,24.66666667,3.1969696969999997,9.0,0.946969697,33.66666667,4.143939393999999,24.0,2.47979798,3.0,43.33333333,5.143939393999999,104.0,12.13888889,0.0,0.0,0.0,0.0,80.0,0,20
Y1050266,2.666666667,342.1388889,842.3333332999998,2.333333333,33.08333333,69.0,2.333333333,41.0,97.66666667,0.0,0.0,0.0,10.33333333,10.0,0.333333333,0.9523809520000001,10.16979429,3.666666667,0.345238095,9.666666667000001,0.924603175,3.666666667,7.333333333,0.80952381,10.33333333,57.0,5.087301588,7.666666667,0.698412699,1.333333333,64.33333333,5.896825397000001,19.33333333,1.69047619,83.66666667,7.587301589,72.66666667,6.5515873010000005,3.666666667,94.0,8.587301588999999,254.0,23.07142857,2.0,1.333333333,1.333333333,1.4444444440000002,90.0,0,40
Y1050267,4.0,237.36111110000002,944.6666667000002,3.666666667,24.45,92.33333333,3.666666667,14.85,58.66666667,0.0,0.0,0.0,11.66666667,8.333333332999999,3.333333333,0.7641025640000001,9.323188891000001,8.0,0.618315018,9.333333332999999,0.786813187,2.333333333,8.0,0.6759462759999999,13.33333333,17.0,1.26959707,5.0,0.382661783,0.0,25.0,1.945543345,18.33333333,1.416117216,43.33333333,3.361660562,27.66666667,2.155555556,2.333333333,55.0,4.361660562,128.3333333,10.09206349,2.333333333,1.6666666669999999,2.333333333,3.222222222,80.0,0,30
Y1050268,4.0,122.25,489.0,1.6666666669999999,18.05555556,43.33333333,1.6666666669999999,7.722222222999999,19.33333333,1.333333333,0.666666667,1.333333333,7.333333333,3.666666667,3.666666667,0.339031339,0.5991848710000001,1.6666666669999999,0.16239316199999998,7.0,0.641025641,1.0,0.666666667,0.051282050999999995,1.333333333,4.0,0.353276353,2.333333333,0.225071225,0.0,4.666666667,0.404558404,3.666666667,0.36182336200000004,8.333333332999999,0.766381766,11.66666667,1.056980057,1.0,15.66666667,1.4330484330000002,36.66666667,3.344729345,0.0,0.0,0.0,0.0,97.5,1,60
Y1050270,2.666666667,293.94444439999995,649.0,2.0,41.61111111,68.33333333,2.333333333,17.44444445,39.66666667,0.0,0.0,0.0,9.666666667000001,5.666666667,4.0,0.588888889,8.905306458,5.0,0.518518519,8.0,0.833333333,1.0,1.0,0.107407407,2.666666667,14.66666667,1.551851852,4.666666667,0.503703704,0.0,15.66666667,1.6592592590000002,7.333333333,0.7888888890000001,23.0,2.448148148,24.66666667,2.6074074069999997,1.0,32.66666667,3.448148148,81.33333333,8.607407407,5.333333333,3.333333333,3.333333333,8.814444444,98.5,0,40
Y1050273,1.333333333,118.0,139.0,0.333333333,5.0,5.0,0.666666667,6.333333333,6.333333333,0.0,0.0,0.0,1.6666666669999999,0.333333333,1.333333333,0.083333333,1.735509765,1.0,0.5,1.6666666669999999,0.666666667,0.0,2.333333333,1.8333333330000001,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.0,2.666666667,2.166666667,1.0,0.5,3.666666667,2.666666667,2.0,1.0,0.0,5.333333333,3.333333333,11.0,7.0,4.666666667,3.333333333,4.333333333,8.583333332999999,40.0,0,40
Y9999986,3.333333333,321.30555560000005,1048.666667,3.333333333,21.38888889,70.0,3.333333333,46.47222222,151.0,0.0,0.0,0.0,12.33333333,10.66666667,1.6666666669999999,0.863247863,11.7924199,9.0,0.728632478,12.0,0.9722222220000001,2.666666667,21.33333333,1.73931624,42.33333333,51.0,4.104700855,17.33333333,1.3867521369999998,0.666666667,72.33333333,5.844017094,60.33333333,4.856837607,132.6666667,10.700854699999999,77.66666667,6.252136752,2.666666667,145.0,11.700854699999999,358.0,28.86538462,1.0,0.666666667,0.666666667,1.333333333,85.0,0,58
Y9999988,1.0,297.6666667,372.0,0.666666667,15.66666667,15.66666667,1.0,20.5,24.66666667,0.0,0.0,0.0,6.333333333,4.333333333,2.0,0.45185185200000005,8.029902707,2.0,0.214814815,6.0,0.6333333329999999,0.333333333,2.0,0.218518519,2.666666667,4.0,0.433333333,3.666666667,0.396296296,0.0,6.0,0.6518518520000001,6.333333333,0.685185185,12.33333333,1.337037037,13.0,1.388888889,0.333333333,18.66666667,2.003703704,44.33333333,4.7629629630000005,0.0,0.0,0.0,0.0,67.5,0,33
Y9999989,1.0,285.8333333,390.0,0.666666667,55.33333333,55.33333333,1.0,5.666666667,7.666666667,0.0,0.0,0.0,4.0,4.0,0.0,0.666666667,8.78364523,0.0,0.0,3.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.041666667000000004,0.0,0.0,0.0,0.333333333,0.041666667000000004,0.333333333,0.041666667000000004,3.333333333,0.541666667,1.0,4.333333333,0.708333333,9.0,1.4583333330000001,0.0,0.0,0.0,0.0,95.0,0,59
Y9999990,4.333333333,191.9777778,780.3333332999999,3.333333333,21.41666667,64.0,3.666666667,31.38333333,93.0,0.0,0.0,0.0,11.0,10.0,1.0,0.8888888890000001,12.83320458,4.666666667,0.44764957299999997,10.66666667,0.958333333,1.0,6.666666667,0.63034188,4.666666667,59.33333333,4.878205128,7.0,0.576923077,0.0,66.0,5.508547008,11.66666667,0.9764957259999999,77.66666667,6.485042735,76.0,6.330128205,1.0,88.66666667,7.4850427360000005,243.33333330000002,20.38354701,0.0,0.0,0.0,0.0,86.0,1,63
Y9999991,1.333333333,516.6666667,628.6666667000001,1.0,64.83333333,75.0,0.666666667,64.0,64.0,0.0,0.0,0.0,7.666666667,6.333333333,1.333333333,0.583333333,6.4162480529999995,5.0,0.366071429,6.666666667,0.523809524,1.333333333,42.33333333,2.833333333,1.333333333,6.666666667,0.550595238,0.666666667,0.06845238099999999,0.333333333,49.0,3.383928571,2.333333333,0.226190476,51.33333333,3.610119048,13.66666667,1.12202381,1.333333333,59.0,4.276785714,125.33333329999999,9.199404762,0.0,0.0,0.0,0.0,70.0,0,36
Y9999992,2.666666667,357.25,651.6666667000001,2.666666667,37.33333333,66.33333333,2.666666667,22.02777778,40.66666667,0.0,0.0,0.0,11.33333333,10.33333333,1.0,0.898148148,16.23273823,2.333333333,0.20441595399999998,10.0,0.8839031340000001,2.666666667,2.333333333,0.222222222,4.333333333,13.66666667,1.176638177,4.666666667,0.387464388,0.0,16.0,1.3988603990000001,9.0,0.7435897440000001,25.0,2.142450142,27.0,2.322649573,2.666666667,36.33333333,3.142450142,91.0,7.849002849,0.0,0.0,0.0,0.0,82.5,0,38
Y9999993,1.0,753.6666667000001,959.3333332999998,0.666666667,52.33333333,52.33333333,1.0,146.83333330000002,188.0,0.0,0.0,0.0,12.66666667,11.33333333,1.333333333,0.611111111,3.092916915,9.666666667000001,0.531746032,12.66666667,0.666666667,1.333333333,43.33333333,2.44047619,34.66666667,66.33333333,3.577380952,14.0,0.791666667,0.333333333,109.66666670000001,6.017857143,49.0,2.706349206,158.66666669999998,8.724206347,90.0,4.8908730160000005,1.333333333,171.33333330000002,9.390873013,421.33333330000005,23.08134921,0.666666667,0.666666667,0.666666667,0.0,60.0,0,49
Y9999994,0.333333333,91.66666667,91.66666667,0.333333333,1.6666666669999999,1.6666666669999999,0.333333333,6.666666667,6.666666667,0.0,0.0,0.0,3.333333333,0.0,3.333333333,0.0,3.030433515,0.333333333,0.033333333,3.0,0.3,0.0,1.0,0.1,1.333333333,0.333333333,0.033333333,0.0,0.0,0.0,1.333333333,0.133333333,1.333333333,0.133333333,2.666666667,0.26666666699999997,3.333333333,0.333333333,0.0,6.0,0.6,12.0,1.2,0.0,0.0,0.0,0.0,30.0,0,20
Y9999995,1.6666666669999999,213.0,277.6666667,1.0,16.33333333,18.33333333,1.333333333,26.33333333,34.33333333,0.0,0.0,0.0,7.0,2.333333333,4.666666667,0.481481481,9.082523,4.666666667,0.666666667,6.333333333,0.9259259259999999,0.666666667,11.33333333,1.333333333,2.0,4.0,0.592592593,2.333333333,0.25925925899999996,0.0,15.33333333,1.925925926,4.333333333,0.703703704,19.66666667,2.62962963,9.666666667000001,1.37037037,0.666666667,26.66666667,3.62962963,56.66666667,7.777777778,0.0,0.0,0.0,0.0,78.5,0,57
Y9999997,2.0,163.25,622.6666667000001,1.6666666669999999,22.41666667,78.66666667,1.6666666669999999,7.75,29.0,0.0,0.0,0.0,9.333333332999999,8.333333332999999,1.0,0.628205128,7.920149863,3.333333333,0.128205128,7.666666667,0.602564103,2.666666667,4.333333333,0.166666667,4.333333333,3.0,0.115384615,1.6666666669999999,0.064102564,1.0,7.333333333,0.282051282,7.0,0.269230769,14.33333333,0.551282051,11.66666667,0.7564102559999999,2.666666667,23.66666667,1.217948718,52.33333333,2.6282051280000003,0.0,0.0,0.0,0.0,79.0,0,58
Y9999998,2.0,270.3333333,461.0,1.333333333,9.833333332999999,16.0,1.6666666669999999,72.66666667,106.66666670000001,0.0,0.0,0.0,11.66666667,8.0,3.666666667,0.687830688,10.20983782,8.333333332999999,0.683862434,8.666666667000001,0.7486772490000001,0.666666667,72.66666667,5.903439153,5.0,5.666666667,0.451058201,2.0,0.18253968199999998,0.0,78.33333333,6.354497353999999,7.0,0.58994709,85.33333333,6.944444444,13.0,1.123015873,0.666666667,97.0,7.944444444,196.0,16.06349206,0.0,0.0,0.0,0.0,72.5,0,49
Y9999999,2.0,603.8,861.6666667000002,0.666666667,45.66666667,45.66666667,1.6666666669999999,100.16666670000001,131.6666667,0.0,0.0,0.0,13.0,7.666666667,5.333333333,0.394444444,10.55723899,8.666666667000001,0.45277777799999996,12.0,0.6,1.0,25.33333333,1.3472222219999999,11.33333333,56.33333333,2.672222222,10.66666667,0.5694444439999999,0.666666667,81.66666667,4.0194444439999995,22.66666667,1.1611111109999999,104.33333329999999,5.180555556,76.33333333,3.705555556,1.333333333,117.33333329999999,5.847222222,299.3333333,14.78888889,0.0,0.0,0.0,0.0,97.5,1,73
