evaluation_num,kfold_split_num,label_val_predict,label_val_test,positive_error,negative_error,positive_error_rate,negative_error_rate
1.0,1.0,124.673568903,10.0,1.1657319018,0.0,0.11657319018,0.0
1.0,1.0,124.673568903,10.0,1.1657319018,0.0,0.11657319018,0.0
1.0,1.0,1841.39620412,50.0,0.0,-7.0885073189,0.0,-0.141770146378
1.0,1.0,5388.75342182,70.0,3.4081291263,0.0,0.0486875589471,0.0
1.0,1.0,618.483222663,30.0,0.0,-5.1306770767,0.0,-0.171022569223
1.0,1.0,2016.85549712,50.0,0.0,-5.0905856516,0.0,-0.101811713032
1.0,1.0,4193.7490131,80.0,0.0,-15.2408383848,0.0,-0.19051047981
1.0,1.0,124.673568903,20.0,0.0,-8.8342680982,0.0,-0.44171340491
1.0,1.0,5890.5042581,80.0,0.0,-3.250379427,0.0,-0.0406297428375
1.0,1.0,124.673568903,10.0,1.1657319018,0.0,0.11657319018,0.0
1.0,1.0,124.673568903,0.0,11.1657319018,0.0,inf,0.0
1.0,1.0,124.673568903,0.0,11.1657319018,0.0,inf,0.0
1.0,1.0,124.673568903,10.0,1.1657319018,0.0,0.11657319018,0.0
1.0,1.0,124.673568903,10.0,1.1657319018,0.0,0.11657319018,0.0
1.0,1.0,124.673568903,10.0,1.1657319018,0.0,0.11657319018,0.0
1.0,1.0,124.673568903,0.0,11.1657319018,0.0,inf,0.0
1.0,1.0,124.673568903,10.0,1.1657319018,0.0,0.11657319018,0.0
1.0,1.0,650.626881211,20.0,5.5073887572,0.0,0.27536943786,0.0
1.0,1.0,6987.15732869,59.0,24.5892177777,0.0,0.416766403012,0.0
1.0,2.0,1307.85851453,10.0,26.1643265461,0.0,2.61643265461,0.0
1.0,2.0,2955.97148279,70.0,0.0,-15.63115338,0.0,-0.223302191143
1.0,2.0,116.771271239,10.0,0.8060756632,0.0,0.08060756632,0.0
1.0,2.0,116.771271239,10.0,0.8060756632,0.0,0.08060756632,0.0
1.0,2.0,179.591305589,10.0,3.4011680681,0.0,0.34011680681,0.0
1.0,2.0,116.771271239,10.0,0.8060756632,0.0,0.08060756632,0.0
1.0,2.0,4797.83836336,50.0,19.2664302773,0.0,0.385328605546,0.0
1.0,2.0,2744.39738872,65.0,0.0,-12.6130036295,0.0,-0.194046209685
1.0,2.0,8308.59982212,96.0,0.0,-4.8484787723,0.0,-0.0505049872115
1.0,2.0,2183.16340084,55.0,0.0,-8.2756658599,0.0,-0.150466651998
1.0,2.0,116.771271239,20.0,0.0,-9.1939243368,0.0,-0.45969621684
1.0,2.0,595.027831038,30.0,0.0,-5.6068076907,0.0,-0.18689358969
1.0,2.0,140.450241007,30.0,0.0,-18.1488295512,0.0,-0.60496098504
1.0,2.0,4563.70272851,63.0,4.5551828397,0.0,0.072304489519,0.0
1.0,2.0,3798.33016085,62.0,0.0,-0.3694056426,0.0,-0.00595815552581
1.0,2.0,1303.37594508,60.0,0.0,-23.8977016648,0.0,-0.398295027747
1.0,2.0,260.414572862,10.0,6.1373657349,0.0,0.61373657349,0.0
1.0,2.0,1840.34402608,40.0,2.8992310663,0.0,0.0724807766575,0.0
1.0,2.0,116.771271239,0.0,10.8060756632,0.0,inf,0.0
1.0,3.0,319.876333785,20.0,0.0,-2.1149130898,0.0,-0.10574565449
1.0,3.0,126.157102815,10.0,1.2319678959,0.0,0.12319678959,0.0
1.0,3.0,126.157102815,10.0,1.2319678959,0.0,0.12319678959,0.0
1.0,3.0,151.423311008,10.0,2.3054179534,0.0,0.23054179534,0.0
1.0,3.0,7888.94013721,76.0,12.8197057933,0.0,0.168680339386,0.0
1.0,3.0,5864.42389547,88.0,0.0,-11.4204733922,0.0,-0.12977810673
1.0,3.0,126.157102815,0.0,11.2319678959,0.0,inf,0.0
