number_of_comp,pMAPC,pMSE,r2,r2_adj
1.0,0.678950003112,132.47862916,0.792424880635,0.791278056772
2.0,0.755933563641,71.3352588037,0.894108551423,0.892931979772
3.0,0.786830168831,56.4208981233,0.917977532537,0.916602854311
4.0,0.818663413574,42.4350444911,0.938818932711,0.937444077267
