number_of_comp,pMAPC,pMSE,r2,r2_adj
1.0,0.430949516561,432.707253643,0.342241346988,0.338607321281
2.0,0.430730719519,433.125054687,0.355168329054,0.34800353271
3.0,0.423446927198,443.574645831,0.357040757143,0.346264903911
4.0,0.44449129615,423.018811226,0.397879241416,0.384348437853
5.0,0.462025507583,415.110421195,0.429280114724,0.413158084067
6.0,0.506636834805,349.145171385,0.522244009702,0.505956873669
7.0,0.51355820442,345.224199038,0.532395571567,0.513691394429
8.0,0.518577020802,342.710044835,0.538261845819,0.517032505396
