number_of_comp,pMAPC,pMSE,r2,r2_adj
1.0,0.471901542517,389.565911398,0.413421926733,0.410181163897
2.0,0.503456598395,342.476931078,0.511178896763,0.505747551172
3.0,0.51331003317,334.198792478,0.528099297358,0.520190347034
4.0,0.533493432649,317.518425756,0.528106424074,0.517502074054
5.0,0.636960132895,185.088918375,0.767654940957,0.76109152121
6.0,0.653439929235,152.986789839,0.79253901609,0.785466482548
7.0,0.659832628302,151.376281138,0.798199998634,0.790127998579
8.0,0.665175304947,148.827912464,0.80832665966,0.799514092289
