number_of_comp,pMAPC,pMSE,r2,r2_adj
1.0,0.576740984398,245.150027618,0.625990870477,0.623924521695
2.0,0.586043150977,235.011027102,0.659423583742,0.655639401339
3.0,0.587249669605,238.408601618,0.675509758036,0.670071374092
4.0,0.608099428701,223.947461512,0.709106437288,0.702569503295
5.0,0.734833589542,99.8170757105,0.866287157688,0.862509958752
