evaluation_num,kfold_split_num,username,forum_num_days,qz_mean,video_stop_backward_seek_sum,mt_online_num_day,label_val_predict,label_val_test
1,5,Y1050304,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.19797548241,10.0
1,5,Y1050306,-0.105117666246,-0.492668548987,-0.522934133025,0.335608511664,21.6852059236,10.0
1,5,Y1050308,-0.105117666246,-0.840770265059,0.996065015287,-0.554483627967,8.257427439,10.0
1,5,Y1050316,-0.105117666246,-0.376634643746,-0.522934133025,-0.554483627967,16.5425061853,10.0
1,5,Y1050333,-0.105117666246,-0.724736359818,-0.522934133025,-0.554483627967,10.2841081566,10.0
1,5,Y1050344,-0.105117666246,1.01577222054,0.23656544113,0.335608511664,48.8346566909,40.0
1,5,Y1050358,-0.105117666246,0.435602693987,0.23656544113,2.11579279093,52.8616581389,50.0
1,5,Y1050359,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.19797548241,20.0
1,5,Y1050378,-0.105117666246,2.40817908483,0.23656544113,2.11579279093,88.3259136308,93.0
1,5,Y1050392,-0.105117666246,0.087500977915,-0.522934133025,-0.554483627967,24.8870368944,20.0
1,5,Y1050397,-0.105117666246,-0.608702454229,-0.522934133025,-0.554483627967,12.370240837,20.0
1,5,Y1050406,-0.105117666246,-0.608702454229,-0.522934133025,-0.554483627967,12.370240837,10.0
1,5,Y1050417,-0.105117666246,1.59594174744,0.23656544113,2.11579279093,73.7229848992,62.0
1,5,Y1050448,-0.105117666246,-0.608702454229,0.23656544113,-0.554483627967,12.3999668153,20.0
1,6,Y1050283,-0.105117666246,0.667670504469,0.23656544113,-0.554483627967,34.9261610097,20.0
1,6,Y1050290,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.25827331953,0.0
1,6,Y1050292,-0.105117666246,0.667670504469,-0.522934133025,0.335608511664,42.0371448552,50.0
1,6,Y1050293,-0.105117666246,1.59594174744,0.23656544113,1.2257006513,66.0906494544,80.0
1,6,Y1050309,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.25827331953,0.0
1,6,Y1050312,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.25827331953,10.0
1,6,Y1050314,-0.105117666246,-0.492668548987,-0.522934133025,0.335608511664,21.8186700613,30.0
1,6,Y1050318,-0.105117666246,0.551636599228,0.996065015287,3.00588493055,63.2676012015,40.0
1,6,Y1050329,-0.105117666246,0.667670504469,-0.522934133025,-0.554483627967,34.5422905522,20.0
1,6,Y1050332,-0.105117666246,0.667670504469,2.51506416359,2.11579279093,58.5623352911,40.0
1,6,Y1050362,-0.105117666246,1.59594174744,-0.522934133025,1.2257006513,65.706778997,80.0
1,6,Y1050371,-0.105117666246,0.551636599228,-0.522934133025,-0.554483627967,32.5204430746,40.0
1,6,Y1050373,-0.105117666246,-0.608702454229,-0.522934133025,-0.554483627967,12.3019682807,20.0
1,6,Y1050374,-0.105117666246,0.087500977915,-0.522934133025,-0.554483627967,24.4330531583,30.0
1,6,Y1050408,-0.105117666246,-0.608702454229,-0.522934133025,-0.554483627967,12.3019682807,10.0
1,6,Y1050413,-0.105117666246,0.667670504469,0.996065015287,2.11579279093,57.7945943762,60.0
1,6,Y1050415,-0.105117666246,-0.0285329276743,-0.522934133025,-0.554483627967,22.4112056746,30.0
1,6,Y1050440,-0.105117666246,-0.840770265059,3.27456373776,-0.554483627967,10.1776256069,10.0
1,7,Y1050275,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,7.84561041402,20.0
1,7,Y1050280,-0.105117666246,-0.608702454229,-0.522934133025,-0.554483627967,12.2293636899,10.0
1,7,Y1050289,-0.105117666246,2.40817908483,0.23656544113,-0.554483627967,69.2209905969,60.0
1,7,Y1050291,-0.105117666246,1.01577222054,-0.522934133025,-0.554483627967,42.9156366012,40.0
1,7,Y1050307,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,7.84561041402,10.0
1,7,Y1050327,-0.105117666246,-0.840770265059,0.996065015287,-0.554483627967,7.85127912128,0.0
1,7,Y1050365,-0.105117666246,2.40817908483,0.23656544113,2.11579279093,87.9311809303,96.0
1,7,Y1050368,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,7.84561041402,20.0
1,7,Y1050385,-0.105117666246,1.82800955827,0.23656544113,-0.554483627967,58.2616074171,40.0
1,7,Y1050403,-0.105117666246,-0.608702454229,-0.522934133025,-0.554483627967,12.2293636899,20.0
1,7,Y1050404,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,7.84561041402,10.0
1,7,Y1050411,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,7.84561041402,10.0
1,7,Y1050421,-0.105117666246,0.087500977915,0.996065015287,1.2257006513,37.8597524404,60.0
1,7,Y1050423,-0.105117666246,-0.492668548987,-0.522934133025,-0.554483627967,14.4212403245,10.0
1,7,Y1050424,-0.105117666246,-0.376634643746,0.996065015287,-0.554483627967,16.6187856664,30.0
1,7,Y1050426,-0.105117666246,1.24784003137,-0.522934133025,-0.554483627967,47.2993898771,40.0
1,7,Y1050451,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,7.84561041402,0.0
1,7,Y1050453,-0.105117666246,-0.376634643746,1.75556458944,-0.554483627967,16.6216200201,20.0
1,8,Y1050277,-0.105117666246,-0.144566832916,-0.522934133025,-0.554483627967,20.5600132382,10.0
1,8,Y1050286,-0.105117666246,1.24784003137,0.23656544113,1.2257006513,59.485569568,72.0
1,8,Y1050297,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,7.92891431007,10.0
1,8,Y1050315,-0.105117666246,-0.608702454229,-0.522934133025,-0.554483627967,12.1392806216,20.0
1,8,Y1050321,-0.105117666246,0.551636599228,-0.522934133025,-0.554483627967,33.1911121664,20.0
1,8,Y1050339,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,7.92891431007,20.0
1,8,Y1050346,-0.105117666246,0.203534883156,0.23656544113,1.2257006513,40.5389211758,50.0
1,8,Y1050349,-0.105117666246,0.435602693987,-0.522934133025,1.2257006513,44.6944106078,65.0
1,8,Y1050372,-0.105117666246,0.783704410059,2.51506416359,2.11579279093,58.0337083867,50.0
1,8,Y1050380,-0.105117666246,1.82800955827,-0.522934133025,1.2257006513,69.9566084641,80.0
1,8,Y1050384,-0.105117666246,-0.260600738157,4.03406331191,-0.554483627967,18.7840913623,30.0
1,8,Y1050416,-0.105117666246,1.71197565269,2.51506416359,2.11579279093,74.87517362,63.0
1,8,Y1050419,-0.105117666246,-0.724736359818,-0.522934133025,-0.554483627967,10.0340974627,10.0
1,8,Y1050428,-0.105117666246,-0.840770265059,0.23656544113,-0.554483627967,7.98379118952,20.0
1,8,Y1050430,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,7.92891431007,0.0
1,8,Y1050439,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,7.92891431007,10.0
1,8,Y1050442,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,7.92891431007,10.0
1,8,Y9999984,-0.105117666246,1.36387393661,4.03406331191,1.2257006513,61.8651371178,66.0
1,9,Y1050298,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.09213450745,10.0
1,9,Y1050323,-0.105117666246,2.40817908483,0.23656544113,3.00588493055,94.9056360714,88.0
1,9,Y1050334,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.09213450745,20.0
1,9,Y1050337,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.09213450745,10.0
1,9,Y1050353,-0.105117666246,0.667670504469,1.75556458944,0.335608511664,42.4063430353,50.0
1,9,Y1050375,-0.105117666246,-0.144566832916,-0.522934133025,-0.554483627967,20.563522744,30.0
1,9,Y1050391,-0.105117666246,-0.608702454229,0.23656544113,-0.554483627967,12.2999711588,10.0
1,9,Y1050398,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.09213450745,0.0
1,9,Y1050400,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.09213450745,20.0
1,9,Y1050401,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.09213450745,10.0
1,9,Y1050402,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.09213450745,0.0
1,9,Y1050410,-0.105117666246,-0.608702454229,-0.522934133025,-0.554483627967,12.2492639217,20.0
1,9,Y1050420,-0.105117666246,1.4799078422,-0.522934133025,2.11579279093,71.0856655502,75.0
1,9,Y1050422,-0.105117666246,0.783704410059,-0.522934133025,-0.554483627967,37.1920403947,40.0
1,9,Y1050435,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.09213450745,10.0
1,9,Y1050436,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.09213450745,10.0
1,9,Y1050441,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.09213450745,0.0
1,9,Y1050446,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.09213450745,0.0
1,10,Y1050284,-0.105117666246,-0.376634643746,-0.522934133025,-0.554483627967,16.8532215843,30.0
1,10,Y1050317,-0.105117666246,1.13180612613,2.51506416359,1.2257006513,58.2187617998,55.0
1,10,Y1050343,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.66716109874,0.0
1,10,Y1050348,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.66716109874,10.0
1,10,Y1050354,-0.105117666246,1.13180612613,0.23656544113,0.335608511664,50.7094898623,50.0
1,10,Y1050356,-0.105117666246,0.087500977915,0.23656544113,0.335608511664,32.2908537651,30.0
1,10,Y1050360,-0.105117666246,-0.376634643746,-0.522934133025,-0.554483627967,16.8532215843,30.0
1,10,Y1050361,-0.105117666246,0.087500977915,-0.522934133025,-0.554483627967,25.0392820761,30.0
1,10,Y1050376,-0.105117666246,2.29214517959,0.23656544113,2.11579279093,85.4200842091,90.0
1,10,Y1050387,-0.105117666246,-0.608702454229,3.27456373776,-0.554483627967,13.4044419657,10.0
1,10,Y1050390,-0.105117666246,-0.608702454229,-0.522934133025,-0.554483627967,12.7601913446,10.0
1,10,Y1050393,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.66716109874,0.0
1,10,Y1050395,-0.105117666246,-0.608702454229,-0.522934133025,-0.554483627967,12.7601913446,10.0
1,10,Y1050407,-0.105117666246,-0.0285329276743,-0.522934133025,-0.554483627967,22.9927669501,10.0
1,10,Y1050432,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.66716109874,0.0
1,10,Y1050437,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.66716109874,0.0
1,10,Y1050438,-0.105117666246,-0.260600738157,0.23656544113,0.335608511664,26.1513083994,10.0
1,10,Y1050444,-0.105117666246,-0.840770265059,-0.522934133025,0.335608511664,15.7898826636,10.0
2,1,Y1050275,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,7.9086303124,20.0
2,1,Y1050277,-0.105117666246,-0.144566832916,-0.522934133025,-0.554483627967,20.3699016076,10.0
2,1,Y1050282,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,7.9086303124,10.0
2,1,Y1050286,-0.105117666246,1.24784003137,0.23656544113,1.2257006513,59.890185408,72.0
2,1,Y1050292,-0.105117666246,0.667670504469,-0.522934133025,0.335608511664,42.0867661608,50.0
2,1,Y1050297,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,7.9086303124,10.0
2,1,Y1050304,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,7.9086303124,10.0
2,1,Y1050325,-0.105117666246,-0.0285329276743,-0.522934133025,-0.554483627967,22.4467801547,20.0
2,1,Y1050344,-0.105117666246,1.01577222054,0.23656544113,0.335608511664,48.5577135965,40.0
2,1,Y1050351,-0.105117666246,1.36387393661,-0.522934133025,2.11579279093,68.905466878,70.0
2,1,Y1050360,-0.105117666246,-0.376634643746,-0.522934133025,-0.554483627967,16.2161445071,30.0
2,1,Y1050372,-0.105117666246,0.783704410059,2.51506416359,2.11579279093,59.4823212884,50.0
2,1,Y1050374,-0.105117666246,0.087500977915,-0.522934133025,-0.554483627967,24.5236587081,30.0
2,1,Y1050375,-0.105117666246,-0.144566832916,-0.522934133025,-0.554483627967,20.3699016076,30.0
2,1,Y1050392,-0.105117666246,0.087500977915,-0.522934133025,-0.554483627967,24.5236587081,20.0
2,1,Y1050416,-0.105117666246,1.71197565269,2.51506416359,2.11579279093,76.0973496779,63.0
2,1,Y1050424,-0.105117666246,-0.376634643746,0.996065015287,-0.554483627967,16.6967680833,30.0
2,1,Y1050427,-0.105117666246,2.52421299042,1.75556458944,2.11579279093,90.3951877383,96.0
2,1,Y1050441,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,7.9086303124,0.0
2,2,Y1050289,-0.105117666246,2.40817908483,0.23656544113,-0.554483627967,65.8989457007,60.0
2,2,Y1050301,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.45735916014,10.0
2,2,Y1050302,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.45735916014,10.0
2,2,Y1050316,-0.105117666246,-0.376634643746,-0.522934133025,-0.554483627967,16.7193667529,10.0
2,2,Y1050318,-0.105117666246,0.551636599228,0.996065015287,3.00588493055,61.9675646395,40.0
2,2,Y1050328,-0.105117666246,1.24784003137,-0.522934133025,2.11579279093,67.7682302894,71.0
2,2,Y1050347,-0.105117666246,0.087500977915,0.23656544113,-0.554483627967,24.5889077309,20.0
2,2,Y1050352,-0.105117666246,1.4799078422,1.75556458944,1.2257006513,63.3445552419,80.0
2,2,Y1050354,-0.105117666246,1.13180612613,0.23656544113,0.335608511664,50.5557038034,50.0
2,2,Y1050358,-0.105117666246,0.435602693987,0.23656544113,2.11579279093,52.9172503797,50.0
2,2,Y1050364,-0.105117666246,1.82800955827,0.996065015287,1.2257006513,69.9335275589,72.0
2,2,Y1050384,-0.105117666246,-0.260600738157,4.03406331191,-0.554483627967,16.4300689301,30.0
2,2,Y1050405,-0.105117666246,-0.608702454229,-0.522934133025,-0.554483627967,12.5883629596,10.0
2,2,Y1050421,-0.105117666246,0.087500977915,0.996065015287,1.2257006513,38.9509990784,60.0
2,2,Y1050431,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.45735916014,0.0
2,2,Y1050434,-0.105117666246,-0.840770265059,0.23656544113,-0.554483627967,8.06489253921,20.0
2,2,Y1050438,-0.105117666246,-0.260600738157,0.23656544113,0.335608511664,25.769681019,10.0
2,2,Y1050450,-0.105117666246,-0.608702454229,-0.522934133025,-0.554483627967,12.5883629596,10.0
2,2,Y1050453,-0.105117666246,-0.376634643746,1.75556458944,-0.554483627967,15.5419668901,20.0
2,3,Y1050284,-0.105117666246,-0.376634643746,-0.522934133025,-0.554483627967,16.7814550352,30.0
2,3,Y1050288,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.54927353864,0.0
2,3,Y1050309,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.54927353864,0.0
2,3,Y1050319,-0.105117666246,1.82800955827,-0.522934133025,2.11579279093,76.6409896627,76.0
2,3,Y1050320,-0.105117666246,-0.840770265059,0.23656544113,-0.554483627967,8.61119264136,10.0
2,3,Y1050337,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.54927353864,10.0
2,3,Y1050341,-0.105117666246,0.203534883156,-0.522934133025,-0.554483627967,27.0716819104,20.0
2,3,Y1050348,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.54927353864,10.0
2,3,Y1050365,-0.105117666246,2.40817908483,0.23656544113,2.11579279093,86.9931356345,96.0
2,3,Y1050376,-0.105117666246,2.29214517959,0.23656544113,2.11579279093,84.9350902619,90.0
2,3,Y1050387,-0.105117666246,-0.608702454229,3.27456373776,-0.554483627967,12.9749598036,10.0
2,3,Y1050404,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.54927353864,10.0
2,3,Y1050406,-0.105117666246,-0.608702454229,-0.522934133025,-0.554483627967,12.66536429,10.0
2,3,Y1050411,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.54927353864,10.0
2,3,Y1050419,-0.105117666246,-0.724736359818,-0.522934133025,-0.554483627967,10.6073189112,10.0
2,3,Y1050428,-0.105117666246,-0.840770265059,0.23656544113,-0.554483627967,8.61119264136,20.0
2,3,Y1050433,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.54927353864,0.0
2,3,Y1050437,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.54927353864,0.0
2,3,Y1050446,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.54927353864,0.0
2,4,Y1050274,-0.105117666246,1.13180612613,-0.522934133025,1.2257006513,57.462300431,80.0
2,4,Y1050280,-0.105117666246,-0.608702454229,-0.522934133025,-0.554483627967,12.6337377482,10.0
2,4,Y1050290,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.41511103178,0.0
2,4,Y1050291,-0.105117666246,1.01577222054,-0.522934133025,-0.554483627967,42.1641247441,40.0
2,4,Y1050307,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.41511103178,10.0
2,4,Y1050346,-0.105117666246,0.203534883156,0.23656544113,1.2257006513,40.6284916585,50.0
2,4,Y1050355,-0.105117666246,-0.608702454229,-0.522934133025,-0.554483627967,12.6337377482,10.0
2,4,Y1050366,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.41511103178,10.0
2,4,Y1050371,-0.105117666246,0.551636599228,-0.522934133025,-0.554483627967,33.7268713176,40.0
2,4,Y1050377,-0.105117666246,0.667670504469,-0.522934133025,1.2257006513,49.0250469981,40.0
2,4,Y1050383,-0.105117666246,-0.608702454229,-0.522934133025,-0.554483627967,12.6337377482,10.0
2,4,Y1050385,-0.105117666246,1.82800955827,0.23656544113,-0.554483627967,56.9700163353,40.0
2,4,Y1050401,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.41511103178,10.0
2,4,Y1050402,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.41511103178,0.0
2,4,Y1050430,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.41511103178,0.0
2,4,Y1050442,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,8.41511103178,10.0
2,4,Y9999984,-0.105117666246,1.36387393661,4.03406331191,1.2257006513,61.9251156622,66.0
2,4,Y9999985,-0.105117666246,2.06007736876,-0.522934133025,-0.554483627967,61.1479449585,59.0
2,5,Y1050299,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,7.85758059522,10.0
2,5,Y1050311,-0.105117666246,0.319568788398,-0.522934133025,-0.554483627967,28.8880948732,20.0
2,5,Y1050313,-0.105117666246,-0.260600738157,-0.522934133025,0.335608511664,25.5535204574,30.0
2,5,Y1050315,-0.105117666246,-0.608702454229,-0.522934133025,-0.554483627967,12.0636834533,20.0
2,5,Y1050326,-0.105117666246,-0.260600738157,-0.522934133025,-0.554483627967,18.3728377374,20.0
2,5,Y1050327,-0.105117666246,-0.840770265059,0.996065015287,-0.554483627967,8.48663692495,0.0
2,5,Y1050333,-0.105117666246,-0.724736359818,-0.522934133025,-0.554483627967,9.96063202113,10.0
2,5,Y1050334,-0.105117666246,-0.840770265059,-0.522934133025,-0.554483627967,7.85758059522,20.0
