evaluation_num,kfold_split_num,username,qz_mean,watched_time_hour,label_val_predict,label_val_test
1,5,Y1050401,-0.83754892049,-0.904481714067,7.98708446518,10.0
1,5,Y1050403,-0.496945692824,-0.904481714067,15.5979609201,20.0
1,5,Y1050406,-0.496945692824,-0.904481714067,15.5979609201,10.0
1,5,Y1050407,-0.496945692824,0.739681801714,17.867099718,10.0
1,5,Y1050427,2.39818174234,2.02071182213,84.3275215006,96.0
1,5,Y1050435,-0.83754892049,-0.904481714067,7.98708446518,10.0
1,5,Y1050439,-0.83754892049,-0.103207440074,9.09293709202,10.0
1,5,Y1050442,-0.83754892049,-0.904481714067,7.98708446518,10.0
1,5,Y1050444,-0.83754892049,0.109159569256,9.38602851246,10.0
1,6,Y1050278,1.03576883167,1.99541071993,53.0022527784,54.0
1,6,Y1050303,-0.83754892049,0.240068415027,9.59375622395,20.0
1,6,Y1050312,-0.83754892049,-0.528774212159,8.46055046232,10.0
1,6,Y1050321,0.184260762508,-0.904481714067,30.1729425294,20.0
1,6,Y1050344,0.695165604006,1.40186880553,44.7053741801,40.0
1,6,Y1050345,-0.496945692824,-0.904481714067,15.3288414872,10.0
1,6,Y1050358,0.865467217839,1.49894353208,48.5594789677,50.0
1,6,Y1050362,1.716975287,0.427715069178,65.5357096378,80.0
1,6,Y1050372,0.695165604006,1.99434213819,45.5786272627,50.0
1,6,Y1050378,2.2278801285,1.94651710967,78.9073647622,93.0
1,6,Y1050380,2.05757851467,0.860108430283,73.595069578,80.0
1,6,Y1050384,-0.326644078991,0.413009567936,20.9817319083,30.0
1,6,Y1050392,-0.156342465158,-0.904481714067,22.7508920083,20.0
1,6,Y1050395,-0.496945692824,-0.904481714067,15.3288414872,10.0
1,6,Y1050400,-0.83754892049,-0.904481714067,7.90679096616,20.0
1,6,Y1050415,-0.156342465158,-0.362727822781,23.549389138,30.0
1,6,Y1050417,1.54667367317,0.784554407664,62.350633876,62.0
1,6,Y1050424,-0.156342465158,-0.383181061609,23.5192428802,30.0
1,7,Y1050292,0.354562376341,0.511040217712,36.3408398925,50.0
1,7,Y1050294,0.865467217839,0.774896283254,47.8845180244,40.0
1,7,Y1050295,1.03576883167,2.0829237832,54.0176574424,30.0
1,7,Y1050326,-0.496945692824,0.874170166354,18.6052192525,20.0
1,7,Y1050330,-0.326644078991,0.815540111902,22.1785582874,10.0
1,7,Y1050334,-0.83754892049,-0.904481714067,7.90742757646,20.0
1,7,Y1050339,-0.83754892049,-0.16001753344,9.30183665039,20.0
1,7,Y1050343,-0.83754892049,-0.904481714067,7.90742757646,0.0
1,7,Y1050352,1.37637205934,1.12673258543,59.5929864087,80.0
1,7,Y1050365,2.39818174234,2.66948066432,84.5815427205,96.0
1,7,Y1050376,2.05757851467,0.708123208307,73.5415367121,90.0
1,7,Y1050379,2.05757851467,-0.330273199955,71.5965816536,60.0
1,7,Y1050389,-0.83754892049,-0.904481714067,7.90742757646,0.0
1,7,Y1050420,1.716975287,-0.869390125888,63.2204850073,75.0
1,7,Y1050422,1.03576883167,1.05869834255,52.0992451328,40.0
1,7,Y1050428,-0.83754892049,0.440311248033,10.4262747658,20.0
1,7,Y1050437,-0.83754892049,-0.904481714067,7.90742757646,0.0
1,7,Y1050447,-0.83754892049,-0.904481714067,7.90742757646,10.0
1,8,Y1050285,-0.83754892049,-0.904481714067,8.13869921949,0.0
1,8,Y1050290,-0.83754892049,-0.904481714067,8.13869921949,0.0
1,8,Y1050310,-0.83754892049,-0.904481714067,8.13869921949,10.0
1,8,Y1050311,0.524863990174,0.49949752629,40.4354044822,20.0
1,8,Y1050320,-0.83754892049,0.577930904064,10.5873700427,10.0
1,8,Y1050323,2.56848335617,2.05092849506,87.9644685838,88.0
1,8,Y1050324,0.184260762508,-0.631765368856,31.0723699426,30.0
1,8,Y1050332,0.865467217839,1.43567864031,49.4762000852,40.0
1,8,Y1050338,-0.83754892049,0.278623613982,10.0929698875,10.0
1,8,Y1050346,0.695165604006,0.748309936837,44.5935954374,50.0
1,8,Y1050347,-0.83754892049,0.302716367105,10.1327666492,20.0
1,8,Y1050383,-0.496945692824,-0.904481714067,15.6330971792,10.0
1,8,Y1050391,-0.496945692824,-0.671862460497,16.0173410612,10.0
1,8,Y1050397,-0.496945692824,-0.904481714067,15.6330971792,20.0
1,8,Y1050405,-0.496945692824,-0.904481714067,15.6330971792,10.0
1,8,Y1050409,-0.83754892049,-0.904481714067,8.13869921949,10.0
1,8,Y1050429,-0.83754892049,-0.733969784389,8.4203533164,10.0
1,8,Y1050453,-0.156342465158,0.242877293754,25.0227195129,20.0
1,9,Y1050286,1.88727690084,-0.610241697283,68.8243049416,72.0
1,9,Y1050296,-0.156342465158,1.65759460695,26.9895782491,20.0
1,9,Y1050319,1.716975287,2.30987476625,69.1717382857,76.0
1,9,Y1050322,2.39818174234,1.55651678006,83.1202791594,99.0
1,9,Y1050340,-0.83754892049,1.51270722739,11.7801791566,10.0
1,9,Y1050341,0.524863990174,-0.81970283223,38.5182422039,20.0
1,9,Y1050351,1.20607044551,1.99646448217,57.4772907677,70.0
1,9,Y1050361,-0.496945692824,1.92404084713,19.8605751771,30.0
1,9,Y1050385,1.716975287,1.77335128862,68.4186255371,40.0
1,9,Y1050393,-0.83754892049,-0.904481714067,8.38719472314,0.0
1,9,Y1050404,-0.83754892049,-0.904481714067,8.38719472314,10.0
1,9,Y1050411,-0.83754892049,-0.904481714067,8.38719472314,10.0
1,9,Y1050426,0.865467217839,0.695333276343,48.1478945938,40.0
1,9,Y1050431,-0.83754892049,-0.904481714067,8.38719472314,0.0
1,9,Y1050441,-0.83754892049,-0.904481714067,8.38719472314,0.0
1,9,Y1050443,-0.83754892049,-0.904481714067,8.38719472314,0.0
1,9,Y1050452,1.37637205934,1.52639716231,60.5689674009,40.0
1,9,Y9999984,1.03576883167,1.72859565607,53.3497803967,66.0
1,10,Y1050288,-0.83754892049,-0.904481714067,8.04689250598,0.0
1,10,Y1050298,-0.83754892049,-0.904481714067,8.04689250598,10.0
1,10,Y1050300,-0.83754892049,-0.904481714067,8.04689250598,10.0
1,10,Y1050301,-0.83754892049,-0.904481714067,8.04689250598,10.0
1,10,Y1050304,-0.83754892049,-0.904481714067,8.04689250598,10.0
1,10,Y1050318,0.354562376341,0.838033158502,37.1836987769,40.0
1,10,Y1050342,0.865467217839,-0.507467546623,45.5953496917,50.0
1,10,Y1050364,1.54667367317,-0.649221549094,60.0292760288,72.0
1,10,Y1050370,-0.326644078991,2.18004913216,25.0877481857,20.0
1,10,Y1050377,0.524863990174,1.63796009394,42.419378569,40.0
1,10,Y1050387,-0.496945692824,0.598059228933,18.3286974176,10.0
1,10,Y1050398,-0.83754892049,-0.904481714067,8.04689250598,0.0
1,10,Y1050419,-0.83754892049,0.345919907794,10.4825346698,10.0
1,10,Y1050436,-0.83754892049,-0.904481714067,8.04689250598,10.0
1,10,Y1050445,-0.326644078991,-0.175617352134,20.4991739927,20.0
1,10,Y1050451,-0.83754892049,-0.904481714067,8.04689250598,0.0
1,10,Y1050454,2.39818174234,1.19381069833,82.0068552557,90.0
1,10,Y9999985,1.88727690084,0.564660719855,69.7488062079,59.0
2,1,Y1050278,1.03576883167,1.99541071993,54.2176772304,54.0
2,1,Y1050291,0.865467217839,-0.0103492343618,46.9516272231,40.0
2,1,Y1050302,-0.83754892049,-0.904481714067,7.72618355787,10.0
2,1,Y1050322,2.39818174234,1.55651678006,83.5842661031,99.0
2,1,Y1050333,-0.83754892049,-0.904481714067,7.72618355787,10.0
2,1,Y1050335,-0.83754892049,-0.188404693579,8.97554388987,10.0
2,1,Y1050354,1.20607044551,-0.167905637776,54.2098189621,50.0
2,1,Y1050357,-0.496945692824,-0.904481714067,15.2592685204,20.0
2,1,Y1050368,-0.83754892049,-0.904481714067,7.72618355787,20.0
2,1,Y1050370,-0.326644078991,2.18004913216,24.4074813694,20.0
2,1,Y1050372,0.695165604006,1.99434213819,46.6827278823,50.0
2,1,Y1050373,-0.496945692824,-0.904481714067,15.2592685204,20.0
2,1,Y1050408,-0.496945692824,-0.904481714067,15.2592685204,10.0
2,1,Y1050412,0.865467217839,-0.557949464092,45.9962132309,30.0
2,1,Y1050417,1.54667367317,0.784554407664,63.4046885715,62.0
2,1,Y1050418,-0.496945692824,0.563619328449,17.8207069599,20.0
2,1,Y1050424,-0.156342465158,-0.383181061609,23.7018818404,30.0
2,1,Y1050425,-0.83754892049,-0.904481714067,7.72618355787,10.0
2,1,Y1050452,1.37637205934,1.52639716231,60.9324606453,40.0
2,2,Y1050287,1.716975287,-0.0417912806117,65.6242671495,50.0
2,2,Y1050311,0.524863990174,0.49949752629,40.4438094545,20.0
2,2,Y1050320,-0.83754892049,0.577930904064,10.6182284588,10.0
2,2,Y1050323,2.56848335617,2.05092849506,88.4200782694,88.0
2,2,Y1050325,0.0139591486748,0.917597629705,30.0132425806,20.0
2,2,Y1050334,-0.83754892049,-0.904481714067,7.74245445888,20.0
2,2,Y1050342,0.865467217839,-0.507467546623,45.9848035704,50.0
2,2,Y1050345,-0.496945692824,-0.904481714067,15.2368884876,10.0
2,2,Y1050349,0.354562376341,-0.775726547107,34.222749335,65.0
2,2,Y1050352,1.37637205934,1.12673258543,60.3966854877,80.0
2,2,Y1050356,0.354562376341,-0.279350051854,35.1856840819,30.0
2,2,Y1050359,-0.83754892049,-0.904481714067,7.74245445888,20.0
2,2,Y1050375,0.184260762508,0.424455004101,32.8037983229,30.0
2,2,Y1050390,-0.496945692824,-0.904481714067,15.2368884876,10.0
2,2,Y1050404,-0.83754892049,-0.904481714067,7.74245445888,10.0
2,2,Y1050426,0.865467217839,0.695333276343,48.3181507718,40.0
2,2,Y1050450,-0.496945692824,0.745965845823,18.4386382048,10.0
2,2,Y1050451,-0.83754892049,-0.904481714067,7.74245445888,0.0
2,2,Y9999985,1.88727690084,0.564660719855,70.5479574843,59.0
2,3,Y1050283,1.37637205934,-0.658348860359,57.8416473203,20.0
2,3,Y1050285,-0.83754892049,-0.904481714067,8.3539007171,0.0
2,3,Y1050301,-0.83754892049,-0.904481714067,8.3539007171,10.0
2,3,Y1050321,0.184260762508,-0.904481714067,31.0558580968,20.0
2,3,Y1050337,-0.83754892049,-0.710462853033,8.59051717494,10.0
2,3,Y1050346,0.695165604006,0.748309936837,44.4225052834,50.0
2,3,Y1050348,-0.83754892049,0.628470046357,10.2234180086,10.0
2,3,Y1050369,-0.83754892049,-0.904481714067,8.3539007171,10.0
2,3,Y1050377,0.524863990174,1.63796009394,41.7238220352,40.0
2,3,Y1050380,2.05757851467,0.860108430283,74.8281260779,80.0
2,3,Y1050386,0.184260762508,-0.885123336134,31.079466682,30.0
2,3,Y1050391,-0.496945692824,-0.671862460497,16.2049115606,10.0
2,3,Y1050413,0.0139591486748,-0.665120958908,27.5641118749,60.0
2,3,Y1050414,0.865467217839,1.03237424335,48.5525965784,53.0
2,3,Y1050430,-0.83754892049,-0.904481714067,8.3539007171,0.0
2,3,Y1050432,-0.83754892049,-0.904481714067,8.3539007171,0.0
2,3,Y1050433,-0.83754892049,-0.904481714067,8.3539007171,0.0
2,3,Y1050435,-0.83754892049,-0.904481714067,8.3539007171,10.0
2,3,Y1050446,-0.83754892049,-0.904481714067,8.3539007171,0.0
2,4,Y1050280,-0.496945692824,1.03171453163,18.3714761283,10.0
2,4,Y1050289,2.39818174234,-0.550608160962,80.5254394492,60.0
2,4,Y1050304,-0.83754892049,-0.904481714067,7.78871074249,10.0
2,4,Y1050310,-0.83754892049,-0.904481714067,7.78871074249,10.0
2,4,Y1050312,-0.83754892049,-0.528774212159,8.36767426737,10.0
2,4,Y1050314,-0.496945692824,-0.904481714067,15.3878066579,30.0
2,4,Y1050326,-0.496945692824,0.874170166354,18.1287009892,20.0
2,4,Y1050330,-0.326644078991,0.815540111902,21.8379003038,10.0
2,4,Y1050340,-0.83754892049,1.51270722739,11.5135877352,10.0
2,4,Y1050353,1.03576883167,0.494012812146,51.7388118817,50.0
2,4,Y1050371,0.695165604006,-0.225750644555,43.0305638045,40.0
2,4,Y1050379,2.05757851467,-0.330273199955,73.2658786909,60.0
2,4,Y1050382,-0.496945692824,-0.904481714067,15.3878066579,20.0
2,4,Y1050396,-0.496945692824,0.642821629837,17.7721939632,20.0
2,4,Y1050415,-0.156342465158,-0.362727822781,23.8217428171,30.0
2,4,Y1050420,1.716975287,-0.869390125888,64.8360060831,75.0
2,4,Y1050443,-0.83754892049,-0.904481714067,7.78871074249,0.0
2,4,Y9999984,1.03576883167,1.72859565607,53.6412983411,66.0
2,5,Y1050292,0.354562376341,0.511040217712,36.210238916,50.0
2,5,Y1050294,0.865467217839,0.774896283254,47.8263985582,40.0
2,5,Y1050298,-0.83754892049,-0.904481714067,7.97125313347,10.0
2,5,Y1050303,-0.83754892049,0.240068415027,9.59481899119,20.0
2,5,Y1050308,-0.83754892049,0.031966849722,9.29962301176,10.0
2,5,Y1050341,0.524863990174,-0.81970283223,38.0698465215,20.0
2,5,Y1050365,2.39818174234,2.66948066432,84.2395266619,96.0
2,5,Y1050388,-0.156342465158,-0.904481714067,22.9604196093,20.0
2,5,Y1050393,-0.83754892049,-0.904481714067,7.97125313347,0.0
2,5,Y1050401,-0.83754892049,-0.904481714067,7.97125313347,10.0
2,5,Y1050402,-0.83754892049,-0.904481714067,7.97125313347,0.0
2,5,Y1050403,-0.496945692824,-0.904481714067,15.4658363714,20.0
2,5,Y1050419,-0.83754892049,0.345919907794,9.74497132203,10.0
2,5,Y1050421,-0.156342465158,-0.641482004988,23.3334896369,60.0
2,5,Y1050423,-0.326644078991,-0.666093518029,19.5512861244,10.0
2,5,Y1050431,-0.83754892049,-0.904481714067,7.97125313347,0.0
2,5,Y1050436,-0.83754892049,-0.904481714067,7.97125313347,10.0
2,5,Y1050442,-0.83754892049,-0.904481714067,7.97125313347,10.0
2,6,Y1050286,1.88727690084,-0.610241697283,69.4557349281,72.0
2,6,Y1050305,-0.83754892049,-0.327179815177,8.66634445849,20.0
2,6,Y1050309,-0.83754892049,-0.904481714067,7.70320716957,0.0
2,6,Y1050319,1.716975287,2.30987476625,70.4986371425,76.0
2,6,Y1050336,1.88727690084,-0.0973822595029,70.3113601208,50.0
2,6,Y1050338,-0.83754892049,0.278623613982,9.67703206144,10.0
2,6,Y1050339,-0.83754892049,-0.16001753344,8.94522839625,20.0
2,6,Y1050351,1.20607044551,1.99646448217,58.4892049538,70.0
2,6,Y1050361,-0.496945692824,1.92404084713,20.0798558788,30.0
2,6,Y1050364,1.54667367317,-0.649221549094,61.7329988555,72.0
2,6,Y1050385,1.716975287,1.77335128862,69.6035322266,40.0
2,6,Y1050407,-0.496945692824,0.739681801714,18.103939357,10.0
2,6,Y1050411,-0.83754892049,-0.904481714067,7.70320716957,10.0
2,6,Y1050416,2.05757851467,1.7886367934,77.2867380131,63.0
2,6,Y1050422,1.03576883167,1.05869834255,53.0958376904,40.0
2,6,Y1050427,2.39818174234,2.02071182213,85.3316229745,96.0
2,6,Y1050438,-0.83754892049,-0.0146685714243,9.18772024582,10.0
2,6,Y1050449,0.695165604006,0.751705631418,44.925964376,20.0
2,7,Y1050276,-0.326644078991,-0.434465051347,19.82846987,40.0
2,7,Y1050277,0.184260762508,0.734966605929,33.2726772069,10.0
2,7,Y1050296,-0.156342465158,1.65759460695,27.5506576892,20.0
2,7,Y1050297,-0.83754892049,-0.904481714067,7.71582668346,10.0
2,7,Y1050313,-0.496945692824,0.108205311923,17.1223484348,30.0
2,7,Y1050317,1.03576883167,-0.161930814248,50.2614967083,55.0
2,7,Y1050324,0.184260762508,-0.631765368856,30.6706579266,30.0
2,7,Y1050329,0.354562376341,0.409127621859,36.3916077661,20.0
2,7,Y1050347,-0.83754892049,0.302716367105,10.014121258,20.0
2,7,Y1050358,0.865467217839,1.49894353208,49.6842406081,50.0
2,7,Y1050374,-0.156342465158,-0.047137083982,24.3051459067,30.0
2,7,Y1050383,-0.496945692824,-0.904481714067,15.1943689807,10.0
2,7,Y1050397,-0.496945692824,-0.904481714067,15.1943689807,20.0
2,7,Y1050399,-0.83754892049,-0.904481714067,7.71582668346,0.0
2,7,Y1050444,-0.83754892049,0.109159569256,9.64562287704,10.0
2,7,Y1050445,-0.326644078991,-0.175617352134,20.3212707384,20.0
2,7,Y1050447,-0.83754892049,-0.904481714067,7.71582668346,10.0
2,7,Y1050453,-0.156342465158,0.242877293754,24.8572826946,20.0
2,8,Y1050281,-0.83754892049,-0.904481714067,7.67334996514,10.0
2,8,Y1050282,-0.83754892049,-0.904481714067,7.67334996514,10.0
2,8,Y1050290,-0.83754892049,-0.904481714067,7.67334996514,0.0
2,8,Y1050293,1.20607044551,1.70563744989,56.7220299409,80.0
2,8,Y1050300,-0.83754892049,-0.904481714067,7.67334996514,10.0
2,8,Y1050307,-0.83754892049,-0.904481714067,7.67334996514,10.0
2,8,Y1050332,0.865467217839,1.43567864031,48.8036129838,40.0
2,8,Y1050344,0.695165604006,1.40186880553,45.0015350836,40.0
2,8,Y1050360,-0.156342465158,-0.904481714067,22.6716158422,30.0
2,8,Y1050366,-0.83754892049,-0.904481714067,7.67334996514,10.0
2,8,Y1050381,1.37637205934,1.39114299968,59.9831422749,55.0
2,8,Y1050394,-0.83754892049,-0.904481714067,7.67334996514,20.0
2,8,Y1050398,-0.83754892049,-0.904481714067,7.67334996514,0.0
2,8,Y1050409,-0.83754892049,-0.904481714067,7.67334996514,10.0
2,8,Y1050410,-0.496945692824,-0.904481714067,15.1724829037,20.0
2,8,Y1050428,-0.83754892049,0.440311248033,9.76200266783,20.0
2,8,Y1050434,-0.83754892049,1.59688737661,11.5583281431,20.0
2,8,Y1050454,2.39818174234,1.19381069833,82.1740562589,90.0
2,9,Y1050279,0.865467217839,0.768244007752,47.0162196887,70.0
2,9,Y1050288,-0.83754892049,-0.904481714067,8.39404895376,0.0
2,9,Y1050316,-0.156342465158,-0.904481714067,22.7268997082,10.0
2,9,Y1050318,0.354562376341,0.838033158502,36.3829873122,40.0
2,9,Y1050328,1.03576883167,0.243257106297,49.7237738901,71.0
2,9,Y1050331,-0.496945692824,0.799433439877,18.4025409843,10.0
2,9,Y1050343,-0.83754892049,-0.904481714067,8.39404895376,0.0
2,9,Y1050350,-0.83754892049,0.223976722593,10.2762753575,10.0
2,9,Y1050367,2.39818174234,-0.374857047886,77.3584841425,90.0
2,9,Y1050376,2.05757851467,0.708123208307,71.9984292675,90.0
2,9,Y1050378,2.2278801285,1.94651710967,77.6472365971,93.0
2,9,Y1050384,-0.326644078991,0.413009567936,21.3412131288,30.0
2,9,Y1050405,-0.496945692824,-0.904481714067,15.560474331,10.0
2,9,Y1050406,-0.496945692824,-0.904481714067,15.560474331,10.0
2,9,Y1050429,-0.83754892049,-0.733969784389,8.67845646561,10.0
2,9,Y1050439,-0.83754892049,-0.103207440074,9.7305444295,10.0
2,9,Y1050440,-0.83754892049,0.983705794119,11.5434749917,10.0
2,9,Y1050448,-0.496945692824,1.96592919261,20.3482122065,20.0
2,10,Y1050274,1.20607044551,0.610709273344,55.0726307216,80.0
2,10,Y1050275,-0.83754892049,-0.904481714067,7.93639268545,20.0
2,10,Y1050284,-0.496945692824,-0.725898351112,15.6182021615,30.0
2,10,Y1050295,1.03576883167,2.0829237832,54.9107951659,30.0
2,10,Y1050299,-0.83754892049,-0.904481714067,7.93639268545,10.0
2,10,Y1050306,-0.496945692824,2.49002868423,23.1952570039,10.0
2,10,Y1050315,-0.496945692824,0.422613675238,18.3242146161,20.0
2,10,Y1050327,-0.83754892049,-0.904481714067,7.93639268545,0.0
2,10,Y1050355,-0.496945692824,-0.0225009190893,17.2754788534,10.0
2,10,Y1050362,1.716975287,0.427715069178,65.5330506157,80.0
2,10,Y1050363,-0.83754892049,-0.904481714067,7.93639268545,0.0
2,10,Y1050387,-0.496945692824,0.598059228933,18.7375823846,10.0
2,10,Y1050389,-0.83754892049,-0.904481714067,7.93639268545,0.0
2,10,Y1050392,-0.156342465158,-0.904481714067,22.458490098,20.0
2,10,Y1050395,-0.496945692824,-0.904481714067,15.1974413917,10.0
2,10,Y1050400,-0.83754892049,-0.904481714067,7.93639268545,20.0
2,10,Y1050437,-0.83754892049,-0.904481714067,7.93639268545,0.0
2,10,Y1050441,-0.83754892049,-0.904481714067,7.93639268545,0.0
3,1,Y1050278,1.03576883167,1.99541071993,54.8058170445,54.0
3,1,Y1050282,-0.83754892049,-0.904481714067,7.51033103413,10.0
3,1,Y1050301,-0.83754892049,-0.904481714067,7.51033103413,10.0
3,1,Y1050312,-0.83754892049,-0.528774212159,8.23374298549,10.0
3,1,Y1050327,-0.83754892049,-0.904481714067,7.51033103413,0.0
3,1,Y1050339,-0.83754892049,-0.16001753344,8.94377136442,20.0
3,1,Y1050340,-0.83754892049,1.51270722739,12.1645457093,10.0
3,1,Y1050341,0.524863990174,-0.81970283223,38.009455154,20.0
3,1,Y1050344,0.695165604006,1.40186880553,46.0790010583,40.0
3,1,Y1050355,-0.496945692824,-0.0225009190893,16.7925262246,10.0
3,1,Y1050382,-0.496945692824,-0.904481714067,15.0943023544,20.0
3,1,Y1050391,-0.496945692824,-0.671862460497,15.5422027751,10.0
3,1,Y1050397,-0.496945692824,-0.904481714067,15.0943023544,20.0
3,1,Y1050400,-0.83754892049,-0.904481714067,7.51033103413,20.0
3,1,Y1050421,-0.156342465158,-0.641482004988,23.1846706239,60.0
3,1,Y1050443,-0.83754892049,-0.904481714067,7.51033103413,0.0
3,1,Y1050452,1.37637205934,1.52639716231,61.4867187928,40.0
3,1,Y1050453,-0.156342465158,0.242877293754,24.8874742218,20.0
