username,active_num_days,seek_video_sum,video_forward_seek_sum,video_backward_seek_sum,video_pause_sum,Problem_num_day,exam_mean,hw_mean,final_score
Y1050372,0.601053837118,1.40908434904,0.553779315314,0.234094597445,0.572961940214,2.70832157849,0.594442060812,2.12873896264,50.0
Y1050373,-0.336052464842,-0.66543243193,-0.555089454165,-0.635906840926,-0.631318226491,-0.722913529028,-0.202502240496,-0.687837886,20.0
Y1050374,-0.218914177097,0.00878552188664,0.0517914264286,-0.228437812828,-0.218957702483,-0.722913529028,0.43505320055,-0.687837886,30.0
Y1050375,2.1238515778,-0.561706592881,-0.532612384513,0.0358664216137,-0.172098552028,-0.722913529028,0.195969910158,-0.687837886,30.0
Y1050376,2.1238515778,1.14976975142,1.52029331033,1.07105800651,1.03218161468,2.70832157849,2.26802509356,2.33829131389,90.0
Y1050377,0.132500686138,-0.872884110027,-0.562581810715,-0.657932193796,-0.603202736218,1.18332819737,0.992914211466,0.238137921925,40.0
Y1050378,1.0696069881,1.14976975142,-0.120532774234,1.52257774035,7.25039088011,1.56457654265,2.02894180317,2.73424662147,93.0
Y1050379,1.88957500231,-0.613569512405,-0.532612384513,-0.635906840926,0.0434535400672,-0.722913529028,1.78985851277,-0.687837886,60.0
Y1050380,2.1238515778,-0.198666156211,-0.150502200436,-0.118311048477,0.00128030465725,1.56457654265,1.31169193199,2.73424662147,80.0
Y1050381,1.77243671457,2.08330230286,0.0667761395296,0.773715742764,0.816629522582,2.70832157849,1.23199750186,1.6975563147,55.0
Y1050382,0.0153623983928,-0.302391995259,-0.225425765941,-0.0412223134318,-0.523542180444,-0.722913529028,-0.0431133802347,-0.687837886,20.0
Y1050383,-1.03888219131,-1.0284728686,-0.585058880367,-0.657932193796,-0.767209762812,-0.722913529028,-0.680668821281,-0.687837886,10.0
Y1050384,0.366777261628,0.8904551538,1.0407824911,1.75384394549,0.891604163311,-0.722913529028,0.0365810498961,-0.687837886,30.0
Y1050385,1.0696069881,1.46094726857,0.119222635383,3.80220176241,2.96277861344,0.420831506812,1.94924737304,0.117358468538,40.0
Y1050386,0.952468700353,-0.457980753832,-0.397749966604,-0.459704017965,-0.462625284852,0.0395831615318,0.355358770419,0.0032218855214,30.0
Y1050387,0.718192124863,0.423688878081,0.0742684960802,0.432322773277,-0.0596365909348,-0.341665183748,-1.15883540207,-0.687837886,10.0
Y1050388,-0.921743903568,-0.872884110027,-0.577566523816,-0.646919517361,-0.725036527402,-0.722913529028,0.0365810498961,-0.687837886,20.0
Y1050389,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-1.31822426233,-0.687837886,0.0
Y1050390,-0.921743903568,-1.0284728686,-0.585058880367,-0.657932193796,-0.74846610263,-0.341665183748,-0.840057681543,-0.553571393914,10.0
Y1050391,-0.687467328078,-0.561706592881,-0.502642958311,-0.459704017965,-0.53759992558,-0.722913529028,-0.361891100758,-0.687837886,10.0
Y1050392,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,0.0365810498961,-0.687837886,20.0
Y1050393,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-1.31822426233,-0.687837886,0.0
Y1050394,-0.687467328078,-0.457980753832,-0.562581810715,-0.51476740014,-0.626632311446,-0.722913529028,-0.282196670627,-0.285239708731,20.0
Y1050395,-0.921743903568,-0.769158270978,-0.157994556986,-0.657932193796,-0.710978782266,-0.722913529028,-1.15883540207,-0.687837886,10.0
Y1050396,1.53816013908,0.838592234276,1.15316783936,0.817766448504,0.423012658756,0.420831506812,-0.0431133802347,0.479696828355,20.0
Y1050397,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-0.202502240496,-0.687837886,20.0
Y1050398,-1.15602047906,-0.976609949076,-0.547597097614,-0.657932193796,-0.720350612357,-0.722913529028,-1.31822426233,-0.687837886,0.0
Y1050399,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-1.31822426233,-0.687837886,0.0
Y1050400,0.366777261628,-0.094940317162,0.179161487788,-0.294513871439,0.0481394551127,-0.341665183748,-0.202502240496,-0.169492732783,20.0
Y1050401,-1.03888219131,-0.976609949076,-0.577566523816,-0.657932193796,-0.757837932721,-0.341665183748,-0.680668821281,-0.687837886,10.0
Y1050402,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-1.31822426233,-0.687837886,0.0
Y1050403,-0.921743903568,-1.0284728686,-0.585058880367,-0.657932193796,-0.710978782266,-0.341665183748,-0.361891100758,-0.486538797366,20.0
Y1050404,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-0.680668821281,-0.687837886,10.0
Y1050405,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-0.999446541805,-0.687837886,10.0
Y1050406,-1.03888219131,-0.924747029551,-0.585058880367,-0.657932193796,-0.767209762812,-0.341665183748,-0.840057681543,-0.687837886,10.0
Y1050407,-0.101775889352,-0.0430773976377,-0.375272896952,-0.349577253614,0.0340817099761,-0.341665183748,-0.60097439115,-0.300337140361,10.0
Y1050408,-1.15602047906,-1.0284728686,-0.585058880367,-0.657932193796,-0.767209762812,-0.722913529028,-0.52127996102,-0.687837886,10.0
Y1050409,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-0.840057681543,-0.687837886,10.0
Y1050410,-1.03888219131,-1.0284728686,-0.585058880367,-0.657932193796,-0.757837932721,-0.722913529028,-0.202502240496,-0.687837886,20.0
Y1050411,-0.921743903568,-1.0284728686,-0.585058880367,-0.657932193796,-0.771895677858,-0.341665183748,-0.680668821281,-0.567058432956,10.0
Y1050412,1.30388356359,1.66839894667,2.22457482608,1.48953971104,1.94124913351,-0.341665183748,0.753830921073,0.399177192764,30.0
Y1050413,1.0696069881,1.51281018809,-0.285364618346,2.50270594307,1.59449142014,1.56457654265,0.514747630681,1.31005556906,60.0
Y1050414,1.53816013908,2.6019314981,1.7225869372,3.9563792325,3.48760109854,2.32707323321,0.514747630681,2.17060917302,53.0
Y1050415,0.249638973883,1.14976975142,0.553779315314,0.443335449712,1.08841259522,0.420831506812,0.355358770419,0.363949852407,30.0
Y1050416,2.24098986555,-0.146803236686,-0.427719392806,-0.327551900744,-0.340791493667,1.94582488793,1.23199750186,1.94918017566,63.0
Y1050417,0.835330412608,0.475551797606,0.898427716639,0.652576301978,0.15591550116,1.56457654265,1.31169193199,1.28992566033,62.0
Y1050418,-0.570329040333,-0.872884110027,-0.585058880367,-0.602868811621,-0.668805546856,1.18332819737,-0.760363251412,-0.00342098450552,20.0
Y1050419,-1.03888219131,-0.613569512405,-0.562581810715,-0.239450489263,-0.500112605216,-0.722913529028,-0.760363251412,-0.687837886,10.0
Y1050420,1.30388356359,-0.354254914784,-0.262887548694,-0.53679275301,-0.598516821172,2.32707323321,1.23199750186,2.32661596677,75.0
Y1050421,-0.218914177097,0.994180992849,0.793534724932,-0.0852730191722,-0.293932343212,1.56457654265,0.594442060812,1.71104335374,60.0
Y1050422,-0.218914177097,0.52741471713,0.044299069878,-0.173374430653,0.554218280032,-0.722913529028,0.913219781335,-0.687837886,40.0
Y1050423,-0.336052464842,-0.457980753832,-0.412734679705,-0.49274204727,-0.247073192757,-0.341665183748,-0.760363251412,-0.654220938232,10.0
Y1050424,-0.453190752588,0.52741471713,0.299039192596,0.256119950315,-0.0690084210259,-0.341665183748,-0.202502240496,-0.687837886,30.0
Y1050425,-1.15602047906,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-0.840057681543,-0.687837886,10.0
Y1050426,-0.101775889352,0.060648441411,-0.225425765941,-0.404640635789,-0.303304173303,-0.722913529028,1.23199750186,-0.687837886,40.0
Y1050427,0.601053837118,0.994180992849,0.576256384966,1.08207068295,0.230890141889,1.18332819737,2.42741395382,1.95763473726,96.0
Y1050428,-0.101775889352,-0.302391995259,-0.180471626638,-0.569830782316,-0.195528127256,-0.722913529028,-0.202502240496,-0.687837886,20.0
Y1050429,-0.570329040333,0.475551797606,-0.00814742597572,1.412450976,-0.364221068895,-0.722913529028,-1.15883540207,-0.687837886,10.0
Y1050430,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-1.31822426233,-0.687837886,0.0
Y1050431,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-1.31822426233,-0.687837886,0.0
Y1050432,-1.15602047906,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-1.31822426233,-0.687837886,0.0
Y1050433,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-1.31822426233,-0.687837886,0.0
Y1050434,-0.101775889352,-0.717295351454,-0.502642958311,-0.525780076575,-0.420452049442,-0.722913529028,-0.202502240496,-0.687837886,20.0
Y1050435,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-0.60097439115,-0.687837886,10.0
Y1050436,-1.03888219131,-0.924747029551,-0.547597097614,-0.624894164491,-0.720350612357,-0.722913529028,-0.999446541805,-0.486538797366,10.0
Y1050437,-1.03888219131,-1.0284728686,-0.585058880367,-0.657932193796,-0.734408357493,-0.722913529028,-1.31822426233,-0.687837886,0.0
Y1050438,-0.687467328078,0.423688878081,1.09322898695,-0.00818428412662,0.230890141889,0.0395831615318,-0.919752111674,-0.365759343979,10.0
Y1050439,0.952468700353,-1.0284728686,-0.585058880367,-0.657932193796,-0.617260481355,-0.722913529028,-0.361891100758,-0.687837886,10.0
Y1050440,0.132500686138,1.30535851,0.246592696743,0.839791801374,0.376153508301,0.0395831615318,-0.840057681543,0.0770986510852,10.0
Y1050441,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-1.31822426233,-0.687837886,0.0
Y1050442,-0.687467328078,-0.509843673357,-0.322826401098,-0.360589930049,-0.0971239112992,-0.722913529028,-0.52127996102,-0.687837886,10.0
Y1050443,-1.15602047906,-0.976609949076,-0.540104741064,-0.657932193796,-0.743780187584,-0.722913529028,-1.31822426233,-0.687837886,0.0
Y1050444,0.0153623983928,-0.872884110027,-0.562581810715,-0.657932193796,-0.279874598075,0.0395831615318,-0.52127996102,-0.520155745134,10.0
Y1050445,0.366777261628,0.423688878081,0.696134089775,-0.44869134153,0.54484644994,-0.722913529028,0.355358770419,-0.687837886,20.0
Y1050446,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-1.31822426233,-0.687837886,0.0
Y1050447,-1.03888219131,-0.66543243193,-0.405242323154,-0.382615282919,-0.532914010535,-0.722913529028,-0.760363251412,-0.687837886,10.0
Y1050448,1.42102185133,0.112511360935,-0.315334044548,-0.250463165698,1.20087455632,-0.341665183748,-0.0431133802347,-0.305369617458,20.0
Y1050449,0.483915549373,1.40908434904,-0.450196462457,2.20536367932,1.54294635464,-0.722913529028,0.275664340289,-0.687837886,20.0
Y1050450,0.0153623983928,0.112511360935,0.0592837829791,-0.0742603427371,0.0434535400672,-0.341665183748,-0.361891100758,-0.602285773313,10.0
Y1050451,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-1.31822426233,-0.687837886,0.0
Y1050452,0.249638973883,1.25349559047,0.845981220785,-0.0962856956072,0.0575112852038,-0.722913529028,1.0726086416,-0.687837886,40.0
Y1050453,0.483915549373,-0.406117834308,-0.330318757649,-0.49274204727,0.437070403893,-0.341665183748,-0.202502240496,-0.551961000984,20.0
Y1050454,0.718192124863,2.49820565905,0.291546836046,0.828779124939,0.184030991433,1.18332819737,1.71016408264,2.09008953777,90.0
Y9999984,0.835330412608,2.13516522238,0.0218220002264,2.11726226784,0.427698573802,0.802079852092,0.992914211466,0.771580506772,66.0
Y9999985,-0.336052464842,0.112511360935,1.14567548281,-0.481729370835,-0.650061886673,-0.722913529028,1.8695529429,-0.687837886,59.0
