evaluation_num,kfold_split_num,username,forum_num_days,video_stop_backward_seek_avg,watched_time_hour,qz_mean,seek_video_avg,watched_time_weekday,active_num_days,video_avg_count,label_val_predict,label_val_test
1,1,Y1050290,-0.167600380788,-0.610011345351,-1.38352211321,-1.4660592075,-1.2620949436,-1.35922923696,-1.31313982235,-0.769318878968,0.0,0.0
1,1,Y1050292,-0.167600380788,-0.610011345351,1.38266728907,0.675356807102,1.19876167084,-0.168140887254,1.15375509754,-0.255370343954,45.3451663024,50.0
1,1,Y1050300,-0.167600380788,-0.610011345351,0.0514965318426,-0.24239291344,1.5823277636,1.22146218741,-0.152248095345,-0.296252613782,18.5554396808,10.0
1,1,Y1050301,-0.167600380788,-0.610011345351,0.236807082181,-1.4660592075,-0.0404518582503,0.0303738376975,-0.587582492972,-0.222664528086,0.0,10.0
1,1,Y1050322,5.96657355607,-0.610011345351,1.41030332114,2.51085624819,0.912882823481,0.228888562649,1.73420096104,0.324890901407,90.9522773329,99.0
1,1,Y1050329,-0.167600380788,-0.610011345351,0.00098969339886,0.0635236600739,1.27448980797,0.427403287601,0.718420699909,0.802896412221,30.5546129524,20.0
1,1,Y1050332,-0.167600380788,2.54640776709,1.96995044056,0.573384615931,1.64517801207,0.228888562649,0.573309234033,0.851955136088,36.6196026105,40.0
1,1,Y1050348,-0.167600380788,-0.610011345351,-0.607800282189,-0.446337295783,-0.503582221677,-0.763685062109,-0.732693958848,-0.201639360744,16.9318377885,10.0
1,1,Y1050351,-0.167600380788,-0.610011345351,2.00089387247,1.08324557179,0.983890778612,0.625918012552,1.44397802929,0.29525542743,54.8308246594,70.0
1,1,Y1050354,-0.167600380788,-0.610011345351,0.404726141007,1.28718995413,0.93402629165,-0.168140887254,1.58908949516,0.259913122347,61.0419815038,50.0
1,1,Y1050360,-0.167600380788,0.492230252302,0.268803268406,0.165495851245,0.462994754352,0.824432737504,-0.152248095345,1.03884551241,28.4853825124,30.0
1,1,Y1050395,-0.167600380788,0.492230252302,-0.639189436706,-1.26211482515,-0.471977525247,-0.96219978706,-0.877805424723,-0.481974925299,0.0,10.0
1,1,Y1050421,-0.167600380788,-0.169114704967,0.203606556321,0.981273380616,0.774150517637,0.427403287601,-0.00713662946929,0.402250167855,46.3526425477,60.0
1,1,Y1050427,-0.167600380788,-0.242597477262,1.74054993265,2.30691186584,0.584522337157,1.22146218741,0.428197768158,0.041902160963,75.1208214617,96.0
1,1,Y1050428,-0.167600380788,-0.0588905498313,-0.332359883898,-0.0384485310974,0.32039737203,1.61849163731,-0.00713662946929,0.088040722606,25.0954050256,20.0
1,1,Y1050439,-0.167600380788,-0.610011345351,0.543625440416,-0.24239291344,-1.2620949436,0.824432737504,1.44397802929,-0.663024977405,31.4522659713,10.0
1,1,Y1050441,-0.167600380788,-0.610011345351,-1.38352211321,-1.4660592075,-1.2620949436,-1.35922923696,-1.31313982235,-0.769318878968,0.0,0.0
1,1,Y1050445,-0.167600380788,-0.610011345351,0.512875852652,0.675356807102,1.50783097801,1.22146218741,0.428197768158,0.856627395451,40.5824061789,20.0
1,1,Y1050449,-0.167600380788,-0.610011345351,1.44979311175,0.165495851245,1.76405477021,2.80957998702,-0.00713662946929,0.922039027157,25.8341292882,20.0
1,2,Y1050277,-0.167600380788,-0.610011345351,0.227043386974,-0.854226060468,-0.630001008348,0.228888562649,-0.732693958848,0.0880407223957,8.10627172596,10.0
1,2,Y1050278,-0.167600380788,-0.610011345351,1.14601256355,0.369440233588,0.00209292595336,2.61106526207,0.573309234033,-0.568411724368,33.8113960754,54.0
1,2,Y1050308,-0.167600380788,1.18506782155,0.29600670633,-1.4660592075,1.34137165395,-0.168140887254,1.73420096104,0.778617349964,0.0,10.0
1,2,Y1050309,-0.167600380788,-0.610011345351,-1.38352211321,-1.4660592075,-1.2620949436,-1.35922923696,-1.31313982235,-0.769318878968,0.0,0.0
1,2,Y1050317,-0.167600380788,1.25210892201,-0.166235019773,0.879301189445,0.519008661342,0.0303738376975,0.863532165785,0.773110758487,47.0800554006,55.0
1,2,Y1050334,-0.167600380788,-0.196670747058,-0.142092082161,-0.344365104611,-0.531236331647,-0.763685062109,0.137974836406,-0.463285887639,22.4023512318,20.0
1,2,Y1050343,-0.167600380788,-0.610011345351,-1.38352211321,-1.4660592075,-1.2620949436,-1.35922923696,-1.31313982235,-0.769318878968,0.0,0.0
1,2,Y1050349,-0.167600380788,-0.610011345351,-0.436923943417,0.675356807102,-0.0295117704773,1.02294746246,1.15375509754,-0.666529171962,42.8090849006,65.0
1,2,Y1050359,-0.167600380788,-0.610011345351,-1.38352211321,-0.650281678125,-1.2620949436,-1.35922923696,-0.00713662946929,-0.769318878968,16.2116595503,20.0
1,2,Y1050362,-0.167600380788,-0.345473362444,1.39029945504,1.79705090999,1.39521911776,0.0303738376975,2.02442389279,0.197471712597,71.3494105312,80.0
1,2,Y1050374,-0.167600380788,1.15357520957,0.946288312665,0.573384615931,0.144314061313,1.22146218741,-0.152248095345,0.127754927608,37.3565188823,30.0
1,2,Y1050393,-0.167600380788,-0.610011345351,-1.38352211321,-1.4660592075,-1.2620949436,-1.35922923696,-1.31313982235,-0.769318878968,0.0,0.0
1,2,Y1050397,-0.167600380788,-0.610011345351,-1.38352211321,-0.0384485310974,-1.2620949436,-1.35922923696,-1.31313982235,-0.769318878968,25.2730169231,20.0
1,2,Y1050400,-0.167600380788,1.04335104782,0.956964784722,-0.0384485310974,-0.0769188155973,-0.763685062109,0.718420699909,-0.20689565258,30.9505019776,20.0
1,2,Y1050413,-0.167600380788,1.27361690494,-0.559115161434,0.675356807102,1.01037232083,-0.763685062109,0.863532165785,0.650697562012,42.6164506682,60.0
1,2,Y1050425,-0.167600380788,-0.610011345351,-1.38352211321,-0.854226060468,-1.2620949436,-1.35922923696,-1.16802835647,-0.769318878968,8.276737274,10.0
1,2,Y1050437,-0.167600380788,-0.610011345351,-0.600326027556,-1.4660592075,-1.2620949436,-0.763685062109,-1.0229168906,-0.678209820488,0.0,0.0
1,2,Y1050446,-0.167600380788,-0.610011345351,-1.38352211321,-1.4660592075,-1.2620949436,-1.35922923696,-1.31313982235,-0.769318878968,0.0,0.0
1,2,Y1050448,-0.167600380788,-0.610011345351,0.71324749668,0.165495851245,0.361031982268,1.41997691236,1.15375509754,0.0184240574315,32.3162528844,20.0
