evaluation_num,kfold_split_num,username,watched_time_weekday,forum_num_days,qz_mean,label_val_predict,label_val_test
1,1,Y1050296,-0.04782945292439094,-0.2062842492517587,-0.7766490776866712,18.64045720183232,20
1,1,Y1050306,-0.2516245151248263,-0.2062842492517587,-1.3555913414970886,3.6584300139762647,10
1,1,Y1050314,-1.2705998236814633,-0.2062842492517587,-0.7766490776866712,19.442473595088497,30
1,1,Y1050325,0.3597606702537099,-0.2062842492517587,-0.64799524141301,21.73216208698843,20
1,1,Y1050335,0.1559656080532745,-0.2062842492517587,-0.8409759960164824,16.82726595713199,10
1,1,Y1050352,-0.45541957732526195,-0.2062842492517587,1.3783026819234505,75.17177773725788,80
1,1,Y1050357,-0.2516245151248263,-0.2062842492517587,-0.7316202348172071,19.94979189443469,20
1,1,Y1050360,0.1559656080532745,-0.2062842492517587,-0.42285102745165126,27.74415794334966,30
1,1,Y1050371,0.5635557324541453,-0.2062842492517587,0.38123544993416353,48.47084217920308,40
1,1,Y1050396,-1.2705998236814633,-0.2062842492517587,-0.5193414047533875,26.160560970447282,20
1,2,Y1050276,3.212891534945955,-0.2062842492517587,-0.5193414047533875,18.883908521849136,40
1,2,Y1050279,0.3597606702537099,4.847679857416329,0.7671969591411084,61.1087392389576,70
1,2,Y1050286,0.5635557324541453,-0.2062842492517587,1.3783026819234505,74.30928853544653,72
1,2,Y1050307,-1.2705998236814633,-0.2062842492517587,-1.5485720961005611,0.0,10
1,2,Y1050313,0.3597606702537099,-0.2062842492517587,-0.5193414047533875,23.987913212722518,30
1,2,Y1050337,-0.2516245151248263,-0.2062842492517587,-0.8409759960164824,16.490790006397077,10
1,2,Y1050367,-0.2516245151248263,-0.2062842492517587,1.8157257259486295,87.45111594488615,90
1,2,Y1050376,-1.066804762703798,-0.2062842492517587,1.9122161032503655,91.48665454751202,90
1,2,Y1050381,-0.8630097005033626,-0.2062842492517587,0.6835719653509498,58.305079742474334,55
1,2,Y1050418,1.7863261032112177,-0.2062842492517587,-0.9889279077504909,8.893286666610503,20
1,3,Y1050295,0.5635557324541453,-0.2062842492517587,0.2525816136605025,45.24546370315233,30
1,3,Y1050308,-0.6592146383029269,-0.2062842492517587,-1.5485720961005611,0.0,10
1,3,Y1050323,-0.8630097005033626,-0.2062842492517587,2.0215718640636795,92.24577308112157,88
1,3,Y1050361,0.1559656080532745,-0.2062842492517587,-0.30062988312675964,31.016354100005337,30
1,3,Y1050377,-0.6592146383029269,-0.2062842492517587,0.49059121074747736,52.135646930460325,40
1,3,Y1050412,0.7673507934318108,-0.2062842492517587,0.12392777700087963,41.77227863920294,30
1,3,Y1050413,-0.6592146383029269,-0.2062842492517587,0.38123544993416353,49.27863776629941,60
1,3,Y1050420,-0.8630097005033626,-0.2062842492517587,0.9794757892049281,65.02015630826389,75
1,3,Y1050427,0.7673507934318108,-0.2062842492517587,2.208119926718382,96.22351218491823,96
1,3,Y1050454,0.3597606702537099,-0.2062842492517587,1.6291776629079646,81.32216513663997,90
1,4,Y1050278,2.1939162263893186,-0.2062842492517587,0.31690853160435206,45.34142118795159,54
1,4,Y1050302,-1.2705998236814633,-0.2062842492517587,-1.5485720961005611,0.0,10
1,4,Y1050305,-1.2705998236814633,-0.2062842492517587,-0.326360650149915,31.754314104324123,20
1,4,Y1050311,0.3597606702537099,-0.2062842492517587,-0.3327933420986846,30.011510496010406,20
1,4,Y1050331,-0.04782945292439094,-0.2062842492517587,-0.9696298322901437,13.643406730432151,10
1,4,Y1050359,-2.085780071260435,-0.2062842492517587,-0.9696298322901437,15.610276417999184,20
1,4,Y1050364,0.3597606702537099,-0.2062842492517587,1.60344689588481,80.97317502958347,72
1,4,Y1050368,-0.2516245151248263,-0.2062842492517587,-0.64799524141301,22.305486475257553,20
1,4,Y1050414,0.1559656080532745,4.847679857416329,0.12392777700087963,44.30528367209208,53
1,4,Y1050444,-1.066804762703798,-0.2062842492517587,-0.9053029139603324,16.319920134012047,10
1,5,Y1050274,2.397711288589754,-0.2062842492517587,1.2046200027803253,70.5420114298269,80
1,5,Y1050280,1.1749409178326815,-0.2062842492517587,-0.9889279077504909,13.14643146464206,10
