number_of_comp,pMAPC,pMSE,r2,r2_adj
1.0,0.601080063748,200.277963825,0.695312237501,0.693628879697
2.0,0.643623477827,168.367256986,0.760373280756,0.757710761653
3.0,0.735769594975,89.8548022663,0.873397894823,0.871276071832
4.0,0.749397996354,83.8955407371,0.885878646294,0.883314121491
5.0,0.775795937305,66.4919907675,0.91174445139,0.909251356797
6.0,0.811262895315,44.0510123812,0.938729020185,0.936640236783
