evaluation_num,score,num_of_same,num_of_positive,num_of_negative,posi_error,nega_error,max_posi_error,min_nega_error,mean_posi_error_rate,mean_nega_error_rate,max_posi_error_rate,min_naga_error_rate
1,0 to 10,0,21,0,6.97720603839,,7.42945887716,0.0,inf,0.0,inf,0.0
1,10 to 20,0,20,37,1.33910492142,-1.40937560375,4.028058736,-3.03310723501,0.133910492143,-0.140937560375,0.4028058736,-0.303310723501
1,20 to 30,0,1,35,1.7437843205,-7.50278790795,1.7437843205,-11.1349126711,0.087189216025,-0.375139395397,0.087189216025,-0.556745633554
1,30 to 40,0,0,15,,-8.76134698639,0.0,-15.0235954211,0.0,-0.292044899546,0.0,-0.500786514037
1,40 to 50,0,1,11,0.4357123032,-10.8025676207,0.4357123032,-21.2523658303,0.01089280758,-0.270064190519,0.01089280758,-0.531309145757
1,50 to 60,0,4,10,2.0739739517,-7.71411163842,3.8096919596,-15.1337252792,0.037893402848,-0.149939631208,0.0645710501627,-0.302674505584
1,60 to 70,0,3,5,16.0817671945,-6.11333983218,23.3937245767,-13.9515448708,0.25621444083,-0.0986821572969,0.354450372374,-0.221453093187
1,70 to 80,0,6,1,14.979823542,-1.8301443336,29.0,-1.8301443336,0.208910645095,-0.024401924448,0.408450704225,-0.024401924448
1,80 to 90,0,3,3,9.8497642781,-10.0344545833,14.5151042433,-16.6564381208,0.118576598931,-0.125430682291,0.181438803041,-0.20820547651
1,90 to 100,0,7,0,6.57142857143,,10.0,0.0,0.0717194991389,0.0,0.111111111111,0.0
2,0 to 10,0,21,0,6.89292803929,,7.20023269451,0.0,inf,0.0,inf,0.0
2,10 to 20,0,18,39,1.69039682008,-1.36396221451,6.0123867772,-2.94669878363,0.169039682008,-0.136396221451,0.60123867772,-0.294669878363
2,20 to 30,0,2,34,0.7078560238,-7.63037916139,1.3090039002,-11.0888895962,0.03539280119,-0.381518958069,0.06545019501,-0.55444447981
2,30 to 40,0,1,14,2.2809305148,-9.52496977424,2.2809305148,-15.0205438063,0.07603101716,-0.317498992475,0.07603101716,-0.500684793543
2,40 to 50,0,1,11,2.6758459837,-11.6836485406,2.6758459837,-21.346610035,0.0668961495925,-0.292091213515,0.0668961495925,-0.533665250875
2,50 to 60,0,3,11,2.50176980913,-7.79993006379,3.4519382662,-15.6895643503,0.0452576683483,-0.151463129309,0.065130910683,-0.313791287006
2,60 to 70,0,3,5,19.6369765596,-6.6880168799,28.7530514869,-13.2581029931,0.315548632434,-0.108227479617,0.479217524782,-0.210446079256
2,70 to 80,0,6,1,16.7051270114,-1.7556092251,29.0,-1.7556092251,0.233025129714,-0.0234081230013,0.408450704225,-0.0234081230013
2,80 to 90,0,3,3,10.7282493505,-8.5488932773,16.9316992311,-13.9806964158,0.129557662335,-0.106861165966,0.211646240389,-0.174758705197
2,90 to 100,0,7,0,6.57142857143,,10.0,0.0,0.0717194991389,0.0,0.111111111111,0.0
3,0 to 10,0,21,0,6.86827514119,,7.29221912681,0.0,inf,0.0,inf,0.0
3,10 to 20,0,18,39,1.65023737314,-1.39977877854,5.9330093924,-3.1696532688,0.165023737314,-0.139977877854,0.59330093924,-0.31696532688
3,20 to 30,0,1,35,2.3177056715,-7.42441989916,2.3177056715,-10.6483048291,0.115885283575,-0.371220994958,0.115885283575,-0.532415241453
3,30 to 40,0,0,15,,-8.88192591801,0.0,-14.738150845,0.0,-0.296064197267,0.0,-0.491271694833
3,40 to 50,0,0,12,,-10.8020173411,0.0,-21.7389255599,0.0,-0.270050433527,0.0,-0.543473138998
3,50 to 60,0,4,10,2.97162520862,-8.51319944024,6.8151734378,-15.1277741603,0.0542199137675,-0.164919890333,0.128588178072,-0.302555483206
3,60 to 70,0,3,5,22.2065654487,-6.1508011533,31.6069163854,-13.2575617082,0.358253415059,-0.0992399204922,0.526781939757,-0.210437487432
3,70 to 80,0,6,1,14.1728480617,-0.9996561781,29.0,-0.9996561781,0.197576666582,-0.0133287490413,0.408450704225,-0.0133287490413
3,80 to 90,0,3,3,9.4205872371,-9.0102600634,14.3855618178,-16.0764356744,0.113211885918,-0.112628250792,0.179819522723,-0.20095544593
3,90 to 100,0,7,0,6.57142857143,,10.0,0.0,0.0717194991389,0.0,0.111111111111,0.0
4,0 to 10,0,21,0,6.93274728597,,7.39658526269,0.0,inf,0.0,inf,0.0
4,10 to 20,0,19,38,1.73540030666,-1.32889568495,6.0353348333,-2.67500853043,0.173540030666,-0.132889568495,0.60353348333,-0.267500853043
4,20 to 30,0,2,34,1.71830218155,-7.7092477931,2.6088215165,-11.172913635,0.0859151090775,-0.385462389655,0.130441075825,-0.55864568175
4,30 to 40,0,0,15,,-8.79438193331,0.0,-15.4973046348,0.0,-0.293146064444,0.0,-0.51657682116
4,40 to 50,0,1,11,3.5162911233,-11.4528868366,3.5162911233,-21.4115750279,0.0879072780825,-0.286322170914,0.0879072780825,-0.535289375698
4,50 to 60,0,3,11,4.7162058414,-7.96804390817,5.8880219231,-16.0502356167,0.0862432526097,-0.154422263959,0.104652265672,-0.321004712334
4,60 to 70,0,3,5,18.1043107018,-7.32223114042,25.2031519012,-15.5671783229,0.2890096471,-0.118656647763,0.381865937897,-0.247098068617
4,70 to 80,0,6,1,14.831692272,-5.4913138513,29.0,-5.4913138513,0.206520529974,-0.0732175180173,0.408450704225,-0.0732175180173
4,80 to 90,0,3,3,10.3338014085,-9.86510773243,15.4745767904,-15.5968438182,0.124627063061,-0.123313846655,0.19343220988,-0.194960547727
4,90 to 100,0,7,0,6.57142857143,,10.0,0.0,0.0717194991389,0.0,0.111111111111,0.0
5,0 to 10,0,21,0,6.9521350857,,7.40854656653,0.0,inf,0.0,inf,0.0
5,10 to 20,0,18,39,1.63659316326,-1.3161167858,5.5110346559,-2.7688320365,0.163659316326,-0.13161167858,0.55110346559,-0.27688320365
5,20 to 30,0,1,35,0.7084316358,-7.54925206724,0.7084316358,-11.1587373105,0.03542158179,-0.377462603362,0.03542158179,-0.557936865524
5,30 to 40,0,0,15,,-8.71619316145,0.0,-14.8122804079,0.0,-0.290539772048,0.0,-0.493742680263
5,40 to 50,0,1,11,1.5502619257,-11.2914816557,1.5502619257,-21.3902665156,0.0387565481425,-0.282287041393,0.0387565481425,-0.53475666289
5,50 to 60,0,4,10,1.50174204867,-8.96812803297,3.1254823365,-15.2950632304,0.0279566323244,-0.173638247009,0.0589713648396,-0.305901264608
5,60 to 70,0,3,5,18.1267687376,-6.36272701908,24.9674564494,-13.514155939,0.29081044335,-0.102921109014,0.416124274157,-0.21451041173
5,70 to 80,0,6,1,15.4902404396,-0.6524345414,29.0,-0.6524345414,0.215580734882,-0.00869912721867,0.408450704225,-0.00869912721867
5,80 to 90,0,3,3,11.1139268163,-7.50690074153,17.8562308176,-10.0575590905,0.134378630659,-0.0938362592692,0.22320288522,-0.125719488631
5,90 to 100,0,7,0,6.57142857143,,10.0,0.0,0.0717194991389,0.0,0.111111111111,0.0
6,0 to 10,0,21,0,6.90696081948,,7.34474921292,0.0,inf,0.0,inf,0.0
6,10 to 20,0,20,37,1.53078619693,-1.38664211145,5.7888008673,-3.13377933212,0.153078619693,-0.138664211145,0.57888008673,-0.313377933212
6,20 to 30,0,2,34,0.97408061045,-7.616149274,1.6148337621,-10.7602677171,0.0487040305225,-0.3808074637,0.080741688105,-0.538013385855
6,30 to 40,0,0,15,,-8.74965567968,0.0,-15.2467172658,0.0,-0.291655189323,0.0,-0.50822390886
6,40 to 50,0,1,11,2.5747186067,-11.435463954,2.5747186067,-21.2144767573,0.0643679651675,-0.28588659885,0.0643679651675,-0.530361918933
6,50 to 60,0,2,12,6.5762182666,-6.99336366423,6.9262519968,-15.7875511469,0.118106275702,-0.13601972389,0.13068399994,-0.315751022938
6,60 to 70,0,3,5,18.936342707,-6.11986430878,26.965680869,-14.8027203275,0.301986681042,-0.0985960623169,0.425707903795,-0.234963814722
6,70 to 80,0,7,0,14.7488147957,,29.0,0.0,0.205594385365,0.0,0.408450704225,0.0
6,80 to 90,0,3,3,10.2007170327,-10.1223316453,15.1410496958,-15.983216162,0.122963508364,-0.126529145566,0.189263121197,-0.199790202025
6,90 to 100,0,7,0,6.57142857143,,10.0,0.0,0.0717194991389,0.0,0.111111111111,0.0
7,0 to 10,0,21,0,6.96430028702,,7.21042435186,0.0,inf,0.0,inf,0.0
7,10 to 20,0,18,39,1.71037791608,-1.35980383908,5.6012753381,-3.33801221628,0.171037791608,-0.135980383908,0.56012753381,-0.333801221628
7,20 to 30,0,1,35,1.4626052232,-7.50386216789,1.4626052232,-10.8643399155,0.07313026116,-0.375193108395,0.07313026116,-0.543216995775
7,30 to 40,0,1,14,5.6384989699,-9.3055979668,5.6384989699,-14.7634327679,0.187949965663,-0.310186598893,0.187949965663,-0.492114425597
7,40 to 50,0,1,11,0.610283458,-10.6998188429,0.610283458,-21.1018450046,0.01525708645,-0.267495471072,0.01525708645,-0.527546125115
7,50 to 60,0,4,10,2.64548157247,-7.69253939232,4.5667638546,-13.258228178,0.0502775454175,-0.148813169084,0.0861653557472,-0.26516456356
7,60 to 70,0,3,5,16.7853247214,-6.51944675488,23.8613168691,-15.8401672637,0.267704241887,-0.105081419707,0.361535104077,-0.251431226408
7,70 to 80,0,6,1,15.3366541973,-0.6499717426,29.0,-0.6499717426,0.213753417282,-0.00866628990133,0.408450704225,-0.00866628990133
7,80 to 90,0,3,3,10.070399939,-11.1099715155,14.9723501689,-15.3552774116,0.121334544692,-0.138874643944,0.187154377111,-0.191940967645
7,90 to 100,0,7,0,6.57142857143,,10.0,0.0,0.0717194991389,0.0,0.111111111111,0.0
8,0 to 10,0,21,0,7.15086788651,,7.58478491549,0.0,inf,0.0,inf,0.0
8,10 to 20,0,19,38,1.48577825111,-1.38785581504,5.722914537,-2.95542871394,0.148577825111,-0.138785581504,0.5722914537,-0.295542871394
8,20 to 30,0,2,34,1.2699234772,-7.73346660971,1.4597791238,-10.8508359054,0.06349617386,-0.386673330486,0.07298895619,-0.542541795271
8,30 to 40,0,0,15,,-8.78394815935,0.0,-15.1980690074,0.0,-0.292798271978,0.0,-0.506602300247
8,40 to 50,0,1,11,3.3147211181,-11.6824096024,3.3147211181,-21.3948364572,0.0828680279525,-0.29206024006,0.0828680279525,-0.53487091143
8,50 to 60,0,4,10,2.84969565762,-7.66392698337,4.6154159849,-15.5986214584,0.0525766441549,-0.149244190145,0.0870833204698,-0.311972429168
8,60 to 70,0,3,5,17.9350948708,-6.41293830408,23.8451119323,-13.7730795984,0.286875262023,-0.10354109903,0.377216952325,-0.218620311086
8,70 to 80,0,6,1,15.0070508715,-0.1175917157,29.0,-0.1175917157,0.209424687911,-0.00156788954267,0.408450704225,-0.00156788954267
8,80 to 90,0,3,3,11.0128688071,-8.89194781047,16.9349016797,-14.0994080121,0.133115405544,-0.111149347631,0.211686270996,-0.176242600151
8,90 to 100,0,7,0,6.57142857143,,10.0,0.0,0.0717194991389,0.0,0.111111111111,0.0
9,0 to 10,0,21,0,6.9419662822,,7.7824298169,0.0,inf,0.0,inf,0.0
9,10 to 20,0,19,38,1.71945412551,-1.33510667169,6.8087483974,-2.66382616473,0.171945412551,-0.133510667169,0.68087483974,-0.266382616473
9,20 to 30,0,2,34,0.78715331645,-7.78076059367,1.5323881403,-10.8360011413,0.0393576658225,-0.389038029683,0.076619407015,-0.541800057067
9,30 to 40,0,1,14,8.1628434716,-9.24034200091,8.1628434716,-15.1706263756,0.272094782387,-0.30801140003,0.272094782387,-0.505687545853
9,40 to 50,0,1,11,0.3485271641,-11.5949205137,0.3485271641,-21.3572354173,0.0087131791025,-0.289873012842,0.0087131791025,-0.533930885433
9,50 to 60,0,3,11,3.2966465721,-7.41160425037,4.7401798671,-15.8865552409,0.0602492423771,-0.144188849981,0.089437355983,-0.317731104818
9,60 to 70,0,3,5,19.1894588709,-6.07311630148,26.4449980259,-14.5878855023,0.306468254906,-0.0983737904843,0.400681788271,-0.231553738132
9,70 to 80,0,6,1,16.303224223,-0.7371302264,29.0,-0.7371302264,0.227535634825,-0.00982840301867,0.408450704225,-0.00982840301867
9,80 to 90,0,3,3,11.1468401803,-8.35780713617,18.1459820038,-15.9331624802,0.134790047708,-0.104472589202,0.226824775047,-0.199164531003
9,90 to 100,0,7,0,6.57142857143,,10.0,0.0,0.0717194991389,0.0,0.111111111111,0.0
10,0 to 10,0,21,0,6.98896920943,,7.41119578273,0.0,inf,0.0,inf,0.0
10,10 to 20,0,17,40,1.85174650125,-1.29836236416,5.8695148607,-3.17006420964,0.185174650125,-0.129836236416,0.58695148607,-0.317006420964
