username,active_num_days,seek_video_sum,video_forward_seek_sum,video_backward_seek_sum,video_pause_sum,Problem_num_day,hw_mean,exam_mean,predict_score,real_score
Y1050305,0.483915549373,-0.250529075735,-0.240410479042,-0.44869134153,-0.31736191844,-0.341665183748,0.177748195403,0.195969910158,33.6371740329,20.0
Y1050306,0.718192124863,-0.457980753832,-0.465181175558,-0.382615282919,-0.504798520262,1.56457654265,0.45453444219,-1.07914097194,12.650681538,10.0
Y1050307,-0.921743903568,-0.821021190503,-0.457688819008,-0.635906840926,-0.682863291992,-0.341665183748,-0.117557567865,-1.31822426233,5.50270613602,10.0
Y1050308,1.53816013908,0.579277636654,1.26555318762,1.57764112252,1.96467870874,-0.341665183748,-0.00845346160162,-1.31822426233,1.5264139877,10.0
Y1050309,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-0.687837886,-1.31822426233,-0.356073647136,0.0
Y1050310,-0.804605615823,-0.821021190503,-0.585058880367,-0.580843458751,-0.696921037129,-0.722913529028,-0.687837886,-0.52127996102,13.0311948376,10.0
Y1050311,1.88957500231,3.06869777382,1.7825257896,0.652576301978,1.27584919705,-0.341665183748,-0.577123387149,0.116275480027,18.2949781332,20.0
Y1050312,-0.921743903568,-0.613569512405,-0.517627671412,-0.646919517361,-0.692235122083,-0.722913529028,-0.687837886,-0.52127996102,12.9975464851,10.0
Y1050313,-0.336052464842,-0.0430773976377,-0.367780540401,-0.151349077783,-0.322047833485,0.420831506812,-0.0235508932321,-0.282196670627,22.8705383025,30.0
Y1050314,-0.804605615823,0.216237199984,-0.247902835593,-0.305526547874,-0.289246428167,1.18332819737,0.197878104129,-0.52127996102,20.7372246352,30.0
Y1050315,-0.453190752588,1.35722142952,2.83894806323,1.09308335938,1.34613792273,0.0395831615318,-0.0201288087246,-0.202502240496,21.4494800169,20.0
Y1050316,-0.101775889352,-0.406117834308,-0.457688819008,-0.250463165698,-0.0221492705705,0.0395831615318,-0.325499526526,-0.52127996102,15.2610613863,10.0
Y1050317,0.718192124863,0.838592234276,-0.255395192143,0.696627007718,0.826001352673,1.18332819737,1.31166596165,0.992914211466,58.4181665872,55.0
Y1050318,1.53816013908,1.97957646381,0.0817608526307,2.38156650229,1.09778442531,2.70832157849,0.862165096897,0.753830921073,45.7878242024,40.0
Y1050319,-0.570329040333,-0.0430773976377,0.20913091399,-0.547805429445,-0.204899957347,0.420831506812,0.902424914693,1.63046965251,67.2630522461,76.0
Y1050320,1.18674527584,-0.302391995259,0.00683728712535,-0.360589930049,-0.607888651264,-0.722913529028,-0.687837886,-0.361891100758,13.2228791121,10.0
Y1050321,-1.15602047906,-0.976609949076,-0.547597097614,-0.657932193796,-0.74846610263,-0.722913529028,-0.687837886,0.594442060812,33.0135441626,20.0
Y1050322,1.65529842682,1.0979068319,-0.0531015652789,0.674601654848,1.85690266269,2.32707323321,2.16054421883,2.58680281408,93.5532087645,99.0
Y1050323,2.35812815329,1.40908434904,0.0517914264286,2.57979467812,0.900975993402,3.08956992377,2.34674587583,2.50710838395,93.5550123297,88.0
Y1050324,0.0153623983928,2.49820565905,5.08665502839,3.26258061709,1.19150272623,0.0395831615318,0.211365143171,0.514747630681,34.8914092768,30.0
Y1050325,0.0153623983928,0.475551797606,-0.195456339739,-0.0962856956072,0.0481394551127,0.0395831615318,0.0251634861668,-0.202502240496,24.3718016449,20.0
Y1050326,-0.453190752588,-0.250529075735,-0.277872261795,-0.228437812828,-0.298618258258,-0.722913529028,-0.687837886,-0.122807810366,19.0560588084,20.0
Y1050327,-0.921743903568,0.060648441411,-0.562581810715,-0.338564577179,-0.411080219351,-0.722913529028,-0.687837886,-1.31822426233,-1.35963572316,0.0
Y1050328,1.42102185133,2.96497193477,8.59307789404,1.36840027026,2.30206459202,1.56457654265,2.73424662147,1.15230307173,69.888826581,71.0
Y1050329,1.0696069881,0.683003475703,0.860965933886,-0.00818428412662,-0.293932343212,-0.341665183748,-0.184590164414,0.116275480027,26.256514372,20.0
Y1050330,0.366777261628,-0.613569512405,-0.562581810715,-0.547805429445,-0.27518868303,-0.722913529028,-0.687837886,-0.282196670627,15.7138644709,10.0
Y1050331,0.0153623983928,0.216237199984,-0.0381168521779,-0.0742603427371,-0.19084221221,-0.341665183748,-0.526798615161,-0.60097439115,11.3270218987,10.0
Y1050332,0.483915549373,2.29075398096,1.59521687584,1.45650168174,0.469871809212,1.56457654265,1.35031538685,0.674136490943,51.6306287844,40.0
Y1050333,0.483915549373,-0.872884110027,-0.585058880367,-0.624894164491,-0.701606952174,-0.341665183748,-0.687837886,-0.441585530889,12.7492652413,10.0
Y1050334,-0.101775889352,-0.561706592881,-0.495150601761,-0.49274204727,-0.326733748531,0.0395831615318,-0.124200437549,-0.441585530889,19.2990078484,20.0
Y1050335,-0.336052464842,-0.509843673357,-0.277872261795,-0.415653312225,0.118428180796,-0.341665183748,-0.687837886,-0.441585530889,12.7775790549,10.0
Y1050336,-0.453190752588,0.00878552188664,-0.0456092087284,-0.393627959354,0.188716906479,-0.341665183748,-0.687837886,1.47108079225,46.02807514,50.0
Y1050337,-0.921743903568,-0.250529075735,0.0817608526307,-0.360589930049,0.0106521347483,-0.341665183748,-0.526798615161,-0.441585530889,15.0223262291,10.0
Y1050338,-0.218914177097,-0.457980753832,-0.120532774234,-0.349577253614,-0.593830906127,-0.722913529028,-0.687837886,-0.52127996102,11.9731866551,10.0
Y1050339,-0.570329040333,-0.769158270978,-0.547597097614,-0.591856135186,-0.556343585763,-0.341665183748,-0.159427778249,-0.0431133802347,26.9853556085,20.0
Y1050340,0.835330412608,0.423688878081,0.044299069878,0.0578917744839,0.554218280032,-0.722913529028,-0.687837886,-0.52127996102,9.83879457961,10.0
Y1050341,-0.336052464842,0.371825958557,0.254085053293,-0.0852730191722,0.11374226575,-0.722913529028,-0.392532123075,-0.122807810366,21.657626404,20.0
Y1050342,-0.336052464842,-0.561706592881,-0.517627671412,-0.44869134153,-0.195528127256,-0.722913529028,-0.687837886,0.992914211466,38.7017910452,50.0
Y1050343,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-0.687837886,-1.31822426233,-0.356073647136,0.0
Y1050344,1.88957500231,1.0979068319,-0.165486913537,-0.503754723705,0.413640828665,0.420831506812,0.0972285598118,1.0726086416,44.7395694602,40.0
Y1050345,-0.804605615823,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-0.687837886,-0.840057681543,7.56408031041,10.0
Y1050346,1.42102185133,-0.354254914784,-0.540104741064,-0.4707166944,-0.261130937893,1.56457654265,0.541696947465,0.195969910158,35.207661425,50.0
Y1050347,0.366777261628,0.423688878081,-0.128025130784,-0.272488518568,-0.0643225059804,-0.722913529028,-0.687837886,0.43505320055,27.4842896028,20.0
Y1050348,-0.570329040333,0.216237199984,1.17564490901,0.311183332491,-0.0455788457982,-0.722913529028,-0.687837886,-0.52127996102,11.0061913955,10.0
Y1050349,1.0696069881,-0.769158270978,-0.495150601761,-0.624894164491,-0.701606952174,1.56457654265,1.60193924782,0.674136490943,57.0538077249,65.0
Y1050350,1.65529842682,1.14976975142,2.4343608095,2.2604270615,-0.0549506758893,-0.341665183748,-0.687837886,-0.52127996102,7.51990367357,10.0
Y1050351,1.42102185133,1.51281018809,0.801027081482,0.498398831887,0.582333770305,1.94582488793,1.32515300069,1.39138636212,63.1746073215,70.0
Y1050352,1.65529842682,0.423688878081,0.396439827753,-0.0522349898669,-0.457939369806,1.18332819737,2.23603137698,1.71016408264,81.5320314466,80.0
Y1050353,2.24098986555,2.18702814191,1.28053790072,1.02700730077,1.15870132091,1.18332819737,1.28992566033,0.514747630681,46.5430310419,50.0
Y1050354,1.30388356359,0.8904551538,-0.165486913537,0.575487566933,1.3227083475,0.802079852092,1.04997714649,1.0726086416,56.1163742328,50.0
Y1050355,-0.687467328078,-0.924747029551,-0.555089454165,-0.646919517361,-0.743780187584,-0.722913529028,-0.687837886,-0.680668821281,10.1608138019,10.0
Y1050356,1.0696069881,1.61653602714,-0.06808627838,0.531436861192,0.751026711944,0.802079852092,0.409242147298,0.116275480027,31.8169338194,30.0
Y1050357,-0.101775889352,0.631140556179,-0.0755786349305,0.641563625543,0.291807037481,0.0395831615318,0.204520974156,-0.361891100758,23.6953839815,20.0
Y1050358,0.952468700353,0.216237199984,0.134207348484,-0.184387107088,0.0528253701582,1.18332819737,1.57516646872,0.514747630681,53.2738223813,50.0
Y1050359,-0.218914177097,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.341665183748,0.186001458018,-0.680668821281,19.8522231909,20.0
Y1050360,-0.336052464842,0.52741471713,-0.0605939218295,1.20321012373,0.235576056934,-0.341665183748,0.238137921925,-0.0431133802347,30.5089199761,30.0
Y1050361,0.718192124863,-0.198666156211,0.141699705035,-0.393627959354,-0.293932343212,0.420831506812,0.276787346789,0.0365810498961,30.7020757909,30.0
Y1050362,2.24098986555,1.72026186619,0.0368067133275,0.454348126147,2.20366037606,1.94582488793,1.79981625195,1.71016408264,73.100175677,80.0
Y1050363,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-0.687837886,-1.31822426233,-0.356073647136,0.0
Y1050364,1.18674527584,1.66839894667,1.89491113786,1.06004533008,0.558904195077,0.0395831615318,0.379047284037,1.78985851277,60.4578755438,72.0
Y1050365,0.952468700353,0.8904551538,0.299039192596,0.311183332491,2.17085897074,1.94582488793,2.67385689495,2.02894180317,90.6661592176,96.0
Y1050366,-0.687467328078,-0.406117834308,-0.427719392806,-0.283501195004,-0.270502767984,-0.722913529028,-0.687837886,-0.361891100758,15.2344937029,10.0
Y1050367,0.483915549373,1.56467310762,1.12319841316,0.399284743971,0.123114095841,1.18332819737,2.20925859823,2.02894180317,86.747883911,90.0
Y1050368,-0.453190752588,0.319963039033,1.10821370005,-0.327551900744,0.179345076388,-0.341665183748,0.268332785185,-0.202502240496,27.2960285906,20.0
Y1050369,-0.570329040333,-0.354254914784,-0.442704105907,-0.415653312225,-0.345477408713,-0.722913529028,-0.687837886,-0.361891100758,15.1227633491,10.0
Y1050370,-0.453190752588,0.216237199984,0.029314356777,0.476373479017,-0.162726721937,-0.722913529028,-0.687837886,0.0365810498961,21.4990956426,20.0
Y1050371,-0.453190752588,-0.302391995259,-0.34530347075,-0.349577253614,0.193402821525,-0.341665183748,-0.531831092257,0.594442060812,32.8586487299,40.0
Y1050372,0.601053837118,1.40908434904,0.553779315314,0.234094597445,0.572961940214,2.70832157849,2.12873896264,0.594442060812,58.9938340119,50.0
Y1050373,-0.336052464842,-0.66543243193,-0.555089454165,-0.635906840926,-0.631318226491,-0.722913529028,-0.687837886,-0.202502240496,18.0191683523,20.0
Y1050374,-0.218914177097,0.00878552188664,0.0517914264286,-0.228437812828,-0.218957702483,-0.722913529028,-0.687837886,0.43505320055,28.2368353392,30.0
Y1050375,2.1238515778,-0.561706592881,-0.532612384513,0.0358664216137,-0.172098552028,-0.722913529028,-0.687837886,0.195969910158,22.3546404372,30.0
Y1050376,2.1238515778,1.14976975142,1.52029331033,1.07105800651,1.03218161468,2.70832157849,2.33829131389,2.26802509356,88.7396038797,90.0
Y1050377,0.132500686138,-0.872884110027,-0.562581810715,-0.657932193796,-0.603202736218,1.18332819737,0.238137921925,0.992914211466,47.6489255643,40.0
Y1050378,1.0696069881,1.14976975142,-0.120532774234,1.52257774035,7.25039088011,1.56457654265,2.73424662147,2.02894180317,89.1459989692,93.0
Y1050379,1.88957500231,-0.613569512405,-0.532612384513,-0.635906840926,0.0434535400672,-0.722913529028,-0.687837886,1.78985851277,50.3228413295,60.0
Y1050380,2.1238515778,-0.198666156211,-0.150502200436,-0.118311048477,0.00128030465725,1.56457654265,2.73424662147,1.31169193199,79.9930437496,80.0
Y1050381,1.77243671457,2.08330230286,0.0667761395296,0.773715742764,0.816629522582,2.70832157849,1.6975563147,1.23199750186,63.7991880071,55.0
Y1050382,0.0153623983928,-0.302391995259,-0.225425765941,-0.0412223134318,-0.523542180444,-0.722913529028,-0.687837886,-0.0431133802347,20.1399431809,20.0
Y1050383,-1.03888219131,-1.0284728686,-0.585058880367,-0.657932193796,-0.767209762812,-0.722913529028,-0.687837886,-0.680668821281,10.5881152092,10.0
Y1050384,0.366777261628,0.8904551538,1.0407824911,1.75384394549,0.891604163311,-0.722913529028,-0.687837886,0.0365810498961,19.3672900406,30.0
Y1050385,1.0696069881,1.46094726857,0.119222635383,3.80220176241,2.96277861344,0.420831506812,0.117358468538,1.94924737304,60.1590886966,40.0
Y1050386,0.952468700353,-0.457980753832,-0.397749966604,-0.459704017965,-0.462625284852,0.0395831615318,0.0032218855214,0.355358770419,33.7319823312,30.0
Y1050387,0.718192124863,0.423688878081,0.0742684960802,0.432322773277,-0.0596365909348,-0.341665183748,-0.687837886,-1.15883540207,-1.23882788589,10.0
Y1050388,-0.921743903568,-0.872884110027,-0.577566523816,-0.646919517361,-0.725036527402,-0.722913529028,-0.687837886,0.0365810498961,22.9557834684,20.0
Y1050389,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-0.687837886,-1.31822426233,-0.356073647136,0.0
Y1050390,-0.921743903568,-1.0284728686,-0.585058880367,-0.657932193796,-0.74846610263,-0.341665183748,-0.553571393914,-0.840057681543,8.86364495346,10.0
Y1050391,-0.687467328078,-0.561706592881,-0.502642958311,-0.459704017965,-0.53759992558,-0.722913529028,-0.687837886,-0.361891100758,15.4725962808,10.0
Y1050392,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-0.687837886,0.0365810498961,23.4081787271,20.0
Y1050393,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-0.687837886,-1.31822426233,-0.356073647136,0.0
Y1050394,-0.687467328078,-0.457980753832,-0.562581810715,-0.51476740014,-0.626632311446,-0.722913529028,-0.285239708731,-0.282196670627,21.7356381207,20.0
Y1050395,-0.921743903568,-0.769158270978,-0.157994556986,-0.657932193796,-0.710978782266,-0.722913529028,-0.687837886,-1.15883540207,1.66469833981,10.0
Y1050396,1.53816013908,0.838592234276,1.15316783936,0.817766448504,0.423012658756,0.420831506812,0.479696828355,-0.0431133802347,29.6267936585,20.0
Y1050397,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-0.687837886,-0.202502240496,19.2144871317,20.0
Y1050398,-1.15602047906,-0.976609949076,-0.547597097614,-0.657932193796,-0.720350612357,-0.722913529028,-0.687837886,-1.31822426233,-0.552110945824,0.0
Y1050399,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-0.687837886,-1.31822426233,-0.356073647136,0.0
Y1050400,0.366777261628,-0.094940317162,0.179161487788,-0.294513871439,0.0481394551127,-0.341665183748,-0.169492732783,-0.202502240496,22.0792266348,20.0
Y1050401,-1.03888219131,-0.976609949076,-0.577566523816,-0.657932193796,-0.757837932721,-0.341665183748,-0.687837886,-0.680668821281,10.1419667951,10.0
Y1050402,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-0.687837886,-1.31822426233,-0.356073647136,0.0
Y1050403,-0.921743903568,-1.0284728686,-0.585058880367,-0.657932193796,-0.710978782266,-0.341665183748,-0.486538797366,-0.361891100758,18.0341613201,20.0
Y1050404,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-0.687837886,-0.680668821281,10.8271039408,10.0
Y1050405,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-0.687837886,-0.999446541805,5.23551514681,10.0
Y1050406,-1.03888219131,-0.924747029551,-0.585058880367,-0.657932193796,-0.767209762812,-0.341665183748,-0.687837886,-0.840057681543,7.33307155779,10.0
Y1050407,-0.101775889352,-0.0430773976377,-0.375272896952,-0.349577253614,0.0340817099761,-0.341665183748,-0.300337140361,-0.60097439115,14.312753272,10.0
Y1050408,-1.15602047906,-1.0284728686,-0.585058880367,-0.657932193796,-0.767209762812,-0.722913529028,-0.687837886,-0.52127996102,13.5007169145,10.0
Y1050409,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-0.687837886,-0.840057681543,8.03130954378,10.0
Y1050410,-1.03888219131,-1.0284728686,-0.585058880367,-0.657932193796,-0.757837932721,-0.722913529028,-0.687837886,-0.202502240496,18.9701242852,20.0
Y1050411,-0.921743903568,-1.0284728686,-0.585058880367,-0.657932193796,-0.771895677858,-0.341665183748,-0.567058432956,-0.680668821281,11.5109821874,10.0
Y1050412,1.30388356359,1.66839894667,2.22457482608,1.48953971104,1.94124913351,-0.341665183748,0.399177192764,0.753830921073,41.8996996368,30.0
Y1050413,1.0696069881,1.51281018809,-0.285364618346,2.50270594307,1.59449142014,1.56457654265,1.31005556906,0.514747630681,48.8552518051,60.0
Y1050414,1.53816013908,2.6019314981,1.7225869372,3.9563792325,3.48760109854,2.32707323321,2.17060917302,0.514747630681,55.311462042,53.0
Y1050415,0.249638973883,1.14976975142,0.553779315314,0.443335449712,1.08841259522,0.420831506812,0.363949852407,0.355358770419,36.3024541725,30.0
Y1050416,2.24098986555,-0.146803236686,-0.427719392806,-0.327551900744,-0.340791493667,1.94582488793,1.94918017566,1.23199750186,68.9523901768,63.0
Y1050417,0.835330412608,0.475551797606,0.898427716639,0.652576301978,0.15591550116,1.56457654265,1.28992566033,1.31169193199,63.02619741,62.0
Y1050418,-0.570329040333,-0.872884110027,-0.585058880367,-0.602868811621,-0.668805546856,1.18332819737,-0.00342098450552,-0.760363251412,14.7584190775,20.0
Y1050419,-1.03888219131,-0.613569512405,-0.562581810715,-0.239450489263,-0.500112605216,-0.722913529028,-0.687837886,-0.760363251412,8.91359745045,10.0
Y1050420,1.30388356359,-0.354254914784,-0.262887548694,-0.53679275301,-0.598516821172,2.32707323321,2.32661596677,1.23199750186,74.1024767989,75.0
Y1050421,-0.218914177097,0.994180992849,0.793534724932,-0.0852730191722,-0.293932343212,1.56457654265,1.71104335374,0.594442060812,56.5084376615,60.0
Y1050422,-0.218914177097,0.52741471713,0.044299069878,-0.173374430653,0.554218280032,-0.722913529028,-0.687837886,0.913219781335,35.9634192842,40.0
Y1050423,-0.336052464842,-0.457980753832,-0.412734679705,-0.49274204727,-0.247073192757,-0.341665183748,-0.654220938232,-0.760363251412,7.84729564156,10.0
Y1050424,-0.453190752588,0.52741471713,0.299039192596,0.256119950315,-0.0690084210259,-0.341665183748,-0.687837886,-0.202502240496,16.4881236289,30.0
Y1050425,-1.15602047906,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-0.687837886,-0.840057681543,7.91450223544,10.0
Y1050426,-0.101775889352,0.060648441411,-0.225425765941,-0.404640635789,-0.303304173303,-0.722913529028,-0.687837886,1.23199750186,42.2676971897,40.0
Y1050427,0.601053837118,0.994180992849,0.576256384966,1.08207068295,0.230890141889,1.18332819737,1.95763473726,2.42741395382,91.2657438962,96.0
Y1050428,-0.101775889352,-0.302391995259,-0.180471626638,-0.569830782316,-0.195528127256,-0.722913529028,-0.687837886,-0.202502240496,17.1475807891,20.0
Y1050429,-0.570329040333,0.475551797606,-0.00814742597572,1.412450976,-0.364221068895,-0.722913529028,-0.687837886,-1.15883540207,0.841978866291,10.0
Y1050430,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-0.687837886,-1.31822426233,-0.356073647136,0.0
Y1050431,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-0.687837886,-1.31822426233,-0.356073647136,0.0
Y1050432,-1.15602047906,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-0.687837886,-1.31822426233,-0.47288095548,0.0
Y1050433,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-0.687837886,-1.31822426233,-0.356073647136,0.0
Y1050434,-0.101775889352,-0.717295351454,-0.502642958311,-0.525780076575,-0.420452049442,-0.722913529028,-0.687837886,-0.202502240496,17.6747613712,20.0
Y1050435,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-0.687837886,-0.60097439115,12.2250011392,10.0
Y1050436,-1.03888219131,-0.924747029551,-0.547597097614,-0.624894164491,-0.720350612357,-0.722913529028,-0.486538797366,-0.999446541805,7.32179725395,10.0
Y1050437,-1.03888219131,-1.0284728686,-0.585058880367,-0.657932193796,-0.734408357493,-0.722913529028,-0.687837886,-1.31822426233,-0.613871780958,0.0
Y1050438,-0.687467328078,0.423688878081,1.09322898695,-0.00818428412662,0.230890141889,0.0395831615318,-0.365759343979,-0.919752111674,6.91636934475,10.0
Y1050439,0.952468700353,-1.0284728686,-0.585058880367,-0.657932193796,-0.617260481355,-0.722913529028,-0.687837886,-0.361891100758,14.1079939226,10.0
Y1050440,0.132500686138,1.30535851,0.246592696743,0.839791801374,0.376153508301,0.0395831615318,0.0770986510852,-0.840057681543,13.0265160657,10.0
Y1050441,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-0.687837886,-1.31822426233,-0.356073647136,0.0
Y1050442,-0.687467328078,-0.509843673357,-0.322826401098,-0.360589930049,-0.0971239112992,-0.722913529028,-0.687837886,-0.52127996102,12.3050949712,10.0
Y1050443,-1.15602047906,-0.976609949076,-0.540104741064,-0.657932193796,-0.743780187584,-0.722913529028,-0.687837886,-1.31822426233,-0.54342738279,0.0
Y1050444,0.0153623983928,-0.872884110027,-0.562581810715,-0.657932193796,-0.279874598075,0.0395831615318,-0.520155745134,-0.52127996102,13.1564450937,10.0
Y1050445,0.366777261628,0.423688878081,0.696134089775,-0.44869134153,0.54484644994,-0.722913529028,-0.687837886,0.355358770419,25.1821282873,20.0
Y1050446,-1.2731587668,-1.0284728686,-0.585058880367,-0.657932193796,-0.776581592903,-0.722913529028,-0.687837886,-1.31822426233,-0.356073647136,0.0
Y1050447,-1.03888219131,-0.66543243193,-0.405242323154,-0.382615282919,-0.532914010535,-0.722913529028,-0.687837886,-0.760363251412,8.82963852765,10.0
Y1050448,1.42102185133,0.112511360935,-0.315334044548,-0.250463165698,1.20087455632,-0.341665183748,-0.305369617458,-0.0431133802347,21.7605044345,20.0
Y1050449,0.483915549373,1.40908434904,-0.450196462457,2.20536367932,1.54294635464,-0.722913529028,-0.687837886,0.275664340289,23.8666581814,20.0
Y1050450,0.0153623983928,0.112511360935,0.0592837829791,-0.0742603427371,0.0434535400672,-0.341665183748,-0.602285773313,-0.361891100758,14.464927112,10.0
