evaluation_num,kfold_split_num,username,forum_num_days,video_stop_backward_seek_avg,qz_mean,watched_time_hour,label_val_predict,label_val_test
1,4,Y1050402,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,5.3990401018,0.0
1,4,Y1050418,-0.18411492358,-0.55376517513,-0.540444667572,1.46238893837,17.0739258632,20.0
1,4,Y1050430,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,5.3990401018,0.0
1,4,Y1050438,-0.18411492358,-0.312116237499,-0.517855849719,-0.515334944546,15.0933691497,10.0
1,4,Y1050441,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,5.3990401018,0.0
1,4,Y1050444,-0.18411492358,-0.55376517513,-0.743744028248,-0.493468081823,9.70057057172,10.0
1,4,Y1050449,-0.18411492358,-0.0100550670918,0.00921656684706,0.880577043373,29.4086478075,20.0
1,5,Y1050288,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,5.14692192023,0.0
1,5,Y1050300,-0.18411492358,-0.55376517513,-0.743744028248,-0.398910424313,9.48660340056,10.0
1,5,Y1050309,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,5.14692192023,0.0
1,5,Y1050315,-0.18411492358,-0.227539109002,-0.389852548553,0.0763551366845,18.5684884177,20.0
1,5,Y1050338,-0.18411492358,-0.55376517513,-0.593151909229,-0.551233307684,12.7581487711,10.0
1,5,Y1050341,-0.18411492358,-0.55376517513,-0.0660794926624,-0.371203377218,25.0887669667,20.0
1,5,Y1050355,-0.18411492358,-0.55376517513,-0.743744028248,-0.693962166983,9.12243924534,10.0
1,5,Y1050361,-0.18411492358,-0.55376517513,-0.111257128368,1.70334321228,26.6113873488,30.0
1,5,Y1050370,-0.18411492358,-0.55376517513,-0.3672637307,0.350016060753,19.059827397,20.0
1,5,Y1050377,-0.18411492358,-0.55376517513,0.739588344089,0.0930733624125,44.1703774475,40.0
1,5,Y1050380,-0.18411492358,-0.55376517513,1.57537460464,0.907444145403,64.3759970188,80.0
1,5,Y1050381,-0.18411492358,1.38208181262,0.965476522617,1.92931783699,53.794109565,55.0
1,5,Y1050391,-0.18411492358,-0.118797084785,-0.593151909229,-1.00175054654,12.6892445177,10.0
1,5,Y1050398,-0.18411492358,-0.55376517513,-0.894336147267,-1.0289099603,5.2494857532,0.0
1,5,Y1050401,-0.18411492358,-0.55376517513,-0.743744028248,-1.11200885188,8.60647002424,10.0
1,5,Y1050403,-0.18411492358,-0.55376517513,-0.593151909229,-1.11200885188,12.0660181282,20.0
1,5,Y1050409,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,5.14692192023,10.0
1,5,Y1050424,-0.18411492358,1.1386131338,-0.307026883093,1.09666949938,23.2605695283,30.0
1,6,Y1050280,-0.18411492358,-0.55376517513,-0.691036786591,-0.13747166959,10.9371510437,10.0
1,6,Y1050297,-0.18411492358,-0.55376517513,-0.743744028248,-1.11200885188,8.40136296608,10.0
1,6,Y1050302,-0.18411492358,0.0986869571256,-0.894336147267,-0.710657536025,6.06913403862,10.0
1,6,Y1050303,-0.18411492358,0.378309300453,-0.593151909229,0.380920025183,14.8047441886,20.0
1,6,Y1050319,-0.18411492358,-0.292784322228,1.90667726649,0.923911396325,72.9767379546,76.0
1,6,Y1050342,-0.18411492358,-0.55376517513,1.34195682016,-0.219081139226,58.0663049829,50.0
1,6,Y1050343,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,4.90218180651,0.0
1,6,Y1050350,-0.18411492358,1.47608590227,-0.894336147267,0.977760743595,9.66428574028,10.0
1,6,Y1050353,-0.18411492358,0.421035976522,0.521229771511,1.00605744225,41.580761296,50.0
1,6,Y1050368,-0.18411492358,0.0393731275137,-0.593151909229,-0.35937196582,13.483091393,20.0
1,6,Y1050375,-0.18411492358,1.07736515551,0.0468645966018,0.713265326527,30.7951663061,30.0
1,6,Y1050390,-0.18411492358,-0.55376517513,-0.743744028248,-1.11200885188,8.40136296608,10.0
1,6,Y1050400,-0.18411492358,0.26179999019,-0.593151909229,0.243827546657,14.5083448352,20.0
1,6,Y1050415,-0.18411492358,-0.361867487254,0.0845126263565,0.0965099461556,29.4571290029,30.0
1,6,Y1050420,-0.18411492358,-0.55376517513,1.31183839636,-0.418307432248,57.0984435269,75.0
1,6,Y1050422,-0.18411492358,-0.25719602707,0.762177161942,0.285389516493,45.5581382396,40.0
1,6,Y1050433,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,4.90218180651,0.0
1,6,Y9999985,-0.18411492358,-0.55376517513,2.10997662716,0.470708325863,76.8401237572,59.0
1,7,Y1050275,-0.18411492358,-0.55376517513,-0.3672637307,-0.505519787848,18.4627225337,20.0
1,7,Y1050277,-0.18411492358,-0.55376517513,-0.44255979021,0.504196248483,17.6160471446,10.0
1,7,Y1050282,-0.18411492358,-0.55376517513,-0.44255979021,-0.695411145257,16.5116738984,10.0
1,7,Y1050287,-0.18411492358,1.91981708373,1.74102593556,0.325167107134,71.9890639696,50.0
1,7,Y1050291,-0.18411492358,-0.55376517513,1.2290127309,-0.316977695884,56.2924220444,40.0
1,7,Y1050301,-0.18411492358,-0.55376517513,-0.894336147267,-0.431354438917,6.09737376551,10.0
1,7,Y1050321,-0.18411492358,-0.55376517513,0.310400804885,-1.11200885188,33.8904722319,20.0
1,7,Y1050327,-0.18411492358,-0.281910117849,-0.894336147267,-0.922271950304,5.97811715741,0.0
1,7,Y1050332,-0.18411492358,1.74464574354,0.385696864394,1.67802878803,41.047973655,40.0
1,7,Y1050335,-0.18411492358,0.450007337036,-0.593151909229,-0.196109332652,14.6472592762,10.0
1,7,Y1050345,-0.18411492358,-0.55376517513,-0.593151909229,-1.11200885188,12.5756842958,10.0
1,7,Y1050346,-0.18411492358,-0.0100550670918,0.483581741757,-0.328608493939,39.3623906546,50.0
1,7,Y1050363,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,5.47075498384,0.0
1,7,Y1050364,-0.18411492358,0.274745469108,2.0422101736,0.310833122615,77.06760797,72.0
1,7,Y1050392,-0.18411492358,-0.55376517513,0.00921656684706,-1.11200885188,26.7855429199,20.0
1,7,Y1050405,-0.18411492358,-0.55376517513,-0.743744028248,-1.11200885188,9.02321963984,10.0
1,7,Y1050445,-0.18411492358,-0.55376517513,-0.0660794926624,0.193017722377,26.2107340256,20.0
1,7,Y1050453,-0.18411492358,0.951893593119,-0.44255979021,0.0929165169042,19.0799980037,20.0
1,8,Y1050274,-0.18411492358,-0.55376517513,1.57537460464,0.606590342528,63.1652564354,80.0
1,8,Y1050286,-0.18411492358,0.264998284444,1.77867396532,-0.788402735471,66.4648666329,72.0
1,8,Y1050293,-0.18411492358,0.450007337036,1.96691411409,2.51155693511,76.4264614759,80.0
1,8,Y1050304,-0.18411492358,-0.55376517513,-0.894336147267,-0.459923622639,5.7021510476,10.0
1,8,Y1050305,-0.18411492358,-0.55376517513,-0.216671611681,-0.0796912703074,21.6150126337,20.0
1,8,Y1050310,-0.18411492358,-0.55376517513,-0.894336147267,-0.951439837287,4.88542336731,10.0
1,8,Y1050334,-0.18411492358,-0.55376517513,-0.593151909229,-0.581074638207,12.2924177131,20.0
1,8,Y1050349,-0.18411492358,-0.55376517513,0.807354797647,-0.983265110842,43.2049520511,65.0
1,8,Y1050358,-0.18411492358,0.639290153355,0.370637652493,1.78567290019,39.4638137308,50.0
1,8,Y1050359,-0.18411492358,-0.55376517513,-0.668447968738,-1.11200885188,9.71229683582,20.0
1,8,Y1050382,-0.18411492358,3.79591570875,-0.44255979021,-0.971242709026,20.5292111745,20.0
1,8,Y1050387,-0.18411492358,2.4712401677,-0.743744028248,1.06264071348,15.4454856648,10.0
1,8,Y1050389,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,4.6186139419,0.0
1,8,Y1050429,-0.18411492358,0.378309300453,-0.894336147267,-0.235817388477,7.25082151767,10.0
1,8,Y1050436,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,4.6186139419,10.0
1,8,Y1050437,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,4.6186139419,0.0
1,8,Y1050440,-0.18411492358,0.490556075691,-0.894336147267,0.509384859569,8.63074268169,10.0
1,8,Y1050442,-0.18411492358,-0.55376517513,-0.593151909229,-1.11200885188,11.4101911338,10.0
1,9,Y1050279,5.4313902456,1.03554130355,1.06336139998,0.693963947906,52.6064616275,70.0
1,9,Y1050307,-0.18411492358,-0.55376517513,-0.894336147267,-0.637817875693,5.73980413543,10.0
1,9,Y1050311,-0.18411492358,-0.55376517513,0.0769830204056,0.840199887086,30.1023917232,20.0
1,9,Y1050313,-0.18411492358,-0.55376517513,-0.291967671191,-0.41021722856,19.6564169065,30.0
1,9,Y1050328,-0.18411492358,-0.55376517513,1.27419036661,0.447722968654,56.3000987549,71.0
1,9,Y1050331,-0.18411492358,-0.55376517513,-0.743744028248,1.21147187607,12.3197900606,10.0
1,9,Y1050333,-0.18411492358,-0.55376517513,-0.819040087757,-0.842884884796,7.07539633005,10.0
1,9,Y1050356,-0.18411492358,0.0986869571256,-0.0660794926624,-0.0873050700994,25.9238359181,30.0
1,9,Y1050365,-0.18411492358,0.238498125527,2.34339441164,1.58906889976,83.0520685107,96.0
1,9,Y1050376,-0.18411492358,0.0393731275137,2.40363125925,0.618702970818,82.5309975717,90.0
1,9,Y1050394,-0.18411492358,1.07736515551,-0.593151909229,-0.395164555652,14.5152943016,20.0
1,9,Y1050408,-0.18411492358,-0.55376517513,-0.743744028248,-1.11200885188,8.30017003235,10.0
1,9,Y1050421,-0.18411492358,0.177772063275,0.558877801266,0.0783405462544,40.3176717731,60.0
1,9,Y1050423,-0.18411492358,-0.55376517513,-0.615740727082,-0.460833753341,12.3003110556,10.0
1,9,Y1050427,-0.18411492358,0.561537615441,2.74999313299,1.66846026489,92.6330876644,96.0
1,9,Y1050431,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,4.91945407951,0.0
1,9,Y1050439,-0.18411492358,-0.55376517513,-0.593151909229,-0.106154738133,13.4210128958,10.0
1,9,Y1050452,-0.18411492358,0.286514080968,0.965476522617,1.01215992341,51.1673962543,40.0
1,10,Y1050285,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,5.0263477335,0.0
1,10,Y1050289,5.4313902456,0.0393731275137,1.93679569029,-0.857175071107,75.0126362322,60.0
1,10,Y1050295,-0.18411492358,-0.55376517513,0.611585042923,2.10097037974,44.925181751,30.0
1,10,Y1050299,-0.18411492358,-0.55376517513,-0.593151909229,-1.11200885188,12.0369498481,10.0
1,10,Y1050314,-0.18411492358,0.0393731275137,-0.517855849719,-0.551652849827,15.2979817191,30.0
1,10,Y1050318,-0.18411492358,1.15503802902,0.58899622507,1.33884801453,45.1607462378,40.0
1,10,Y1050323,-0.18411492358,0.409378451161,2.53163456041,2.68592517249,91.5769938222,88.0
1,10,Y1050329,-0.18411492358,-0.55376517513,0.385696864394,-0.152756108756,36.2681541462,20.0
1,10,Y1050347,-0.18411492358,0.999692282,0.159808685866,-0.164582882538,32.7294513285,20.0
1,10,Y1050367,-0.18411492358,-0.55376517513,2.29068716998,0.148499992927,81.0645677396,90.0
1,10,Y1050369,-0.18411492358,-0.118797084785,-0.743744028248,-0.844815950376,9.42101386947,10.0
1,10,Y1050374,-0.18411492358,0.533655047471,0.159808685866,0.185684105935,32.7365991122,30.0
1,10,Y1050388,-0.18411492358,-0.55376517513,-0.0660794926624,-1.11200885188,24.3055035487,20.0
1,10,Y1050397,-0.18411492358,-0.55376517513,-0.44255979021,-1.11200885188,15.5422509055,20.0
1,10,Y1050450,-0.18411492358,-0.55376517513,-0.593151909229,0.532312287615,14.5169191705,10.0
1,10,Y1050451,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,5.0263477335,0.0
1,10,Y1050454,-0.18411492358,-0.292784322228,2.8252891925,1.13755867273,95.2919177459,90.0
1,10,Y9999984,-0.18411492358,3.39235447834,1.76361475342,1.94034111682,75.9110492928,66.0
2,1,Y1050281,-0.18411492358,-0.55376517513,-0.894336147267,-0.435125634636,6.05667259701,10.0
2,1,Y1050299,-0.18411492358,-0.55376517513,-0.593151909229,-1.11200885188,11.8883349224,10.0
2,1,Y1050309,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,5.01977576127,0.0
2,1,Y1050326,-0.18411492358,-0.55376517513,-0.216671611681,0.221168976545,22.5162884852,20.0
2,1,Y1050355,-0.18411492358,-0.55376517513,-0.743744028248,-0.693962166983,9.09444835753,10.0
2,1,Y1050367,-0.18411492358,-0.55376517513,2.29068716998,0.148499992927,79.5857240934,90.0
2,1,Y1050368,-0.18411492358,0.0393731275137,-0.593151909229,-0.35937196582,13.5998182418,20.0
2,1,Y1050369,-0.18411492358,-0.118797084785,-0.743744028248,-0.844815950376,9.27295730747,10.0
2,1,Y1050372,-0.18411492358,2.23892765697,0.460992923904,1.33408438972,42.3051885901,50.0
2,1,Y1050376,-0.18411492358,0.0393731275137,2.40363125925,0.618702970818,83.4402651751,90.0
2,1,Y1050384,5.4313902456,2.12594894136,-0.179023581927,0.55315191321,27.5959107737,30.0
2,1,Y1050386,-0.18411492358,-0.55376517513,0.0318053846999,-0.599039539457,26.9263972867,30.0
2,1,Y1050390,-0.18411492358,-0.55376517513,-0.743744028248,-1.11200885188,8.45405534184,10.0
2,1,Y1050394,-0.18411492358,1.07736515551,-0.593151909229,-0.395164555652,14.5224367041,20.0
2,1,Y1050426,-0.18411492358,-0.191291765422,1.06336139998,0.663245070661,52.7261989233,40.0
2,1,Y1050427,-0.18411492358,0.561537615441,2.74999313299,1.66846026489,93.4389072008,96.0
2,1,Y1050433,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,5.01977576127,0.0
2,1,Y1050434,-0.18411492358,5.97075614743,-0.593151909229,0.981371853666,21.2390803577,20.0
2,1,Y1050453,-0.18411492358,0.951893593119,-0.44255979021,0.0929165169042,18.5862397922,20.0
2,2,Y1050284,-0.18411492358,-0.55376517513,0.00921656684706,0.0992724618645,27.6053798485,30.0
2,2,Y1050288,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,4.95856109409,0.0
2,2,Y1050311,-0.18411492358,-0.55376517513,0.0769830204056,0.840199887086,30.3934367498,20.0
2,2,Y1050320,-0.18411492358,0.632511430157,-0.593151909229,0.0461254186519,14.995182304,10.0
2,2,Y1050327,-0.18411492358,-0.281910117849,-0.894336147267,-0.922271950304,5.556911671,0.0
2,2,Y1050330,-0.18411492358,0.26179999019,-0.668447968738,1.41278064614,15.1853640613,10.0
2,2,Y1050335,-0.18411492358,0.450007337036,-0.593151909229,-0.196109332652,14.4009872182,10.0
2,2,Y1050343,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,4.95856109409,0.0
2,2,Y1050346,-0.18411492358,-0.0100550670918,0.483581741757,-0.328608493939,38.272707432,50.0
2,2,Y1050354,-0.18411492358,0.0393731275137,0.890180463108,0.807314878612,49.5050159509,50.0
2,2,Y1050359,-0.18411492358,-0.55376517513,-0.668447968738,-1.11200885188,10.1127346308,20.0
2,2,Y1050370,-0.18411492358,-0.55376517513,-0.3672637307,0.350016060753,19.4353404375,20.0
2,2,Y1050371,-0.18411492358,-0.55376517513,0.611585042923,-0.790299722653,39.8589070547,40.0
2,2,Y1050395,-0.18411492358,-0.55376517513,-0.743744028248,-1.11200885188,8.39467678524,10.0
2,2,Y1050401,-0.18411492358,-0.55376517513,-0.743744028248,-1.11200885188,8.39467678524,10.0
2,2,Y1050404,-0.18411492358,-0.55376517513,-0.894336147267,-0.729948103259,5.59890031052,10.0
2,2,Y1050409,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,4.95856109409,10.0
2,2,Y1050429,-0.18411492358,0.378309300453,-0.894336147267,-0.235817388477,7.38826641588,10.0
2,2,Y1050430,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,4.95856109409,0.0
2,3,Y1050274,-0.18411492358,-0.55376517513,1.57537460464,0.606590342528,65.0821142089,80.0
2,3,Y1050291,-0.18411492358,-0.55376517513,1.2290127309,-0.316977695884,55.7254861357,40.0
2,3,Y1050305,-0.18411492358,-0.55376517513,-0.216671611681,-0.0796912703074,22.2835958107,20.0
2,3,Y1050314,-0.18411492358,0.0393731275137,-0.517855849719,-0.551652849827,15.1509876801,30.0
2,3,Y1050318,-0.18411492358,1.15503802902,0.58899622507,1.33884801453,44.6301736645,40.0
2,3,Y1050322,5.4313902456,-0.55376517513,2.93070367581,1.52881412336,98.8089597281,99.0
2,3,Y1050329,-0.18411492358,-0.55376517513,0.385696864394,-0.152756108756,36.2531041149,20.0
2,3,Y1050331,-0.18411492358,-0.55376517513,-0.743744028248,1.21147187607,11.743255381,10.0
2,3,Y1050361,-0.18411492358,-0.55376517513,-0.111257128368,1.70334321228,27.190981396,30.0
2,3,Y1050383,-0.18411492358,-0.55376517513,-0.743744028248,-1.09308249304,8.58287556784,10.0
2,3,Y1050391,-0.18411492358,-0.118797084785,-0.593151909229,-1.00175054654,12.6285003149,10.0
2,3,Y1050402,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,5.03949399215,0.0
2,3,Y1050405,-0.18411492358,-0.55376517513,-0.743744028248,-1.11200885188,8.55692066601,10.0
2,3,Y1050413,-0.18411492358,2.23660920094,0.762177161942,-0.171757935352,47.6055793848,60.0
2,3,Y1050432,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,5.03949399215,0.0
2,3,Y1050436,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,5.03949399215,10.0
2,3,Y1050437,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,5.03949399215,0.0
2,3,Y9999984,-0.18411492358,3.39235447834,1.76361475342,1.94034111682,74.9635881235,66.0
2,3,Y9999985,-0.18411492358,-0.55376517513,2.10997662716,0.470708325863,77.3826353771,59.0
2,4,Y1050277,-0.18411492358,-0.55376517513,-0.44255979021,0.504196248483,17.8077911983,10.0
2,4,Y1050280,-0.18411492358,-0.55376517513,-0.691036786591,-0.13747166959,11.3189021741,10.0
2,4,Y1050285,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,5.34683656559,0.0
2,4,Y1050294,-0.18411492358,1.34623279107,0.709469920285,0.936377855727,46.4406328824,40.0
2,4,Y1050319,-0.18411492358,-0.292784322228,1.90667726649,0.923911396325,71.1448320172,76.0
2,4,Y1050328,-0.18411492358,-0.55376517513,1.27419036661,0.447722968654,56.0185491827,71.0
2,4,Y1050339,-0.18411492358,-0.55376517513,-0.44255979021,-0.429516669903,16.4307541649,20.0
2,4,Y1050340,-0.18411492358,0.465691281519,-0.743744028248,1.84308748692,14.2972139076,10.0
2,4,Y1050342,-0.18411492358,-0.55376517513,1.34195682016,-0.219081139226,56.5467554928,50.0
2,4,Y1050353,-0.18411492358,0.421035976522,0.521229771511,1.00605744225,41.2254161232,50.0
2,4,Y1050365,-0.18411492358,0.238498125527,2.34339441164,1.58906889976,82.5098843813,96.0
2,4,Y1050377,-0.18411492358,-0.55376517513,0.739588344089,0.0930733624125,43.5706131424,40.0
2,4,Y1050378,-0.18411492358,0.286514080968,2.40363125925,2.49256856204,85.2440913711,93.0
2,4,Y1050389,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,5.34683656559,0.0
2,4,Y1050397,-0.18411492358,-0.55376517513,-0.44255979021,-1.11200885188,15.424216726,20.0
2,4,Y1050420,-0.18411492358,-0.55376517513,1.31183839636,-0.418307432248,55.5811118047,75.0
2,4,Y1050431,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,5.34683656559,0.0
2,4,Y1050451,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,5.34683656559,0.0
2,5,Y1050275,-0.18411492358,-0.55376517513,-0.3672637307,-0.505519787848,17.9293264448,20.0
2,5,Y1050279,5.4313902456,1.03554130355,1.06336139998,0.693963947906,52.7299826412,70.0
2,5,Y1050292,-0.18411492358,-0.55376517513,0.58899622507,2.1305962218,44.0637772883,50.0
2,5,Y1050306,-0.18411492358,-0.55376517513,-0.668447968738,1.02197717596,13.1926251049,10.0
2,5,Y1050313,-0.18411492358,-0.55376517513,-0.291967671191,-0.41021722856,19.8207601747,30.0
2,5,Y1050338,-0.18411492358,-0.55376517513,-0.593151909229,-0.551233307684,12.611034463,10.0
2,5,Y1050341,-0.18411492358,-0.55376517513,-0.0660794926624,-0.371203377218,25.1291220912,20.0
2,5,Y1050348,-0.18411492358,-0.55376517513,-0.894336147267,-0.38541094272,5.85609629626,10.0
