evaluation_num,score,num_of_same,num_of_positive,num_of_negative,posi_error,nega_error,max_posi_error,min_nega_error,mean_posi_error_rate,mean_nega_error_rate,max_posi_error_rate,min_naga_error_rate
1,0 to 10,0,21,0,5.10328250957,,5.97811715741,0.0,inf,0.0,inf,0.0
1,10 to 20,0,25,32,4.05815519015,-2.68119821122,13.4602309787,-5.57944375531,0.405815519015,-0.268119821122,1.34602309787,-0.557944375531
1,20 to 30,0,16,20,6.85723732037,-4.80086604314,16.2681541462,-10.2877031642,0.342861866018,-0.240043302157,0.81340770731,-0.514385158209
1,30 to 40,0,4,11,5.8156131085,-5.12561835025,14.925181751,-14.7020182809,0.193853770283,-0.170853945008,0.497506058367,-0.49006727603
1,40 to 50,0,11,1,9.03809972159,-24.3931851,25.2380490036,-24.3931851,0.22595249304,-0.6098296275,0.63095122509,-0.6098296275
1,50 to 60,0,4,10,15.9781721729,-7.22541959613,21.9890639696,-12.9262388968,0.305956569406,-0.140428912441,0.439781279392,-0.239374794385
1,60 to 70,0,3,5,11.9763527905,-12.0813556427,15.0126362322,-21.7950479489,0.19460029939,-0.195036188271,0.25021060387,-0.335308429983
1,70 to 80,0,1,6,5.06760797,-10.5574423417,5.06760797,-17.9015564731,0.0703834440278,-0.146551770957,0.0703834440278,-0.248479119607
1,80 to 90,0,1,5,3.5769938222,-9.83100406006,3.5769938222,-16.8347435646,0.0406476570705,-0.122887550751,0.0406476570705,-0.210434294558
1,90 to 100,0,1,6,5.2919177459,-6.64273995583,5.2919177459,-12.9479314893,0.0587990860656,-0.0714350503794,0.0587990860656,-0.134874286347
2,0 to 10,0,21,0,5.09962439135,,5.556911671,0.0,inf,0.0,inf,0.0
2,10 to 20,0,25,32,4.11901117,-2.66226655175,17.1510343912,-5.06996819311,0.411901117,-0.266226655175,1.71510343912,-0.506996819311
2,20 to 30,0,16,20,6.59369898078,-4.85626371977,16.2531041149,-9.8872653692,0.329684949039,-0.242813185989,0.812655205745,-0.49436326846
2,30 to 40,0,4,11,5.90875277028,-5.24831803143,14.478703033,-14.8490123199,0.196958425676,-0.174943934381,0.482623434433,-0.49496707733
2,40 to 50,0,10,2,9.65026164672,-12.2931075847,24.7577564199,-24.4451222241,0.241256541168,-0.307327689618,0.618943910497,-0.611128055603
2,50 to 60,0,4,10,15.7348163883,-7.21833431571,21.4818127259,-13.4016944297,0.300675673664,-0.140432240118,0.429636254518,-0.248179526476
2,60 to 70,0,3,5,12.6690425547,-11.4885304994,18.2144202436,-20.4950981043,0.206623644537,-0.185576619233,0.303573670727,-0.326514518572
2,70 to 80,0,1,6,4.0301946239,-11.0510176706,4.0301946239,-19.4188881953,0.0559749253319,-0.153131573042,0.0559749253319,-0.258918509271
2,80 to 90,0,1,5,2.8952562516,-8.61775702396,2.8952562516,-15.553253126,0.0329006392227,-0.107721962799,0.0329006392227,-0.194415664075
2,90 to 100,0,1,6,4.6082439351,-6.82869467503,4.6082439351,-13.4901156187,0.05120271039,-0.0735211289365,0.05120271039,-0.140522037695
3,0 to 10,0,21,0,5.16855694951,,6.01429288472,0.0,inf,0.0,inf,0.0
