number_of_comp,pMAPC,pMSE,r2,r2_adj
1.0,0.537800118738,319.866965563,0.513725635557,0.511039036859
2.0,0.54431110278,311.60817299,0.547314723094,0.542284886684
3.0,0.569538885034,287.215282019,0.572232756423,0.565063473011
4.0,0.738110914302,87.1327406692,0.87960042946,0.876894821133
5.0,0.738796616122,88.5282444216,0.879614079149,0.876213346921
6.0,0.735144646334,94.9964088007,0.881122138977,0.877069484624
