evaluation_num,kfold_split_num,label_val_predict,label_val_test,positive_error,negative_error,positive_error_rate,negative_error_rate
1.0,1.0,121.72395125,20.0,0.0,-8.9671421993,0.0,-0.448357109965
1.0,1.0,175.847033261,20.0,0.0,-6.7392672427,0.0,-0.336963362135
1.0,1.0,1977.76990969,55.0,0.0,-10.5278749137,0.0,-0.191415907522
1.0,1.0,76.0762903529,10.0,0.0,-1.27782765861,0.0,-0.127782765861
1.0,1.0,53.6870114723,10.0,0.0,-2.6728578919,0.0,-0.26728578919
1.0,1.0,168.168491495,10.0,2.9679794685,0.0,0.29679794685,0.0
1.0,1.0,5300.05844267,80.0,0.0,-7.1984997224,0.0,-0.08998124653
1.0,1.0,10000.0,93.0,7.0,0.0,0.0752688172043,0.0
1.0,1.0,3044.47321532,60.0,0.0,-4.8232547596,0.0,-0.0803875793267
1.0,1.0,1099.05421931,40.0,0.0,-6.8480133429,0.0,-0.171200333572
1.0,1.0,292.591795741,30.0,0.0,-12.894685161,0.0,-0.4298228387
1.0,1.0,78.5897733494,20.0,0.0,-11.1349126711,0.0,-0.556745633554
1.0,1.0,865.341088033,40.0,0.0,-10.5833195613,0.0,-0.264582989033
1.0,1.0,114.525731547,10.0,0.7016695682,0.0,0.07016695682,0.0
1.0,1.0,53.6870114723,10.0,0.0,-2.6728578919,0.0,-0.26728578919
1.0,1.0,103.414562634,20.0,0.0,-9.8307049097,0.0,-0.491535245485
1.0,1.0,61.9789800538,10.0,0.0,-2.12732700706,0.0,-0.212732700706
1.0,1.0,64.3689503022,10.0,0.0,-1.97697374414,0.0,-0.197697374414
1.0,1.0,10000.0,90.0,10.0,0.0,0.111111111111,0.0
1.0,2.0,62.421613778,10.0,0.0,-2.09926498495,0.0,-0.209926498495
1.0,2.0,70.907430822,10.0,0.0,-1.57934498854,0.0,-0.157934498854
1.0,2.0,176.014486176,20.0,0.0,-6.7329548815,0.0,-0.336647744075
1.0,2.0,164.082685988,10.0,2.8094764135,0.0,0.28094764135,0.0
1.0,2.0,47.2249587721,0.0,6.87204181973,0.0,inf,0.0
1.0,2.0,140.415853617,20.0,0.0,-8.1502804414,0.0,-0.40751402207
1.0,2.0,174.521953441,20.0,0.0,-6.7893242625,0.0,-0.339466213125
1.0,2.0,2344.51075565,50.0,0.0,-1.5798517593,0.0,-0.031597035186
1.0,2.0,2539.96671254,50.0,0.3980824292,0.0,0.007961648584,0.0
1.0,2.0,47.2249587721,0.0,6.87204181973,0.0,inf,0.0
1.0,2.0,1956.83821124,50.0,0.0,-5.7638359344,0.0,-0.115276718688
1.0,2.0,10000.0,96.0,4.0,0.0,0.0416666666667,0.0
1.0,2.0,10000.0,90.0,10.0,0.0,0.111111111111,0.0
1.0,2.0,1789.69991855,50.0,0.0,-7.6951549045,0.0,-0.15390309809
1.0,2.0,76.2879821331,10.0,0.0,-1.26570082187,0.0,-0.126570082187
1.0,2.0,63.2761124159,10.0,0.0,-2.04537163559,0.0,-0.204537163559
1.0,2.0,121.380951512,10.0,1.01730237,0.0,0.101730237,0.0
1.0,2.0,1129.51320822,40.0,0.0,-6.3917687431,0.0,-0.159794218578
1.0,2.0,3945.05740406,59.0,3.8096919596,0.0,0.0645710501627,0.0
1.0,3.0,621.3944308,40.0,0.0,-15.0722156861,0.0,-0.376805392153
1.0,3.0,135.846289666,10.0,1.6553116503,0.0,0.16553116503,0.0
1.0,3.0,66.4655300219,10.0,0.0,-1.84736054876,0.0,-0.184736054876
1.0,3.0,48.4251964303,0.0,6.95882148286,0.0,inf,0.0
1.0,3.0,224.292694111,30.0,0.0,-15.0235954211,0.0,-0.500786514037
1.0,3.0,1635.04682947,40.0,0.4357123032,0.0,0.01089280758,0.0
1.0,3.0,53.1718212192,0.0,7.29190107031,0.0,inf,0.0
1.0,3.0,6696.2653079,70.0,11.8307112758,0.0,0.169010161083,0.0
1.0,3.0,71.964351719,10.0,0.0,-1.51681948094,0.0,-0.151681948094
1.0,3.0,145.099087555,20.0,0.0,-7.9542917371,0.0,-0.397714586855
1.0,3.0,862.332311671,40.0,0.0,-10.6345047433,0.0,-0.265862618582
1.0,3.0,5439.29468124,80.0,0.0,-6.2484259067,0.0,-0.0781053238338
1.0,3.0,58.9366020428,10.0,0.0,-2.32298221685,0.0,-0.232298221685
1.0,3.0,353.356786383,30.0,0.0,-11.2022132584,0.0,-0.373407108613
1.0,3.0,5353.82777824,75.0,0.0,-1.8301443336,0.0,-0.024401924448
1.0,3.0,2782.06172245,60.0,0.0,-7.2547469202,0.0,-0.12091244867
1.0,3.0,606.650463753,30.0,0.0,-5.3697246513,0.0,-0.17899082171
1.0,3.0,10000.0,96.0,4.0,0.0,0.0416666666667,0.0
1.0,3.0,48.4251964303,0.0,6.95882148286,0.0,inf,0.0
1.0,4.0,8603.02327539,72.0,20.7524839311,0.0,0.288228943488,0.0
1.0,4.0,1892.84320777,50.0,0.0,-6.4931820542,0.0,-0.129863641084
1.0,4.0,2294.10412177,50.0,0.0,-2.1031929898,0.0,-0.042063859796
1.0,4.0,472.792156576,20.0,1.7437843205,0.0,0.087189216025,0.0
1.0,4.0,99.3338828571,10.0,0.0,-0.03336150665,0.0,-0.003336150665
1.0,4.0,97.972789779,10.0,0.0,-0.1018794825,0.0,-0.01018794825
1.0,4.0,118.502580489,10.0,0.8858890537,0.0,0.08858890537,0.0
1.0,4.0,238.183450583,20.0,0.0,-4.5668068572,0.0,-0.22834034286
1.0,4.0,191.878642071,20.0,0.0,-6.1479733587,0.0,-0.307398667935
1.0,4.0,10000.0,90.0,10.0,0.0,0.111111111111,0.0
1.0,4.0,2326.19610343,55.0,0.0,-6.769344775,0.0,-0.123078995909
1.0,4.0,78.6956292925,10.0,0.0,-1.12894429662,0.0,-0.112894429662
1.0,4.0,91.0113126789,20.0,0.0,-10.4600150588,0.0,-0.523000752938
1.0,4.0,47.9725465085,0.0,6.92622166181,0.0,inf,0.0
1.0,4.0,47.1194578888,0.0,6.86436143343,0.0,inf,0.0
1.0,4.0,109.769138244,10.0,0.4770767986,0.0,0.04770767986,0.0
1.0,4.0,337.207743716,20.0,0.0,-1.6367828604,0.0,-0.08183914302
1.0,4.0,85.1355035556,10.0,0.0,-0.77310975704,0.0,-0.077310975704
1.0,5.0,2108.26486321,54.0,0.0,-8.0841545519,0.0,-0.149706565776
1.0,5.0,293.864680573,20.0,0.0,-2.8575182493,0.0,-0.142875912465
1.0,5.0,55.1968592074,0.0,7.42945887716,0.0,inf,0.0
1.0,5.0,1380.60082857,40.0,0.0,-2.8435627573,0.0,-0.0710890689325
1.0,5.0,757.145457494,30.0,0.0,-2.4837237713,0.0,-0.0827907923767
1.0,5.0,2671.24783327,50.0,1.6841158701,0.0,0.033682317402,0.0
1.0,5.0,138.57368846,10.0,1.7717326023,0.0,0.17717326023,0.0
1.0,5.0,545.252140071,30.0,0.0,-6.6493653176,0.0,-0.221645510587
1.0,5.0,8933.10493012,80.0,14.5151042433,0.0,0.181438803041,0.0
1.0,5.0,106.566390265,10.0,0.323099838,0.0,0.0323099838,0.0
1.0,5.0,103.992881768,10.0,0.1976900212,0.0,0.01976900212,0.0
1.0,5.0,55.1968592074,0.0,7.42945887716,0.0,inf,0.0
1.0,5.0,100.319089644,10.0,0.0159417752,0.0,0.00159417752,0.0
1.0,5.0,55.1968592074,0.0,7.42945887716,0.0,inf,0.0
1.0,5.0,166.698377845,20.0,0.0,-7.0888274024,0.0,-0.35444137012
1.0,5.0,55.1968592074,0.0,7.42945887716,0.0,inf,0.0
1.0,5.0,84.943495606,10.0,0.0,-0.78352043316,0.0,-0.078352043316
1.0,5.0,55.1968592074,0.0,7.42945887716,0.0,inf,0.0
