evaluation_num,kfold_split_num,label_val_predict,label_val_test,positive_error,negative_error,positive_error_rate,negative_error_rate
1.0,1.0,8.96614061815,0.0,2.99435145201,0.0,inf,0.0
1.0,1.0,1923.12265077,60.0,0.0,-16.1465776618,0.0,-0.269109627697
1.0,1.0,12.2958480286,10.0,0.0,-6.49345639859,0.0,-0.649345639859
1.0,1.0,661.534997935,10.0,15.7203226639,0.0,1.57203226639,0.0
1.0,1.0,1550.37407172,10.0,29.374789799,0.0,2.9374789799,0.0
1.0,1.0,1018.1497769,20.0,11.9084593313,0.0,0.595422966565,0.0
1.0,1.0,1627.25227445,88.0,0.0,-47.6607849054,0.0,-0.54159982847
1.0,1.0,1029.9874537,50.0,0.0,-17.9065823929,0.0,-0.358131647858
1.0,1.0,1590.1607258,10.0,29.8768194043,0.0,2.98768194043,0.0
1.0,1.0,1579.85172172,90.0,0.0,-50.2526513876,0.0,-0.558362793196
1.0,1.0,1607.06380259,55.0,0.0,-14.9117997088,0.0,-0.271123631069
1.0,1.0,609.099061368,10.0,14.6799323615,0.0,1.46799323615,0.0
1.0,1.0,1597.54482602,40.0,0.0,-0.030701457,0.0,-0.000767536425
1.0,1.0,1610.87931036,30.0,10.1357609914,0.0,0.337858699713,0.0
1.0,1.0,1026.33780438,10.0,22.0365073686,0.0,2.20365073686,0.0
1.0,1.0,104.507243227,10.0,0.2228784218,0.0,0.02228784218,0.0
1.0,1.0,1018.1497769,10.0,21.9084593313,0.0,2.19084593313,0.0
1.0,1.0,304.551550142,10.0,7.4514053916,0.0,0.74514053916,0.0
1.0,1.0,8.96614061815,0.0,2.99435145201,0.0,inf,0.0
1.0,2.0,1470.66723061,80.0,0.0,-41.6507205986,0.0,-0.520634007482
1.0,2.0,915.449423298,10.0,20.2563947505,0.0,2.02563947505,0.0
1.0,2.0,1593.02133801,30.0,9.9126713966,0.0,0.330422379887,0.0
1.0,2.0,1510.90877873,80.0,0.0,-41.1295899336,0.0,-0.51411987417
1.0,2.0,972.623353976,30.0,1.186909978,0.0,0.0395636659333,0.0
1.0,2.0,59.6186435904,10.0,0.0,-2.27868899795,0.0,-0.227868899795
1.0,2.0,1010.44395375,71.0,0.0,-39.2125189147,0.0,-0.552288998799
1.0,2.0,762.076067484,10.0,17.6057252664,0.0,1.76057252664,0.0
