number_of_comp,pMAPC,pMSE,r2,r2_adj
1.0,0.494334984899,354.164535191,0.46091616443,0.457937800698
2.0,0.496155405138,353.687254052,0.476909907487,0.471097795348
3.0,0.504072139377,356.324360817,0.481974825441,0.473292839275
4.0,0.576737457918,268.314231234,0.642426158368,0.63439079114
5.0,0.611342791265,237.013497661,0.677065691409,0.667943253314
6.0,0.684750288895,139.49659106,0.805787593762,0.799166716277
7.0,0.683719607547,141.091412349,0.805810139874,0.798042545469
8.0,0.681046232073,144.601747397,0.80602934019,0.797111148934
