feature,pearson,p-value,distance_correlation
num_days,0.712742192786,1.0965453336e-29,0.287257807214
active_num_days,0.712742192786,1.0965453336e-29,0.287257807214
active_avg_count,0.537954452651,4.05945189822e-15,0.462045547349
active_sum_count,0.679229048444,4.17691910594e-26,0.320770951556
problem_num_days,0.657446843765,5.05524920879e-24,0.342553156235
problem_avg_count,0.455930948035,8.82900364283e-11,0.544069051965
problem_sum_count,0.544063443287,1.72354474733e-15,0.455936556713
video_num_days,0.659476717359,3.28811417176e-24,0.340523282641
video_avg_count,0.51862126547,5.46592521713e-14,0.48137873453
video_sum_count,0.572505801105,2.51632144918e-17,0.427494198895
forum_num_days,0.123505252717,0.095776540623,0.876494747283
forum_avg_count,0.123505252717,0.095776540623,0.876494747283
forum_sum_count,0.123505252717,0.095776540623,0.876494747283
num_watched,0.668217631952,4.96343986619e-25,0.331782368048
num_complete,0.656131714743,6.66803565742e-24,0.343868285257
num_incomplete,0.415095760981,5.13926080207e-09,0.584904239019
complete_rate,0.6697446165,3.54378368244e-25,0.3302553835
incomplete_rate,0.288767981632,7.35800170492e-05,0.711232018368
watched_time_hour,0.498805137164,6.65598233718e-13,0.501194862836
watched_time_weekday,0.466461409445,2.82834071347e-11,0.533538590555
seek_video_sum,0.606898605059,8.51190410365e-20,0.393101394941
seek_video_avg,0.580837987118,6.74174243295e-18,0.419162012882
pause_video_sum,0.671457080245,2.42293925698e-25,0.328542919755
pause_video_avg,0.656905716211,5.66625277347e-24,0.343094283789
stop_video_sum,0.507901346639,2.15582619828e-13,0.492098653361
stop_video_avg,0.50926771268,1.81471539736e-13,0.49073228732
video_forward_seek_sum,0.423647182175,2.29331436151e-09,0.576352817825
video_forward_seek_avg,0.385612199786,7.01954133627e-08,0.614387800214
video_backward_seek_sum,0.408862705559,9.12468059222e-09,0.591137294441
video_backward_seek_avg,0.364228512397,4.00698442569e-07,0.635771487603
video_pause_forward_seek_sum,0.492176909843,1.48238378243e-12,0.507823090157
video_pause_forward_seek_avg,0.473782921991,1.25237362624e-11,0.526217078009
video_pause_backward_seek_sum,0.37544019558,1.63287779686e-07,0.62455980442
video_pause_backward_seek_avg,0.335064204618,3.54643437781e-06,0.664935795382
video_stop_backward_seek_sum,0.306418485806,2.45738343454e-05,0.693581514194
video_stop_backward_seek_avg,0.340920156247,2.32925717883e-06,0.659079843753
all_type_video_forward_seek_sum,0.555689804749,3.21475664135e-16,0.444310195251
all_type_video_forward_seek_avg,0.537044540079,4.60512212811e-15,0.462955459921
all_type_video_backward_seek_sum,0.48397068993,3.90176441361e-12,0.51602931007
all_type_video_backward_seek_avg,0.442603793858,3.53090174693e-10,0.557396206142
all_type_video_seek_sum,0.547749680768,1.01917958979e-15,0.452250319232
all_type_video_seek_avg,0.516129200726,7.55218895895e-14,0.483870799274
video_pause_sum,0.512573362415,1.192468562e-13,0.487426637585
video_pause_avg,0.471033959681,1.70434082525e-11,0.528966040319
video_stop_sum,0.510330451215,1.58633623489e-13,0.489669548785
video_stop_avg,0.510402549522,1.57190041829e-13,0.489597450478
video_play_sum,0.567815208048,5.19654220145e-17,0.432184791952
video_play_avg,0.536914796445,4.68854275925e-15,0.463085203555
video_events_sum,0.554042154226,4.09474560638e-16,0.445957845774
video_events_avg,0.519322233578,4.98841494606e-14,0.480677766422
mt_practice_sum,0.810159390579,7.59073621112e-44,0.189840609421
mt_unit_sum,0.810159390579,7.59073621112e-44,0.189840609421
mt_online_num_day,0.793304715505,7.32463030179e-41,0.206695284495
mt_online_practice_num_day,0.810159390579,7.59073621112e-44,0.189840609421
hw_mean,0.819360226628,1.32472196332e-45,0.180639773372
qz_mean,0.93458534439,3.60027773342e-83,0.0654146556099
