feature,pearson,p-value,distance_correlation
num_days,0.655238471851,8.04145601999e-24,0.344761528149
active_num_days,0.655238471851,8.04145601999e-24,0.344761528149
active_avg_count,0.636581376107,3.49488785531e-22,0.363418623893
active_sum_count,0.681478183795,2.48603034527e-26,0.318521816205
problem_num_days,0.648322594777,3.35652568374e-23,0.351677405223
problem_avg_count,0.559179409414,1.91723401238e-16,0.440820590586
problem_sum_count,0.646481980524,4.87923705869e-23,0.353518019476
video_num_days,0.635501075504,4.31379938146e-22,0.364498924496
video_avg_count,0.42256070992,2.54408883382e-09,0.57743929008
video_sum_count,0.538096724653,3.98004684848e-15,0.461903275347
forum_num_days,0.235344928483,0.00134108581602,0.764655071517
forum_avg_count,0.235344928483,0.00134108581602,0.764655071517
forum_sum_count,0.235344928483,0.00134108581602,0.764655071517
num_watched,0.647830716432,3.71035176121e-23,0.352169283568
num_complete,0.635977916855,3.93141721851e-22,0.364022083145
num_incomplete,0.375308121981,1.65056461226e-07,0.624691878019
complete_rate,0.665445876681,9.10272751491e-25,0.334554123319
incomplete_rate,0.226500030166,0.00204779742816,0.773499969834
watched_time_hour,0.530421702305,1.14023716695e-14,0.469578297695
watched_time_weekday,0.465920167736,3.00161351185e-11,0.534079832264
seek_video_sum,0.567352536434,5.57840851353e-17,0.432647463566
seek_video_avg,0.557566418161,2.43645887869e-16,0.442433581839
pause_video_sum,0.647798355386,3.73487292206e-23,0.352201644614
pause_video_avg,0.629653040302,1.32912048883e-21,0.370346959698
stop_video_sum,0.430342034572,1.20004416494e-09,0.569657965428
stop_video_avg,0.409364238843,8.71655573716e-09,0.590635761157
video_forward_seek_sum,0.373125356574,1.97087571456e-07,0.626874643426
video_forward_seek_avg,0.340983410516,2.31859524166e-06,0.659016589484
video_backward_seek_sum,0.376714681198,1.47128536374e-07,0.623285318802
video_backward_seek_avg,0.356554977449,7.26508093169e-07,0.643445022551
video_pause_forward_seek_sum,0.482475677447,4.64124488813e-12,0.517524322553
video_pause_forward_seek_avg,0.441109407611,4.10938794026e-10,0.558890592389
video_pause_backward_seek_sum,0.397509919906,2.51995859529e-08,0.602490080094
video_pause_backward_seek_avg,0.397261826893,2.57543814616e-08,0.602738173107
video_stop_backward_seek_sum,0.254437318926,0.000509407774311,0.745562681074
video_stop_backward_seek_avg,0.294281724942,5.26371077565e-05,0.705718275058
all_type_video_forward_seek_sum,0.521451991539,3.77378845058e-14,0.478548008461
all_type_video_forward_seek_avg,0.488451750429,2.30749280525e-12,0.511548249571
all_type_video_backward_seek_sum,0.468229448948,2.32734731408e-11,0.531770551052
all_type_video_backward_seek_avg,0.463987207196,3.70859367034e-11,0.536012792804
all_type_video_seek_sum,0.523862222845,2.7454207208e-14,0.476137777155
all_type_video_seek_avg,0.504765932394,3.19165416568e-13,0.495234067606
video_pause_sum,0.510989260339,1.45908991188e-13,0.489010739661
video_pause_avg,0.487027427042,2.72903505658e-12,0.512972572958
video_stop_sum,0.426448682818,1.75191349562e-09,0.573551317182
video_stop_avg,0.410621566762,7.76927314776e-09,0.589378433238
video_play_sum,0.540861517858,2.70621677492e-15,0.459138482142
video_play_avg,0.525337963388,2.25667921314e-14,0.474662036612
video_events_sum,0.537176058138,4.52203978624e-15,0.462823941862
video_events_avg,0.519112756921,5.12668181668e-14,0.480887243079
mt_practice_sum,0.808161724838,1.77568271613e-43,0.191838275162
mt_unit_sum,0.808161724838,1.77568271613e-43,0.191838275162
mt_online_num_day,0.805605142711,5.19323654843e-43,0.194394857289
mt_online_practice_num_day,0.808161724838,1.77568271613e-43,0.191838275162
hw_mean,0.837068208323,2.74535149097e-49,0.162931791677
qz_mean,0.902502901349,3.97377989453e-68,0.0974970986511
