feature,pearson,p-value,distance_correlation
active_num_days,0.7108144527225324,1.8188423551881075e-29,0.2891855472774675
active_avg_count,0.636104618100594,3.835538234935206e-22,0.36389538189940607
active_sum_count,0.7298526586634455,1.0160047880218122e-31,0.2701473413365545
problem_num_days,0.6929147909255573,1.650801356460462e-27,0.3070852090744427
problem_avg_count,0.5424023601980085,2.1793716381218522e-15,0.45759763980199164
problem_sum_count,0.6588923625075525,3.722795862956359e-24,0.34110763749244755
video_num_days,0.691106743628922,2.5558630895675787e-27,0.308893256371078
video_avg_count,0.44585556593744813,2.531611485050083e-10,0.5541444340625519
video_sum_count,0.5584829247482568,2.1266075513794478e-16,0.4415170752517432
forum_num_days,0.1879947678323269,0.010819218042505024,0.8120052321676731
forum_avg_count,0.01927528880985204,0.79564401511661,0.9807247111901479
forum_sum_count,0.01927528880985204,0.79564401511661,0.9807247111901479
num_watched,0.7204679109661855,1.382915595683488e-30,0.27953208903381466
num_complete,0.6969166707898632,6.201320048788423e-28,0.3030833292101367
num_incomplete,0.43898625965080523,5.091482588568428e-10,0.5610137403491946
complete_rate,0.6718658498706704,2.211890724781097e-25,0.32813415012932967
incomplete_rate,0.26134820953769483,0.0003521886102670209,0.7386517904623051
watched_time_hour,0.6167005614339872,1.478511418641413e-20,0.3832994385660128
watched_time_weekday,0.43239304796863737,9.812830967431888e-10,0.5676069520313627
seek_video_sum,0.6154172801152618,1.8657884329826522e-20,0.38458271988473824
seek_video_avg,0.5858818293941749,2.982080928195054e-18,0.4141181706058251
pause_video_sum,0.7205283031798186,1.3603393680048501e-30,0.27947169682018125
pause_video_avg,0.681648875133916,2.3895814753922776e-26,0.31835112486608397
stop_video_sum,0.5599230481819761,1.7159283170053441e-16,0.44007695181802375
stop_video_avg,0.4442417740732377,2.9874079757789284e-10,0.5557582259267622
video_forward_seek_sum,0.3269658936926106,6.254473113712491e-06,0.6730341063073894
video_forward_seek_avg,0.31361666548207234,1.5390298573422835e-05,0.6863833345179278
video_backward_seek_sum,0.41268679528566354,6.4248371138181835e-09,0.5873132047143363
video_backward_seek_avg,0.35884645447751184,6.092224727789086e-07,0.6411535455224882
video_pause_forward_seek_sum,0.5244069891126572,2.554041955919693e-14,0.47559301088734296
video_pause_forward_seek_avg,0.4774827807387025,8.236253171089878e-12,0.5225172192612975
video_pause_backward_seek_sum,0.4349127609712277,7.649204267685518e-10,0.5650872390287722
video_pause_backward_seek_avg,0.391238999202833,4.345939904215103e-08,0.608761000797167
video_stop_backward_seek_sum,0.3501473734021512,1.1800555164533703e-06,0.6498526265978488
video_stop_backward_seek_avg,0.2896842929488909,6.962920082857211e-05,0.710315707051109
all_type_video_forward_seek_sum,0.5152823948822415,8.424110366456514e-14,0.4847176051177585
all_type_video_forward_seek_avg,0.4967285657408997,8.569700118987629e-13,0.5032714342591003
all_type_video_backward_seek_sum,0.48266178890699624,4.542252448332091e-12,0.5173382110930038
all_type_video_backward_seek_avg,0.45275878129639846,1.234703073624043e-10,0.5472412187036015
all_type_video_seek_sum,0.52698207773854,1.811880835475809e-14,0.4730179222614599
all_type_video_seek_avg,0.5028203278958115,4.0633383585165395e-13,0.49717967210418845
video_pause_sum,0.5510018473917447,6.37690510559252e-16,0.44899815260825515
video_pause_avg,0.5057871371125355,2.810003768607172e-13,0.49421286288746447
video_stop_sum,0.552060861508945,5.467889506091457e-16,0.44793913849105516
video_stop_avg,0.4432760836094508,3.297145819640269e-10,0.5567239163905493
video_play_sum,0.550441393850131,6.916102804420276e-16,0.449558606149869
video_play_avg,0.5263735238950144,1.9655268468034534e-14,0.47362647610498576
video_events_sum,0.5523508842688944,5.2418823544836e-16,0.44764911573110555
video_events_avg,0.5232891900022345,2.9618125855214786e-14,0.4767108099977654
mt_practice_sum,0.8008825803860996,3.6176892409090803e-42,0.19911741961390028
mt_unit_sum,0.8008825803860996,3.6176892409090803e-42,0.19911741961390028
mt_online_num_day,0.7697353741622068,3.99769813885328e-37,0.23026462583779328
mt_online_practice_num_day,0.8008825803860996,3.6176892409090803e-42,0.19911741961390028
hw_mean,0.8419327585080643,2.232133040493109e-50,0.15806724149193563
qz_mean,0.9540360864220937,1.1771699642220237e-96,0.04596391357790619
