feature,pearson,p-value,distance_correlation
num_days,0.63044791281,1.14221827944e-21,0.36955208719
active_num_days,0.63044791281,1.14221827944e-21,0.36955208719
active_avg_count,0.491930028972,1.5267543395e-12,0.508069971028
active_sum_count,0.652514223503,1.41810748727e-23,0.347485776497
problem_num_days,0.580076039076,7.61652742504e-18,0.419923960924
problem_avg_count,0.384574046122,7.66129487973e-08,0.615425953878
problem_sum_count,0.543105213882,1.97369124672e-15,0.456894786118
video_num_days,0.589965204825,1.52472148808e-18,0.410034795175
video_avg_count,0.386441688254,6.544209817e-08,0.613558311746
video_sum_count,0.516279890216,7.40653542227e-14,0.483720109784
forum_num_days,0.0616146266436,0.407340121739,0.938385373356
forum_avg_count,-0.0202740836919,0.785305684396,1.02027408369
forum_sum_count,-0.0202740836919,0.785305684396,1.02027408369
num_watched,0.614275242097,2.29293618741e-20,0.385724757903
num_complete,0.589019386894,1.78252438569e-18,0.410980613106
num_incomplete,0.40702772513,1.07807361043e-08,0.59297227487
complete_rate,0.503392906831,3.78521195983e-13,0.496607093169
incomplete_rate,0.212256948916,0.00391878021062,0.787743051084
watched_time_hour,0.496183026191,9.1553826165e-13,0.503816973809
watched_time_weekday,0.287322725799,8.02412835683e-05,0.712677274201
seek_video_sum,0.528911113807,1.39832546429e-14,0.471088886193
seek_video_avg,0.439692450205,4.74198270489e-10,0.560307549795
pause_video_sum,0.617408878751,1.29974376399e-20,0.382591121249
pause_video_avg,0.537446552866,4.35573668154e-15,0.462553447134
stop_video_sum,0.462012151185,4.5969756092e-11,0.537987848815
stop_video_avg,0.230403011838,0.00170219060456,0.769596988162
video_forward_seek_sum,0.292611174524,5.83016604271e-05,0.707388825476
video_forward_seek_avg,0.240903154396,0.00101959274241,0.759096845604
video_backward_seek_sum,0.364363915927,3.96457699152e-07,0.635636084073
video_backward_seek_avg,0.296647109832,4.54955785163e-05,0.703352890168
video_pause_forward_seek_sum,0.521819257405,3.59578879396e-14,0.478180742595
video_pause_forward_seek_avg,0.446846178662,2.28600182681e-10,0.553153821338
video_pause_backward_seek_sum,0.493768632445,1.22499145203e-12,0.506231367555
video_pause_backward_seek_avg,0.430674804435,1.16159851102e-09,0.569325195565
video_stop_backward_seek_sum,0.24507603677,0.000826539427654,0.75492396323
video_stop_backward_seek_avg,0.119730569522,0.106440784983,0.880269430478
all_type_video_forward_seek_sum,0.491460993403,1.61463773173e-12,0.508539006597
all_type_video_forward_seek_avg,0.427695720128,1.55277794499e-09,0.572304279872
all_type_video_backward_seek_sum,0.436646811965,6.436534198e-10,0.563353188035
all_type_video_backward_seek_avg,0.376277633283,1.52488899781e-07,0.623722366717
all_type_video_seek_sum,0.49258968641,1.41098473699e-12,0.50741031359
all_type_video_seek_avg,0.433545861414,8.75812176529e-10,0.566454138586
video_pause_sum,0.556542237133,2.83502191628e-16,0.443457762867
video_pause_avg,0.490049473939,1.90984780583e-12,0.509950526061
video_stop_sum,0.457957777047,7.1131595108e-11,0.542042222953
video_stop_avg,0.233090367481,0.00149610803943,0.766909632519
video_play_sum,0.513049593684,1.12205023246e-13,0.486950406316
video_play_avg,0.453747962217,1.1125116323e-10,0.546252037783
video_events_sum,0.524224246799,2.61674272439e-14,0.475775753201
video_events_avg,0.464842814893,3.37770403076e-11,0.535157185107
mt_practice_sum,0.777546546726,2.59524240177e-38,0.222453453274
mt_unit_sum,0.777546546726,2.59524240177e-38,0.222453453274
mt_online_num_day,0.737723750687,1.04372165056e-32,0.262276249313
mt_online_practice_num_day,0.777546546726,2.59524240177e-38,0.222453453274
hw_mean,0.819166632371,1.44591581248e-45,0.180833367629
qz_mean,0.848417239468,6.87355453367e-52,0.151582760532
