feature,pearson,p-value,distance_correlation
active_num_days,0.6339455207084366,5.832755019511041e-22,0.3660544792915633
active_avg_count,0.5511460726506697,6.244933066917672e-16,0.44885392734933016
active_sum_count,0.6531754492128091,1.2363519406339024e-23,0.3468245507871909
problem_num_days,0.6232121105102248,4.46621033069131e-21,0.37678788948977515
problem_avg_count,0.44433034834648283,2.960452804581851e-10,0.5556696516535171
problem_sum_count,0.5875964639619574,2.2526190028640865e-18,0.4124035360380426
video_num_days,0.6228735396209015,4.756321895968828e-21,0.37712646037909836
video_avg_count,0.3399202220732071,2.5041316269561342e-06,0.6600797779267928
video_sum_count,0.4868677868068895,2.780708043426132e-12,0.5131322131931104
forum_num_days,0.14950827959693289,0.04338132665127522,0.8504917204030671
forum_avg_count,0.004678897853890045,0.9498767191453389,0.9953211021461099
forum_sum_count,0.004678897853890045,0.9498767191453389,0.9953211021461099
num_watched,0.6342869015244632,5.459908896905907e-22,0.3657130984755369
num_complete,0.6154750307528003,1.846398275507911e-20,0.3845249692471997
num_incomplete,0.37276730856561524,2.0288051845234506e-07,0.6272326914343848
complete_rate,0.5719607190381253,2.7391960979754966e-17,0.4280392809618747
incomplete_rate,0.184459516475373,0.012429433993831937,0.8155404835246269
watched_time_hour,0.551883214841853,5.610997659880324e-16,0.4481167851581471
watched_time_weekday,0.32102626237170895,9.386115083052227e-06,0.6789737376282912
seek_video_sum,0.5323444812078612,8.781384362178447e-15,0.46765551879213874
seek_video_avg,0.4825994292928668,4.5751906057901895e-12,0.5174005707071332
pause_video_sum,0.6319300248648558,8.600449226514915e-22,0.36806997513514417
pause_video_avg,0.5787313716110075,9.439029940005359e-18,0.4212686283889925
stop_video_sum,0.5003154451783507,5.532492417682441e-13,0.4996845548216494
stop_video_avg,0.3402609015128941,2.443193438468082e-06,0.6597390984871059
video_forward_seek_sum,0.26873806586681437,0.00023469112579010664,0.7312619341331856
video_forward_seek_avg,0.2428556528776955,0.0009246225597848552,0.7571443471223045
video_backward_seek_sum,0.3623351603233499,4.647383730981955e-07,0.63766483967665
video_backward_seek_avg,0.3148127569822851,1.422210394585952e-05,0.6851872430177148
video_pause_forward_seek_sum,0.48720431340182796,2.6728701267389677e-12,0.512795686598172
video_pause_forward_seek_avg,0.43834633152471664,5.429621168022238e-10,0.5616536684752834
video_pause_backward_seek_sum,0.4446249992728391,2.8724679987444735e-10,0.5553750007271608
video_pause_backward_seek_avg,0.4218169048725152,2.7308287450634115e-09,0.5781830951274848
video_stop_backward_seek_sum,0.2868827339189055,8.237889587494937e-05,0.7131172660810945
video_stop_backward_seek_avg,0.19389733920265909,0.00853775120150461,0.8061026607973409
all_type_video_forward_seek_sum,0.4425234896565121,3.5598737394263676e-10,0.5574765103434878
all_type_video_forward_seek_avg,0.4173093110910995,4.179531059156404e-09,0.5826906889089005
all_type_video_backward_seek_sum,0.4296653662636188,1.2820509432688776e-09,0.5703346337363813
all_type_video_backward_seek_avg,0.4049453401818242,1.3011188446718536e-08,0.5950546598181758
all_type_video_seek_sum,0.45959635046331726,5.966770028103334e-11,0.5404036495366829
all_type_video_seek_avg,0.43465968319232917,7.843712601903112e-10,0.5653403168076708
video_pause_sum,0.5186253901424666,5.4629891830036955e-14,0.48137460985753344
video_pause_avg,0.48480915822877463,3.5385732218948857e-12,0.5151908417712253
video_stop_sum,0.49427999840973513,1.1519467564239409e-12,0.5057200015902648
video_stop_avg,0.34292443517832155,2.0131204347160305e-06,0.6570755648216784
video_play_sum,0.48039344193166755,5.902106903185377e-12,0.5196065580683324
video_play_avg,0.45604954015626453,8.718412803608459e-11,0.5439504598437355
video_events_sum,0.49072454141175864,1.762642605002171e-12,0.5092754585882413
video_events_avg,0.46599873739891756,2.975835781486465e-11,0.5340012626010824
mt_practice_sum,0.7539208256794945,7.388729499396829e-35,0.24607917432050552
mt_unit_sum,0.7539208256794945,7.388729499396829e-35,0.24607917432050552
mt_online_num_day,0.7233586304955741,6.259048618254882e-31,0.27664136950442586
mt_online_practice_num_day,0.7539208256794945,7.388729499396829e-35,0.24607917432050552
hw_mean,0.8241215491703779,1.4876657845327547e-46,0.17587845082962206
qz_mean,0.889063435711534,2.526472990454897e-63,0.11093656428846599
