feature,pearson,p-value,distance_correlation
num_days,0.689006985942,4.22929244032e-27,0.310993014058
active_num_days,0.689006985942,4.22929244032e-27,0.310993014058
active_avg_count,0.640538923157,1.60466444555e-22,0.359461076843
active_sum_count,0.723780822811,5.5700497617e-31,0.276219177189
problem_num_days,0.666558373216,7.14158006715e-25,0.333441626784
problem_avg_count,0.541195519518,2.5823825258e-15,0.458804480482
problem_sum_count,0.650169563296,2.30005872869e-23,0.349830436704
video_num_days,0.669834136669,3.47426094086e-25,0.330165863331
video_avg_count,0.432226163977,9.97534275419e-10,0.567773836023
video_sum_count,0.572674741539,2.45091903788e-17,0.427325258461
forum_num_days,0.187994767832,0.0108192180425,0.812005232168
forum_avg_count,0.0192752888099,0.795644015117,0.98072471119
forum_sum_count,0.0192752888099,0.795644015117,0.98072471119
num_watched,0.7062862128,5.87509478788e-29,0.2937137872
num_complete,0.683443879269,1.57361278713e-26,0.316556120731
num_incomplete,0.449350114503,1.76364991746e-10,0.550649885497
complete_rate,0.649174797227,2.82027074568e-23,0.350825202773
incomplete_rate,0.263834172311,0.000307638811991,0.736165827689
watched_time_hour,0.582018704521,5.57690467848e-18,0.417981295479
watched_time_weekday,0.427668090607,1.55694301597e-09,0.572331909393
seek_video_sum,0.603801568286,1.46150353532e-19,0.396198431714
seek_video_avg,0.564805952813,8.22535557314e-17,0.435194047187
pause_video_sum,0.706507370633,5.55098593318e-29,0.293492629367
pause_video_avg,0.658074306445,4.42746761678e-24,0.341925693555
stop_video_sum,0.519246605924,5.03790905559e-14,0.480753394076
stop_video_avg,0.370017152282,2.53146113689e-07,0.629982847718
video_forward_seek_sum,0.37793869302,1.33060727315e-07,0.62206130698
video_forward_seek_avg,0.327667759222,5.95816619454e-06,0.672332240778
video_backward_seek_sum,0.400009116808,2.02155724423e-08,0.599990883192
video_backward_seek_avg,0.352322938629,1.00206271002e-06,0.647677061371
video_pause_forward_seek_sum,0.539184209308,3.42119376916e-15,0.460815790692
video_pause_forward_seek_avg,0.480365461449,5.92113292747e-12,0.519634538551
video_pause_backward_seek_sum,0.461662087256,4.77463552047e-11,0.538337912744
video_pause_backward_seek_avg,0.442517638354,3.56199373277e-10,0.557482361646
video_stop_backward_seek_sum,0.31164125049,1.75204719669e-05,0.68835874951
video_stop_backward_seek_avg,0.238922480479,0.00112500903197,0.761077519521
all_type_video_forward_seek_sum,0.554975043442,3.57110897787e-16,0.445024956558
all_type_video_forward_seek_avg,0.498103679692,7.25052283153e-13,0.501896320308
all_type_video_backward_seek_sum,0.487870658112,2.4712111189e-12,0.512129341888
all_type_video_backward_seek_avg,0.459932604645,5.75475367959e-11,0.540067395355
all_type_video_seek_sum,0.549125965449,8.3625973919e-16,0.450874034551
all_type_video_seek_avg,0.506495140366,2.57189339407e-13,0.493504859634
video_pause_sum,0.568953481145,4.36259155676e-17,0.431046518855
video_pause_avg,0.525608022583,2.17693142179e-14,0.474391977417
video_stop_sum,0.514864715926,8.88956616357e-14,0.485135284074
video_stop_avg,0.372547460651,2.06517977181e-07,0.627452539349
video_play_sum,0.570317888965,3.53423677229e-17,0.429682111035
video_play_avg,0.528984765282,1.38451601617e-14,0.471015234718
video_events_sum,0.571900348896,2.76503734526e-17,0.428099651104
video_events_avg,0.530570419823,1.11749961086e-14,0.469429580177
mt_practice_sum,0.8074161511,2.4322390865e-43,0.1925838489
mt_unit_sum,0.8074161511,2.4322390865e-43,0.1925838489
mt_online_num_day,0.771399858865,2.25266437578e-37,0.228600141135
mt_online_practice_num_day,0.8074161511,2.4322390865e-43,0.1925838489
hw_mean,0.843646570623,9.0351268462e-51,0.156353429377
qz_mean,0.927557631858,2.67470979825e-79,0.0724423681423
