feature,pearson,p-value,distance_correlation
active_num_days,0.5616797861948708,1.318898294245154e-16,0.4383202138051291
active_avg_count,0.397362682609595,2.552744046831817e-08,0.6026373173904049
active_sum_count,0.5465733802960923,1.2060511073176405e-15,0.45342661970390785
problem_num_days,0.5383002379238512,3.869091571236606e-15,0.4616997620761488
problem_avg_count,0.25337222847247315,0.0005387419638059106,0.7466277715275269
problem_sum_count,0.45375069810611707,1.1121905080274819e-10,0.546249301893883
video_num_days,0.5624349615868744,1.1772647312615335e-16,0.43756503841312555
video_avg_count,0.3136500401632612,1.535650672439923e-05,0.6863499598367387
video_sum_count,0.41821984703536264,3.837164990227795e-09,0.5817801529646374
forum_num_days,0.0616146266435751,0.40734012173887657,0.9383853733564249
forum_avg_count,-0.02027408369187486,0.7853056843959224,1.020274083691875
forum_sum_count,-0.02027408369187486,0.7853056843959224,1.020274083691875
num_watched,0.5434547456896903,1.878589322261803e-15,0.4565452543103097
num_complete,0.5204717554995387,4.2919915218096884e-14,0.4795282445004613
num_incomplete,0.2900649881030625,6.804703943665146e-05,0.7099350118969374
complete_rate,0.4611997360292811,5.01951759602174e-11,0.5388002639707189
incomplete_rate,0.07094673905954821,0.339893053577366,0.9290532609404518
watched_time_hour,0.5108683609279716,1.4816711102357822e-13,0.4891316390720284
watched_time_weekday,0.19258198471734758,0.009005508007751168,0.8074180152826524
seek_video_sum,0.47512851394765987,1.0759534261533275e-11,0.5248714860523401
seek_video_avg,0.39170225445579154,4.176056656659004e-08,0.6082977455442085
pause_video_sum,0.5364506067698482,4.999254329137475e-15,0.46354939323015176
pause_video_avg,0.4608783300441449,5.196881674401335e-11,0.539121669955855
stop_video_sum,0.46629413954352517,2.88082667131982e-11,0.5337058604564748
stop_video_avg,0.30523900041864294,2.6501528080611333e-05,0.6947609995813571
video_forward_seek_sum,0.22662026713027952,0.0020362616786079417,0.7733797328697205
video_forward_seek_avg,0.17443759433986916,0.01819062505200841,0.8255624056601308
video_backward_seek_sum,0.33425847769174977,3.7551026955816173e-06,0.6657415223082502
video_backward_seek_avg,0.304894174303454,2.7091493794676883e-05,0.6951058256965461
video_pause_forward_seek_sum,0.4200988503546209,3.214137368396299e-09,0.579901149645379
video_pause_forward_seek_avg,0.3831944433068967,8.601783712491016e-08,0.6168055566931032
video_pause_backward_seek_sum,0.4214158076308515,2.836952079605698e-09,0.5785841923691485
video_pause_backward_seek_avg,0.3531726807031955,9.397582563883603e-07,0.6468273192968044
video_stop_backward_seek_sum,0.3052490165028263,2.6484573920275148e-05,0.6947509834971737
video_stop_backward_seek_avg,0.2529055653223299,0.0005520798363719628,0.74709443467767
all_type_video_forward_seek_sum,0.3687196370643572,2.808127982812987e-07,0.6312803629356429
all_type_video_forward_seek_avg,0.33087065386665243,4.7671624043028e-06,0.6691293461333476
all_type_video_backward_seek_sum,0.3735394277602315,1.9058585766351002e-07,0.6264605722397685
all_type_video_backward_seek_avg,0.3523651564938408,9.988763114107767e-07,0.6476348435061592
all_type_video_seek_sum,0.3935900051954098,3.547504144606415e-08,0.6064099948045901
all_type_video_seek_avg,0.36108921393504706,5.121020226344948e-07,0.638910786064953
video_pause_sum,0.4549834095380104,9.762815091333108e-11,0.5450165904619895
video_pause_avg,0.4224456664663916,2.5721430078972053e-09,0.5775543335336084
video_stop_sum,0.46494928578807637,3.338589603388109e-11,0.5350507142119235
video_stop_avg,0.30862276457683824,2.132065949630966e-05,0.6913772354231618
video_play_sum,0.41279501822131587,6.360958032469949e-09,0.5872049817786842
video_play_avg,0.3804231903570458,1.0836844438428185e-07,0.6195768096429541
video_events_sum,0.42129363577858,2.8700602756313506e-09,0.5787063642214201
video_events_avg,0.3919569869335746,4.0853819031180244e-08,0.6080430130664254
mt_practice_sum,0.6960845082712521,7.611652820080587e-28,0.3039154917287479
mt_unit_sum,0.6960845082712521,7.611652820080587e-28,0.3039154917287479
mt_online_num_day,0.6734541947187958,1.550143718990803e-25,0.32654580528120425
mt_online_practice_num_day,0.6960845082712521,7.611652820080587e-28,0.3039154917287479
hw_mean,0.7384077806469802,8.531364901327431e-33,0.2615922193530198
qz_mean,0.6864530552249646,7.759240777356473e-27,0.3135469447750353
