username,active_num_days,active_avg_count,active_sum_count,problem_num_days,problem_avg_count,problem_sum_count,video_num_days,video_avg_count,video_sum_count,num_watched,num_complete,num_incomplete,complete_rate,incomplete_rate,watched_time_hour,watched_time_weekday,seek_video_sum,seek_video_avg,pause_video_sum,pause_video_avg,stop_video_sum,stop_video_avg,video_forward_seek_sum,video_forward_seek_avg,video_backward_seek_sum,video_backward_seek_avg,video_pause_forward_seek_sum,video_pause_forward_seek_avg,video_pause_backward_seek_sum,video_pause_backward_seek_avg,video_stop_backward_seek_sum,video_stop_backward_seek_avg,all_type_video_forward_seek_sum,all_type_video_forward_seek_avg,all_type_video_backward_seek_sum,all_type_video_backward_seek_avg,all_type_video_seek_sum,all_type_video_seek_avg,video_pause_sum,video_pause_avg,video_stop_sum,video_stop_avg,video_play_sum,video_play_avg,video_events_sum,video_events_avg,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
Y1050284,3.6666666666666665,85.46666665666667,287.3333333333333,0.3333333333333333,7.0,7.0,3.0,6.222222221,18.666666666666668,5.333333333333333,0.6666666666666666,4.666666666666667,0.09523809533333334,0.9047619046666666,9.28738039,1.6666666666666667,1.0,0.16190476199999998,5.0,0.9333333333333332,0.3333333333333333,0.04761904766666667,1.3333333333333333,0.19047619033333327,2.0,0.2857142856666667,6.333333333333332,0.9976190476666668,1.0,0.14285714300000002,0.0,0.0,7.666666666666668,1.188095238,3.0,0.42857142866666653,10.666666666666666,1.6166666666666665,12.0,2.0261904763333334,0.3333333333333333,0.04761904766666667,16.0,2.6166666666666667,39.0,6.307142856666666,0.0,0.0,0.0,0.0,0.0,5.333333333,30.0
Y1050285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050286,3.333333333333333,230.2888889,840.6666666666665,1.6666666666666667,23.33333333333333,45.0,3.0,48.47222222333333,154.0,9.666666666666666,8.666666666666666,1.0,0.9,0.1,4.222952962333333,2.333333333333333,6.0,0.525,9.666666666666666,1.0,1.6666666666666667,0.21666666666666667,13.666666666666664,1.0416666666666667,11.666666666666664,0.8361111109999999,75.0,8.127777777666667,10.666666666666666,0.9944444443333332,0.6666666666666666,0.063888889,88.66666666666669,9.169444446666667,23.0,1.894444444333333,111.66666666666669,11.06388889,93.66666666666669,9.891666666666667,1.6666666666666667,0.21666666666666667,121.66666666666669,12.08611111,328.6666666666667,33.25833333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,4.060909091,6.666666667,72.0
Y1050287,3.333333333333333,197.08333333333331,652.0,1.6666666666666667,21.5,38.0,2.6666666666666665,32.5,87.0,11.333333333333336,8.666666666666666,2.6666666666666665,0.8021978019999999,0.197802198,6.0000508429999995,2.333333333333333,7.333333333333332,0.6117216116666667,9.666666666666666,0.8553113553333332,2.6666666666666665,0.2472527473333333,11.666666666666664,0.913919414,13.666666666666664,1.1062271063333329,25.33333333333333,2.377289377333333,5.333333333333333,0.4175824173333333,1.6666666666666667,0.12637362633333335,37.0,3.2912087913333337,20.666666666666668,1.6501831503333333,57.66666666666666,4.941391941333333,38.0,3.476190476333333,3.0,0.272893773,69.33333333333333,5.9890109890000005,168.0,14.67948718,0.0,0.0,0.0,0.0,0.0,8.0,50.0
Y1050288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050289,3.6666666666666665,433.6,1864.0,1.6666666666666667,23.44444444333333,55.66666666666666,2.6666666666666665,109.26666666666668,402.33333333333326,16.333333333333332,13.333333333333336,3.0,0.546111111,0.12055555566666665,4.375011069,0.6666666666666666,16.0,0.6527777776666667,16.0,0.6533333333333333,5.0,0.206111111,57.66666666666666,2.3505555556666664,143.0,5.830000000000001,117.33333333333331,4.782222222333334,47.0,1.9177777776666671,1.3333333333333333,0.055555555666666666,175.0,7.132777777666665,191.33333333333331,7.803333333333334,366.33333333333326,14.93611111,175.33333333333337,7.1488888899999985,5.0,0.206111111,382.66666666666674,15.602777776666665,929.3333333333335,37.89388889,0.0,0.0,0.0,0.0,1.636363636,7.0,60.0
Y1050290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050291,1.3333333333333333,381.0,762.0,0.6666666666666666,80.66666666666667,80.66666666666667,0.6666666666666666,59.33333333333334,59.33333333333334,10.333333333333334,6.333333333333332,4.0,0.44126984133333336,0.22539682533333336,2.232522190333333,1.6666666666666667,4.0,0.24285714300000005,9.333333333333334,0.5841269840000001,2.6666666666666665,0.16190476199999998,4.333333333333333,0.3634920633333333,3.333333333333333,0.21111111100000002,21.66666666666667,1.0841269839999998,12.333333333333336,0.6396825396666667,0.0,0.0,26.0,1.4476190476666666,15.666666666666664,0.8507936506666667,41.66666666666666,2.2984126983333333,40.0,2.1142857143333336,2.6666666666666665,0.16190476199999998,52.0,2.965079365,136.33333333333334,7.53968254,0.0,0.0,0.0,0.0,0.0,8.0,40.0
Y1050292,5.0,228.95,1212.0,4.0,33.800000000000004,148.0,4.333333333333333,20.444444444333328,97.33333333333331,9.666666666666666,2.6666666666666665,7.0,0.3053030303333333,0.6946969696666668,11.422129163333333,1.0,5.333333333333333,0.5318181816666666,9.0,0.925,0.3333333333333333,0.04166666666666666,51.66666666666666,4.996969697,10.666666666666666,1.05,14.333333333333336,1.4424242423333336,3.333333333333333,0.3462121213333333,0.0,0.0,66.0,6.439393939333332,14.0,1.3962121213333336,80.0,7.835606060666668,26.33333333333333,2.680303030333333,0.3333333333333333,0.04166666666666666,89.66666666666669,8.835606060666668,196.33333333333331,19.393181816666672,3.0,3.0,2.0,3.0,7.606363636,6.0,50.0
Y1050293,3.0,334.4166666666667,925.3333333333335,2.6666666666666665,34.166666666666664,80.66666666666667,2.6666666666666665,34.666666666666664,81.0,13.666666666666664,12.666666666666664,1.0,0.9285714286666668,0.07142857133333334,14.831420516666668,1.6666666666666667,2.6666666666666665,0.197802198,13.333333333333336,0.9761904763333334,4.0,0.293040293,2.6666666666666665,0.19230769233333334,3.0,0.2197802196666667,51.66666666666666,3.8827838826666663,3.6666666666666665,0.272893773,0.3333333333333333,0.025641025666666668,54.33333333333334,4.075091575,7.0,0.5183150183333334,61.33333333333334,4.5934065933333335,65.0,4.862637362666667,4.333333333333333,0.31868131866666666,75.0,5.5934065933333335,205.66666666666663,15.368131866666667,3.0,3.0,1.0,3.0,7.961818182000001,9.666666667000001,80.0
Y1050294,2.0,141.41666666666666,416.66666666666674,1.6666666666666667,14.833333333333336,38.0,1.6666666666666667,11.277777776666667,27.0,6.666666666666668,6.333333333333332,0.3333333333333333,0.641025641,0.025641025666666668,6.916095764333331,3.0,2.0,0.2417582416666667,5.666666666666668,0.5677655676666666,2.0,0.197802198,2.0,0.2637362636666667,4.0,0.4835164836666667,6.333333333333332,0.7289377286666667,4.666666666666667,0.4688644686666667,1.0,0.12087912100000002,8.333333333333334,0.9926739926666668,9.666666666666666,1.0732600733333333,18.0,2.065934066,15.666666666666664,1.6666666666666667,2.333333333333333,0.2454212456666667,24.66666666666667,2.7326007326666666,60.66666666666666,6.710622712,0.0,0.0,0.0,0.0,0.0,5.0,40.0
Y1050295,3.0,208.01666666666665,849.0,2.333333333333333,24.16666666666667,94.66666666666669,2.0,11.555555555666663,34.666666666666664,8.333333333333334,3.333333333333333,5.0,0.2474747473333333,0.4191919193333333,10.806986926666667,3.0,6.666666666666668,0.494949495,5.333333333333333,0.5303030303333333,1.3333333333333333,0.06060606066666666,6.333333333333332,0.28787878800000005,3.0,0.2323232323333333,5.333333333333333,0.6262626259999999,6.666666666666668,0.7828282830000001,0.0,0.0,11.666666666666664,0.914141414,9.666666666666666,1.015151515,21.33333333333333,1.9292929293333332,14.666666666666664,1.7222222223333332,1.3333333333333333,0.06060606066666666,29.66666666666667,2.595959596,67.0,6.3080808070000005,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.727272727,5.666666667,30.0
Y1050296,1.6666666666666667,264.3333333333333,549.3333333333334,0.6666666666666666,26.16666666666667,52.33333333333334,0.6666666666666666,20.166666666666668,40.333333333333336,7.333333333333332,5.333333333333333,2.0,0.2424242423333333,0.090909091,0.8669662690000001,2.0,3.333333333333333,0.15151515166666665,5.666666666666668,0.2575757576666667,2.0,0.090909091,6.0,0.2727272726666667,8.666666666666666,0.393939394,8.333333333333334,0.3787878786666667,3.0,0.13636363633333334,0.0,0.0,14.333333333333336,0.6515151516666667,11.666666666666664,0.5303030303333333,26.0,1.1818181816666666,15.666666666666664,0.712121212,2.0,0.090909091,33.333333333333336,1.515151515,77.0,3.5,1.0,1.0,0.3333333333333333,1.0,2.727272727,2.666666667,20.0
Y1050297,1.0,7.333333333333332,11.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,4.647518056666667,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.666666667,10.0
Y1050298,1.3333333333333333,218.33333333333331,241.0,1.0,20.666666666666668,20.666666666666668,1.3333333333333333,18.0,21.66666666666667,4.0,3.0,1.0,0.75,0.25,9.12110275566667,4.666666666666667,1.6666666666666667,0.4166666666666667,3.6666666666666665,0.9166666666666666,0.6666666666666666,0.16666666666666666,4.666666666666667,1.1666666666666667,4.333333333333333,1.0833333333333333,6.333333333333332,1.5833333333333333,1.3333333333333333,0.3333333333333333,0.0,0.0,11.0,2.75,5.666666666666668,1.4166666666666667,16.666666666666668,4.166666666666667,11.0,2.75,0.6666666666666666,0.16666666666666666,20.666666666666668,5.166666666666667,49.0,12.25,0.0,0.0,0.0,0.0,0.0,4.0,10.0
Y1050299,0.6666666666666666,125.16666666666669,250.33333333333331,0.3333333333333333,22.66666666666667,22.66666666666667,0.3333333333333333,28.66666666666667,28.66666666666667,2.0,1.3333333333333333,0.6666666666666666,0.22222222233333333,0.111111111,3.773707086666666,1.3333333333333333,1.6666666666666667,0.2777777776666667,1.6666666666666667,0.2777777776666667,0.0,0.0,10.0,1.6666666666666667,5.666666666666668,0.9444444443333334,4.0,0.6666666666666666,1.0,0.16666666666666666,0.0,0.0,14.0,2.333333333333333,6.666666666666668,1.111111111,20.666666666666668,3.444444443333333,6.333333333333332,1.0555555556666667,0.0,0.0,22.66666666666667,3.777777776666667,49.66666666666666,8.277777776666666,0.0,0.0,0.0,0.0,0.0,1.333333333,10.0
Y1050300,2.6666666666666665,161.5555555666666,415.66666666666674,1.3333333333333333,40.16666666666666,46.0,1.3333333333333333,22.5,34.0,3.0,1.0,2.0,0.388888889,0.611111111,7.796313821999999,4.333333333333333,3.0,1.0,2.0,0.8333333333333334,0.3333333333333333,0.16666666666666666,18.0,5.2777777776666674,5.333333333333333,1.5,2.0,0.5555555556666666,1.0,0.388888889,0.0,0.0,20.0,5.833333333333332,6.333333333333332,1.888888889,26.33333333333333,7.7222222223333326,4.333333333333333,1.5555555556666667,0.3333333333333333,0.16666666666666666,29.33333333333333,8.722222222333334,60.33333333333334,18.166666666666668,0.0,0.0,0.0,0.0,0.0,4.0,10.0
Y1050301,1.6666666666666667,238.77777776666667,537.6666666666666,1.3333333333333333,19.44444444333333,47.66666666666666,1.3333333333333333,26.0,60.66666666666666,5.666666666666668,5.333333333333333,0.3333333333333333,0.641025641,0.025641025666666668,8.803087643333333,2.333333333333333,3.333333333333333,0.4294871793333333,4.333333333333333,0.564102564,0.6666666666666666,0.051282051333333335,35.666666666666664,3.2628205126666665,5.333333333333333,0.5256410256666667,5.333333333333333,0.6987179486666667,2.333333333333333,0.35256410266666666,0.0,0.0,41.0,3.9615384616666662,7.666666666666668,0.8782051283333333,48.66666666666666,4.839743589666667,11.333333333333336,1.5641025640000001,0.6666666666666666,0.051282051333333335,54.33333333333334,5.506410256666666,115.0,11.96153846,1.0,1.0,0.3333333333333333,1.0,2.727272727,0.0,10.0
Y1050302,2.6666666666666665,167.35555556666668,561.6666666666666,2.333333333333333,16.0,52.0,2.0,15.666666665666668,47.0,9.333333333333334,6.0,3.333333333333333,0.40740740733333336,0.2592592593333333,7.456937210333334,1.3333333333333333,3.333333333333333,0.21481481466666666,8.0,0.5629629629999999,0.6666666666666666,0.06666666666666668,7.0,0.44814814799999997,9.666666666666666,0.551851852,12.666666666666664,0.762962963,3.333333333333333,0.2,0.3333333333333333,0.03333333333333333,19.666666666666668,1.211111111,13.333333333333336,0.7851851853333333,33.0,1.9962962963333333,24.0,1.525925926,0.6666666666666666,0.06666666666666668,42.333333333333336,2.662962963,100.0,6.251851853333334,1.0,1.0,0.6666666666666666,1.0,4.454545455,0.0,10.0
Y1050303,3.333333333333333,283.30555556666667,932.3333333333335,2.0,34.166666666666664,51.33333333333334,3.0,55.44444443333333,178.66666666666663,9.666666666666666,6.666666666666668,3.0,0.680952381,0.3190476190000001,8.495647386333331,2.333333333333333,8.0,0.8380952380000001,7.333333333333332,0.8142857143333333,2.0,0.16190476199999998,77.0,7.485714285666666,33.333333333333336,2.9952380953333333,31.33333333333333,2.9476190476666666,5.666666666666668,0.5047619046666667,1.3333333333333333,0.11428571433333334,108.33333333333331,10.433333333333334,40.333333333333336,3.6142857143333327,148.66666666666666,14.047619046666668,42.333333333333336,4.095238095333333,2.0,0.16190476199999998,158.33333333333334,15.047619046666668,351.33333333333326,33.35238095333333,1.0,1.0,0.3333333333333333,1.0,3.424545455,4.666666667,20.0
Y1050304,1.3333333333333333,183.77777776666667,462.0,1.0,25.0,45.66666666666666,1.3333333333333333,17.333333333333332,43.33333333333334,6.333333333333332,3.6666666666666665,2.6666666666666665,0.3194444443333333,0.3472222223333333,7.62749413,1.0,1.6666666666666667,0.10416666666666667,6.333333333333332,0.6666666666666666,1.3333333333333333,0.08333333333333333,12.666666666666664,0.7916666666666666,4.0,0.25,13.0,1.625,3.6666666666666665,0.3194444443333333,0.0,0.0,25.66666666666667,2.4166666666666665,7.666666666666668,0.5694444443333334,33.333333333333336,2.986111111,21.66666666666667,2.5277777776666666,1.3333333333333333,0.08333333333333333,39.66666666666666,3.652777777666666,96.0,9.25,0.0,0.0,0.0,0.0,0.0,2.0,10.0
Y1050305,4.333333333333333,207.4,920.3333333333335,3.0,31.16666666666667,88.33333333333331,2.6666666666666665,12.25,49.0,10.0,6.0,4.0,0.349206349,0.31746031766666666,9.18774187,1.0,4.333333333333333,0.2698412696666667,9.666666666666666,0.6507936506666666,2.333333333333333,0.13227513233333335,5.666666666666668,0.417989418,5.666666666666668,0.3333333333333333,19.666666666666668,1.1693121693333337,4.0,0.2962962963333334,0.3333333333333333,0.015873016,25.33333333333333,1.5873015873333334,10.0,0.6455026456666667,35.333333333333336,2.232804233,31.33333333333333,2.0,2.333333333333333,0.13227513233333335,45.33333333333334,2.899470899666667,114.33333333333331,7.264550265333334,1.0,1.0,0.3333333333333333,1.0,3.909090909,6.333333333,20.0
Y1050306,3.333333333333333,118.44444445666664,485.0,1.6666666666666667,14.666666666666664,49.66666666666666,1.0,7.666666666666668,11.666666666666664,2.0,0.3333333333333333,1.6666666666666667,0.06666666666666668,0.6,4.362693214,2.0,1.3333333333333333,0.5333333333333333,1.3333333333333333,0.26666666666666666,0.0,0.0,3.333333333333333,1.7333333333333334,0.0,0.0,2.0,0.4,0.0,0.0,0.0,0.0,5.333333333333333,2.1333333333333333,0.0,0.0,5.333333333333333,2.1333333333333333,3.0,0.6,0.0,0.0,7.333333333333332,2.8000000000000003,15.666666666666664,5.533333333333334,2.333333333333333,2.333333333333333,2.0,2.333333333333333,4.613636364,0.333333333,10.0
Y1050307,1.0,126.0,235.66666666666663,0.6666666666666666,12.333333333333336,24.66666666666667,1.0,8.833333333333334,15.666666666666664,3.333333333333333,2.0,1.3333333333333333,0.349206349,0.31746031766666666,4.854559498666666,1.3333333333333333,1.3333333333333333,0.253968254,2.6666666666666665,0.507936508,0.3333333333333333,0.04761904766666667,5.666666666666668,0.9365079366666668,0.6666666666666666,0.09523809533333334,4.0,0.5714285713333334,0.0,0.0,0.0,0.0,9.666666666666666,1.507936508,0.6666666666666666,0.09523809533333334,10.333333333333334,1.6031746033333336,6.666666666666668,1.0793650793333331,0.3333333333333333,0.04761904766666667,13.666666666666664,2.26984127,31.0,5.0,1.0,1.0,0.3333333333333333,1.0,2.575454545,0.0,10.0
Y1050308,4.666666666666667,245.11666666666665,1195.0,3.6666666666666665,18.527777777666667,71.0,4.0,55.86111111,226.0,9.666666666666666,6.0,3.6666666666666665,0.5122807016666666,0.4877192983333333,7.512644088999998,1.6666666666666667,6.333333333333332,0.6771929823333332,9.666666666666666,1.0,0.6666666666666666,0.08421052633333333,61.33333333333334,3.817543859666667,41.66666666666666,3.2245614036666663,73.66666666666667,7.0701754386666655,18.33333333333333,2.340350877333333,0.3333333333333333,0.06666666666666668,135.0,10.887719296666665,60.33333333333334,5.631578947333334,195.33333333333331,16.519298246666665,101.0,10.375438596666667,0.6666666666666666,0.08421052633333333,205.0,17.51929824666667,502.0,44.49824561333333,1.0,1.0,0.3333333333333333,1.0,3.068181818,0.0,10.0
Y1050309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
