username,active_num_days,problem_num_days,problem_avg_count,problem_sum_count,num_incomplete,seek_video_sum,pause_video_sum,stop_video_sum,video_forward_seek_avg,video_backward_seek_sum,video_backward_seek_avg,video_pause_backward_seek_sum,all_type_video_forward_seek_avg,all_type_video_backward_seek_sum,all_type_video_backward_seek_avg,all_type_video_seek_avg,video_pause_sum,video_events_avg,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,final_score
104602503,1.222222222,0.166666667,7.722222222,7.722222222,2.111111111,3.5555555560000003,3.666666667,1.277777778,2.601707552,10.05555556,0.963083213,1.0555555559999998,2.7109908610000004,11.27777778,1.089189514,3.800180375,13.33333333,10.66740019,1.0,0.444444444,1.0,1
104602504,2.666666667,0.222222222,1.277777778,1.277777778,1.722222222,2.277777778,4.1111111110000005,2.0,1.2938271609999998,2.611111111,0.305687831,2.833333333,1.3856261019999998,5.777777778,0.704012346,2.089638448,32.77777778,14.173412699999998,1.333333333,0.833333333,1.722222222,2
104602505,2.222222222,0.666666667,9.212962962999999,14.5,2.222222222,3.0,3.611111111,2.555555556,2.617807039,6.666666667,0.790085378,1.277777778,2.669684945,9.0,1.116313933,3.785998878,9.5,11.19678331,1.222222222,0.833333333,1.5,3
104602506,1.666666667,0.222222222,6.055555556,6.055555556,0.7777777779999999,0.666666667,2.055555556,1.388888889,0.129222629,1.611111111,0.603479854,1.277777778,0.545584046,3.0,0.95517908,1.5007631259999998,12.72222222,9.576363451,1.222222222,0.8888888890000001,1.4444444440000002,2
104602507,0.444444444,0.388888889,2.444444444,7.166666667,0.111111111,0.111111111,0.444444444,0.333333333,0.076388889,0.111111111,0.013888889,0.111111111,0.076388889,0.222222222,0.027777778,0.104166667,1.0555555559999998,0.541666667,0.666666667,0.5,0.7222222220000001,1
104602508,2.5,1.388888889,7.921296297,20.5,2.611111111,3.333333333,2.833333333,1.777777778,1.308068783,4.666666667,0.590046296,1.166666667,1.42364418,6.666666667,0.925694444,2.349338624,6.666666667,7.208994709,1.0555555559999998,1.111111111,1.4444444440000002,2
104602509,1.666666667,0.388888889,6.231481482,9.666666667000001,1.277777778,1.888888889,3.0,2.666666667,0.045833333,2.0,0.38287037,1.0555555559999998,0.075154321,3.611111111,0.611265432,0.686419753,9.888888889,5.274074074,0.611111111,0.5,0.666666667,1
104602510,2.166666667,0.444444444,8.319444444,14.27777778,1.388888889,2.111111111,5.444444444,4.555555556,0.912372286,2.611111111,0.548098182,0.611111111,1.024367236,3.722222222,0.624516926,1.648884162,22.83333333,8.057211275,1.0555555559999998,0.7222222220000001,1.5,2
104602511,2.722222222,0.7222222220000001,10.5,18.0,3.222222222,6.222222222,6.5,1.277777778,6.33212297,21.33333333,2.315922966,2.555555556,6.454440005,24.33333333,2.654676805,9.109116809,31.5,25.29768519,1.111111111,0.944444444,1.333333333,2
104602513,2.611111111,0.833333333,18.05555556,25.83333333,1.166666667,1.222222222,2.111111111,1.166666667,0.872486772,4.055555556,0.5642857139999999,0.7777777779999999,0.926190476,4.833333333,0.682275132,1.608465609,10.5,7.334126984,1.333333333,1.0,1.666666667,3
