evaluation_num,pMAPC,pMSE,mean_train_score,mean_test_score
1.0,0.823406831872,67.3990985813,0.963675944749,0.874959946955
2.0,0.827758958161,64.68495485,0.963520086563,0.879690697594
3.0,0.828309026862,65.3586375772,0.963686220079,0.864210317077
4.0,0.820158563274,71.9815956528,0.963883618263,0.85203810704
5.0,0.833280437237,60.2491781464,0.963367909397,0.887131856698
6.0,0.830541983281,62.1741544062,0.963471921949,0.894206459715
7.0,0.821630061859,68.4276824411,0.96371513256,0.882125654605
8.0,0.825675351108,65.9364961519,0.963607847961,0.884864385182
9.0,0.830466279993,63.1596650996,0.963659966129,0.887332300993
10.0,0.823074010255,71.1201253448,0.963716354876,0.88365402844
11.0,0.828522620657,65.4745110393,0.963387232806,0.853732923384
12.0,0.826939386367,63.4475673537,0.963661267925,0.898321320437
13.0,0.836500667778,58.6604762609,0.963331239987,0.904148927284
14.0,0.828501671942,67.3879347712,0.963682530581,0.864856733729
15.0,0.83099221998,61.8069940589,0.963433993541,0.900021809242
16.0,0.831325266663,64.0914591288,0.963639160253,0.897422714927
17.0,0.824586965486,67.7947596986,0.963737128227,0.887202167994
18.0,0.820607654452,69.9269483972,0.963855715632,0.875899783417
19.0,0.829801607109,62.9231051752,0.963576331881,0.900166989562
20.0,0.832845778187,63.6087154957,0.963399759337,0.844926703454
21.0,0.825897638583,65.2159111335,0.96358470361,0.887357069263
22.0,0.829465461247,63.0668938584,0.963493694624,0.878012864963
23.0,0.825785928841,65.1168200332,0.963658066047,0.90375332566
24.0,0.823575534335,69.8806041451,0.963850592998,0.850474078483
25.0,0.83361179993,61.4204007706,0.963509393113,0.912049846724
26.0,0.827694006916,67.5495667235,0.963677001524,0.899094417234
27.0,0.823399476177,72.0605659602,0.963749155213,0.880566025465
28.0,0.820172086095,67.7290101577,0.96377026819,0.882911054497
29.0,0.835048334424,59.8026116306,0.963367021827,0.884218300444
30.0,0.823100425826,71.4399936398,0.963836781534,0.826814378593
31.0,0.829379954587,63.0824710653,0.963659122176,0.893004157422
32.0,0.822984746371,68.6787884113,0.9638860955,0.899802792318
33.0,0.820672556424,66.8735610706,0.963765189271,0.903130900499
34.0,0.827329889568,64.9167226687,0.963596068589,0.899720857912
35.0,0.834010711437,59.2870274914,0.963447115352,0.916334468081
36.0,0.827644272981,65.0033404875,0.963611123554,0.893090052299
37.0,0.822349864676,69.9456869956,0.963786070311,0.886277039082
