evaluation_num,score,num_of_same,num_of_positive,num_of_negative,posi_error,nega_error,max_posi_error,min_nega_error,mean_posi_error_rate,mean_nega_error_rate,max_posi_error_rate,min_naga_error_rate
1,0 to 10,0,9,0,5.9755876515,,7.93916543467,0.0,inf,0.0,inf,0.0
1,10 to 20,0,5,23,5.50674591292,-3.87425865269,10.4964134695,-6.14481355062,0.550674591292,-0.387425865269,1.04964134695,-0.614481355062
1,20 to 30,0,11,10,5.61400090909,-2.90456502363,12.2536720825,-4.9863273225,0.26707247168,-0.145228251182,0.612683604125,-0.249316366125
1,30 to 40,0,9,7,5.66699915051,-4.33218841061,9.9876830664,-8.8985397776,0.181914951114,-0.14188011764,0.295158682013,-0.296617992587
1,40 to 50,0,11,7,7.33842784885,-5.02982977251,15.0355698146,-20.4648479746,0.177338678272,-0.124844889995,0.375889245365,-0.511621199365
1,50 to 60,0,5,3,4.2501573714,-2.1555775501,7.7601888236,-3.4875963184,0.0794724527206,-0.0387135008369,0.143707200437,-0.0591118020068
1,60 to 70,0,2,3,3.1393846795,-4.11091011047,3.2861200554,-9.0156621803,0.0510190620967,-0.0617937853708,0.0521606358,-0.136600942126
1,70 to 80,0,3,4,12.7656690547,-6.41366911397,28.7735237202,-15.088621864,0.179885274472,-0.0880313154701,0.41105033886,-0.201181624853
1,80 to 90,0,1,7,1.6549640702,-8.54070133451,1.6549640702,-15.8938300563,0.0206870508775,-0.1027796236,0.0206870508775,-0.193827195809
1,90 to 100,0,2,6,4.70094922045,-9.90586596843,8.4018984409,-22.0851660335,0.0517277186111,-0.108169650509,0.0933544271211,-0.245390733706
2,0 to 10,0,9,0,5.73875232717,,7.60576975528,0.0,inf,0.0,inf,0.0
2,10 to 20,0,6,22,4.80789020178,-4.01471574622,10.0898972681,-5.65107278574,0.480789020178,-0.401471574622,1.00898972681,-0.565107278574
2,20 to 30,0,10,11,5.69968784931,-2.75125462565,12.9261470557,-5.1786147111,0.271819104151,-0.137562731282,0.646307352785,-0.258930735555
2,30 to 40,0,9,7,5.66638316007,-4.77637634469,9.9133189721,-8.7838159153,0.181393710067,-0.154978801256,0.28755877677,-0.292793863843
2,40 to 50,0,11,7,7.47533010337,-4.89803889893,15.466935916,-20.2504619679,0.181227670914,-0.120827336663,0.3866733979,-0.506261549197
2,50 to 60,0,5,3,4.74054913212,-2.2159805001,7.8297592928,-3.7483955543,0.0870720059692,-0.0403757026682,0.134995849876,-0.063532128039
2,60 to 70,0,3,2,2.27458232183,-5.25226935255,3.4574595122,-8.7956770604,0.036760935193,-0.0791990762764,0.0548803097175,-0.133267834248
2,70 to 80,0,3,4,12.6759366163,-6.85743124412,28.0854329411,-14.8704227628,0.178465850927,-0.0944227266392,0.401220470587,-0.198272303504
2,80 to 90,0,2,6,2.01691156285,-9.62787428108,3.0876977997,-15.4386413706,0.0252113945356,-0.115351545721,0.0385962224963,-0.188276114276
2,90 to 100,0,2,6,5.5,-10.3606552718,10.0,-21.3882520524,0.0606060606061,-0.112923614392,0.111111111111,-0.237647245027
3,0 to 10,0,9,0,5.88895294011,,7.56652648318,0.0,inf,0.0,inf,0.0
3,10 to 20,0,5,23,5.85104098146,-3.85263068331,11.1943672869,-6.27452960141,0.585104098146,-0.385263068331,1.11943672869,-0.627452960141
3,20 to 30,0,11,10,5.40226154612,-3.10439267988,12.25833891,-5.005578917,0.257328944433,-0.155219633994,0.6129169455,-0.25027894585
3,30 to 40,0,10,6,6.15063866815,-5.50613633348,11.6574819672,-8.7011579309,0.19751349621,-0.179326582626,0.38858273224,-0.290038597697
3,40 to 50,0,11,7,7.45072977201,-5.06715912389,15.3840189044,-21.208514523,0.180966640537,-0.125294075533,0.38460047261,-0.530212863075
3,50 to 60,0,5,3,5.31040144904,-2.25463702733,8.1275315174,-3.6011318662,0.0981713205812,-0.040802940209,0.140732919444,-0.0610361333254
3,60 to 70,0,2,3,2.79203872055,-4.07049111357,2.835909721,-8.9315039331,0.0454086176754,-0.0611868871325,0.045802795335,-0.135325817168
3,70 to 80,0,3,4,12.9221516982,-5.76709731622,29.7297323175,-13.9596115292,0.182141363793,-0.0790633874867,0.424710461679,-0.186128153723
3,80 to 90,0,1,7,2.8529328703,-8.59284726637,2.8529328703,-14.2494668966,0.0356616608787,-0.1033882683,0.0356616608787,-0.173773986544
3,90 to 100,0,2,6,5.5,-9.54524778168,10.0,-19.6044567418,0.0606060606061,-0.104264533154,0.111111111111,-0.217827297131
4,0 to 10,0,9,0,5.66787975599,,6.46361601478,0.0,inf,0.0,inf,0.0
4,10 to 20,0,5,23,5.74275243878,-3.78326232619,10.7749961027,-6.8901008941,0.574275243878,-0.378326232619,1.07749961027,-0.68901008941
4,20 to 30,0,12,9,5.49666683321,-3.14622682542,12.2289303156,-4.9058592624,0.262454122501,-0.157311341271,0.61144651578,-0.24529296312
4,30 to 40,0,9,7,5.68471812726,-5.10462210694,10.386668645,-8.2981926985,0.181637735469,-0.165351834924,0.29563849471,-0.276606423283
4,40 to 50,0,13,5,6.5546339045,-6.71297114722,15.4803582147,-21.0350118205,0.158702055951,-0.166465364713,0.387008955368,-0.525875295513
4,50 to 60,0,6,2,4.43042923863,-2.2221322716,8.545211489,-2.3801533947,0.0809143404293,-0.0408119029655,0.158244657204,-0.04128222297
4,60 to 70,0,3,2,2.408092579,-5.5612086899,4.5627358798,-9.4994084537,0.0391702870745,-0.0838991047208,0.0760455979967,-0.143930431117
4,70 to 80,0,3,4,13.7548647669,-7.21037763765,30.0,-14.8852865273,0.193575850481,-0.0994612789837,0.428571428571,-0.198470487031
4,80 to 90,0,2,6,1.7761070117,-9.90845223645,3.4415208559,-13.7030857844,0.0222013376462,-0.118814449207,0.0430190106987,-0.161905975159
4,90 to 100,0,2,6,4.5506144634,-9.75635128487,8.1012289268,-20.2704781789,0.0500573324216,-0.106400200998,0.0900136547422,-0.225227535321
5,0 to 10,0,9,0,5.61826347663,,6.65831249235,0.0,inf,0.0,inf,0.0
5,10 to 20,0,6,22,4.78705495843,-4.0675385973,10.5493285176,-6.8324155113,0.478705495843,-0.40675385973,1.05493285176,-0.68324155113
5,20 to 30,0,10,11,6.4144283526,-2.45230321247,12.8488103286,-4.5278800438,0.305556059952,-0.122615160624,0.64244051643,-0.22639400219
5,30 to 40,0,10,6,5.68512695875,-4.70840623157,9.4317438072,-8.859999991,0.182549359163,-0.152778659838,0.304199338587,-0.295333333033
5,40 to 50,0,11,7,7.62453653226,-5.00201056194,14.6672864345,-21.4235111045,0.185124568325,-0.12435091357,0.366682160862,-0.535587777612
5,50 to 60,0,5,3,4.9170846758,-2.18971044027,7.8901101784,-4.0947830213,0.0904274352841,-0.0395705532387,0.146113151452,-0.0694031020559
5,60 to 70,0,2,3,3.02206182985,-4.17193473857,3.1444891856,-8.4971729611,0.0492170485633,-0.0626141877717,0.0524081530933,-0.128745044865
5,70 to 80,0,3,4,12.2706061142,-7.34191487035,30.0,-14.0283411078,0.173311895766,-0.101544416932,0.428571428571,-0.187044548104
5,80 to 90,0,1,7,10.3675664081,-8.98230294761,10.3675664081,-14.555950335,0.129594580101,-0.107947224883,0.129594580101,-0.177511589451
5,90 to 100,0,2,6,4.1060720258,-10.4459924959,7.2121440516,-20.7985383985,0.0451179720038,-0.113958706943,0.0801349339067,-0.231094871094
6,0 to 10,0,9,0,5.65394467384,,6.58386968231,0.0,inf,0.0,inf,0.0
6,10 to 20,0,5,23,5.45387101602,-3.89517669244,10.3693598658,-6.2814022938,0.545387101602,-0.389517669244,1.03693598658,-0.62814022938
