evaluation_num,score,num_of_same,num_of_positive,num_of_negative,posi_error,nega_error,max_posi_error,min_nega_error,mean_posi_error_rate,mean_nega_error_rate,max_posi_error_rate,min_naga_error_rate
1,0 to 10,0,9,0,13.1235242951,,13.4692836186,0.0,inf,0.0,inf,0.0
1,10 to 20,0,28,0,4.15906488093,,18.121650249,0.0,0.415906488093,0.0,1.8121650249,0.0
1,20 to 30,0,4,17,12.6916117341,-4.9299119652,24.3975450118,-8.0192146922,0.555514468612,-0.24649559826,0.903612778215,-0.40096073461
1,30 to 40,0,3,13,9.76142604163,-9.72385109882,13.6623588961,-18.0192146922,0.313193041669,-0.320047154919,0.455411963203,-0.60064048974
1,40 to 50,0,7,11,4.34116003347,-8.34094596407,8.1368881939,-28.0192146922,0.0999428631848,-0.206984388941,0.166058942733,-0.700480367305
1,50 to 60,0,3,5,2.3197745158,-2.43961502262,3.521416406,-5.0338530048,0.0416124228194,-0.0429965802487,0.0607140759655,-0.0853195424542
1,60 to 70,0,3,2,3.66302082423,-4.5834618392,5.7581324226,-9.0620585733,0.0550810146418,-0.067506659503,0.0872444306455,-0.133265567254
1,70 to 80,0,2,5,5.4947804229,-3.8624050664,6.1909069011,-8.4836336385,0.0762117898773,-0.0547285665448,0.0884415271586,-0.121194766264
1,80 to 90,0,2,6,3.1804734572,-5.54208116163,5.4953300625,-12.4851422085,0.0372437485235,-0.0685662620482,0.0646509419118,-0.152257831811
1,90 to 100,0,3,5,4.34409279573,-4.9868386758,7.6011739525,-10.2811877204,0.047067234346,-0.0541304184065,0.0844574883611,-0.114235419116
2,0 to 10,0,9,0,12.9932275707,,13.4143013264,0.0,inf,0.0,inf,0.0
2,10 to 20,0,28,0,4.04089549576,,18.1650208007,0.0,0.404089549576,0.0,1.81650208007,0.0
2,20 to 30,0,4,17,13.1482524871,-5.07227690037,24.4930971592,-7.6852934261,0.578036846526,-0.253613845019,0.907151746637,-0.384264671305
