evaluation_num,score,num_of_same,num_of_positive,num_of_negative,posi_error,nega_error,max_posi_error,min_nega_error,mean_posi_error_rate,mean_nega_error_rate,max_posi_error_rate,min_naga_error_rate
1,0 to 10,6,3,0,0.692337992149,,1.66291926116,0.0,inf,0.0,inf,0.0
1,10 to 20,0,12,16,4.79645612539,-5.02750291171,9.4980919474,-9.4121253653,0.479645612539,-0.502750291171,0.94980919474,-0.94121253653
1,20 to 30,0,17,4,7.84004126489,-8.35957437853,17.7128530073,-16.0308723424,0.392002063245,-0.366026817817,0.885642650365,-0.593736012681
1,30 to 40,0,10,6,10.8059934149,-2.01820410258,25.3139713303,-4.9444534069,0.358131775825,-0.0667486791943,0.843799044343,-0.164815113563
1,40 to 50,0,13,5,11.9282830729,-10.1004003566,27.9213184286,-15.2094346224,0.294874616149,-0.229441053546,0.698032960715,-0.32335823844
1,50 to 60,0,1,7,6.7337199842,-14.1258468632,6.7337199842,-16.8159760606,0.134674399684,-0.257130478302,0.134674399684,-0.2850165434
1,60 to 70,0,1,4,1.6259843128,-6.79532484875,1.6259843128,-9.1462658105,0.0239115340118,-0.10737778671,0.0239115340118,-0.138579785008
1,70 to 80,0,1,6,2.2375256808,-8.8173507837,2.2375256808,-17.8803487413,0.029833675744,-0.124198689034,0.029833675744,-0.245626051709
1,80 to 90,0,0,8,,-6.33718873284,0.0,-10.967469472,0.0,-0.0770178810831,0.0,-0.1370933684
1,90 to 100,0,0,8,,-7.38949415869,0.0,-16.2448790599,0.0,-0.0813480024976,0.0,-0.180498656221
2,0 to 10,6,3,0,1.32776281827,,2.93699241682,0.0,inf,0.0,inf,0.0
2,10 to 20,0,12,16,5.05110684524,-5.0675345671,11.0366356985,-9.13890063765,0.505110684524,-0.50675345671,1.10366356985,-0.913890063765
2,20 to 30,0,17,4,7.95691060053,-8.59000268663,17.4778473777,-16.1682156964,0.397845530026,-0.377103139019,0.873892368885,-0.59882280357
2,30 to 40,0,10,6,10.8223462615,-2.62690089573,25.5798543868,-5.7770513341,0.35896275239,-0.0865123834081,0.852661812893,-0.192568377803
2,40 to 50,0,13,5,11.778967925,-10.7817254039,28.6764405174,-17.0324350161,0.290991548941,-0.244455165191,0.716911012935,-0.347600714614
2,50 to 60,0,1,7,6.8787290164,-14.4872051924,6.8787290164,-17.0296354982,0.137574580328,-0.263773878922,0.137574580328,-0.298765535056
2,60 to 70,0,1,4,1.5298886316,-7.0568328327,1.5298886316,-9.0766638011,0.0224983622294,-0.111499498155,0.0224983622294,-0.144074028589
2,70 to 80,0,1,6,1.7486929058,-8.24082763848,1.7486929058,-17.204659644,0.0233159054107,-0.11604315273,0.0233159054107,-0.245780852057
2,80 to 90,0,1,7,1.0499390567,-7.23065820453,1.0499390567,-10.4474362179,0.0123522241965,-0.0878741579217,0.0123522241965,-0.123418711959
2,90 to 100,0,0,8,,-7.94360486571,0.0,-16.5670657153,0.0,-0.087147071235,0.0,-0.184078507948
3,0 to 10,6,3,0,1.06285938177,,1.65882346833,0.0,inf,0.0,inf,0.0
3,10 to 20,0,11,17,5.72343593721,-4.80115193545,11.5636102119,-8.70647731536,0.572343593721,-0.480115193545,1.15636102119,-0.870647731536
3,20 to 30,0,17,4,7.90616583478,-8.47128704688,17.6469392768,-16.5169260631,0.395308291739,-0.370037277139,0.88234696384,-0.611738002337
3,30 to 40,0,10,6,10.7995930328,-2.48000259688,25.2457857167,-6.2089302751,0.356882436083,-0.0809644400356,0.841526190557,-0.206964342503
3,40 to 50,0,13,5,11.9473976815,-10.4253338235,28.2617171007,-16.6463260211,0.295171948259,-0.235705540646,0.706542927517,-0.339720939206
3,50 to 60,0,1,7,7.0660558781,-14.2395284574,7.0660558781,-16.4498806662,0.141321117562,-0.260117149986,0.141321117562,-0.313539434784
