number_of_comp,pMAPC,pMSE,r2,r2_adj
1.0,0.424279461288,657.59565055,0.102235113041,0.0951099948905
2.0,0.563436277393,430.039429101,0.462078712017,0.453471971409
3.0,0.565379094135,430.176970226,0.477832267883,0.46519917759
4.0,0.593765406978,397.639470811,0.531355716973,0.516115252484
5.0,0.681015256427,237.683539538,0.748512813439,0.738205961531
6.0,0.676069945525,263.690329991,0.74904172445,0.736597512439
7.0,0.673948594462,267.986817289,0.749777759435,0.735181462069
8.0,0.674200411924,270.024435504,0.755212116533,0.738755788232
