number_of_comp,pMAPC,pMSE,r2,r2_adj
1.0,0.560382762741,433.088112088,0.426862352188,0.422313640697
2.0,0.684113428469,226.946172116,0.710246590043,0.705610535484
3.0,0.68772701031,232.317599029,0.75306682993,0.747092640331
