number_of_comp,pMAPC,pMSE,r2,r2_adj
1.0,0.552091814084,437.385418612,0.442677100005,0.438253902386
2.0,0.577435968961,407.150797605,0.519913640172,0.512232258415
3.0,0.607751951182,370.180046038,0.57507162692,0.564791101764
4.0,0.726244592808,179.761081229,0.794763093576,0.788088722635
5.0,0.727770011075,174.86459401,0.812295374551,0.804602562032
6.0,0.732590577183,169.606678713,0.815754795196,0.806618669338
