evaluation_num,score,num_of_same,num_of_positive,num_of_negative,posi_error,nega_error,max_posi_error,min_nega_error,mean_posi_error_rate,mean_nega_error_rate,max_posi_error_rate,min_naga_error_rate
1,0 to 10,0,9,0,5.51691713112,,6.47807195443,0.0,inf,0.0,inf,0.0
1,10 to 20,0,10,18,1.32458173281,-2.35762365529,3.1307788846,-3.96746351246,0.132458173281,-0.235762365529,0.31307788846,-0.396746351246
1,20 to 30,0,5,16,1.93489505366,-3.29543661193,4.0958104902,-8.0276170684,0.096744752683,-0.161127754231,0.20479052451,-0.40138085342
1,30 to 40,0,3,13,4.5015560374,-6.1430173324,6.9240942426,-12.6245206336,0.140988948842,-0.201770144719,0.23080314142,-0.420817354453
1,40 to 50,0,7,11,7.35252408424,-6.5689166622,12.9561322674,-16.3035688822,0.181815337895,-0.161698146943,0.323903306685,-0.407589222055
1,50 to 60,0,4,4,3.3435023313,-4.38335154265,8.2719930665,-7.3163957645,0.0635144307459,-0.0826110541724,0.16543986133,-0.14632791529
1,60 to 70,0,3,2,5.32164162727,-4.9951010844,8.3098579126,-5.5392824618,0.0835092331927,-0.074691611861,0.131902506549,-0.0839285221485
1,70 to 80,0,3,4,4.987731985,-2.466546097,10.1835913592,-4.1967311822,0.0690744063914,-0.0348538882931,0.139501251496,-0.0599533026029
1,80 to 90,0,6,2,5.78768040252,-5.3466394536,17.4693142007,-9.8874268893,0.0711501970172,-0.0653257634613,0.218366427509,-0.120578376699
1,90 to 100,0,7,1,2.8642746578,-0.7978915155,6.8544171029,-0.7978915155,0.030999402005,-0.00886546128333,0.075323264867,-0.00886546128333
2,0 to 10,0,9,0,5.85630218271,,6.70905107171,0.0,inf,0.0,inf,0.0
2,10 to 20,0,9,19,1.48113837042,-2.37871414909,2.4912346277,-4.40545572962,0.148113837042,-0.237871414909,0.24912346277,-0.440545572962
2,20 to 30,0,4,17,2.48996645477,-3.11765665842,4.7509086558,-8.098471215,0.124498322739,-0.15277899746,0.23754543279,-0.40492356075
2,30 to 40,0,3,13,4.29092027013,-6.05086813469,6.632307976,-13.2812210242,0.133749428267,-0.198650057946,0.221076932533,-0.442707367473
2,40 to 50,0,7,11,7.92091069889,-6.15842164238,13.5170463542,-16.3766827541,0.196202863536,-0.151929096627,0.337926158855,-0.409417068852
2,50 to 60,0,3,5,4.4219837062,-3.95464750822,8.3045865941,-7.0369644087,0.0839377824392,-0.074725410467,0.166091731882,-0.140739288174
2,60 to 70,0,3,2,3.8519498462,-5.3597995219,6.2286086768,-6.1465628706,0.0606078999101,-0.0801901362112,0.0988668043937,-0.0931297404636
2,70 to 80,0,2,5,9.03686303315,-2.03367406532,12.6471681086,-4.1640686795,0.125385567369,-0.0289718549889,0.1732488782,-0.0594866954214
2,80 to 90,0,6,2,3.95007824218,-5.98900296855,8.7261422695,-10.1445113467,0.0485321035986,-0.0733161176943,0.109076778369,-0.123713553009
2,90 to 100,0,7,1,3.5151207891,-1.7956193883,7.9844158853,-1.7956193883,0.0382113152591,-0.0199513265367,0.0877408339044,-0.0199513265367
3,0 to 10,0,9,0,5.85547702753,,6.30055606661,0.0,inf,0.0,inf,0.0
3,10 to 20,0,9,19,1.49103279786,-2.29026280453,3.7306842143,-4.15432254611,0.149103279786,-0.229026280453,0.37306842143,-0.415432254611
3,20 to 30,0,4,17,2.3508834252,-3.07002484954,3.955325771,-7.7455431444,0.11754417126,-0.149991607451,0.19776628855,-0.38727715722
3,30 to 40,0,3,13,4.42727952793,-6.09296282733,6.7606475869,-13.4897947918,0.138549582535,-0.200039566836,0.225354919563,-0.449659826393
3,40 to 50,0,7,11,7.60955299624,-6.58445693562,13.0514803846,-16.1476151658,0.189066562865,-0.162060468675,0.326287009615,-0.403690379145
3,50 to 60,0,2,6,6.06813370835,-3.43214385365,8.1761814449,-7.5670425789,0.11590048662,-0.064797967569,0.163523628898,-0.151340851578
3,60 to 70,0,3,2,5.6666851423,-4.98105866135,9.4165418792,-5.7865014122,0.0895629474928,-0.074540190076,0.149468918717,-0.0876742638212
3,70 to 80,0,4,3,4.77415977785,-2.16623001667,12.7738138921,-3.1204201458,0.0661772486892,-0.0307374108706,0.174983751947,-0.0445774306543
3,80 to 90,0,6,2,5.00221340077,-4.3436959482,14.6009462825,-5.8855390107,0.0615038043274,-0.0533990135277,0.182511828531,-0.0717748659841
3,90 to 100,0,6,2,3.0234769191,-1.11294372335,5.8323689349,-1.2203554429,0.0326514693921,-0.0123660413706,0.0640919663176,-0.0135595049211
4,0 to 10,0,9,0,5.59905791269,,6.240136619,0.0,inf,0.0,inf,0.0
4,10 to 20,0,9,19,1.51039129288,-2.33109412657,3.0552044096,-3.98831071947,0.151039129288,-0.233109412657,0.30552044096,-0.398831071947
4,20 to 30,0,5,16,1.93718083044,-3.26019589652,4.189415082,-7.8435158325,0.096859041522,-0.159337782071,0.2094707541,-0.392175791625
4,30 to 40,0,3,13,3.92154099623,-6.3470805953,6.3374317276,-12.8296802581,0.123418636371,-0.208696416139,0.211247724253,-0.427656008603
4,40 to 50,0,7,11,7.44659633323,-6.21865660694,12.9875703911,-15.5804655251,0.184655936307,-0.153234409481,0.324689259777,-0.389511638128
4,50 to 60,0,3,5,3.73286576313,-3.46138667764,7.4663274967,-6.9305126933,0.0713383708416,-0.0656317768526,0.149326549934,-0.138610253866
4,60 to 70,0,3,2,5.07360321853,-5.102650715,6.5477833871,-5.1066555228,0.0797447627291,-0.0761768276989,0.103933069637,-0.0773735685273
4,70 to 80,0,3,4,5.10204242697,-2.42979898005,10.7881236291,-4.6664352539,0.0706596560457,-0.0346821662467,0.147782515467,-0.06666336077
4,80 to 90,0,5,3,5.35978160202,-2.6912323746,13.1155649301,-6.3667728764,0.0659993016025,-0.0329933749186,0.163944561626,-0.0776435716634
4,90 to 100,0,7,1,2.5284783511,-0.6118134513,5.6881447969,-0.6118134513,0.0272886750722,-0.00679792723667,0.0625070856802,-0.00679792723667
5,0 to 10,0,9,0,5.70259478502,,6.43297669693,0.0,inf,0.0,inf,0.0
5,10 to 20,0,9,19,1.3136856751,-2.25627450486,2.8697663914,-4.19327834815,0.13136856751,-0.225627450486,0.28697663914,-0.419327834815
5,20 to 30,0,5,16,2.13276850542,-3.24012480429,4.2988999522,-7.7714966797,0.106638425271,-0.158704802699,0.21494499761,-0.388574833985
5,30 to 40,0,3,13,4.31372031747,-6.28768644968,6.7082780065,-13.0567066409,0.135739275357,-0.206570803463,0.223609266883,-0.435223554697
5,40 to 50,0,7,11,7.59302656416,-6.25527682779,13.3451068717,-15.8546681537,0.187429045831,-0.153836088871,0.333627671793,-0.396366703843
5,50 to 60,0,3,5,4.38521289437,-4.1524650497,8.3745746651,-6.231590032,0.0833907017502,-0.0777734514586,0.167491493302,-0.12463180064
5,60 to 70,0,3,2,6.0950660044,-4.82914169385,9.8005327845,-5.2634446702,0.0959826138585,-0.0721895714047,0.155564012452,-0.0797491616697
