number_of_comp,pMAPC,pMSE,r2,r2_adj
1.0,0.612671413485,312.459261537,0.601147401426,0.597981904612
2.0,0.660086220941,258.718970322,0.677578019012,0.672419267316
3.0,0.67007157589,247.073244759,0.708048827653,0.700985492839
4.0,0.752718825889,138.230072729,0.838006977402,0.832738911626
5.0,0.75449907491,135.456281537,0.844466685872,0.838092369719
6.0,0.751811738928,142.76879619,0.844708900963,0.837008515887
