number_of_comp,pMAPC,pMSE,r2,r2_adj
1.0,0.664981249841,245.764602554,0.686611685718,0.684124476875
2.0,0.690401398315,201.202891602,0.750999093015,0.747015078503
3.0,0.697027626993,185.744792574,0.775255029235,0.76981765091
4.0,0.716528309876,164.555645417,0.824062202248,0.818340647849
5.0,0.745678199636,128.801768274,0.851330327203,0.845237307826
