evaluation_num,kfold_split_num,label_val_predict,label_val_test,positive_error,negative_error,positive_error_rate,negative_error_rate
1.0,1.0,634.412088858,30.0,0.0,-4.8124616356,0.0,-0.160415387853
1.0,1.0,692.547971202,20.0,6.3163061846,0.0,0.31581530923,0.0
1.0,1.0,152.762912502,20.0,0.0,-7.6402705328,0.0,-0.38201352664
1.0,1.0,387.641679022,20.0,0.0,-0.3113819931,0.0,-0.015569099655
1.0,1.0,252.320048809,30.0,0.0,-14.1154147423,0.0,-0.470513824743
1.0,1.0,3057.24245849,50.0,5.292336345,0.0,0.1058467269,0.0
1.0,1.0,152.762912502,10.0,2.3597294672,0.0,0.23597294672,0.0
1.0,1.0,257.786436111,30.0,0.0,-13.9442709256,0.0,-0.464809030853
1.0,1.0,152.762912502,20.0,0.0,-7.6402705328,0.0,-0.38201352664
1.0,1.0,152.762912502,0.0,12.3597294672,0.0,inf,0.0
1.0,1.0,152.762912502,0.0,12.3597294672,0.0,inf,0.0
1.0,1.0,1019.71406856,33.0,0.0,-1.0670378988,0.0,-0.0323344817818
1.0,1.0,5507.36314762,73.0,1.2116105985,0.0,0.0165974054589,0.0
1.0,2.0,169.054005245,0.0,13.0020769589,0.0,inf,0.0
1.0,2.0,1352.53152456,10.0,26.7767796926,0.0,2.67767796926,0.0
1.0,2.0,3405.83979324,80.0,0.0,-21.6404267216,0.0,-0.27050533402
1.0,2.0,4458.48517243,85.0,0.0,-18.2281109116,0.0,-0.214448363666
1.0,2.0,169.054005245,30.0,0.0,-16.9979230411,0.0,-0.566597434703
1.0,2.0,4781.95352083,70.0,0.0,-0.8483295876,0.0,-0.0121189941086
1.0,2.0,169.054005245,0.0,13.0020769589,0.0,inf,0.0
1.0,2.0,169.054005245,10.0,3.0020769589,0.0,0.30020769589,0.0
1.0,2.0,169.054005245,30.0,0.0,-16.9979230411,0.0,-0.566597434703
1.0,2.0,169.054005245,0.0,13.0020769589,0.0,inf,0.0
1.0,2.0,169.054005245,10.0,3.0020769589,0.0,0.30020769589,0.0
1.0,2.0,4720.26438061,60.0,8.7041802266,0.0,0.145069670443,0.0
1.0,2.0,3417.95499881,49.0,9.4632790631,0.0,0.193128144145,0.0
1.0,3.0,4253.1296988,30.0,35.2160233286,0.0,1.17386744429,0.0
1.0,3.0,162.524311225,10.0,2.748502313,0.0,0.2748502313,0.0
1.0,3.0,5463.82810113,95.0,0.0,-21.0822883124,0.0,-0.221918824341
1.0,3.0,1050.25389117,40.0,0.0,-7.592379119,0.0,-0.189809477975
1.0,3.0,162.524311225,10.0,2.748502313,0.0,0.2748502313,0.0
1.0,3.0,4229.10086341,70.0,0.0,-4.9684625477,0.0,-0.0709780363957
1.0,3.0,4776.54470846,85.0,0.0,-15.8874489802,0.0,-0.186911164473
1.0,3.0,642.114568495,20.0,5.3399796467,0.0,0.266998982335,0.0
1.0,3.0,595.64289559,20.0,4.4057963523,0.0,0.220289817615,0.0
1.0,3.0,4112.74912037,66.0,0.0,-1.8692809929,0.0,-0.0283224392864
1.0,3.0,162.524311225,10.0,2.748502313,0.0,0.2748502313,0.0
1.0,3.0,4610.52045161,63.0,4.9008133354,0.0,0.0777906878635,0.0
1.0,3.0,4170.20024659,54.0,10.5770876286,0.0,0.195871993122,0.0
1.0,4.0,170.084034559,0.0,13.0416269905,0.0,inf,0.0
1.0,4.0,1147.71562232,30.0,3.8779518614,0.0,0.129265062047,0.0
1.0,4.0,412.202490227,10.0,10.3027705062,0.0,1.03027705062,0.0
1.0,4.0,978.519659351,45.0,0.0,-13.7187011243,0.0,-0.304860024984
1.0,4.0,5800.74628636,90.0,0.0,-13.837369489,0.0,-0.153748549878
1.0,4.0,3190.94897986,68.0,0.0,-11.5115146259,0.0,-0.169286979793
1.0,4.0,1255.42581065,40.0,0.0,-4.5680114776,0.0,-0.11420028694
1.0,4.0,170.084034559,10.0,3.0416269905,0.0,0.30416269905,0.0
1.0,4.0,170.084034559,10.0,3.0416269905,0.0,0.30416269905,0.0
1.0,4.0,905.379764926,30.0,0.0895291576,0.0,0.00298430525333,0.0
1.0,4.0,3063.14435181,40.0,15.3456805163,0.0,0.383642012907,0.0
1.0,4.0,4577.61231215,27.0,40.6580543036,0.0,1.5058538631,0.0
1.0,4.0,3204.52092318,36.0,20.6084880842,0.0,0.572458002339,0.0
1.0,5.0,1658.30156918,40.0,0.7222490683,0.0,0.0180562267075,0.0
1.0,5.0,3346.1752313,99.0,0.0,-41.1538658915,0.0,-0.415695615066
1.0,5.0,329.154285627,20.0,0.0,-1.8573903303,0.0,-0.092869516515
1.0,5.0,146.927671204,10.0,2.1213724967,0.0,0.21213724967,0.0
1.0,5.0,5481.3429372,88.0,0.0,-13.9639078746,0.0,-0.158680771302
1.0,5.0,146.927671204,10.0,2.1213724967,0.0,0.21213724967,0.0
1.0,5.0,146.927671204,10.0,2.1213724967,0.0,0.21213724967,0.0
1.0,5.0,146.927671204,10.0,2.1213724967,0.0,0.21213724967,0.0
1.0,5.0,146.927671204,10.0,2.1213724967,0.0,0.21213724967,0.0
1.0,5.0,1588.78808721,40.0,0.0,-0.1403952953,0.0,-0.0035098823825
1.0,5.0,146.927671204,40.0,0.0,-27.8786275033,0.0,-0.696965687582
1.0,5.0,2871.11981819,59.0,0.0,-5.4171686247,0.0,-0.0918164173678
1.0,5.0,499.926764748,38.0,0.0,-15.640957875,0.0,-0.411604154605
1.0,6.0,151.476779903,10.0,2.307590337,0.0,0.2307590337,0.0
1.0,6.0,151.476779903,20.0,0.0,-7.692409663,0.0,-0.38462048315
1.0,6.0,151.476779903,20.0,0.0,-7.692409663,0.0,-0.38462048315
1.0,6.0,10000.0,40.0,60.0,0.0,1.5,0.0
1.0,6.0,151.476779903,20.0,0.0,-7.692409663,0.0,-0.38462048315
1.0,6.0,151.476779903,10.0,2.307590337,0.0,0.2307590337,0.0
1.0,6.0,383.679359864,10.0,9.5877349345,0.0,0.95877349345,0.0
1.0,6.0,151.476779903,20.0,0.0,-7.692409663,0.0,-0.38462048315
1.0,6.0,151.476779903,10.0,2.307590337,0.0,0.2307590337,0.0
1.0,6.0,5599.21338977,50.0,24.8278917902,0.0,0.496557835804,0.0
1.0,6.0,868.880552336,30.0,0.0,-0.5232201159,0.0,-0.01744067053
1.0,6.0,1584.16933104,20.0,19.8016247287,0.0,0.990081236435,0.0
1.0,6.0,4046.55761843,57.0,6.6125586534,0.0,0.116009800937,0.0
1.0,7.0,5423.82504375,91.0,0.0,-17.3533772414,0.0,-0.190696453202
1.0,7.0,1105.40531079,40.0,0.0,-6.7523638316,0.0,-0.16880909579
1.0,7.0,2304.85990335,20.0,28.0089564909,0.0,1.40044782455,0.0
1.0,7.0,1652.83518021,40.0,0.6550757005,0.0,0.0163768925125,0.0
1.0,7.0,3163.93958014,75.0,0.0,-18.7510926316,0.0,-0.250014568421
1.0,7.0,4769.82775229,68.0,1.0639395943,0.0,0.0156461705044,0.0
1.0,7.0,4349.63139015,75.0,0.0,-9.0482646919,0.0,-0.120643529225
1.0,7.0,346.258108795,20.0,0.0,-1.3919880483,0.0,-0.069599402415
1.0,7.0,152.943895675,30.0,0.0,-17.632951214,0.0,-0.587765040467
1.0,7.0,152.943895675,10.0,2.367048786,0.0,0.2367048786,0.0
1.0,7.0,152.943895675,20.0,0.0,-7.632951214,0.0,-0.3816475607
1.0,7.0,152.943895675,10.0,2.367048786,0.0,0.2367048786,0.0
1.0,7.0,4396.15770444,80.0,0.0,-13.696472911,0.0,-0.171205911388
1.0,8.0,162.528491924,0.0,12.7486662802,0.0,inf,0.0
1.0,8.0,2197.61672335,30.0,16.8787448995,0.0,0.562624829983,0.0
1.0,8.0,3181.95785846,90.0,0.0,-33.5911544307,0.0,-0.37323504923
1.0,8.0,760.386486761,30.0,0.0,-2.4248937126,0.0,-0.08082979042
1.0,8.0,162.528491924,10.0,2.7486662802,0.0,0.27486662802,0.0
1.0,8.0,3212.19016903,70.0,0.0,-13.3238130338,0.0,-0.190340186197
1.0,8.0,3567.3652204,80.0,0.0,-20.2725756423,0.0,-0.253407195529
1.0,8.0,162.528491924,10.0,2.7486662802,0.0,0.27486662802,0.0
1.0,8.0,3930.88122463,50.0,12.6967401436,0.0,0.253934802872,0.0
1.0,8.0,3436.26602571,82.0,0.0,-23.3803273149,0.0,-0.285125942865
1.0,8.0,3927.82658875,40.0,22.6723750049,0.0,0.566809375122,0.0
1.0,8.0,3417.18399442,58.0,0.456684771,0.0,0.00787387536207,0.0
1.0,8.0,4884.4253748,58.0,11.8886641366,0.0,0.204976967872,0.0
1.0,9.0,5466.06398259,90.0,0.0,-16.0671657341,0.0,-0.178524063712
1.0,9.0,5232.26602531,80.0,0.0,-7.6655958391,0.0,-0.0958199479887
1.0,9.0,4869.72622886,90.0,0.0,-20.2165762601,0.0,-0.224628625112
1.0,9.0,150.27158421,40.0,0.0,-27.7414689212,0.0,-0.69353672303
1.0,9.0,152.217031214,20.0,0.0,-7.6623733557,0.0,-0.383118667785
1.0,9.0,152.217031214,10.0,2.3376266443,0.0,0.23376266443,0.0
1.0,9.0,152.217031214,10.0,2.3376266443,0.0,0.23376266443,0.0
1.0,9.0,5504.36529529,99.0,0.0,-24.8085901516,0.0,-0.250591819713
1.0,9.0,152.217031214,10.0,2.3376266443,0.0,0.23376266443,0.0
1.0,9.0,152.217031214,20.0,0.0,-7.6623733557,0.0,-0.383118667785
1.0,9.0,1838.7634542,40.0,2.8808051953,0.0,0.0720201298825,0.0
1.0,9.0,4268.57120927,40.0,25.3343034651,0.0,0.633357586628,0.0
1.0,10.0,162.855930274,0.0,12.7615018816,0.0,inf,0.0
1.0,10.0,202.611637295,20.0,0.0,-5.765828535,0.0,-0.28829142675
1.0,10.0,622.355182629,10.0,14.9470475734,0.0,1.49470475734,0.0
1.0,10.0,3726.10867508,70.0,0.0,-8.9581399769,0.0,-0.127973428241
1.0,10.0,2122.29083484,20.0,26.0683278928,0.0,1.30341639464,0.0
1.0,10.0,162.855930274,20.0,0.0,-7.2384981184,0.0,-0.36192490592
1.0,10.0,162.855930274,10.0,2.7615018816,0.0,0.27615018816,0.0
1.0,10.0,162.855930274,0.0,12.7615018816,0.0,inf,0.0
1.0,10.0,4270.85145147,40.0,25.3517517093,0.0,0.633793792733,0.0
1.0,10.0,162.855930274,30.0,0.0,-17.2384981184,0.0,-0.574616603947
1.0,10.0,4744.33682461,40.0,28.8791465148,0.0,0.72197866287,0.0
1.0,10.0,5189.74811471,49.0,23.0399064041,0.0,0.470202171512,0.0
2.0,1.0,646.701003927,30.0,0.0,-4.5696833695,0.0,-0.152322778983
2.0,1.0,141.353832644,10.0,1.8892317937,0.0,0.18892317937,0.0
2.0,1.0,3192.95765117,90.0,0.0,-33.4937379473,0.0,-0.372152643859
2.0,1.0,3950.45197942,75.0,0.0,-12.1473788978,0.0,-0.161965051971
2.0,1.0,10000.0,40.0,60.0,0.0,1.5,0.0
2.0,1.0,141.353832644,20.0,0.0,-8.1107682063,0.0,-0.405538410315
2.0,1.0,152.541351079,40.0,0.0,-27.649236822,0.0,-0.69123092055
2.0,1.0,396.859005388,20.0,0.0,-0.0786796274,0.0,-0.00393398137
2.0,1.0,3725.34172084,75.0,0.0,-13.9644224993,0.0,-0.186192299991
2.0,1.0,141.353832644,10.0,1.8892317937,0.0,0.18892317937,0.0
2.0,1.0,4681.54813694,40.0,28.4218396197,0.0,0.710545990493,0.0
2.0,1.0,829.463996529,30.0,0.0,-1.1995833966,0.0,-0.03998611322
2.0,1.0,3122.2282065,58.0,0.0,-2.1230977371,0.0,-0.0366051333983
2.0,2.0,172.377063346,0.0,13.129244584,0.0,inf,0.0
2.0,2.0,4119.04917445,85.0,0.0,-20.820180941,0.0,-0.244943305188
2.0,2.0,5391.00425022,90.0,0.0,-16.5765415537,0.0,-0.184183795041
2.0,2.0,3749.14661557,70.0,0.0,-8.7697246816,0.0,-0.125281781166
2.0,2.0,4827.04294484,80.0,0.0,-10.5230761703,0.0,-0.131538452129
