username,active_sum_count,video_num_days,video_forward_seek_sum,video_pause_sum,exam_mean,hw_mean,final_score
Y1050179,2.40631078257,2.64732320029,1.74853376505,1.582941609,1.75612299662,2.22176027403,95
Y1050180,-0.758005807202,-0.537426514344,-0.410963464481,-0.637087323545,0.280769646436,-0.513937151981,40
Y1050181,-0.507777427984,-1.17437645727,-0.439950004475,-0.813841219448,-0.254728976855,-0.640521439278,20
Y1050182,1.5684031813,2.64732320029,-0.18631777953,2.10613314087,1.52115931514,1.91226169135,90
Y1050183,-1.12262430263,-1.17437645727,-0.439950004475,-0.813841219448,-1.22190506198,-0.640521439278,10
Y1050184,-1.09307352261,-1.17437645727,-0.439950004475,-0.813841219448,-0.784763328698,-0.408450245422,10
Y1050185,0.970714824084,1.53266080017,-0.287770669508,0.0275073250499,1.57033776015,2.94603337226,99
Y1050186,1.6108228494,2.01037325736,0.436892830335,0.578979480267,1.34630262157,2.3852649787,85
Y1050187,-0.978206780914,-1.01513897154,-0.215304319523,-0.778490440267,-0.527942560114,-0.640521439278,20
Y1050188,-0.198447488721,0.89571085724,0.335439940357,0.444646519381,0.400983623227,0.329958097982,45
Y1050189,1.26908237721,0.577235885777,0.980390455216,0.324453870167,1.60312339015,2.056567779,91
Y1050190,2.37008724577,1.2141858287,0.820964485251,2.876780127,1.51023077159,1.8656364788,90
Y1050191,0.448809918857,0.89571085724,4.58196804943,-0.085615168328,-0.0361581100517,-0.535034533078,40
Y1050192,1.82387444085,0.736473371509,0.197753875387,0.140629818428,0.7889469115,2.17956551148,70
Y1050193,-0.357640400453,0.417998400045,-0.331250479498,-0.19166750587,-0.555263918669,-0.619424058182,20
Y1050194,0.347765316201,0.417998400045,-0.142837969539,0.331524026003,-0.582585276897,-0.302963339221,20
Y1050195,2.74709800379,1.85113577163,0.168767335393,3.60500617812,0.335412363219,-0.1447329801,40
Y1050196,-0.982973035757,-0.855901485807,-0.432703369476,-0.785560596103,-1.10169108528,-0.640521439278,10
Y1050197,4.07735973027,1.53266080017,7.91542014871,2.69295607527,1.23701718833,1.30043763524,80
Y1050198,-0.578794625133,-0.218951542881,-0.352990384494,-0.559315609348,-0.205550531849,-0.640521439278,20
Y1050199,0.00268846562196,0.258760914314,0.726758230272,-0.0997554800002,-0.254728976855,0.846843938615,30
Y1050200,0.757663232635,0.736473371509,-0.237044224519,2.57276342605,-0.49515693011,-0.0919895268203,30
Y1050201,1.54457190709,1.85113577163,0.480372640325,2.06371220585,0.761625553273,1.74242777225,68
Y1050202,1.38919199923,1.6918982859,-0.266030764512,2.55862311438,1.11133894009,1.8367330666,75
Y1050203,-0.964384641872,-0.855901485807,-0.425456734478,-0.806771063612,-0.981477108723,-0.640521439278,10
Y1050204,0.575115672177,0.89571085724,-0.0341384445629,0.310313558494,1.51569504337,1.7479130915,90
Y1050205,0.944500422452,1.2141858287,-0.331250479498,0.875926025384,1.41187388158,2.12513426819,88
Y1050206,1.00217210604,1.53266080017,-0.0848648895518,-0.163386882525,1.40640961013,0.382701550903,70
Y1050207,0.424502019162,-0.218951542881,3.62541222964,0.402225584364,0.690590021488,-0.640521439278,40
Y1050208,1.74999749079,2.01037325736,2.47319726489,0.140629818428,0.756161281496,1.7434826415,70
Y1050209,1.04363852317,2.16961074309,-0.258784129514,0.571909324431,1.26980281834,2.29939863729,85
Y1050210,-0.608345405155,-0.696664000076,-0.410963464481,-0.693648570234,-0.500621201886,-0.640521439278,20
Y1050211,0.509341355354,-0.0597140571494,0.987637090215,0.0557879483943,-0.292978878636,0.03986910602,40
Y1050212,-0.142205681583,-0.0597140571494,-0.179071144531,-0.085615168328,-0.8011561437,-0.640521439278,20
Y1050213,-1.08640076583,-1.17437645727,-0.439950004475,-0.813841219448,-1.29294059366,-0.640521439278,10
Y1050214,-0.116944530919,1.05494834297,0.0310812704229,0.762803532006,-0.675477895132,-0.540308878262,20
Y1050215,-0.191774731942,-0.0597140571494,-0.360237019492,-0.262369064231,-0.364014410093,-0.640521439278,20
Y1050216,-0.932927359913,-1.01513897154,-0.410963464481,-0.771420284431,-1.29294059366,-0.640521439278,10
Y1050217,-1.12262430263,-1.17437645727,-0.439950004475,-0.813841219448,-1.26561923531,-0.640521439278,10
Y1050218,-0.72845502718,-0.855901485807,-0.396470194484,-0.70071872607,-1.26561923531,-0.640521439278,10
Y1050219,-0.418648462433,-0.0597140571494,-0.3240038445,-0.637087323545,-0.287514606859,-0.176379051924,20
Y1050220,0.0665562805082,0.417998400045,-0.0776182545534,1.01025898627,-0.254728976855,-0.640521439278,30
Y1050221,0.40067074495,0.258760914314,-0.396470194484,-0.594666388528,1.23701718833,1.92365427726,80
Y1050222,0.318691161664,0.577235885777,-0.273277399511,-0.453263271806,0.701518565041,-0.640521439278,50
Y1050223,0.276271493567,-0.0597140571494,-0.113851429546,0.28203293515,-0.593513820122,-0.556131914174,20
Y1050224,0.120414960226,0.577235885777,-0.0848648895518,0.338594181839,1.42280242513,0.245568572878,68
Y1050225,1.15087925712,2.64732320029,0.400659655343,0.748663220334,0.936482246519,2.12956471819,75
Y1050226,0.293430011,-0.378189028613,-0.316757209501,-0.135106259181,0.592233131476,-0.640521439278,40
Y1050227,-0.640755938083,-0.378189028613,-0.396470194484,-0.375491557609,-0.812084686925,-0.640521439278,10
Y1050228,1.62416836296,1.53266080017,0.480372640325,2.36065875097,0.772554096498,1.39453195553,66
Y1050229,1.69566218559,1.85113577163,-0.273277399511,1.89402846578,1.87633697341,2.93907123634,99
Y1050230,-1.12262430263,-1.17437645727,-0.439950004475,-0.813841219448,-1.402226027,-0.640521439278,0
Y1050231,-0.971534024135,-0.855901485807,-0.439950004475,-0.707788881906,-1.18365516029,-0.513937151981,10
Y1050232,-0.370985914011,-0.218951542881,-0.0776182545534,0.00629685754154,-0.910441576938,-0.640521439278,10
Y1050233,-0.88860118988,-0.696664000076,-0.316757209501,-0.721929193578,-1.15633380197,-0.640521439278,10
Y1050234,-1.04493434871,-1.01513897154,-0.439950004475,-0.757279972759,-1.21097651865,-0.513937151981,10
Y1050235,-0.936740363787,-0.696664000076,-0.258784129514,-0.714859037742,-1.15633380197,-0.593052331542,10
Y1050236,-0.56258935867,-1.01513897154,-0.439950004475,-0.785560596103,-0.88312021871,-0.260768577028,20
Y1050237,-1.08640076583,-1.01513897154,-0.439950004475,-0.792630751939,-1.402226027,-0.640521439278,0
Y1050238,0.036528875002,-0.696664000076,-0.418210099479,-0.771420284431,0.832661085058,0.224471191781,40
Y1050239,-1.10737228714,-1.01513897154,-0.439950004475,-0.806771063612,-1.18365516029,-0.619424058182,10
Y1050240,-0.772304571729,-0.537426514344,-0.142837969539,-0.467403583478,-1.23829787698,-0.482291079798,10
Y1050241,0.237188203861,0.0995234285823,0.262973590372,0.034577480886,-0.402264311874,-0.434821972062,20
Y1050242,-0.722258895885,-0.537426514344,0.205000510385,-0.410842336789,-0.473299843659,-0.640521439278,20
Y1050243,-0.932450734429,-0.696664000076,-0.439950004475,-0.580526076856,-0.88312021871,-0.640521439278,10
Y1050244,-0.88860118988,-0.696664000076,-0.425456734478,-0.538105141839,-0.937762935165,-0.640521439278,10
Y1050245,-0.662680710357,-0.696664000076,-0.418210099479,-0.686578414398,-1.04704836873,-0.640521439278,10
Y1050246,-0.988215916083,-0.855901485807,-0.410963464481,-0.778490440267,-0.71919206869,0.558442736668,30
Y1050247,-0.92244159926,-0.537426514344,-0.425456734478,-0.651227635217,-0.380407225095,0.625321435487,30
Y1050248,-0.846181521784,-0.696664000076,-0.439950004475,-0.728999349414,-0.282050335083,-0.0392460738994,30
Y1050249,-0.8547607805,-0.696664000076,-0.432703369476,-0.622947011873,-0.129050728615,-0.387352864325,30
Y1050250,-1.01538356868,-0.855901485807,-0.439950004475,-0.750209816923,-1.402226027,-0.376804173598,10
Y1050251,-0.958665136061,-0.855901485807,-0.439950004475,-0.686578414398,-1.402226027,-0.640521439278,0
Y1050252,-0.606915528703,-0.696664000076,-0.439950004475,-0.566385765184,-1.11261962864,-0.640521439278,10
Y1050253,-0.418171836949,-0.378189028613,-0.360237019492,-0.170457038361,-0.88312021871,-0.556131914174,10
Y1050254,-0.317127234293,-0.696664000076,-0.215304319523,-0.686578414398,-0.566192461894,-0.113086908276,20
Y1050255,0.0465380101707,0.417998400045,-0.0268918095645,-0.3542810901,0.450162068234,0.470677630818,40
Y1050256,-0.0912067547705,-0.696664000076,-0.418210099479,-0.778490440267,-0.0416223818284,-0.403175900237,30
Y1050257,-0.75323955236,-0.696664000076,-0.222550954522,-0.615876856037,0.728839923269,-0.57722929563,40
Y1050258,-0.573075119323,-0.696664000076,-0.374730289489,-0.665367946889,-1.04704836873,-0.535034533078,10
Y1050259,1.21998995233,0.0995234285823,0.18326060539,0.734522908661,1.52115931514,1.56668658648,80
Y1050260,1.34248270178,0.258760914314,-0.266030764512,0.826434934531,0.843589628283,-0.640521439278,50
Y1050261,0.933538036315,-1.01513897154,-0.403716829482,-0.728999349414,1.29165990512,1.52554669318,82
Y1050262,-0.513973559279,-0.0597140571494,-0.3240038445,-0.644157479381,1.11133894009,-0.197476433021,50
Y1050263,0.17284376349,-0.696664000076,-0.418210099479,0.444646519381,0.482947698238,-0.640521439278,40
Y1050264,0.424502019162,0.417998400045,-0.432703369476,0.211331376789,0.952875061521,-0.482291079798,40
Y1050265,-0.350491018189,-0.537426514344,-0.200811049527,-0.304789999248,-0.0908008268346,-0.640521439278,20
Y1050266,0.418305887867,0.417998400045,-0.251537494516,1.25771444053,0.980196420076,-0.366255483229,40
Y1050267,0.725729325192,0.89571085724,-0.258784129514,-0.0714748566557,0.275305374988,-0.0286973831717,30
Y1050268,0.549854521513,1.37342331444,-0.331250479498,-0.198737661706,1.32444553512,-0.640521439278,60
Y1050269,-1.12262430263,-1.17437645727,-0.439950004475,-0.813841219448,-1.12901244364,-0.640521439278,10
Y1050270,-0.194634484847,-0.0597140571494,-0.418210099479,-0.290649687575,0.166019941422,1.03313381475,40
Y1050271,-1.12262430263,-1.17437645727,-0.439950004475,-0.813841219448,-1.402226027,-0.640521439278,0
Y1050272,-1.12262430263,-1.17437645727,-0.439950004475,-0.813841219448,-1.402226027,-0.640521439278,0
Y1050273,-0.896703823112,-0.696664000076,-0.389223559486,-0.757279972759,-0.232871890077,0.989251261825,40
Y9999986,1.03791901736,0.89571085724,0.103547620407,1.21529350552,0.991124963302,-0.387352864325,58
Y9999987,-1.12262430263,-1.17437645727,-0.439950004475,-0.813841219448,-0.129050728615,-0.640521439278,27
Y9999988,-0.382901551117,-0.378189028613,-0.331250479498,-0.389631869281,0.144162854971,-0.640521439278,33
Y9999989,-0.249923041018,-0.537426514344,-0.439950004475,-0.70071872607,1.20969583011,-0.640521439278,59
Y9999990,0.758616483604,1.53266080017,-0.18631777953,1.64657301152,1.52115931514,-0.640521439278,63
Y9999991,-0.223708639385,-0.855901485807,0.480372640325,-0.523964830167,0.608625946478,-0.640521439278,36
Y9999992,0.264832481946,0.577235885777,-0.389223559486,0.00629685754154,0.351805178221,-0.640521439278,38
Y9999993,0.901604128871,-0.0597140571494,0.73400486527,1.70313425821,1.0075177783,-0.640521439278,49
Y9999994,-0.973917151556,-0.855901485807,-0.418210099479,-0.736069505251,-0.391335768648,-0.640521439278,20
Y9999995,-0.594046640628,-0.378189028613,-0.106604794547,-0.552245453512,1.21516010155,-0.640521439278,57
Y9999996,-1.12262430263,-1.17437645727,-0.439950004475,-0.813841219448,1.13319602654,-0.640521439278,54
Y9999997,0.0274729908017,-0.0597140571494,-0.345743749495,-0.474473739314,1.34630262157,-0.640521439278,58
Y9999998,-0.261362052639,0.0995234285823,1.5093948101,-0.3542810901,0.723375651492,-0.640521439278,49
Y9999999,0.776728252004,0.577235885777,0.284713495368,1.80211643991,1.90365833066,-0.640521439278,73
