username,video_stop_backward_seek_avg,qz_mean,mt_online_num_day,watched_time_weekday,video_avg_count,hw_mean,predict_score,real_score
Y1050183,-2.35589167373,-0.596710645645,0.0952997382478,-0.113916872925,-0.477045494459,0.0318817806449,5.83663259989,10.0
Y1050184,-1.90740115539,-0.785919423761,0.025079582983,-0.416063435467,-0.424010116979,-0.15467675508,18.5217846154,10.0
Y1050185,2.70934917777,-2.31978462793,-1.10955923278,-0.350684634728,0.207371277991,0.435200332506,91.1513494553,99.0
Y1050186,1.76168031681,-1.30917408024,-0.619458307922,-1.18466121449,-0.896750773669,0.361654549427,87.5471373604,85.0
Y1050187,-1.604199221,-0.168928917567,0.0380296812504,-0.462879395894,-0.402668193385,-0.347946556558,21.8194433213,20.0
Y1050188,0.908786614359,-0.238035952134,-1.09648815584,0.359788433167,0.37311703841,-0.189496015816,46.5898571894,45.0
Y1050189,3.2230787873,0.550114526696,-1.05023890372,-0.374365082905,0.000762669107597,0.854827015399,87.630376257,91.0
Y1050190,3.18031235441,0.263412898372,0.314851451471,-0.304258797447,-1.41396539215,0.524081188713,86.6451455034,90.0
Y1050191,0.797470952454,2.44844276529,-0.611425612617,0.622599577854,-1.36127306372,-0.182587745533,31.8190411508,40.0
Y1050192,3.58355555016,-2.8085610659,-2.19659035275,2.18581542053,0.165095442012,-0.839276325884,69.6218488229,70.0
Y1050193,-1.30714901256,-0.124790761741,0.219684828251,-0.107203799958,0.0477801961881,-0.103465594153,18.7966615409,20.0
Y1050194,0.195744276302,1.59841917385,-0.761647885321,0.516239670931,0.174552198101,0.595160062694,24.5998395491,20.0
Y1050195,0.30083504489,0.430150203422,0.0663948342786,-0.263096230501,-0.918477504081,-0.569911007782,45.381074009,40.0
Y1050196,-1.65970986794,0.170160470913,-0.247048984934,0.167644199685,0.342506945929,0.42460530445,7.46719695104,10.0
Y1050197,3.3614965232,-0.347485017685,1.48010645419,0.847208028255,-1.52322761606,-0.202656315143,72.2843658715,80.0
Y1050198,0.0274797843439,0.178332445952,2.49742438662,0.337763570393,0.658623100861,0.204931131657,24.0957718143,20.0
Y1050199,0.401881310463,-1.46087785845,-0.564962867238,0.277149236961,-0.750933929506,-0.137955737785,45.2101970064,30.0
Y1050200,0.576140266548,0.921761740385,-0.0902996064963,0.928231155089,-1.18964998255,0.0253250295894,27.5694157773,30.0
Y1050201,1.56296270897,-1.04466818502,-0.662104529918,-0.425268401947,-0.895635334441,0.162978202342,71.8314721931,68.0
Y1050202,1.78274149473,-1.07109497665,0.374065604123,-0.997386994233,-0.857921782246,0.495572050864,81.6114528011,75.0
Y1050203,-1.80804276085,-0.100179175199,-0.109805782401,-0.0590923057337,0.0592449800806,0.168244157328,10.6096860248,10.0
Y1050204,2.10923092442,-0.746113974074,1.80271738991,-0.976993771859,-0.309603357574,0.722896087147,80.864773543,90.0
Y1050205,1.91029215842,-0.526661766895,-0.201933127632,-1.2674530057,0.0526337389171,0.896543742069,85.0157701091,88.0
Y1050206,0.456279457221,-0.181623064164,0.00376272443525,-1.36952545134,0.292723128469,-0.209892151194,65.7825200282,70.0
Y1050207,2.65892640878,4.1595006585,-0.420338737988,0.621405116463,-1.62591134001,-0.566093637175,53.6076704099,40.0
Y1050208,1.99050278439,0.426261373981,-1.30956047756,-0.33694274382,0.0942031957204,1.0637110573,69.3231609981,70.0
Y1050209,1.77251658864,-1.49572419308,-0.339995474865,-1.07449962861,0.00767544250908,0.719913924142,84.1740201911,85.0
Y1050210,-1.25941858433,0.219937997261,-0.214259003745,-0.278106639659,0.447605572301,0.0309967432127,21.0794646583,20.0
Y1050211,1.57819144645,1.51163785346,-0.97232508611,1.70166876946,-0.488862072807,0.313355373655,27.8055789644,40.0
Y1050212,-1.11617817912,0.56220523287,0.10967257507,0.312396274178,-0.165450037353,0.262843015871,11.9010810217,20.0
Y1050213,-2.40030226404,-0.598722677466,0.0912556712127,-0.0596768163156,-0.49473742989,0.0774746418584,4.23944869188,10.0
Y1050214,-0.88188160486,0.202383231833,0.0854908449223,0.231904705003,-0.146787193485,-0.0172840154923,18.6292614456,20.0
Y1050215,-0.870865849492,0.478034161494,8.78824838842e-05,-0.191437815496,0.349104750226,-0.010475469434,24.2031629116,20.0
Y1050216,-1.82218341835,0.115709770462,-0.216312275661,0.28571106736,0.132986597033,0.477537913496,3.43944745157,10.0
Y1050217,-2.38322126777,-0.597948819073,0.0928110816108,-0.0805383765501,-0.48793283934,0.0599389260071,4.85375019496,10.0
Y1050218,-2.0334935717,-0.163811522526,-0.084071658967,0.127263169576,-0.164490503539,0.28236276277,4.47378448697,10.0
Y1050219,-0.804631759434,-0.0480188754841,-0.345130327021,-0.463803123998,0.323736726599,0.1413312886,31.9361350316,20.0
Y1050220,-0.808414815824,0.455524621419,0.524584494631,-0.0541422474022,-0.580040847035,-0.242583458471,23.560682626,30.0
Y1050221,1.29190034467,-1.39865101816,-1.06887620933,-1.06399714463,0.449999049353,0.362899596355,78.2898636815,80.0
Y1050222,-0.320540316968,0.705355545049,-0.380421571641,-0.74016167277,1.18920484915,-0.249877752315,40.629658453,50.0
Y1050223,-0.262323503625,0.879988149663,0.277519578934,0.478220015047,0.428487952199,0.37792952189,19.2641161078,20.0
Y1050224,1.15198904335,-0.161430331827,1.7920334922,-0.943333085187,0.112328016382,-0.308204846616,65.8775254999,68.0
Y1050225,2.71531677842,-1.89713908643,2.36157620082,0.370438939654,-0.0157019828315,0.577113996265,71.0048475513,75.0
Y1050226,-0.406119990216,0.500074593235,-0.229428284287,-0.691692203154,0.202212636484,-0.670673534566,41.1638185712,40.0
Y1050227,-1.13841808769,0.461931578375,-0.375704577303,0.228256696734,0.370423915992,0.254522816398,13.6524894228,10.0
Y1050228,1.14286925218,-0.679907327627,0.727003629477,-0.803148925572,-0.887276823311,0.321159967071,67.324427307,66.0
Y1050229,3.04548466421,-1.07542358569,-1.095421156,-0.91699355966,0.192425981176,0.794493031319,99.8652448608,99.0
Y1050230,-2.46862624913,-0.601818111037,0.0850340296202,0.0237694246225,-0.521955792092,0.147617505264,1.78224267956,0.0
Y1050231,-1.44585846365,-0.446075119558,-0.438040466259,0.644141227173,0.027660017399,0.0851456043368,6.66248085111,10.0
Y1050232,-0.478623296099,0.685201893404,1.38091729216,0.738928442254,-0.399368846307,0.342048594829,11.4560737765,10.0
Y1050233,-1.38299622002,0.575741995165,-0.307408641215,0.381689485706,0.00313344779406,0.443964721316,7.03370498137,10.0
Y1050234,-1.50028749393,-1.14272708526,-0.502164515324,0.913213017829,-0.160123979231,-0.335471085378,5.35994658256,10.0
Y1050235,-1.25144243476,0.193565694107,-0.45971671735,0.637419793958,0.146662382754,0.293194726807,6.69286841912,10.0
Y1050236,-0.60657210811,-2.1826021239,-1.02188626034,1.59551334535,0.00400558218076,-1.04659159661,13.666425542,20.0
Y1050237,-2.23206531097,-0.31060541242,-0.0461275258654,0.165756924111,-0.232541556216,0.322649335969,1.39475202708,0.0
Y1050238,2.99791937322,-2.79093567626,2.81521704521,2.21158249687,1.31989905613,-1.32568277051,50.2504295019,40.0
Y1050239,-2.039116774,-0.421260894959,-0.0860740883727,0.0877812655801,-0.1496162675,0.13267466999,6.30482070912,10.0
Y1050240,-0.827396463456,-0.307835720171,-0.784054434353,1.31667011853,0.0370796968187,-0.0098376670951,5.19255774405,10.0
Y1050241,0.769342043693,1.6070450389,-0.137202596951,0.939053854775,-1.16761918508,-0.222081722123,28.2993484216,20.0
Y1050242,0.0396757139393,0.517572439272,1.97348437312,0.662213956315,-0.191709728592,0.0750422730741,20.0968407318,20.0
Y1050243,-1.13720850666,0.380703104689,0.263430983212,0.261952610593,0.31548585034,0.371011552223,11.9621102151,10.0
Y1050244,-0.436136302733,0.21037618881,2.34414877277,0.884006940603,0.410747224825,0.651487001919,7.9118637565,10.0
Y1050245,-1.48787175189,0.347385427336,-0.2910883968,0.204938611669,0.345541861216,0.429103066297,8.80095954119,10.0
Y1050246,-0.0689015744558,-1.89643906357,-1.11213316781,0.965336242092,0.0145286594596,-0.135286484665,28.8941873931,30.0
Y1050247,-0.266327195575,-0.523211046703,-0.651353205359,-0.386353943582,0.192499111047,0.684616301254,39.9160828756,30.0
Y1050248,-0.352002283803,-0.452826699485,-0.66103758546,0.0536068518281,0.422115138781,-0.0533901009488,32.6201392454,30.0
Y1050249,0.375797233403,-1.38211330626,-1.22201394391,1.39687585867,0.622607532457,-1.30157239872,28.5645625298,30.0
Y1050250,-0.664551159324,-1.89972988374,-1.2101969086,2.28748153763,0.154660554438,-0.697747761245,-0.0534933167861,10.0
Y1050251,-1.93668189535,0.0592136262956,-0.180718795517,0.339432789557,-0.0501729981122,0.478906416656,1.24158450941,0.0
Y1050252,-1.29374005896,0.390425608558,0.188942368195,0.424771408734,0.239772208578,0.508439960008,6.9181305257,10.0
Y1050253,-1.0223318046,0.311013451465,0.173829131601,0.335789428725,-0.00528737352845,0.259572090696,13.5186487979,10.0
Y1050254,0.400165718884,-1.481150415,-1.35630490537,1.80400957535,0.261431825747,-0.929747513975,22.5573428602,20.0
Y1050255,1.12228218382,-0.696496992957,0.735042391086,-0.0382514025668,0.509655612559,-0.0173694095923,53.7064099065,40.0
Y1050256,0.730681026464,-1.01095539223,4.00017032543,0.884224479083,0.765856479078,-0.00861283226143,27.3133541704,30.0
Y1050257,-0.0550483014268,0.587923842632,-0.265057985742,-0.9429751783,0.358197412491,-0.80906072358,50.2642801933,40.0
Y1050258,-1.18663148967,0.460409353847,-0.372073589268,0.377276138636,-0.0188979474405,0.373895153139,10.7271690172,10.0
Y1050259,3.67365265703,-0.364648919284,-1.8939813117,0.79631663151,0.536686953726,-0.228741393648,82.0488964245,80.0
Y1050260,1.76444070522,2.99112572693,-0.429631136702,0.330704040073,0.831197663336,0.143271854244,45.0272552245,50.0
Y1050261,0.581112003859,-1.57732161769,-0.631008646226,-1.55660429975,-0.198925255787,0.109887920542,76.9859432112,82.0
Y1050262,0.661384089417,0.580517760958,-0.615789899199,-1.0964826765,1.38009864287,-0.428744224325,61.9355211567,50.0
Y1050263,-0.467899727306,0.599775479826,0.0585218898828,-0.872893432043,-1.18229907141,-1.12147797901,44.9187462549,40.0
Y1050264,0.85544971639,1.03374139476,0.192940398717,-0.652058941618,1.28190426589,-0.356326727773,54.2323902484,40.0
Y1050265,0.786455072012,0.91241950997,2.48353950545,0.671505042963,1.04945461061,0.47042994082,26.0659322653,20.0
Y1050266,1.5766506788,0.90837730019,1.20113953236,-0.126768584242,0.836981250908,-0.429303625083,55.4465309048,40.0
Y1050267,-0.508244738009,-0.411262356399,-0.223940451272,-0.957048678366,-0.184835431532,-0.458973860786,47.346469726,30.0
Y1050268,-0.283166478875,0.0187248230032,0.69585657837,-1.26185284152,0.401883209966,-0.995112507,52.6543383318,60.0
Y1050269,-2.2978162864,-0.594079527109,0.100588133601,-0.184846177723,-0.453909886587,-0.0277396532496,7.92525771037,10.0
Y1050270,1.24026187763,-0.972876209109,-1.36271430188,0.250197910041,0.723318090216,0.281804476691,55.0346714341,40.0
Y1050271,-2.46862624913,-0.601818111037,0.0850340296202,0.0237694246225,-0.521955792092,0.147617505264,1.78224267956,0.0
Y1050272,-2.46862624913,-0.601818111037,0.0850340296202,0.0237694246225,-0.521955792092,0.147617505264,1.78224267956,0.0
Y1050273,-0.333560330254,-1.27859390832,-0.545298737338,-0.747734905514,-0.334893959001,0.486723984047,48.4647955,40.0
Y9999986,1.07973663199,1.46258891909,0.0394091277771,0.0110646809525,0.360985242138,-0.191036113384,46.2102678458,58.0
Y9999987,-1.809299793,-0.571947177076,0.145072870988,-0.78148680043,-0.259298596844,-0.529261126598,25.4942806985,27.0
Y9999988,0.220940031046,1.76828021415,-0.771920751952,0.143503026217,1.4264210776,0.46773493311,29.1892714144,33.0
Y9999989,0.0193148407587,0.90915591604,-0.451438771636,-0.866049056678,1.45229400555,-0.319416133754,46.8872666013,59.0
Y9999990,0.246103280648,0.861030405321,0.0373569640208,-1.12534321858,0.229899301033,-0.989520868282,56.5868140357,63.0
Y9999991,0.45508688911,1.3603131025,0.218044921372,-0.315009289586,0.273478201433,-0.372390882109,42.8639601048,36.0
Y9999992,0.162584009818,1.31027940916,-0.0396129042796,-0.00916229743895,1.14293332583,0.218227919668,31.9479377474,38.0
Y9999993,1.64500943246,2.66574987364,-0.0407165312765,0.150237458307,-1.31626965459,-0.843477859773,51.4019270776,49.0
Y9999994,-1.27159770748,0.22571466721,-0.216100223657,-0.254604382262,0.431880508603,0.0469678965626,20.4846900832,20.0
Y9999995,1.02843275629,2.12612045798,-0.895892275563,-0.340066796809,2.09894722684,0.167034393668,47.6760997081,57.0
Y9999996,-1.13972473911,-0.54161192808,0.206044958594,-1.59925996162,0.00744135273488,-1.21666118797,49.5748996193,54.0
Y9999997,-0.140971213707,0.297003488524,0.368784277013,-1.18209429585,0.718767111308,-0.832895671896,52.3249160536,58.0
Y9999998,0.41422897695,1.77156577978,-0.473101648308,-0.213217129969,-0.0670976997619,-0.350134413498,40.8190925531,49.0
Y9999999,1.4348304878,2.12971854674,0.0136512665416,-0.759136248945,-0.741041890543,-1.20820705575,65.0832367903,73.0
