evaluation_num,score,num_of_same,num_of_positive,num_of_negative,posi_error,nega_error,max_posi_error,min_nega_error,mean_posi_error_rate,mean_nega_error_rate,max_posi_error_rate,min_naga_error_rate
1,0 to 10,0,9,0,12.7821096494,,13.0416269905,0.0,inf,0.0,inf,0.0
1,10 to 20,0,28,0,4.35151508761,,26.7767796926,0.0,0.435151508761,0.0,2.67767796926,0.0
1,20 to 30,0,7,14,18.6570065142,-6.11235461915,40.6580543036,-7.692409663,0.857557632557,-0.305617730957,1.5058538631,-0.38462048315
1,30 to 40,0,5,11,15.3341474663,-11.0359593019,35.2160233286,-17.632951214,0.488239928782,-0.357593077692,1.17386744429,-0.587765040467
1,40 to 50,0,11,7,19.4858702402,-12.6274210389,60.0,-27.8786275033,0.473578635911,-0.310241596955,1.5,-0.696965687582
1,50 to 60,0,7,1,10.3359947812,-5.4171686247,24.8278917902,-5.4171686247,0.19729600041,-0.0918164173678,0.496557835804,-0.0918164173678
1,60 to 70,0,3,2,4.88964438543,-6.6903978094,8.7041802266,-11.5115146259,0.0795021762704,-0.0988047095395,0.145069670443,-0.169286979793
1,70 to 80,0,1,6,1.2116105985,-9.31635041158,1.2116105985,-18.7510926316,0.0165974054589,-0.128678123765,0.0165974054589,-0.250014568421
1,80 to 90,0,0,8,,-16.8418582744,0.0,-23.3803273149,0.0,-0.204513078904,0.0,-0.285125942865
1,90 to 100,0,0,8,,-23.5137984388,0.0,-41.1538658915,0.0,-0.251129875032,0.0,-0.415695615066
2,0 to 10,0,9,0,12.7396932981,,13.129244584,0.0,inf,0.0,inf,0.0
2,10 to 20,0,28,0,4.35419226014,,26.2333013975,0.0,0.435419226014,0.0,2.62333013975,0.0
2,20 to 30,0,6,15,20.9632096642,-5.58234244902,40.3769087884,-8.1107682063,0.960926421015,-0.279117122451,1.49544106624,-0.405538410315
2,30 to 40,0,4,12,19.1055251957,-9.97401728828,35.4276693405,-17.8053668246,0.608657193687,-0.323220423292,1.18092231135,-0.593512227487
2,40 to 50,0,12,6,17.5801433424,-14.643038387,60.0,-27.7534807149,0.428430255964,-0.360056399631,1.5,-0.693837017872
2,50 to 60,0,6,2,12.3872655187,-3.00213425965,24.742407561,-3.8811707822,0.236989784566,-0.0511938445144,0.49484815122,-0.0657825556305
2,60 to 70,0,3,2,5.93849589613,-7.30869410355,8.3045284702,-11.7781604311,0.0955350213449,-0.10811342215,0.138408807837,-0.173208241634
2,70 to 80,0,1,6,1.5140313248,-9.99688360397,1.5140313248,-13.9644224993,0.0207401551342,-0.138667892533,0.0207401551342,-0.186192299991
2,80 to 90,0,0,8,,-17.2739374265,0.0,-22.6532819166,0.0,-0.209680716413,0.0,-0.283166023958
2,90 to 100,0,0,8,,-23.3020954141,0.0,-40.4251280904,0.0,-0.249060632119,0.0,-0.408334627176
3,0 to 10,0,9,0,12.9069149838,,13.4372059839,0.0,inf,0.0,inf,0.0
3,10 to 20,0,28,0,4.38786426029,,26.4287413677,0.0,0.438786426029,0.0,2.64287413677,0.0
3,20 to 30,0,7,14,21.3124701256,-6.11163196258,45.108077596,-7.8898581933,0.996021798295,-0.305581598129,2.2554038798,-0.394492909665
3,30 to 40,0,5,11,17.8351585607,-11.4800413941,48.3390145808,-18.0190118733,0.571907897979,-0.372694470784,1.61130048603,-0.60063372911
3,40 to 50,0,12,6,17.332299582,-14.636511543,60.0,-27.9536295439,0.421036623037,-0.359243657523,1.5,-0.698840738597
3,50 to 60,0,7,1,10.5708776221,-5.4626356959,24.0799610812,-5.4626356959,0.201955023468,-0.0925870456932,0.481599221624,-0.0925870456932
3,60 to 70,0,3,2,6.265743736,-7.4954971893,7.9925325103,-11.587374515,0.100150711502,-0.110986282165,0.133208875172,-0.170402566397
3,70 to 80,0,0,7,,-8.29768078187,0.0,-16.8522609437,0.0,-0.114704127353,0.0,-0.224696812583
3,80 to 90,0,0,8,,-16.8625881194,0.0,-23.4478322612,0.0,-0.204887290485,0.0,-0.285949173917
3,90 to 100,0,0,8,,-23.5996878726,0.0,-41.2158153465,0.0,-0.252208757344,0.0,-0.416321367136
4,0 to 10,0,9,0,12.5867907225,,13.2910751055,0.0,inf,0.0,inf,0.0
