evaluation_num,kfold_split_num,username,video_stop_backward_seek_avg,watched_time_hour,qz_mean,label_val_predict,label_val_test
1,5,Y1050176,-0.468961189572,1.0979603476,1.16620556319,62.8301062932,90.0
1,5,Y1050179,2.85864658142,1.46182257432,1.73116301006,84.4739277327,95.0
1,5,Y1050188,-0.468961189572,1.87606641933,0.674483340804,53.0259482352,45.0
1,5,Y1050193,-0.468961189572,-0.566594818543,-0.936691600179,12.7735345668,20.0
1,5,Y1050198,3.22034307956,2.00695012179,-0.476355902934,36.5651474104,20.0
1,5,Y1050202,0.484109082413,1.17916756806,0.894189014589,59.2241568111,75.0
1,5,Y1050233,-0.468961189572,-0.70653473433,-1.30286772326,4.30129182216,10.0
1,5,Y1050239,-0.468961189572,-1.10315487633,-1.30286772326,3.6555267759,10.0
1,5,Y1050273,-0.468961189572,-0.830655285338,0.465239841857,43.9078610902,40.0
1,5,Y9999986,0.760806902597,0.760816967603,0.664021165967,54.0535980984,58.0
1,5,Y9999988,-0.468961189572,1.65733616909,0.507088541835,48.9009510998,33.0
1,5,Y9999991,0.585125745519,0.301138904622,0.925575539416,58.7541588785,36.0
1,5,Y9999995,-0.468961189572,0.0980391465348,0.862802489763,54.3709929137,57.0
1,6,Y1050169,-0.468961189572,-0.139549558638,-1.30286772326,4.2967138886,0.0
1,6,Y1050192,-0.468961189572,1.19899193971,0.433853317031,45.7805736531,70.0
1,6,Y1050200,-0.468961189572,0.448642289366,-0.507742427761,23.2775308026,30.0
1,6,Y1050208,-0.468961189572,0.0767667475266,0.266458518061,41.306635716,70.0
1,6,Y1050230,-0.468961189572,-1.10315487633,-1.30286772326,3.83539293924,0.0
1,6,Y1050249,-0.468961189572,-0.726297745506,0.214147643246,39.6919607835,30.0
1,6,Y1050262,-0.468961189572,-0.0590904666195,1.4172977618,68.3062599249,50.0
1,6,Y1050264,0.201821405485,0.0364978604525,1.21851643769,66.1805421064,40.0
1,6,Y1050265,4.56190826966,-0.447313113472,0.161836768745,57.3702529563,20.0
1,6,Y1050270,-0.468961189572,0.644018380435,0.684945515642,51.4199008432,40.0
1,6,Y1050272,-0.468961189572,-1.10315487633,-1.30286772326,3.83539293924,0.0
1,6,Y9999992,0.45336487771,2.47991501632,0.507088541835,51.5581783408,38.0
1,6,Y9999993,0.0580822742843,-0.426222819916,1.39637341181,69.6053110822,49.0
1,7,Y1050162,-0.468961189572,1.60258377483,-0.361271978466,29.2907404187,30.0
1,7,Y1050171,-0.468961189572,-0.133005312425,-0.486818077772,24.2519480575,10.0
1,7,Y1050184,-0.468961189572,-1.10315487633,-1.06223769958,10.0679780144,10.0
1,7,Y1050196,-0.468961189572,-0.222727840491,-1.09362422441,10.4850006391,10.0
1,7,Y1050197,2.21760909795,1.49398108193,1.08250816355,66.2877084404,80.0
1,7,Y1050206,-0.468961189572,-0.780378148206,1.15574338804,60.3819430785,70.0
1,7,Y1050210,-0.468961189572,-0.280127247053,-0.152028479519,31.5966664307,20.0
1,7,Y1050225,3.26133534511,-0.151879538712,0.664021165967,56.5798267863,75.0
1,7,Y1050232,1.37569094499,-0.354146662448,-1.30286772326,8.80375723426,10.0
1,7,Y1050237,-0.468961189572,-1.10315487633,-1.30286772326,4.65406121145,0.0
1,7,Y1050242,3.33214017751,-0.12795200582,-0.465893727783,31.3110859332,20.0
1,7,Y1050256,-0.468961189572,-0.902057361378,0.412928967356,43.5141876851,30.0
1,7,Y1050271,-0.468961189572,-1.10315487633,-1.30286772326,4.65406121145,0.0
1,8,Y1050166,-0.468961189572,-1.01036635716,-0.465893727783,22.8559827018,20.0
1,8,Y1050177,0.268899664252,0.418376389514,-0.486818077772,26.2340447982,20.0
1,8,Y1050178,-0.468961189572,-0.668386258368,-0.25665022915,28.3349108607,20.0
1,8,Y1050204,3.01910830326,-0.892393079448,1.12435686321,64.5848489723,90.0
1,8,Y1050211,0.145922852823,0.339830066763,-0.832069850862,17.9734569791,40.0
1,8,Y1050212,-0.468961189572,0.180569444455,-1.04131334972,11.978306271,20.0
1,8,Y1050214,0.201821405485,1.748135394,-0.277574578825,33.5590253744,20.0
1,8,Y1050226,-0.468961189572,-0.763572755759,1.01973511389,57.468946156,40.0
1,8,Y1050241,-0.468961189572,1.07190232026,-0.25665022915,31.7555676988,20.0
1,8,Y1050252,-0.468961189572,-0.706049057367,-1.30286772326,4.22716819249,10.0
1,8,Y1050259,-0.468961189572,-0.386527709488,1.78347388457,75.7546652227,80.0
1,8,Y1050266,0.145922852823,1.12357084476,1.16620556319,65.4183468129,40.0
1,8,Y9999987,-0.468961189572,-1.10315487633,-0.277574578825,26.9996689816,27.0
1,9,Y1050160,-0.468961189572,0.360676267195,-0.0264823802136,34.9069372044,30.0
1,9,Y1050161,-0.468961189572,-1.10315487633,0.475702017009,45.1445381127,40.0
1,9,Y1050180,-0.468961189572,-1.10315487633,0.433853317031,44.1710315786,40.0
1,9,Y1050183,-0.468961189572,-1.10315487633,-1.30286772326,3.7705106163,10.0
1,9,Y1050228,1.21895579678,0.366209264725,0.329231567714,46.6117164059,66.0
1,9,Y1050234,-0.468961189572,-0.886884641738,-1.30286772326,3.98392148464,10.0
1,9,Y1050238,-0.468961189572,-0.702611779451,1.1452812132,61.1158899888,40.0
1,9,Y1050244,3.95820393338,-0.674663995931,-1.30286772326,13.175346943,10.0
1,9,Y1050245,-0.468961189572,-0.702994100724,-1.30286772326,4.16538075994,10.0
1,9,Y1050253,-0.468961189572,-0.723011236495,-0.884380725678,13.8806935663,10.0
1,9,Y1050260,-0.00779815593216,1.12540889664,0.433853317031,47.3057570257,50.0
1,9,Y1050269,-0.468961189572,-1.10315487633,-0.779758976047,15.9393422346,10.0
1,10,Y1050164,-0.468961189572,-1.10315487633,-1.30286772326,3.88121614999,0.0
1,10,Y1050172,-0.468961189572,-0.43282466942,-0.32988545364,26.8876130051,10.0
1,10,Y1050174,-0.468961189572,0.425176364531,1.04065946388,59.2035302405,80.0
1,10,Y1050205,-0.468961189572,0.739328806409,1.20805426285,63.3713195943,88.0
1,10,Y1050221,-0.468961189572,-0.170344270438,1.00927293906,57.856108009,80.0
1,10,Y1050231,-0.468961189572,-0.705594270173,-1.30286772326,4.30051718871,10.0
1,10,Y1050246,-0.468961189572,-0.623957161149,-0.570515477414,21.1711206808,30.0
1,10,Y1050263,-0.468961189572,-0.96834989331,1.20805426285,61.5702572116,40.0
1,10,Y1050267,-0.468961189572,-0.0166967585127,0.967424239079,57.0590432595,30.0
1,10,Y1050268,0.145922852823,-0.151560997767,1.09297033839,61.2300864873,60.0
1,10,Y9999994,-0.468961189572,0.637258263408,-0.832069850862,16.5068401027,20.0
1,10,Y9999999,0.145922852823,2.39064938028,1.83578475938,80.9355972567,73.0
2,1,Y1050170,-0.468961189572,-0.227229458186,-1.30286772326,4.31977472909,10.0
2,1,Y1050171,-0.468961189572,-0.133005312425,-0.486818077772,23.4087071433,10.0
2,1,Y1050181,-0.468961189572,-1.10315487633,0.109525893929,35.9602060813,20.0
2,1,Y1050191,-0.468961189572,-0.482800414357,-0.036944555365,33.3915051799,40.0
2,1,Y1050199,-0.468961189572,0.087822051893,-0.0474067302025,33.9162410831,30.0
2,1,Y1050200,-0.468961189572,0.448642289366,-0.507742427761,23.705174278,30.0
2,1,Y1050205,-0.468961189572,0.739328806409,1.20805426285,63.9654479249,88.0
2,1,Y1050212,-0.468961189572,0.180569444455,-1.04131334972,10.9461264005,20.0
2,1,Y1050218,-0.468961189572,-1.10315487633,-1.30286772326,3.14111305697,10.0
2,1,Y1050236,-0.468961189572,-0.895405571344,-1.30286772326,3.42066441845,20.0
2,1,Y1050254,-0.468961189572,-0.691814019596,-0.570515477414,20.7119285209,20.0
2,1,Y1050266,0.145922852823,1.12357084476,1.16620556319,64.9245710052,40.0
2,1,Y9999990,-0.468961189572,1.54800657492,1.39637341181,69.4294989682,63.0
2,2,Y1050176,-0.468961189572,1.0979603476,1.16620556319,60.7250268595,90.0
2,2,Y1050177,0.268899664252,0.418376389514,-0.486818077772,26.8803823374,20.0
2,2,Y1050190,1.09899312481,1.76164734874,1.15574338804,67.7130887614,90.0
2,2,Y1050203,-0.468961189572,-1.07146187206,-1.30286772326,4.75739104579,10.0
2,2,Y1050222,-0.468961189572,-0.0991068276907,0.0886015439405,36.1749844808,50.0
2,2,Y1050224,2.03449527666,-0.329570972352,1.45914646146,77.5396720239,68.0
2,2,Y1050227,-0.468961189572,0.802626955721,-0.570515477414,21.9652430077,10.0
2,2,Y1050241,-0.468961189572,1.07190232026,-0.25665022915,29.0765660445,20.0
2,2,Y1050243,0.45336487771,-0.68385392601,-1.30286772326,9.00346803461,10.0
2,2,Y1050244,3.95820393338,-0.674663995931,-1.30286772326,24.4162468065,10.0
2,2,Y1050249,-0.468961189572,-0.726297745506,0.214147643246,38.65685617,30.0
2,2,Y1050265,4.56190826966,-0.447313113472,0.161836768745,59.7485516545,20.0
2,2,Y1050272,-0.468961189572,-1.10315487633,-1.30286772326,4.74175124463,0.0
2,3,Y1050161,-0.468961189572,-1.10315487633,0.475702017009,43.7843473223,40.0
2,3,Y1050167,-0.468961189572,-0.404781471956,0.747718565295,50.9135776412,30.0
2,3,Y1050169,-0.468961189572,-0.139549558638,-1.30286772326,6.00616519806,0.0
2,3,Y1050185,0.493466013957,0.0824107627812,1.40683558665,67.6966944852,99.0
2,3,Y1050194,-0.468961189572,2.53010046818,-0.570515477414,26.4616228431,20.0
2,3,Y1050197,2.21760909795,1.49398108193,1.08250816355,65.3512258371,80.0
2,3,Y1050207,-0.468961189572,0.727197016194,0.768642915284,53.1848886051,40.0
2,3,Y1050228,1.21895579678,0.366209264725,0.329231567714,45.409041991,66.0
2,3,Y1050229,0.307734446809,0.266841891423,1.67885213525,73.7279971499,99.0
2,3,Y1050259,-0.468961189572,-0.386527709488,1.78347388457,73.8396348556,80.0
2,3,Y1050273,-0.468961189572,-0.830655285338,0.465239841857,43.9884828486,40.0
2,3,Y9999986,0.760806902597,0.760816967603,0.664021165967,52.757999217,58.0
2,3,Y9999997,0.382416715849,0.695401998464,1.26036513767,65.2727767674,58.0
2,4,Y1050165,-0.468961189572,-1.10315487633,-1.30286772326,3.71487384576,0.0
2,4,Y1050202,0.484109082413,1.17916756806,0.894189014589,58.207515466,75.0
2,4,Y1050204,3.01910830326,-0.892393079448,1.12435686321,62.6630944472,90.0
2,4,Y1050206,-0.468961189572,-0.780378148206,1.15574338804,58.5917528704,70.0
2,4,Y1050209,0.760806902597,-0.225597197573,0.936037714253,56.6452793109,85.0
2,4,Y1050215,-0.0349253962427,0.576277996535,-0.308961103651,29.6973222095,20.0
2,4,Y1050230,-0.468961189572,-1.10315487633,-1.30286772326,3.71487384576,0.0
2,4,Y1050240,-0.468961189572,-0.699104885601,-1.30286772326,4.54357003432,10.0
2,4,Y1050245,-0.468961189572,-0.702994100724,-1.30286772326,4.53559335365,10.0
2,4,Y1050247,-0.468961189572,-0.589593411922,-0.392658503293,24.8392130641,30.0
2,4,Y1050250,-0.468961189572,-0.922830041029,-1.30286772326,4.08471546721,10.0
2,4,Y1050269,-0.468961189572,-1.10315487633,-0.779758976047,15.2499530437,10.0
2,4,Y9999995,-0.468961189572,0.0980391465348,0.862802489763,53.9337199099,57.0
2,5,Y1050168,-0.468961189572,-0.572513144482,-1.04131334972,9.8422728712,10.0
2,5,Y1050198,3.22034307956,2.00695012179,-0.476355902934,36.7030097925,20.0
2,5,Y1050201,0.145922852823,1.70668338306,0.590785941163,52.2284779249,68.0
2,5,Y1050208,-0.468961189572,0.0767667475266,0.266458518061,40.6746774598,70.0
2,5,Y1050217,-0.468961189572,-1.10315487633,-1.30286772326,3.06652604086,10.0
2,5,Y1050232,1.37569094499,-0.354146662448,-1.30286772326,9.22829557547,10.0
2,5,Y1050233,-0.468961189572,-0.70653473433,-1.30286772326,3.66945948052,10.0
2,5,Y1050246,-0.468961189572,-0.623957161149,-0.570515477414,20.5084067337,30.0
2,5,Y1050248,-0.468961189572,-0.705786242727,-0.0997176050178,31.1283498738,30.0
2,5,Y1050257,-0.468961189572,-0.701721214237,1.26036513767,62.1737279879,40.0
2,5,Y1050261,-0.468961189572,-1.10315487633,0.862802489763,52.4904806394,82.0
2,5,Y1050262,-0.468961189572,-0.0590904666195,1.4172977618,66.7320874632,50.0
2,5,Y1050271,-0.468961189572,-1.10315487633,-1.30286772326,3.06652604086,0.0
2,6,Y1050172,-0.468961189572,-0.43282466942,-0.32988545364,27.075651772,10.0
2,6,Y1050174,-0.468961189572,0.425176364531,1.04065946388,59.3819573263,80.0
2,6,Y1050175,0.0580822742843,2.16186089918,-0.424045028119,29.6959656415,30.0
2,6,Y1050179,2.85864658142,1.46182257432,1.73116301006,81.918134759,95.0
2,6,Y1050180,-0.468961189572,-1.10315487633,0.433853317031,43.350549781,40.0
2,6,Y1050188,-0.468961189572,1.87606641933,0.674483340804,53.2782599747,45.0
2,6,Y1050189,-0.468961189572,1.80889285414,1.6160790856,74.4855141075,91.0
2,6,Y1050196,-0.468961189572,-0.222727840491,-1.09362422441,10.1083306433,10.0
2,6,Y1050225,3.26133534511,-0.151879538712,0.664021165967,55.9883676432,75.0
2,6,Y1050234,-0.468961189572,-0.886884641738,-1.30286772326,4.37392228134,10.0
2,6,Y1050235,-0.468961189572,-0.688007531309,-1.30286772326,4.67313375841,10.0
2,6,Y1050264,0.201821405485,0.0364978604525,1.21851643769,63.9006402558,40.0
2,6,Y9999992,0.45336487771,2.47991501632,0.507088541835,51.8816098239,38.0
2,7,Y1050187,-0.468961189572,-1.10315487633,-0.570515477414,20.4500927833,20.0
2,7,Y1050192,-0.468961189572,1.19899193971,0.433853317031,47.0854993644,70.0
2,7,Y1050211,0.145922852823,0.339830066763,-0.832069850862,17.9801963862,40.0
2,7,Y1050214,0.201821405485,1.748135394,-0.277574578825,33.0165962873,20.0
2,7,Y1050219,-0.468961189572,1.96593983327,-0.00555803053862,38.1696944484,20.0
2,7,Y1050221,-0.468961189572,-0.170344270438,1.00927293906,58.1978270682,80.0
2,7,Y1050223,0.872604000544,1.95565201567,-0.434507202957,31.1646897818,20.0
2,7,Y1050237,-0.468961189572,-1.10315487633,-1.30286772326,3.61830559092,0.0
2,7,Y1050238,-0.468961189572,-0.702611779451,1.1452812132,60.5025340766,40.0
2,7,Y1050253,-0.468961189572,-0.723011236495,-0.884380725678,13.822965315,10.0
2,7,Y1050258,-0.468961189572,-0.674421093578,-1.30286772326,4.27976735777,10.0
2,7,Y1050267,-0.468961189572,-0.0166967585127,0.967424239079,57.4730620786,30.0
2,7,Y1050268,0.145922852823,-0.151560997767,1.09297033839,61.4656202252,60.0
2,8,Y1050160,-0.468961189572,0.360676267195,-0.0264823802136,35.0965626041,30.0
2,8,Y1050178,-0.468961189572,-0.668386258368,-0.25665022915,28.6382001025,20.0
2,8,Y1050193,-0.468961189572,-0.566594818543,-0.936691600179,12.6604870516,20.0
2,8,Y1050195,-0.468961189572,1.62233640151,0.266458518061,43.2688280192,40.0
2,8,Y1050213,-0.468961189572,-1.10315487633,-1.30286772326,3.47295753819,10.0
2,8,Y1050216,-0.468961189572,-0.116396406335,-1.09362422441,9.39481712608,10.0
2,8,Y1050220,0.590169223677,-0.565168600238,-0.152028479519,33.615786531,30.0
2,8,Y1050231,-0.468961189572,-0.705594270173,-1.30286772326,3.86566081172,10.0
2,8,Y1050260,-0.00779815593216,1.12540889664,0.433853317031,47.7815907927,50.0
2,8,Y9999991,0.585125745519,0.301138904622,0.925575539416,59.9379307454,36.0
2,8,Y9999993,0.0580822742843,-0.426222819916,1.39637341181,69.1552529831,49.0
2,8,Y9999994,-0.468961189572,0.637258263408,-0.832069850862,16.3232102328,20.0
2,8,Y9999996,-0.468961189572,-1.10315487633,1.24990296252,63.8282750904,54.0
2,9,Y1050162,-0.468961189572,1.60258377483,-0.361271978466,29.0035254042,30.0
2,9,Y1050163,-0.468961189572,-1.10315487633,-1.30286772326,3.59766505994,0.0
2,9,Y1050164,-0.468961189572,-1.10315487633,-1.30286772326,3.59766505994,0.0
2,9,Y1050184,-0.468961189572,-1.10315487633,-1.06223769958,9.19170821072,10.0
2,9,Y1050186,-0.468961189572,-0.006573631846,1.29175166249,65.3410583681,85.0
2,9,Y1050226,-0.468961189572,-0.763572755759,1.01973511389,58.0336317637,40.0
2,9,Y1050239,-0.468961189572,-1.10315487633,-1.30286772326,3.59766505994,10.0
2,9,Y1050255,1.08874505657,0.768048216756,1.24990296252,69.0738037004,40.0
2,9,Y1050256,-0.468961189572,-0.902057361378,0.412928967356,43.7469525438,30.0
2,9,Y9999989,-0.468961189572,0.819279896772,1.13481903836,62.765971786,59.0
2,9,Y9999998,-0.468961189572,0.183018695877,0.360618092541,43.94092012,49.0
2,9,Y9999999,0.145922852823,2.39064938028,1.83578475938,82.5637982773,73.0
2,10,Y1050166,-0.468961189572,-1.01036635716,-0.465893727783,23.535563398,20.0
2,10,Y1050173,-0.468961189572,0.387531730474,1.03019728873,59.5152468817,70.0
2,10,Y1050182,1.80972673831,1.47382479609,1.26036513767,70.856075358,90.0
2,10,Y1050183,-0.468961189572,-1.10315487633,-1.30286772326,4.1894400484,10.0
2,10,Y1050210,-0.468961189572,-0.280127247053,-0.152028479519,31.579758027,20.0
2,10,Y1050242,3.33214017751,-0.12795200582,-0.465893727783,32.5717372983,20.0
2,10,Y1050251,-0.468961189572,-0.717876811202,-1.30286772326,4.62676948644,0.0
2,10,Y1050252,-0.468961189572,-0.706049057367,-1.30286772326,4.64019517922,10.0
2,10,Y1050263,-0.468961189572,-0.96834989331,1.20805426285,62.0648543678,40.0
2,10,Y1050270,-0.468961189572,0.644018380435,0.684945515642,51.869555484,40.0
2,10,Y9999987,-0.468961189572,-1.10315487633,-0.277574578825,27.7594188569,27.0
2,10,Y9999988,-0.468961189572,1.65733616909,0.507088541835,48.9311035235,33.0
3,1,Y1050174,-0.468961189572,0.425176364531,1.04065946388,58.8203449913,80.0
3,1,Y1050186,-0.468961189572,-0.006573631846,1.29175166249,63.7734749429,85.0
3,1,Y1050197,2.21760909795,1.49398108193,1.08250816355,66.575230089,80.0
3,1,Y1050228,1.21895579678,0.366209264725,0.329231567714,45.9112172559,66.0
3,1,Y1050234,-0.468961189572,-0.886884641738,-1.30286772326,3.96293547492,10.0
3,1,Y1050236,-0.468961189572,-0.895405571344,-1.30286772326,3.94917208953,20.0
3,1,Y1050237,-0.468961189572,-1.10315487633,-1.30286772326,3.61360615008,0.0
3,1,Y1050241,-0.468961189572,1.07190232026,-0.25665022915,30.6706546452,20.0
3,1,Y1050245,-0.468961189572,-0.702994100724,-1.30286772326,4.25996367511,10.0
3,1,Y1050249,-0.468961189572,-0.726297745506,0.214147643246,38.3608313448,30.0
3,1,Y1050271,-0.468961189572,-1.10315487633,-1.30286772326,3.61360615008,0.0
3,1,Y1050273,-0.468961189572,-0.830655285338,0.465239841857,43.8427801883,40.0
3,1,Y9999988,-0.468961189572,1.65733616909,0.507088541835,48.8032468775,33.0
3,2,Y1050167,-0.468961189572,-0.404781471956,0.747718565295,53.3686828243,30.0
3,2,Y1050184,-0.468961189572,-1.10315487633,-1.06223769958,9.40518208528,10.0
3,2,Y1050200,-0.468961189572,0.448642289366,-0.507742427761,24.1362373798,30.0
3,2,Y1050221,-0.468961189572,-0.170344270438,1.00927293906,59.8477835516,80.0
3,2,Y1050223,0.872604000544,1.95565201567,-0.434507202957,30.3931780345,20.0
3,2,Y1050224,2.03449527666,-0.329570972352,1.45914646146,76.2134831676,68.0
3,2,Y1050238,-0.468961189572,-0.702611779451,1.1452812132,62.5995983038,40.0
3,2,Y1050247,-0.468961189572,-0.589593411922,-0.392658503293,25.9099612164,30.0
3,2,Y1050263,-0.468961189572,-0.96834989331,1.20805426285,63.8507215891,40.0
3,2,Y1050266,0.145922852823,1.12357084476,1.16620556319,66.236394636,40.0
3,2,Y1050268,0.145922852823,-0.151560997767,1.09297033839,63.2809015256,60.0
3,2,Y9999987,-0.468961189572,-1.10315487633,-0.277574578825,28.178798324,27.0
3,2,Y9999991,0.585125745519,0.301138904622,0.925575539416,60.7122531498,36.0
3,3,Y1050162,-0.468961189572,1.60258377483,-0.361271978466,28.4930208489,30.0
3,3,Y1050164,-0.468961189572,-1.10315487633,-1.30286772326,3.82145943968,0.0
3,3,Y1050191,-0.468961189572,-0.482800414357,-0.036944555365,33.8313077464,40.0
3,3,Y1050198,3.22034307956,2.00695012179,-0.476355902934,37.1842268889,20.0
3,3,Y1050201,0.145922852823,1.70668338306,0.590785941163,52.5056783911,68.0
3,3,Y1050215,-0.0349253962427,0.576277996535,-0.308961103651,29.9182263726,20.0
3,3,Y1050217,-0.468961189572,-1.10315487633,-1.30286772326,3.82145943968,10.0
3,3,Y1050231,-0.468961189572,-0.705594270173,-1.30286772326,4.23777371969,10.0
3,3,Y1050232,1.37569094499,-0.354146662448,-1.30286772326,10.0742381915,10.0
3,3,Y1050242,3.33214017751,-0.12795200582,-0.465893727783,35.5226844996,20.0
3,3,Y1050267,-0.468961189572,-0.0166967585127,0.967424239079,57.6134656104,30.0
3,3,Y9999993,0.0580822742843,-0.426222819916,1.39637341181,68.6955402942,49.0
3,3,Y9999996,-0.468961189572,-1.10315487633,1.24990296252,63.0272136494,54.0
3,4,Y1050166,-0.468961189572,-1.01036635716,-0.465893727783,22.6625507597,20.0
3,4,Y1050178,-0.468961189572,-0.668386258368,-0.25665022915,27.8662567964,20.0
3,4,Y1050194,-0.468961189572,2.53010046818,-0.570515477414,25.7107095162,20.0
3,4,Y1050195,-0.468961189572,1.62233640151,0.266458518061,43.0612218369,40.0
3,4,Y1050205,-0.468961189572,0.739328806409,1.20805426285,62.7909733976,88.0
3,4,Y1050208,-0.468961189572,0.0767667475266,0.266458518061,40.708375758,70.0
3,4,Y1050211,0.145922852823,0.339830066763,-0.832069850862,17.87524053,40.0
3,4,Y1050219,-0.468961189572,1.96593983327,-0.00555803053862,37.4962596309,20.0
3,4,Y1050229,0.307734446809,0.266841891423,1.67885213525,74.3173514296,99.0
3,4,Y1050235,-0.468961189572,-0.688007531309,-1.30286772326,4.42086642245,10.0
3,4,Y1050257,-0.468961189572,-0.701721214237,1.26036513767,61.7680153057,40.0
3,4,Y1050259,-0.468961189572,-0.386527709488,1.78347388457,73.9555998472,80.0
3,4,Y1050272,-0.468961189572,-1.10315487633,-1.30286772326,3.78888079801,0.0
3,5,Y1050160,-0.468961189572,0.360676267195,-0.0264823802136,35.190061642,30.0
3,5,Y1050161,-0.468961189572,-1.10315487633,0.475702017009,44.9632896315,40.0
3,5,Y1050163,-0.468961189572,-1.10315487633,-1.30286772326,3.63138187215,0.0
3,5,Y1050177,0.268899664252,0.418376389514,-0.486818077772,26.0880656488,20.0
3,5,Y1050183,-0.468961189572,-1.10315487633,-1.30286772326,3.63138187215,10.0
3,5,Y1050188,-0.468961189572,1.87606641933,0.674483340804,53.4434681812,45.0
3,5,Y1050202,0.484109082413,1.17916756806,0.894189014589,59.6105710004,75.0
3,5,Y1050206,-0.468961189572,-0.780378148206,1.15574338804,61.1849478426,70.0
