evaluation_num,kfold_split_num,label_val_predict,label_val_test,positive_error,negative_error,positive_error_rate,negative_error_rate
1.0,1.0,33.1731991503,0.0,5.75961796913,0.0,inf,0.0
1.0,1.0,41.9654162468,0.0,6.47807195443,0.0,inf,0.0
1.0,1.0,121.251329416,10.0,1.0114181383,0.0,0.10114181383,0.0
1.0,1.0,8417.38289057,90.0,1.7462963316,0.0,0.0194032925733,0.0
1.0,1.0,8301.72766919,85.0,6.1138171146,0.0,0.0719272601718,0.0
1.0,1.0,102.031045904,10.0,0.1010418227,0.0,0.01010418227,0.0
1.0,1.0,395.637179336,20.0,0.0,-0.1093695591,0.0,-0.005468477955
1.0,1.0,275.046067245,20.0,0.0,-3.4154871267,0.0,-0.170774356335
1.0,1.0,3655.49836523,66.0,0.0,-5.5392824618,0.0,-0.0839285221485
1.0,1.0,2566.06112855,40.0,10.6563039369,0.0,0.266407598422,0.0
1.0,1.0,301.907283212,30.0,0.0,-12.6245206336,0.0,-0.420817354453
1.0,1.0,506.347591716,27.0,0.0,-4.4978313997,0.0,-0.166586348137
1.0,1.0,3142.06552304,59.0,0.0,-2.9458697058,0.0,-0.0499299950136
1.0,2.0,518.694939911,30.0,0.0,-7.2251248102,0.0,-0.240837493673
1.0,2.0,1746.35515904,45.0,0.0,-3.2105855624,0.0,-0.0713463458311
1.0,2.0,7957.01615808,90.0,0.0,-0.7978915155,0.0,-0.00886546128333
1.0,2.0,346.983984899,30.0,0.0,-11.3724938626,0.0,-0.379083128753
1.0,2.0,2241.43774134,40.0,7.3438247435,0.0,0.183595618588,0.0
1.0,2.0,4482.78865195,70.0,0.0,-3.0463693893,0.0,-0.0435195627043
1.0,2.0,276.485889506,20.0,0.0,-3.3721351489,0.0,-0.168606757445
1.0,2.0,39.1722954494,10.0,0.0,-3.74122252757,0.0,-0.374122252757
1.0,2.0,26.616520345,0.0,5.15912011345,0.0,inf,0.0
1.0,2.0,121.038551543,10.0,1.0017522033,0.0,0.10017522033,0.0
1.0,2.0,143.337953061,20.0,0.0,-8.0276170684,0.0,-0.40138085342
1.0,2.0,580.60808318,20.0,4.0958104902,0.0,0.20479052451,0.0
1.0,2.0,789.337607203,40.0,0.0,-11.904847265,0.0,-0.297621181625
1.0,3.0,131.111520907,10.0,1.4503939193,0.0,0.14503939193,0.0
1.0,3.0,10000.0,95.0,5.0,0.0,0.0526315789474,0.0
1.0,3.0,48.1701149456,10.0,0.0,-3.05953063939,0.0,-0.305953063939
1.0,3.0,9500.26721075,80.0,17.4693142007,0.0,0.218366427509,0.0
1.0,3.0,8062.93130422,88.0,1.7938266487,0.0,0.0203843937352,0.0
1.0,3.0,10000.0,99.0,1.0,0.0,0.010101010101,0.0
1.0,3.0,60.8736300191,10.0,0.0,-2.19784452737,0.0,-0.219784452737
1.0,3.0,517.937777077,30.0,0.0,-7.2417536467,0.0,-0.241391788223
1.0,3.0,28.7334042367,0.0,5.36035486108,0.0,inf,0.0
1.0,3.0,1820.47989322,40.0,2.66708208,0.0,0.066677052,0.0
1.0,3.0,7821.3878966,80.0,8.4386108925,0.0,0.105482636156,0.0
1.0,3.0,2190.43593839,50.0,0.0,-3.197906688,0.0,-0.06395813376
1.0,3.0,823.467961028,33.0,0.0,-4.3038685355,0.0,-0.130420258652
1.0,4.0,1004.04046564,30.0,1.6865975712,0.0,0.05621991904,0.0
1.0,4.0,4330.07018711,70.0,0.0,-4.1967311822,0.0,-0.0599533026029
1.0,4.0,270.323242948,20.0,0.0,-3.5584902473,0.0,-0.177924512365
1.0,4.0,1329.10401535,40.0,0.0,-3.5431211518,0.0,-0.088578028795
1.0,4.0,515.771016666,20.0,2.7105926093,0.0,0.135529630465,0.0
1.0,4.0,455.124358698,30.0,0.0,-8.6663561786,0.0,-0.288878539287
1.0,4.0,6271.71307461,80.0,0.0,-0.8058520179,0.0,-0.0100731502237
1.0,4.0,5266.29180658,68.0,4.5692207935,0.0,0.0671944234338,0.0
1.0,4.0,55.4597013727,10.0,0.0,-2.55287294504,0.0,-0.255287294504
1.0,4.0,3979.8239877,60.0,3.0858461757,0.0,0.051430769595,0.0
1.0,4.0,1176.92643949,38.0,0.0,-3.6936384982,0.0,-0.0972010131105
1.0,4.0,2958.23131033,54.0,0.3896250247,0.0,0.00721527823519,0.0
1.0,4.0,3869.05780142,58.0,4.2017507906,0.0,0.0724439791483,0.0
1.0,5.0,1038.59294152,40.0,0.0,-7.7727919062,0.0,-0.194319797655
1.0,5.0,283.288917431,20.0,0.0,-3.16881117,0.0,-0.1584405585
1.0,5.0,6406.21187862,80.0,0.0388148252,0.0,0.000485185315,0.0
1.0,5.0,69.7732111295,10.0,0.0,-1.64696395737,0.0,-0.164696395737
1.0,5.0,5504.69053632,70.0,4.1936017209,0.0,0.0599085960129,0.0
1.0,5.0,158.599573223,20.0,0.0,-7.406367751,0.0,-0.37031838755
1.0,5.0,42.0749410719,10.0,0.0,-3.51348004922,0.0,-0.351348004922
1.0,5.0,55.4006838528,10.0,0.0,-2.55683643517,0.0,-0.255683643517
1.0,5.0,1891.3085951,40.0,3.4891779079,0.0,0.0872294476975,0.0
1.0,5.0,1483.10126201,40.0,0.0,-1.488946236,0.0,-0.0372236559
1.0,5.0,27.0601238623,0.0,5.20193462688,0.0,inf,0.0
1.0,5.0,3307.47376421,57.0,0.5106404434,0.0,0.00895860427018,0.0
1.0,5.0,6919.50987141,73.0,10.1835913592,0.0,0.139501251496,0.0
1.0,6.0,30.0142631833,0.0,5.47852746487,0.0,inf,0.0
1.0,6.0,405.943060504,20.0,0.1480287002,0.0,0.00740143501,0.0
1.0,6.0,396.45607746,20.0,0.0,-0.0887951781,0.0,-0.004439758905
1.0,6.0,496.165078735,20.0,2.27476327,0.0,0.1137381635,0.0
1.0,6.0,846.320493293,30.0,0.0,-0.908411984,0.0,-0.0302803994667
1.0,6.0,65.0332523757,10.0,0.0,-1.93568029058,0.0,-0.193568029058
1.0,6.0,309.831516145,20.0,0.0,-2.3979684086,0.0,-0.11989842043
1.0,6.0,110.950805275,10.0,0.5333188158,0.0,0.05333188158,0.0
1.0,6.0,586.454435591,30.0,0.0,-5.7831786646,0.0,-0.192772622153
1.0,6.0,36.3914964735,10.0,0.0,-3.96746351246,0.0,-0.396746351246
1.0,6.0,137.356796671,10.0,1.7199315984,0.0,0.17199315984,0.0
1.0,6.0,91.9450746095,10.0,0.0,-0.41120056475,0.0,-0.041120056475
1.0,6.0,1363.38873564,30.0,6.9240942426,0.0,0.23080314142,0.0
1.0,7.0,768.238167018,30.0,0.0,-2.282890356,0.0,-0.0760963452
1.0,7.0,172.417354116,10.0,3.1307788846,0.0,0.31307788846,0.0
1.0,7.0,9575.48694655,91.0,6.8544171029,0.0,0.075323264867,0.0
1.0,7.0,290.214295738,20.0,0.0,-2.9643228565,0.0,-0.148216142825
1.0,7.0,8104.31102925,90.0,0.0239469766,0.0,0.000266077517778,0.0
1.0,7.0,40.1915965451,10.0,0.0,-3.66031573774,0.0,-0.366031573774
1.0,7.0,226.854379078,20.0,0.0,-4.938314202,0.0,-0.2469157101
1.0,7.0,44.4631466701,10.0,0.0,-3.33193081394,0.0,-0.333193081394
1.0,7.0,68.9807960923,10.0,0.0,-1.69453215693,0.0,-0.169453215693
1.0,7.0,3395.62517594,50.0,8.2719930665,0.0,0.16543986133,0.0
1.0,7.0,65.1067890909,10.0,0.0,-1.93112219135,0.0,-0.193112219135
1.0,7.0,28.1443267567,0.0,5.30512269007,0.0,inf,0.0
1.0,7.0,1672.31729749,36.0,4.8939762984,0.0,0.135943786067,0.0
1.0,8.0,1050.64224838,40.0,0.0,-7.5863879153,0.0,-0.189659697883
1.0,8.0,418.009482399,20.0,0.4452801986,0.0,0.02226400993,0.0
1.0,8.0,1821.89007053,50.0,0.0,-7.3163957645,0.0,-0.14632791529
1.0,8.0,5386.61538502,75.0,0.0,-1.606434989,0.0,-0.0214191331867
1.0,8.0,153.436420485,10.0,2.3869455672,0.0,0.23869455672,0.0
1.0,8.0,58.6039454375,10.0,0.0,-2.34467861958,0.0,-0.234467861958
1.0,8.0,67.6249910985,10.0,0.0,-1.77655843953,0.0,-0.177655843953
1.0,8.0,30.1254512864,0.0,5.48866571094,0.0,inf,0.0
1.0,8.0,127.572086711,10.0,1.2947813928,0.0,0.12947813928,0.0
1.0,8.0,84.9999076769,10.0,0.0,-0.78046054963,0.0,-0.078046054963
1.0,8.0,661.257943611,30.0,0.0,-4.2850638031,0.0,-0.142835460103
1.0,8.0,2804.35194472,40.0,12.9561322674,0.0,0.323903306685,0.0
1.0,8.0,2015.46945914,49.0,0.0,-4.1060197895,0.0,-0.0837963222347
1.0,9.0,29.3854931787,0.0,5.42083878922,0.0,inf,0.0
1.0,9.0,112.687884553,10.0,0.6154549857,0.0,0.06154549857,0.0
1.0,9.0,75.0903384724,10.0,0.0,-1.33453183767,0.0,-0.133453183767
1.0,9.0,4758.70273899,70.0,0.0,-1.0166488275,0.0,-0.0145235546786
1.0,9.0,263.325948122,20.0,0.0,-3.7726789604,0.0,-0.18863394802
1.0,9.0,781.410378631,40.0,0.0,-12.0462814883,0.0,-0.301157037207
