evaluation_num,kfold_split_num,username,qz_mean,label_val_predict,label_val_test
1,5,Y1050248,-0.5398437016069526,30.02030253745646,30
1,5,Y1050266,0.7779393945366461,65.37393607244563,40
1,6,Y1050172,-1.1787688392452154,12.466304308475046,10
1,6,Y1050179,1.5880051936694588,86.56857935039365,95
1,6,Y1050191,-0.28313270885170616,36.454051078666836,40
1,6,Y1050204,1.3369988897562004,79.84589873081256,90
1,6,Y1050214,-0.950581290015347,18.57783215029158,20
1,6,Y1050231,-1.4811173418122074,4.368529922422603,10
1,6,Y1050236,-1.1673594619035204,12.771880697357325,20
1,6,Y1050253,-1.1673594619035204,12.771880697357325,10
1,7,Y1050167,-0.07776391464750895,42.91806502552379,30
1,7,Y1050170,-1.7093048909393915,0.0,10
1,7,Y1050184,-1.064675064801422,15.832967282559771,10
1,7,Y1050206,1.2229051153124066,78.61403198487614,70
1,7,Y1050229,1.7135083457972284,92.07830022079887,99
1,7,Y1050257,0.5155237129394115,59.200435916132236,40
1,7,Y9999993,0.8064628380620242,67.18506010440842,49
1,8,Y1050185,1.3940457771492376,81.54625335611271,99
1,8,Y1050199,-0.5113202580815746,30.87499152664538,30
1,8,Y1050200,-0.7623265619948328,24.1997354806884,30
1,8,Y1050225,0.7323018844853038,63.94785103906753,75
1,8,Y1050226,0.3729064946279586,54.39009805983014,40
1,8,Y1050227,-1.0931985083267999,15.400534322165804,10
1,8,Y1050267,0.042034548638272745,45.590896910410166,30
1,9,Y1050171,-1.2643391701636308,9.459618640191493,10
1,9,Y1050174,1.1430394728936981,75.82438518137619,80
1,9,Y1050188,0.17324238926574947,49.089763590834025,45
1,9,Y1050201,0.5497518453067777,59.469087268383255,68
1,9,Y1050246,-0.9962188000666895,16.850955195301005,30
1,9,Y1050250,-1.7093048909393915,0.0,10
1,9,Y1050264,0.7494159506689868,64.97327406393836,40
1,10,Y1050168,-1.3213860575566683,9.043555965370778,10
1,10,Y1050177,-0.7223937411277599,25.064662569761502,20
1,10,Y1050182,1.3427035785981885,80.29933486909756,90
1,10,Y1050208,0.5440471564647896,58.93785939047332,70
1,10,Y1050249,-0.3801124174540978,34.21958062941334,30
1,10,Y1050259,1.3427035785981885,80.29933486909756,80
1,10,Y9999986,0.7893487718783411,65.4988840029421,58
2,1,Y1050168,-1.3213860575566683,8.985705709666775,10
2,1,Y1050171,-1.2643391701636308,10.496852033974413,10
2,1,Y1050178,-0.59689058899999,28.177263993013014,20
2,1,Y1050179,1.5880051936694588,86.05416809521964,95
2,1,Y1050185,1.3940457771492376,80.91627060889402,99
2,1,Y1050191,-0.28313270885170616,36.48856876310473,40
2,1,Y1050247,-0.6425280987090511,26.968346939007027,30
2,1,Y1050273,-0.48850150305590334,31.04844200647747,40
2,2,Y1050167,-0.07776391464750895,42.63426513016073,30
2,2,Y1050192,0.5782752888321558,60.26944534260238,70
2,2,Y1050208,0.5440471564647896,59.34934898337235,70
2,2,Y1050211,-0.5512530792909288,29.906265488011307,40
2,2,Y1050223,-0.8650109590969315,21.472048867869987,20
2,2,Y1050226,0.3729064946279586,54.74886718722219,40
2,2,Y1050241,-0.6653468537347225,26.839277626978188,20
2,2,Y1050267,0.042034548638272745,45.854602387465846,30
2,3,Y1050173,1.274247313863456,79.51999773426067,70
2,3,Y1050197,1.0460597646335876,73.21583451784728,80
2,3,Y1050202,0.9148519240061108,69.59094067337412,75
2,3,Y1050242,-0.739507807311443,23.885757370925553,20
2,3,Y1050246,-0.9962188000666895,16.793573756006598,30
2,3,Y1050250,-1.7093048909393915,0.0,10
2,3,Y1050258,-1.3385001237403513,7.337328936114652,10
2,3,Y9999993,0.8064628380620242,66.59646314392293,49
2,4,Y1050174,1.1430394728936981,75.8387245931781,80
2,4,Y1050175,-0.4371593045048541,32.828279025225044,30
2,4,Y1050188,0.17324238926574947,49.442422258349,45
2,4,Y1050193,-0.8250781382298585,22.269758083840333,20
2,4,Y1050238,0.6239127988834982,61.708939230259325,40
2,4,Y1050240,-1.5381642291025606,2.8607122502291986,10
2,4,Y1050248,-0.5398437016069526,30.033376424737863,30
2,4,Y1050259,1.3427035785981885,81.27325743366964,80
2,5,Y1050176,1.0631738308172707,73.30226483109831,90
2,5,Y1050184,-1.064675064801422,16.061591306369333,10
2,5,Y1050186,1.1601535390773812,75.91108909041037,85
2,5,Y1050206,1.2229051153124066,77.5991518545602,70
2,5,Y1050235,-1.452593898184145,5.626294259913436,10
2,5,Y1050253,-1.1673594619035204,13.299306793259756,10
2,5,Y1050256,-0.2888373976936942,36.932185408488756,30
2,5,Y1050266,0.7779393945366461,65.629252297752,40
2,6,Y1050200,-0.7623265619948328,23.88172126238008,30
2,6,Y1050209,1.0802878970009537,74.58529260436386,85
2,6,Y1050224,1.2400191814960897,78.98064863742121,68
2,6,Y1050227,-1.0931985083267999,14.777055197267934,10
2,6,Y1050234,-1.5096407854744982,3.3177341189539717,10
2,6,Y1050261,1.103106652026625,75.21320061177738,82
2,6,Y1050262,0.9148519240061108,70.03295957651709,50
2,6,Y1050264,0.7494159506689868,65.48062653925172,40
2,7,Y1050172,-1.1787688392452154,13.209867707307897,10
2,7,Y1050180,0.04773923713797971,46.24498468087675,40
2,7,Y1050219,-0.5455483904489408,30.265207169667192,20
2,7,Y1050225,0.7323018844853038,64.68318950504897,75
2,7,Y1050254,-0.8364875155715534,22.428970119394002,20
2,7,Y1050257,0.5155237129394115,58.844424647134126,40
2,7,Y9999986,0.7893487718783411,66.21970657680302,58
2,8,Y1050182,1.3427035785981885,79.84999201536601,90
2,8,Y1050194,-0.8536015817552366,21.082125863142775,20
2,8,Y1050214,-0.950581290015347,18.487181127141376,20
2,8,Y1050228,0.5611612226484727,58.9377902886464,66
2,8,Y1050229,1.7135083457972284,89.77183954399125,99
2,8,Y1050231,-1.4811173418122074,4.291306963685102,10
2,8,Y1050236,-1.1673594619035204,12.686716410208419,20
2,9,Y1050170,-1.7093048909393915,0.0,10
2,9,Y1050177,-0.7223937411277599,24.526967480390795,20
2,9,Y1050190,1.3312942009142121,80.08914344896438,90
2,9,Y1050199,-0.5113202580815746,30.237524458025426,30
2,9,Y1050201,0.5497518453067777,58.944648708455105,68
2,9,Y1050239,-1.4811173418122074,3.9998302509521366,10
2,9,Y1050249,-0.3801124174540978,33.78733014181973,30
2,10,Y1050189,1.428273909516604,81.81174154317125,91
2,10,Y1050195,0.10478612453101707,46.94279193709244,40
2,10,Y1050204,1.3369988897562004,79.40698639512581,90
2,10,Y1050205,1.2286098038121136,76.55133965738545,88
2,10,Y1050221,1.0460597646335876,71.74182937031237,80
2,10,Y1050255,0.22458458781679877,50.099033064956785,40
2,10,Y1050270,-0.072059226147802,42.283578840572446,40
3,1,Y1050168,-1.3213860575566683,8.20494035166358,10
3,1,Y1050176,1.0631738308172707,72.55784234104154,90
3,1,Y1050180,0.04773923713797971,45.15397498494523,40
3,1,Y1050197,1.0460597646335876,72.09597940812552,80
3,1,Y1050200,-0.7623265619948328,23.292462833078424,30
3,1,Y1050239,-1.4811173418122074,3.894219647834383,10
3,1,Y1050246,-0.9962188000666895,16.980336077067967,30
3,1,Y1050249,-0.3801124174540978,33.607401662044715,30
3,2,Y1050171,-1.2643391701636308,10.541621090094758,10
3,2,Y1050178,-0.59689058899999,28.50050151830286,20
3,2,Y1050199,-0.5113202580815746,30.802922086021844,30
3,2,Y1050205,1.2286098038121136,77.6188069599047,88
3,2,Y1050209,1.0802878970009537,73.62794464559502,85
3,2,Y1050235,-1.452593898184145,5.476295841112979,10
3,2,Y9999986,0.7893487718783411,65.79971471535046,58
3,2,Y9999993,0.8064628380620242,66.26019882889426,49
3,3,Y1050185,1.3940457771492376,82.10260564550582,99
3,3,Y1050211,-0.5512530792909288,29.448366491081963,40
3,3,Y1050223,-0.8650109590969315,20.95574727979915,20
3,3,Y1050227,-1.0931985083267999,14.779296936740558,10
3,3,Y1050231,-1.4811173418122074,4.27933135909975,10
3,3,Y1050240,-1.5381642291025606,2.73521877379833,10
3,3,Y1050255,0.22458458781679877,50.44829765006945,40
3,3,Y1050257,0.5155237129394115,58.32327183353167,40
3,4,Y1050177,-0.7223937411277599,25.30257201426201,20
3,4,Y1050189,1.428273909516604,83.18928725774926,91
3,4,Y1050204,1.3369988897562004,80.73255663452576,90
3,4,Y1050234,-1.5096407854744982,4.113270418209737,10
3,4,Y1050241,-0.6653468537347225,26.838028654928294,20
3,4,Y1050256,-0.2888373976936942,36.97204246305773,30
3,4,Y1050259,1.3427035785981885,80.8861023013562,80
3,4,Y1050266,0.7779393945366461,65.68508158916205,40
3,5,Y1050172,-1.1787688392452154,12.683100503187134,10
3,5,Y1050179,1.5880051936694588,87.13608378111252,95
3,5,Y1050194,-0.8536015817552366,21.43324493002579,20
3,5,Y1050195,0.10478612453101707,47.22314429333973,40
3,5,Y1050214,-0.950581290015347,18.82355273561782,20
3,5,Y1050226,0.3729064946279586,54.43817565976805,40
3,5,Y1050229,1.7135083457972284,90.513332510331,99
3,5,Y1050250,-1.7093048909393915,0.0,10
3,6,Y1050173,1.274247313863456,78.59302925857111,70
3,6,Y1050182,1.3427035785981885,80.44888523924989,90
3,6,Y1050192,0.5782752888321558,59.725160115484016,70
3,6,Y1050202,0.9148519240061108,68.84978536000752,75
3,6,Y1050206,1.2229051153124066,77.20113727306202,70
3,6,Y1050236,-1.1673594619035204,12.400832608175175,20
3,6,Y1050247,-0.6425280987090511,26.62906179956532,30
3,6,Y1050273,-0.48850150305590334,30.80473775609257,40
3,7,Y1050167,-0.07776391464750895,42.599199837163425,30
3,7,Y1050191,-0.28313270885170616,37.11990779936687,40
3,7,Y1050219,-0.5455483904489408,30.118590192471668,20
3,7,Y1050225,0.7323018844853038,64.21196286905062,75
3,7,Y1050248,-0.5398437016069526,30.27079275212118,30
3,7,Y1050261,1.103106652026625,74.10512905449362,82
3,7,Y1050267,0.042034548638272745,45.79545352587808,30
3,8,Y1050170,-1.7093048909393915,0.0,10
3,8,Y1050186,1.1601535390773812,74.77476397949901,85
3,8,Y1050190,1.3312942009142121,79.35514748765897,90
3,8,Y1050201,0.5497518453067777,58.43806280344874,68
3,8,Y1050208,0.5440471564647896,58.285383350123155,70
3,8,Y1050254,-0.8364875155715534,21.33695638735305,20
3,8,Y1050258,-1.3385001237403513,7.901164760363585,10
3,9,Y1050174,1.1430394728936981,75.4436453934522,80
3,9,Y1050175,-0.4371593045048541,33.05267862179,30
3,9,Y1050184,-1.064675064801422,16.218720689472892,10
3,9,Y1050221,1.0460597646335876,72.84203371700995,80
3,9,Y1050242,-0.739507807311443,24.941771614865196,20
3,9,Y1050253,-1.1673594619035204,13.4640730288227,10
3,9,Y1050262,0.9148519240061108,69.3222061536843,50
3,10,Y1050188,0.17324238926574947,50.081670467920716,45
3,10,Y1050193,-0.8250781382298585,22.592097831037425,20
3,10,Y1050224,1.2400191814960897,79.45624237111772,68
3,10,Y1050228,0.5611612226484727,60.76333297389009,66
3,10,Y1050238,0.6239127988834982,62.491248974294315,40
3,10,Y1050264,0.7494159506689868,65.94708095625279,40
3,10,Y1050270,-0.072059226147802,43.327089760488256,40
4,1,Y1050168,-1.3213860575566683,8.782223488950194,10
4,1,Y1050173,1.274247313863456,79.10943230741216,70
4,1,Y1050175,-0.4371593045048541,32.73984407953566,30
4,1,Y1050176,1.0631738308172707,73.39051642288274,90
4,1,Y1050202,0.9148519240061108,69.37181877955808,75
4,1,Y1050247,-0.6425280987090511,27.175493492190483,30
4,1,Y1050248,-0.5398437016069526,29.95766878586307,30
4,1,Y1050264,0.7494159506689868,64.88942524468075,40
4,2,Y1050170,-1.7093048909393915,0.0,10
4,2,Y1050174,1.1430394728936981,75.77764920002733,80
4,2,Y1050224,1.2400191814960897,78.43466098920844,68
4,2,Y1050228,0.5611612226484727,59.835578502451376,66
4,2,Y1050240,-1.5381642291025606,2.319088145695403,10
4,2,Y1050241,-0.6653468537347225,26.232194192059332,20
4,2,Y1050242,-0.739507807311443,24.200361649046304,20
4,2,Y1050255,0.22458458781679877,50.6141846707049,40
4,3,Y1050180,0.04773923713797971,45.70016857994898,40
4,3,Y1050192,0.5782752888321558,60.1464159061575,70
4,3,Y1050194,-0.8536015817552366,21.157081727776706,20
4,3,Y1050199,-0.5113202580815746,30.477241293072527,30
4,3,Y1050200,-0.7623265619948328,23.642457614962314,30
4,3,Y1050219,-0.5455483904489408,29.545225336542945,20
4,3,Y1050250,-1.7093048909393915,0.0,10
4,3,Y9999986,0.7893487718783411,65.89384764119663,58
4,4,Y1050182,1.3427035785981885,79.65004091844361,90
4,4,Y1050185,1.3940457771492376,81.01745233462212,99
4,4,Y1050209,1.0802878970009537,72.66104923271467,85
4,4,Y1050214,-0.950581290015347,18.572330995802798,20
4,4,Y1050236,-1.1673594619035204,12.798816121416081,20
4,4,Y1050259,1.3427035785981885,79.65004091844361,80
4,4,Y1050273,-0.48850150305590334,30.879033741409522,40
4,4,Y9999993,0.8064628380620242,65.3681883464292,49
4,5,Y1050167,-0.07776391464750895,42.27360126982377,30
4,5,Y1050205,1.2286098038121136,78.18125690257204,88
4,5,Y1050231,-1.4811173418122074,3.700311803250216,10
4,5,Y1050234,-1.5096407854744982,2.9163018541727723,10
4,5,Y1050246,-0.9962188000666895,17.02848092345441,30
4,5,Y1050249,-0.3801124174540978,33.96309580997929,30
4,5,Y1050258,-1.3385001237403513,7.620361542051704,10
4,5,Y1050262,0.9148519240061108,69.55714747589164,50
4,6,Y1050172,-1.1787688392452154,12.894074377966483,10
4,6,Y1050177,-0.7223937411277599,25.208429798542095,20
4,6,Y1050201,0.5497518453067777,59.53469554505679,68
4,6,Y1050206,1.2229051153124066,77.69836979802534,70
4,6,Y1050211,-0.5512530792909288,29.826313082412426,40
4,6,Y1050226,0.3729064946279586,54.762882815312196,40
4,6,Y1050227,-1.0931985083267999,15.203016019901643,10
4,6,Y1050254,-0.8364875155715534,22.129840945707134,20
4,7,Y1050171,-1.2643391701636308,10.907789651399014,10
4,7,Y1050189,1.428273909516604,83.29928415134813,91
4,7,Y1050223,-0.8650109590969315,21.6438163806989,20
4,7,Y1050229,1.7135083457972284,90.96787466701817,99
4,7,Y1050238,0.6239127988834982,61.67385888850848,40
4,7,Y1050256,-0.2888373976936942,37.134369225481144,30
4,7,Y1050257,0.5155237129394115,58.75979448832081,40
4,8,Y1050179,1.5880051936694588,86.69004473112236,95
4,8,Y1050193,-0.8250781382298585,22.368672425924643,20
4,8,Y1050195,0.10478612453101707,47.154449463829266,40
4,8,Y1050197,1.0460597646335876,72.24434646231065,80
4,8,Y1050225,0.7323018844853038,63.88104745977565,75
4,8,Y1050235,-1.452593898184145,5.642074429978258,10
4,8,Y1050267,0.042034548638272745,45.48178966697171,30
4,9,Y1050178,-0.59689058899999,28.094023017239977,20
4,9,Y1050190,1.3312942009142121,79.19956504567867,90
4,9,Y1050191,-0.28313270885170616,36.410013587513816,40
4,9,Y1050208,0.5440471564647896,58.333988713306326,70
4,9,Y1050221,1.0460597646335876,71.63957362393008,80
4,9,Y1050239,-1.4811173418122074,4.658049600747361,10
4,9,Y1050261,1.103106652026625,73.15157191190859,82
4,10,Y1050184,-1.064675064801422,16.24077064609014,10
4,10,Y1050186,1.1601535390773812,75.84326822675999,85
4,10,Y1050188,0.17324238926574947,49.40421161069888,45
4,10,Y1050204,1.3369988897562004,80.58090265289542,90
4,10,Y1050253,-1.1673594619035204,13.489886142366924,10
4,10,Y1050266,0.7779393945366461,65.60386480234773,40
4,10,Y1050270,-0.072059226147802,42.832654182081306,40
5,1,Y1050177,-0.7223937411277599,25.50968245852831,20
5,1,Y1050180,0.04773923713797971,46.6166365927932,40
5,1,Y1050204,1.3369988897562004,81.9512412947636,90
5,1,Y1050224,1.2400191814960897,79.2933285550572,68
5,1,Y1050248,-0.5398437016069526,30.51281233364501,30
5,1,Y1050253,-1.1673594619035204,13.314553403175267,10
5,1,Y1050262,0.9148519240061108,70.38150347614535,50
5,1,Y1050264,0.7494159506689868,65.84741702623455,40
5,2,Y1050185,1.3940457771492376,81.50474308045534,99
5,2,Y1050200,-0.7623265619948328,23.790772632407467,30
5,2,Y1050201,0.5497518453067777,58.907738774991415,68
5,2,Y1050206,1.2229051153124066,76.92426923537218,70
5,2,Y1050227,-1.0931985083267999,14.935189862193035,10
5,2,Y1050236,-1.1673594619035204,12.950317859603349,20
5,2,Y1050256,-0.2888373976936942,36.46341693408391,30
5,2,Y1050270,-0.072059226147802,42.2653504681356,40
5,3,Y1050171,-1.2643391701636308,10.205716529296005,10
5,3,Y1050186,1.1601535390773812,75.01549270805876,85
5,3,Y1050202,0.9148519240061108,68.45826830046923,75
5,3,Y1050211,-0.5512530792909288,29.267415403249846,40
5,3,Y1050219,-0.5455483904489408,29.419908997315744,20
5,3,Y1050223,-0.8650109590969315,20.880267903467953,20
5,3,Y1050225,0.7323018844853038,63.57847338185653,75
5,3,Y1050239,-1.4811173418122074,4.410960070991862,10
5,4,Y1050170,-1.7093048909393915,0.0,10
5,4,Y1050178,-0.59689058899999,28.44559919313714,20
5,4,Y1050193,-0.8250781382298585,22.255921623681857,20
5,4,Y1050208,0.5440471564647896,59.393987021844524,70
5,4,Y1050214,-0.950581290015347,18.85159896837329,20
5,4,Y1050241,-0.6653468537347225,26.588695923229007,20
5,4,Y1050254,-0.8364875155715534,21.946437748458674,20
5,4,Y1050257,0.5155237129394115,58.6202773291443,40
5,5,Y1050168,-1.3213860575566683,9.008407718293157,10
5,5,Y1050172,-1.1787688392452154,12.77794663812924,10
5,5,Y1050176,1.0631738308172707,72.03509841054678,90
5,5,Y1050209,1.0802878970009537,72.48744308056524,85
5,5,Y1050231,-1.4811173418122074,4.78652413477144,10
5,5,Y1050242,-0.739507807311443,24.388126498920602,20
5,5,Y1050259,1.3427035785981885,79.4233946905305,80
5,5,Y1050261,1.103106652026625,73.09056931027214,82
5,6,Y1050167,-0.07776391464750895,42.393396114022856,30
5,6,Y1050182,1.3427035785981885,80.45826699245622,90
5,6,Y1050188,0.17324238926574947,49.11971867582916,45
5,6,Y1050189,1.428273909516604,82.75133150320522,91
5,6,Y1050195,0.10478612453101707,47.28526706722997,40
5,6,Y1050229,1.7135083457972284,90.39487986931113,99
5,6,Y1050246,-0.9962188000666895,17.781170359202104,30
5,6,Y9999993,0.8064628380620242,66.08839605537175,49
5,7,Y1050174,1.1430394728936981,75.07188051804917,80
5,7,Y1050190,1.3312942009142121,80.10750497332234,90
5,7,Y1050221,1.0460597646335876,72.47777095323306,80
5,7,Y1050226,0.3729064946279586,54.471598655568,40
5,7,Y1050228,0.5611612226484727,59.50722311084117,66
5,7,Y1050255,0.22458458781679877,50.50413696658648,40
5,7,Y9999986,0.7893487718783411,65.61101033240601,58
5,8,Y1050234,-1.5096407854744982,1.9825942327080242,10
5,8,Y1050235,-1.452593898184145,3.5821437630456856,10
5,8,Y1050240,-1.5381642291025606,1.182819468019062,10
5,8,Y1050249,-0.3801124174540978,33.65367492418025,30
5,8,Y1050250,-1.7093048909393915,0.0,10
5,8,Y1050258,-1.3385001237403513,6.781242819882088,10
5,8,Y1050266,0.7779393945366461,66.12453038993873,40
5,9,Y1050173,1.274247313863456,78.08338094315413,70
5,9,Y1050179,1.5880051936694588,86.45224700333006,95
5,9,Y1050194,-0.8536015817552366,21.327252890731526,20
5,9,Y1050197,1.0460597646335876,71.99693289192008,80
5,9,Y1050199,-0.5113202580815746,30.456924963017748,30
5,9,Y1050205,1.2286098038121136,76.86609132742952,88
5,9,Y1050273,-0.48850150305590334,31.065569770880053,40
5,10,Y1050175,-0.4371593045048541,33.062616963922366,30
5,10,Y1050184,-1.064675064801422,16.113620184532554,10
5,10,Y1050191,-0.28313270885170616,37.222825262805245,40
5,10,Y1050192,0.5782752888321558,60.48917537261659,70
5,10,Y1050238,0.6239127988834982,61.72182968955997,40
5,10,Y1050247,-0.6425280987090511,27.515672565411865,30
5,10,Y1050267,0.042034548638272745,46.00548722711354,30
6,1,Y1050170,-1.7093048909393915,0.0,10
6,1,Y1050188,0.17324238926574947,49.05413538390352,45
6,1,Y1050192,0.5782752888321558,60.0159668177459,70
6,1,Y1050199,-0.5113202580815746,30.527096335570775,30
6,1,Y1050214,-0.950581290015347,18.638912949311763,20
6,1,Y1050241,-0.6653468537347225,26.358512549695902,20
6,1,Y1050242,-0.739507807311443,24.35141664970535,20
6,1,Y1050254,-0.8364875155715534,21.726752787612718,20
6,2,Y1050167,-0.07776391464750895,42.28308748118645,30
6,2,Y1050186,1.1601535390773812,75.01005037031945,85
6,2,Y1050190,1.3312942009142121,79.53451528670179,90
6,2,Y1050205,1.2286098038121136,76.81983633687238,88
6,2,Y1050247,-0.6425280987090511,27.35235325712472,30
6,2,Y1050249,-0.3801124174540978,34.28986612287836,30
6,2,Y1050257,0.5155237129394115,57.9678991882956,40
6,2,Y1050261,1.103106652026625,73.50189540422463,82
6,3,Y1050168,-1.3213860575566683,9.301725978987207,10
6,3,Y1050175,-0.4371593045048541,32.82412365836297,30
6,3,Y1050177,-0.7223937411277599,25.236253435097364,20
6,3,Y1050204,1.3369988897562004,80.02067640628267,90
6,3,Y1050206,1.2229051153124066,76.98552832243969,70
6,3,Y1050209,1.0802878970009537,73.19159321080689,85
6,3,Y1050227,-1.0931985083267999,15.372022155778602,10
6,3,Y1050270,-0.072059226147802,42.53659753030268,40
6,4,Y1050174,1.1430394728936981,74.29437344993195,80
6,4,Y1050185,1.3940457771492376,80.91489219275425,99
6,4,Y1050189,1.428273909516604,81.8176902023184,91
6,4,Y1050202,0.9148519240061108,68.27572005885638,75
6,4,Y1050239,-1.4811173418122074,5.079859386658562,10
6,4,Y1050248,-0.5398437016069526,29.906804652380657,30
6,4,Y1050256,-0.2888373976936942,36.527323386174984,30
6,4,Y1050267,0.042034548638272745,45.25437081497095,30
6,5,Y1050173,1.274247313863456,79.34046228334162,70
6,5,Y1050179,1.5880051936694588,87.86049582788604,95
6,5,Y1050194,-0.8536015817552366,21.559143836128506,20
6,5,Y1050197,1.0460597646335876,73.14407424334102,80
6,5,Y1050219,-0.5455483904489408,29.924267685946752,20
6,5,Y1050231,-1.4811173418122074,4.5190767349567125,10
6,5,Y1050259,1.3427035785981885,81.19937869441235,80
6,5,Y1050262,0.9148519240061108,69.58115112522033,50
6,6,Y1050171,-1.2643391701636308,9.646422653185518,10
6,6,Y1050182,1.3427035785981885,80.97555792630001,90
6,6,Y1050200,-0.7623265619948328,23.381573430397673,30
6,6,Y1050225,0.7323018844853038,64.27486322883306,75
6,6,Y1050226,0.3729064946279586,54.4417439246546,40
6,6,Y1050240,-1.5381642291025606,2.1545222309543135,10
6,6,Y1050246,-0.9962188000666895,16.9822418134986,30
6,6,Y9999993,0.8064628380620242,66.30391959630896,49
6,7,Y1050184,-1.064675064801422,16.175927462723624,10
6,7,Y1050193,-0.8250781382298585,22.54382902752286,20
6,7,Y1050195,0.10478612453101707,47.257351770133184,40
6,7,Y1050201,0.5497518453067777,59.08345467618891,68
6,7,Y1050228,0.5611612226484727,59.38668808100416,66
6,7,Y1050229,1.7135083457972284,90.01326227664234,99
6,7,Y1050255,0.22458458781679877,50.441302552532804,40
6,8,Y1050172,-1.1787688392452154,11.813434334144397,10
6,8,Y1050191,-0.28313270885170616,36.65145107556466,40
6,8,Y1050208,0.5440471564647896,59.59102066826292,70
6,8,Y1050224,1.2400191814960897,78.8918999234271,68
6,8,Y1050236,-1.1673594619035204,12.129842187518612,20
6,8,Y1050250,-1.7093048909393915,0.0,10
6,8,Y1050266,0.7779393945366461,66.07738173362613,40
6,9,Y1050178,-0.59689058899999,28.84175571595759,20
6,9,Y1050180,0.04773923713797971,46.5520479161519,40
6,9,Y1050221,1.0460597646335876,73.97949159700818,80
6,9,Y1050234,-1.5096407854744982,3.765235781727135,10
6,9,Y1050238,0.6239127988834982,62.38160113070613,40
6,9,Y1050264,0.7494159506689868,65.82962261535059,40
6,9,Y9999986,0.7893487718783411,66.92672036559402,58
6,10,Y1050176,1.0631738308172707,72.55311564915218,90
6,10,Y1050211,-0.5512530792909288,29.032505787513426,40
6,10,Y1050223,-0.8650109590969315,20.574436739880397,20
6,10,Y1050235,-1.452593898184145,4.7347801451722304,10
6,10,Y1050253,-1.1673594619035204,12.423933827355071,10
6,10,Y1050258,-1.3385001237403513,7.810441616199974,10
6,10,Y1050273,-0.48850150305590334,30.724119604421617,40
7,1,Y1050168,-1.3213860575566683,7.735275088377776,10
7,1,Y1050170,-1.7093048909393915,0.0,10
7,1,Y1050186,1.1601535390773812,76.24733691879574,85
7,1,Y1050209,1.0802878970009537,74.04235102395525,85
7,1,Y1050234,-1.5096407854744982,2.537808331663797,10
7,1,Y1050236,-1.1673594619035204,11.987747891645093,20
7,1,Y1050264,0.7494159506689868,64.90740944341621,40
7,1,Y9999986,0.7893487718783411,66.00990239556143,58
7,2,Y1050173,1.274247313863456,79.35783881729868,70
7,2,Y1050195,0.10478612453101707,47.59381172371506,40
7,2,Y1050197,1.0460597646335876,73.15997986971493,80
7,2,Y1050199,-0.5113202580815746,30.859592573606058,30
7,2,Y1050204,1.3369988897562004,81.06225002393307,90
7,2,Y1050239,-1.4811173418122074,4.518692059855482,10
7,2,Y1050241,-0.6653468537347225,26.676037786078805,20
7,2,Y1050262,0.9148519240061108,69.59621097973509,50
7,3,Y1050192,0.5782752888321558,59.53890083791573,70
7,3,Y1050193,-0.8250781382298585,21.764902662014673,20
7,3,Y1050206,1.2229051153124066,76.89037155087419,70
