features_begin_index,features_mid_index,leaf_node_num,tn,fp,fn,tp,acc
1,1,3,128,2,24,4,0.8354430379746836
1,2,3,126,4,12,16,0.8987341772151899
1,3,3,126,4,8,20,0.9240506329113924
1,4,3,124,6,5,23,0.930379746835443
1,5,3,125,5,6,22,0.930379746835443
1,6,3,125,5,4,24,0.9430379746835443
1,7,3,126,4,5,23,0.9430379746835443
1,8,3,127,3,5,23,0.9493670886075949
1,9,3,128,2,7,21,0.9430379746835443
1,10,3,127,3,5,23,0.9493670886075949
1,11,3,127,3,5,23,0.9493670886075949
1,12,3,128,2,6,22,0.9493670886075949
1,13,3,129,1,7,21,0.9493670886075949
1,14,3,127,3,5,23,0.9493670886075949
1,15,3,128,2,7,21,0.9430379746835443
1,16,3,127,3,5,23,0.9493670886075949
1,17,3,127,3,5,23,0.9493670886075949
1,18,3,127,3,5,23,0.9493670886075949
1,19,3,128,2,7,21,0.9430379746835443
1,20,3,127,3,6,22,0.9430379746835443
1,21,3,126,4,4,24,0.9493670886075949
1,22,3,126,4,4,24,0.9493670886075949
1,23,3,126,4,4,24,0.9493670886075949
1,24,3,126,4,4,24,0.9493670886075949
1,25,3,126,4,6,22,0.9367088607594937
1,26,3,127,3,8,20,0.930379746835443
1,27,3,127,3,2,26,0.9683544303797469
1,28,3,127,3,2,26,0.9683544303797469
1,29,3,127,3,2,26,0.9683544303797469
1,30,3,126,4,2,26,0.9620253164556962
1,31,3,126,4,2,26,0.9620253164556962
1,32,3,127,3,2,26,0.9683544303797469
1,33,3,127,3,2,26,0.9683544303797469
1,34,3,127,3,2,26,0.9683544303797469
1,35,3,127,3,2,26,0.9683544303797469
1,36,3,127,3,2,26,0.9683544303797469
1,37,3,127,3,2,26,0.9683544303797469
1,38,3,127,3,2,26,0.9683544303797469
1,39,3,126,4,2,26,0.9620253164556962
1,40,3,127,3,2,26,0.9683544303797469
1,41,3,127,3,2,26,0.9683544303797469
1,42,3,127,3,2,26,0.9683544303797469
1,43,3,127,3,2,26,0.9683544303797469
1,44,3,127,3,2,26,0.9683544303797469
1,45,3,126,4,2,26,0.9620253164556962
1,46,3,125,5,1,27,0.9620253164556962
1,47,3,125,5,1,27,0.9620253164556962
1,48,3,125,5,1,27,0.9620253164556962
1,49,3,125,5,1,27,0.9620253164556962
1,50,3,125,5,1,27,0.9620253164556962
1,51,3,127,3,4,24,0.9556962025316456
2,2,3,122,8,12,16,0.8734177215189873
2,3,3,125,5,7,21,0.9240506329113924
2,4,3,124,6,6,22,0.9240506329113924
2,5,3,125,5,5,23,0.9367088607594937
2,6,3,127,3,6,22,0.9430379746835443
2,7,3,126,4,7,21,0.930379746835443
2,8,3,127,3,6,22,0.9430379746835443
2,9,3,128,2,8,20,0.9367088607594937
2,10,3,127,3,6,22,0.9430379746835443
2,11,3,127,3,6,22,0.9430379746835443
2,12,3,128,2,7,21,0.9430379746835443
2,13,3,129,1,8,20,0.9430379746835443
2,14,3,127,3,6,22,0.9430379746835443
2,15,3,127,3,6,22,0.9430379746835443
2,16,3,127,3,6,22,0.9430379746835443
2,17,3,127,3,6,22,0.9430379746835443
2,18,3,127,3,6,22,0.9430379746835443
2,19,3,128,2,8,20,0.9367088607594937
2,20,3,127,3,7,21,0.9367088607594937
2,21,3,126,4,5,23,0.9430379746835443
2,22,3,126,4,4,24,0.9493670886075949
2,23,3,126,4,4,24,0.9493670886075949
2,24,3,127,3,6,22,0.9430379746835443
2,25,3,126,4,6,22,0.9367088607594937
2,26,3,127,3,8,20,0.930379746835443
2,27,3,126,4,2,26,0.9620253164556962
2,28,3,126,4,2,26,0.9620253164556962
2,29,3,127,3,2,26,0.9683544303797469
2,30,3,126,4,2,26,0.9620253164556962
2,31,3,127,3,2,26,0.9683544303797469
2,32,3,127,3,2,26,0.9683544303797469
2,33,3,126,4,2,26,0.9620253164556962
2,34,3,127,3,2,26,0.9683544303797469
2,35,3,126,4,2,26,0.9620253164556962
2,36,3,126,4,2,26,0.9620253164556962
