features_begin_index,features_mid_index,leaf_node_num,tn,fp,fn,tp,acc
2,2,3,146,9,13,15,0.879781420765
2,3,3,148,7,7,21,0.92349726776
2,4,3,148,7,5,23,0.934426229508
2,5,3,151,4,6,22,0.945355191257
2,6,3,152,3,7,21,0.945355191257
2,7,3,153,2,7,21,0.950819672131
2,8,3,153,2,7,21,0.950819672131
2,9,3,153,2,7,21,0.950819672131
2,10,3,153,2,7,21,0.950819672131
2,11,3,153,2,7,21,0.950819672131
2,12,3,154,1,8,20,0.950819672131
2,13,3,154,1,4,24,0.972677595628
2,14,3,154,1,4,24,0.972677595628
2,15,3,154,1,4,24,0.972677595628
2,16,3,154,1,5,23,0.967213114754
2,17,3,154,1,5,23,0.967213114754
2,18,3,154,1,5,23,0.967213114754
2,19,3,152,3,1,27,0.978142076503
2,20,3,153,2,2,26,0.978142076503
3,3,3,151,4,14,14,0.901639344262
3,4,3,150,5,9,19,0.92349726776
3,5,3,150,5,8,20,0.928961748634
3,6,3,151,4,7,21,0.939890710383
3,7,3,153,2,8,20,0.945355191257
3,8,3,153,2,8,20,0.945355191257
3,9,3,153,2,8,20,0.945355191257
3,10,3,153,2,8,20,0.945355191257
3,11,3,153,2,8,20,0.945355191257
3,12,3,154,1,9,19,0.945355191257
3,13,3,154,1,5,23,0.967213114754
3,14,3,154,1,5,23,0.967213114754
3,15,3,152,3,3,25,0.967213114754
3,16,3,152,3,5,23,0.956284153005
3,17,3,151,4,4,24,0.956284153005
3,18,3,152,3,3,25,0.967213114754
3,19,3,152,3,1,27,0.978142076503
3,20,3,153,2,2,26,0.978142076503
4,4,3,148,7,17,11,0.868852459016
4,5,3,148,7,6,22,0.928961748634
4,6,3,150,5,8,20,0.928961748634
4,7,3,150,5,8,20,0.928961748634
4,8,3,150,5,5,23,0.945355191257
4,9,3,150,5,5,23,0.945355191257
4,10,3,150,5,5,23,0.945355191257
4,11,3,150,5,5,23,0.945355191257
4,12,3,150,5,5,23,0.945355191257
4,13,3,152,3,6,22,0.950819672131
4,14,3,152,3,6,22,0.950819672131
4,15,3,152,3,5,23,0.956284153005
4,16,3,152,3,5,23,0.956284153005
4,17,3,151,4,4,24,0.956284153005
4,18,3,152,3,5,23,0.956284153005
4,19,3,152,3,1,27,0.978142076503
4,20,3,152,3,2,26,0.972677595628
5,5,3,153,2,12,16,0.92349726776
5,6,3,151,4,9,19,0.928961748634
5,7,3,152,3,9,19,0.934426229508
