evaluation_num,kfold_split_num,username,video_stop_backward_seek_avg,qz_mean,watched_time_hour,video_avg_count,watched_time_weekday,mt_online_num_day,label_val_predict,label_val_test
1,1,Y1050279,1.27718556852,1.10456485643,0.993593523578,0.84766102295,0.887660869023,2.37913251582,68.2469862053,70.0
1,1,Y1050280,-0.460152824344,-0.571645771922,0.196134155697,-0.478887255119,1.6305355902,-0.542889298911,13.7043194797,10.0
1,1,Y1050295,-0.460152824344,0.757163689934,2.14497681116,-0.246678377228,1.13528577608,-0.542889298911,38.4007603827,30.0
1,1,Y1050297,-0.460152824344,-0.806141559309,-0.97352364144,-0.642503266642,-1.09333838746,-0.542889298911,7.64195940167,10.0
1,1,Y1050298,-0.460152824344,-0.806141559309,-0.152550110531,-0.559436676177,-0.598088573336,-0.542889298911,8.51094156818,10.0
1,1,Y1050301,-0.460152824344,-0.806141559309,-0.97352364144,-0.642503266642,-1.09333838746,-0.542889298911,7.64195940167,10.0
1,1,Y1050320,0.188231838578,-0.806141559309,-0.119645359197,-0.366873216465,-0.845713480396,-0.542889298911,9.12663546267,10.0
1,1,Y1050334,-0.460152824344,-0.806141559309,-0.97352364144,-0.642503266642,-1.09333838746,-0.542889298911,7.64195940167,20.0
1,1,Y1050349,-0.460152824344,0.809273864908,-0.877440181333,-0.604745725522,-0.598088573336,1.64862706214,54.8452568644,65.0
1,1,Y1050359,-0.460152824344,-0.719291267684,-0.97352364144,-0.642503266642,-1.09333838746,-0.542889298911,9.15754010268,20.0
1,1,Y1050362,-0.460152824344,1.76462707278,0.612279038093,0.232716536523,0.887660869023,1.64862706214,73.7844506917,80.0
1,1,Y1050378,0.134199780362,2.4767994641,2.40674533748,4.55796873056,0.144786147844,1.64862706214,90.9132988349,93.0
1,1,Y1050398,-0.460152824344,-0.806141559309,-0.97352364144,-0.642503266642,-1.09333838746,-0.542889298911,7.64195940167,0.0
1,1,Y1050400,-0.460152824344,-0.806141559309,-0.141612496178,-0.472594331601,-0.845713480396,-0.542889298911,8.49517289078,20.0
1,1,Y1050405,-0.460152824344,-0.63244097606,-0.97352364144,-0.642503266642,-1.09333838746,-0.542889298911,10.6731208037,10.0
1,1,Y1050406,-0.460152824344,-0.63244097606,-0.97352364144,-0.642503266642,-1.09333838746,-0.542889298911,10.6731208037,10.0
1,1,Y1050436,-0.460152824344,-0.806141559309,-0.97352364144,-0.642503266642,-1.09333838746,-0.542889298911,7.64195940167,10.0
1,1,Y1050452,0.134199780362,1.33906064382,0.764531900081,0.80361055826,2.8686601255,-0.542889298911,49.3229739408,40.0
