username,problem_avg_count,video_forward_seek_avg,video_backward_seek_avg,qz_mean,watched_time_weekday,watched_time_hour,indicator,predict_score,real_score
Y1050274,1.21137371696,-0.0552628934134,-0.159613553232,-1.660649205,-0.0969581524591,0.296180017346,1.0,76.4992106533,80.0
Y1050275,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,20.0
Y1050276,0.814153399991,-0.427131574005,-0.954288436584,1.45903729882,0.844287757122,1.59797482131,0.0,18.8561564424,40.0
Y1050277,0.920370780185,0.62620760855,-1.43254023,0.414593948062,-0.97340309054,1.07160236251,0.0,33.4828799752,10.0
Y1050278,2.24543002116,-3.19239655858,-1.09421436209,0.526559381869,1.5318279275,-1.89813116158,0.0,51.2809169662,54.0
Y1050279,2.12531671902,0.0444680213092,-0.752745035369,0.00171195691913,0.0972693474666,0.805844278979,1.0,64.215404972,70.0
Y1050280,0.786799172024,0.797868779192,-1.02825382017,1.17537191366,-1.06399292685,0.95725593174,0.0,19.384297396,10.0
Y1050281,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050282,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050283,0.110904503557,0.12532040846,0.151558870616,-0.51775446253,-0.0330380694095,1.25360634207,0.0,33.0886071058,20.0
Y1050284,-0.406222511396,0.191334831618,-0.172708796409,-0.022827402757,0.0524272342076,1.18361513589,0.0,23.0916219368,30.0
Y1050285,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,0.0
Y1050286,1.87276937993,-0.97165101546,0.188942602611,-1.50015549205,0.608660249422,0.802362962597,1.0,81.4935976829,72.0
Y1050287,1.94579181603,0.511428241189,-1.1024470044,-0.87113504668,-0.0100882008853,0.351320160185,0.0,57.2408406443,50.0
Y1050288,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,0.0
Y1050289,4.83088257415,2.77641180232,1.66225864136,-0.941316416572,2.45596815756,1.76351883774,1.0,77.3153681624,60.0
Y1050290,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,0.0
Y1050291,-0.864492863563,-0.319306068113,-0.131933849097,-1.21519493421,0.128737055536,0.00612771448828,0.0,36.1884474454,40.0
Y1050292,3.11204504521,-0.265947627392,0.284006661881,0.506882394995,-0.888781919448,-0.797638612431,0.0,44.4463046876,50.0
Y1050293,2.5637525347,-0.82733960915,-1.43559315013,-0.111797194253,-0.456496967955,-0.135882131821,1.0,75.6565520059,80.0
Y1050294,2.03740636854,0.185190042886,-0.203632662366,-0.187147506573,-0.930621075031,-0.135115670621,0.0,46.0105607423,40.0
Y1050295,0.895978832645,0.0706226602443,-0.296576177127,0.171947169809,-0.301718615713,0.313606650052,0.0,32.1114317468,30.0
Y1050296,2.63111553614,-0.00730804141997,0.918486159965,1.596690388,-0.30843044127,-1.56346867069,0.0,20.4006568254,20.0
Y1050297,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050298,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050299,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050300,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050301,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050302,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050303,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,20.0
Y1050304,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050305,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,20.0
Y1050306,-0.00133907296108,0.877727900132,-0.560285318526,0.679843142801,-0.722516712046,-0.321706293193,0.0,15.6386770007,10.0
Y1050307,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050308,0.0959708121852,0.607971829921,1.84605668733,0.256083368112,-0.195631858086,0.133908764152,0.0,11.8139508708,10.0
Y1050309,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,0.0
Y1050310,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050311,3.02043872144,-0.308106872621,1.53304815871,0.980264764161,-1.92161147116,0.439125059257,0.0,33.3170201231,20.0
Y1050312,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050313,0.0580324289968,0.791145099984,-0.409232377872,0.2426162087,-0.00760206806446,0.539475109085,0.0,21.8243047494,30.0
Y1050314,-1.39445333631,0.0165111025739,0.122658973143,-0.281342284843,0.0303323658163,-0.0441365608209,0.0,16.514886448,30.0
Y1050315,-1.47752202407,0.0524838359714,0.165824326854,-0.102061198138,0.0274940602608,-0.0630467414967,0.0,13.0083503111,20.0
Y1050316,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050317,1.73528054725,-0.585406020942,-1.00061720902,0.118893444192,-0.174722035305,-0.343939563669,0.0,45.0872735549,55.0
Y1050318,3.39175241851,3.4621215466,0.0786957494092,0.792506088098,0.159521183806,-1.50988023588,0.0,28.5881708991,40.0
Y1050319,2.61985839939,-1.38719110333,-0.904437286171,-1.22127375346,-0.51633856595,-0.0094032319001,1.0,91.020904308,76.0
Y1050320,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050321,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,20.0
Y1050322,2.45710146231,0.191729178436,-0.0911008362888,-2.05493008696,-0.805356904435,0.475801190921,1.0,91.9632550753,99.0
Y1050323,2.93160939002,0.690054020207,-0.766034922995,-1.17895009431,-1.37970273059,-1.25552500197,1.0,84.4376722088,88.0
Y1050324,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,30.0
Y1050325,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,20.0
Y1050326,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,20.0
Y1050327,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,0.0
Y1050328,5.84248618408,-2.5133067482,7.05895049092,0.676927721261,-1.40431293406,0.260437685508,1.0,59.9414777456,71.0
Y1050329,0.830981711752,-0.193411519708,0.408006229695,0.595276973684,-0.643291243029,0.575487638826,0.0,23.9214024907,20.0
Y1050330,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050331,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050332,2.80463388561,-0.351714386985,1.04786425082,1.05660011386,0.427824671209,0.740873077149,0.0,31.170360686,40.0
Y1050333,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050334,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,20.0
Y1050335,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050336,1.6424416837,-2.21477125266,-0.777711329756,-0.617424728943,0.847294312514,-0.311097480716,0.0,58.5314150726,50.0
Y1050337,1.03814749357,-2.39290921701,0.756534580066,1.53904488006,1.30060077755,-0.261693637697,0.0,16.9922924941,10.0
Y1050338,0.401503401214,-0.0536876189673,0.65504333095,0.807372831911,-0.716790177043,0.11923823884,0.0,15.38223934,10.0
Y1050339,0.395705862253,0.446570509395,-0.612482305419,1.00570158372,-0.318895952442,0.0235914830043,0.0,16.3434157867,20.0
Y1050340,0.700217886489,0.164621331848,0.0608626424183,0.985290582712,-0.366360317342,-0.49979389626,0.0,16.6890889144,10.0
Y1050341,0.203287458005,-0.0795359752808,-0.61334582071,1.19102646934,0.735042629155,1.46488015758,0.0,14.4158241102,20.0
Y1050342,-0.253630133444,-0.152529348399,-0.345959983529,-0.820452515287,0.139551134508,0.0265039310505,0.0,36.3778416249,50.0
Y1050343,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,0.0
Y1050344,1.31810695268,0.371344081249,-1.2863997857,0.377398486679,-1.99363964105,-1.02631811871,0.0,36.7828635846,40.0
Y1050345,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050346,0.47395727108,-0.00422627096851,-0.747097685905,-1.30463623382,-0.631824622958,-0.31304340069,0.0,50.8910132417,50.0
Y1050347,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,20.0
Y1050348,2.30462291585,0.145879144155,2.70003740458,1.24799631321,-1.42675471571,1.09081894027,0.0,16.4911345687,10.0
Y1050349,-0.617951632118,-0.567828695346,-0.232321294098,-1.46739039673,0.244223462345,-0.0315865601267,1.0,60.0227053226,65.0
Y1050350,-0.30574374445,0.80994240938,-0.306910141299,0.460397608914,-0.580448963052,-0.636910531754,0.0,14.7345520795,10.0
Y1050351,2.03208851742,0.584378745204,-0.474128586411,-1.30328224984,-0.417753229268,0.799173054285,1.0,78.3683696796,70.0
Y1050352,1.93452977578,-1.06307912946,0.0957150471372,-1.16550794491,-1.07540014246,0.106847935563,1.0,79.0728966817,80.0
Y1050353,2.04831080334,0.592572547937,0.272021801604,-0.200734446691,-0.800112087661,0.663563057017,0.0,43.0645900872,50.0
Y1050354,2.39345605775,0.120670099043,-2.07279070697,1.47031941471,-0.55108117163,1.60363116825,0.0,36.5360125495,50.0
Y1050355,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050356,1.14327988267,0.192543369548,-1.03375241053,1.04334923715,-0.0970424299598,0.812825016431,0.0,25.5617750578,30.0
Y1050357,-1.47752202407,0.0524838359714,0.165824326854,-0.102061198138,0.0274940602608,-0.0630467414967,0.0,13.0083503111,20.0
Y1050358,2.15469764057,-0.786951918381,-1.28670053241,0.777176683978,-0.511323397189,-0.22108613814,0.0,42.131067428,50.0
Y1050359,-1.45835232689,0.0441824359566,0.155863091382,-0.143433756608,0.0281490538505,-0.0586828536485,0.0,13.8175509581,20.0
Y1050360,-1.4264028316,0.0303467692652,0.139261032263,-0.212388020726,0.0292407098334,-0.0514097072347,0.0,15.166218703,30.0
Y1050361,0.318869420514,0.838199529898,-0.799810196871,0.507788086965,-0.660062905701,0.164684276595,0.0,22.3288685277,30.0
Y1050362,0.955683505644,-0.566263861247,-0.517646302177,-1.12397611078,0.885146543222,0.76142133227,1.0,70.1343084879,80.0
Y1050363,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,0.0
Y1050364,1.29490601933,-0.294422239868,1.47502684354,-1.81317337404,0.287179530205,0.31674144081,1.0,72.1509263351,72.0
Y1050365,2.70922186328,-1.37801757235,-0.621454106675,-1.45237986777,-0.244524256725,-0.585220543804,1.0,92.8739575071,96.0
Y1050366,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050367,1.23692512295,-1.07856992254,-0.33297029347,-2.07838128168,0.491211478054,-0.146932028977,1.0,86.1943869514,90.0
Y1050368,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,20.0
Y1050369,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050370,0.668970415751,0.195863242495,0.329473154381,0.321907289503,-0.474725798049,-0.768604186666,0.0,23.9805028281,20.0
Y1050371,0.853253507632,0.101284411162,-0.976371282094,-0.277183635718,0.565695647443,1.54549705257,0.0,41.2560241711,40.0
Y1050372,3.54942657689,-0.324051387827,-0.92520792383,1.66810886715,-0.546470276092,0.693144896676,0.0,39.1340527707,50.0
Y1050373,-1.4264028316,0.0303467692652,0.139261032263,-0.212388020726,0.0292407098334,-0.0514097072347,0.0,15.166218703,20.0
Y1050374,-0.48322839808,0.258959193516,-0.489732217697,-0.00753390164003,0.0822140196213,1.06739596525,0.0,23.3569553327,30.0
Y1050375,3.19620651996,2.45517228329,-0.238739356618,0.333407954467,0.893341234031,-1.17411791753,0.0,38.0995901508,30.0
Y1050376,1.33248917462,-0.220810483825,1.34011623185,-1.92889865934,0.394161459964,0.255686695337,1.0,74.2771540518,90.0
Y1050377,-0.132777812734,0.215542529459,-0.695965230589,-0.369917799626,-0.56382763873,0.310873015372,0.0,32.3518885253,40.0
Y1050378,2.59227202666,-0.372740568422,-1.97047968566,-1.18362100016,-1.28364803264,-0.612286334142,1.0,91.6988258746,93.0
Y1050379,1.57239034082,-0.373175821904,-1.59349478564,-0.831434010345,0.312095233709,1.94001830884,1.0,77.1716370742,60.0
Y1050380,0.286364222902,-1.73246733821,-0.551053215742,-1.89279879013,0.858947713257,-0.337434805699,1.0,78.5838555474,80.0
Y1050381,1.60641933756,-0.0304827961158,-0.961485170108,0.0447814077551,-0.737907217596,-0.982492781857,0.0,42.7167234344,55.0
Y1050382,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,20.0
Y1050383,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050384,2.84583787037,0.72728255672,1.80122418166,0.890945254163,1.31387887271,0.0313906935453,0.0,24.9011490359,30.0
Y1050385,4.8040929819,5.10868704918,-0.00815884242217,0.0386530888875,2.19062404576,-1.3236638066,0.0,43.6277245168,40.0
Y1050386,-0.802152576925,0.0457188164714,-0.0453587685508,-0.185706540466,0.403888387927,0.127567479136,0.0,20.7471992549,30.0
Y1050387,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050388,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,20.0
Y1050389,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,0.0
Y1050390,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050391,-0.470607041223,-0.621675881499,0.0892528925018,0.634987037909,0.59174427763,-0.252471472497,0.0,13.7201517703,10.0
Y1050392,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,20.0
Y1050393,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,0.0
Y1050394,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,20.0
Y1050395,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050396,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,20.0
Y1050397,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,20.0
Y1050398,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,0.0
