username,forum_num_days,qz_mean,video_stop_backward_seek_avg,watched_time_hour,seek_video_avg,watched_time_weekday,video_avg_count,indicator,predict_score,real_score
Y1050304,-1.65269642194,0.0428995648161,-0.0349831156894,-0.158238068755,-0.0790823065579,-0.365626380932,0.573094192854,0.0,9.32128163704,10.0
Y1050305,-0.359314747873,-0.138259549975,0.0225809739461,-0.379239311871,-0.672545505397,-0.407498318813,0.139904791778,0.0,27.6819575462,20.0
Y1050306,-0.00888697191295,-0.443328140377,-0.00189206687018,-0.356475866818,0.76752641727,-1.53466039046,-0.224671496534,0.0,7.54852444835,10.0
Y1050307,-1.8703750522,0.104434300855,-0.0188301838498,0.0943401917826,0.379020738089,-0.492660413257,0.0551235893874,0.0,1.44244699599,10.0
Y1050308,0.677783252821,0.324866579021,0.608507292716,1.5498803709,0.62648545359,-1.1556058412,-0.205532320987,0.0,3.83671097976,10.0
Y1050309,-2.8482162499,0.452457507139,0.00600291483039,0.309670124762,-0.0973105158792,-0.0714304055524,0.0360714022949,0.0,0.671187724655,0.0
Y1050310,-1.75155530622,0.130274093644,-0.0859561279984,-0.111709836137,-0.398309513049,-0.163588896657,-0.0095182906064,0.0,14.6449565889,10.0
Y1050311,1.27451584761,-0.436977726117,-0.678618131406,0.529277060856,0.245142241967,-0.739224538612,-1.27811561726,0.0,27.0391407862,20.0
Y1050312,-1.22736960782,-0.217489027443,-0.217642676483,-0.242882841697,0.414742744987,0.201619140755,-0.117569661789,0.0,14.1066711016,10.0
Y1050313,0.123877951706,-0.549840107444,-0.40895592637,-0.236968857268,0.719455709957,-0.32606379572,-0.770890526752,0.0,19.3216242224,30.0
Y1050314,-0.808674710867,0.137165713785,0.0669880032065,0.372440830526,-0.18260293592,-0.259692525066,0.172575676894,0.0,15.1335078525,30.0
Y1050315,1.33751757695,-0.174475716687,-1.33585001206,1.71407875088,-0.00130034414557,-0.572039663101,0.735597938577,0.0,20.1426309078,20.0
Y1050316,-0.651572113847,0.172323220561,0.638491090627,0.0480003532857,-0.340573944087,-0.515451154176,0.701282716249,0.0,15.8883565219,10.0
Y1050317,1.52022638355,0.161060636718,0.924186484136,0.835958102649,-0.532556890962,0.793752094324,-0.262283854013,0.0,41.2003381403,55.0
Y1050318,1.95927511826,-0.0102537700617,0.505403939422,0.571533475379,-0.892018928739,-0.880317061316,-0.603902970231,0.0,39.3179772152,40.0
Y1050319,1.7584154661,-1.04155566984,-0.715313118163,-0.8286791819,-0.162289034648,0.804190721313,0.883010506574,1.0,75.5391553074,76.0
Y1050320,0.0877422639793,-0.0542420755579,0.496101025468,0.21173146708,0.222731884564,-0.17374653878,0.319441442867,0.0,18.2933453909,10.0
Y1050321,-1.54945418695,0.047237564522,-0.168878238884,-0.552839320929,-1.23391734951,0.512482023767,0.119881042344,0.0,32.7367301698,20.0
Y1050322,3.42765621688,3.92647385116,-2.18872092113,-2.99231473503,-0.572034060201,0.0209378674212,0.017051245256,1.0,94.0093502941,99.0
Y1050323,2.42653339311,-0.577035631318,0.254953102079,-1.15099637402,-2.17595238363,-0.589283640898,0.0828911537972,1.0,94.0221957733,88.0
Y1050324,4.37877314704,-0.352310048034,-3.80580852939,5.02059186406,0.614961795927,0.897946766582,1.90756684197,0.0,28.5651457893,30.0
Y1050325,1.38012567517,-0.391014003133,0.180960564549,0.298983884775,0.578510088109,-0.697714169745,-0.219712230693,0.0,21.9677898974,20.0
Y1050326,1.00494456279,-0.731305149574,-0.114196526971,-0.244846292377,1.12512555982,-0.0434847485007,-0.141245599671,0.0,21.9140211285,20.0
Y1050327,-2.26165252149,0.393930420355,0.0391308562223,0.539388724056,0.143418242501,-0.1071616152,0.0153630026204,0.0,0.914755439537,0.0
Y1050328,3.58403019679,-0.0705694514362,-2.84715513838,3.5137537688,-1.29329043067,-0.619478096871,0.446888315066,1.0,68.3748895196,71.0
Y1050329,1.29567112907,-0.602274857504,-1.00610062262,0.44825669182,0.372793008485,-0.581212249389,-0.487321517103,0.0,26.2162823816,20.0
Y1050330,-0.0278021345443,-0.288049296904,0.794763854113,-0.884259563526,-0.134797126257,-0.83374154292,1.27514012256,0.0,20.4580394893,10.0
Y1050331,0.709169128083,-0.633527560721,-0.244255061409,-0.405537275549,0.549166348744,-1.40454121545,0.561378546851,0.0,15.2421788912,10.0
Y1050332,3.09198151525,0.0653236035322,1.42101180934,0.922998067205,-0.489358029673,-0.748789695302,0.328175496003,0.0,38.617531764,40.0
Y1050333,-1.30608051682,-0.280191439517,-0.0667292194488,-0.568296562626,0.368410489118,0.244695547853,0.171357279913,0.0,15.4116076634,10.0
Y1050334,-1.29076360287,0.116707378553,0.191120337035,-0.0843731179172,-0.33771740648,-0.174600819962,0.183346307925,0.0,16.3418644088,20.0
Y1050335,-0.00833859498899,-0.209787612561,0.326592888766,0.132865050149,0.709855439897,0.138876634032,-0.0463603784044,0.0,16.3841218045,10.0
Y1050336,0.952636104878,-0.677005533522,-0.856939756844,-0.484015630717,-0.704745542136,0.539501036702,0.0417059319985,0.0,47.6904846652,50.0
Y1050337,-0.374676821928,-0.219241035446,-0.9634489227,0.762361969391,0.436530185743,0.304596903058,0.495718142268,0.0,14.6954688348,10.0
Y1050338,-0.900406374468,-0.0661631699742,-0.319312740946,0.105195738621,-0.0455707166956,-0.432879262513,-0.240742388794,0.0,15.0969616796,10.0
Y1050339,-1.39170753098,-0.0159387680339,-0.137285748819,-0.363666912238,-0.57840254463,0.0558009205831,0.0442754261181,0.0,22.5374474149,20.0
Y1050340,1.26791239266,-0.68861701879,0.632813446373,-0.614194142778,1.0456114007,-0.945203649732,0.819570964239,0.0,16.8015517366,10.0
Y1050341,0.177990343952,-0.598080747467,-0.420627668207,-0.406124133003,0.46391194171,-0.221627959535,0.396355897427,0.0,21.5045544769,20.0
Y1050342,-0.155908568822,-0.425156123339,-0.325658004524,-0.853482767839,-0.893796851047,0.268898468616,0.240289846361,0.0,40.0261691022,50.0
Y1050343,-2.8482162499,0.452457507139,0.00600291483039,0.309670124762,-0.0973105158792,-0.0714304055524,0.0360714022949,0.0,0.671187724655,0.0
Y1050344,1.54499445162,-0.569149812671,0.227909494699,-1.02092588728,-1.10069704574,-1.20121587795,0.304149092762,0.0,44.4299262857,40.0
Y1050345,-2.65004383977,0.393615673805,-0.0556624162214,0.151101260042,-0.403453561645,0.173066147848,-0.0227485474056,0.0,8.53133282021,10.0
Y1050346,-0.658731864817,0.0193802945874,-0.0144471534108,0.0496388475349,-0.481784847882,0.256637809992,-0.376186341363,0.0,26.8255227095,50.0
Y1050347,0.583591554445,-0.165700173357,0.714176130645,-0.0934885474945,-0.00364506476986,0.424824227903,-0.116586608279,0.0,31.5677580783,20.0
Y1050348,-0.326187146302,-0.212555728813,-0.530292018747,0.277614873493,0.18603522384,-0.51182020259,0.0631150566001,0.0,15.0477275939,10.0
Y1050349,-0.278917417374,-0.621069912919,-0.363645922006,-0.84608864444,0.181287580729,0.832222280219,-0.620795776728,1.0,59.4322828882,65.0
Y1050350,1.66023497857,0.359004576702,1.26937965087,1.45569816797,0.223624977175,-0.804438635549,-0.290749848908,0.0,17.9215062382,10.0
Y1050351,2.37825705169,-1.08622677254,-0.520982602898,-1.13882661278,-0.521742789948,-0.9677569116,0.0974117192964,1.0,74.5819764142,70.0
Y1050352,2.33363999251,0.295831784517,2.92822702506,-0.261499413715,-1.30581172987,0.539219803761,0.336800783605,1.0,81.2431490388,80.0
Y1050353,1.3127622002,0.0573750242728,0.578873357926,0.515431512396,-0.687537607581,-0.549649056612,-0.521730583371,0.0,34.6111309032,50.0
Y1050354,1.1745101147,-0.509551577947,-0.276753916264,-0.272707491108,-0.468941486673,0.119556464753,-0.289762229645,0.0,42.1953149247,50.0
Y1050355,-1.49046553442,-0.0797384159716,-0.0139901532075,-0.337350639062,0.099445289976,-0.212224631113,0.115933978539,0.0,12.0263032634,10.0
Y1050356,1.02402677897,-0.157175303889,-0.184847712472,0.775754342646,0.14678240055,-0.309167246386,-1.284517219,0.0,26.8665650722,30.0
Y1050357,-0.152525965881,-0.0754624729411,-0.326894210852,0.688258520847,0.390048172919,0.0356073694474,-0.891276635097,0.0,17.5890144088,20.0
Y1050358,1.01242316362,-0.602005075882,0.331625707129,-0.872618976179,-0.132891273764,-0.453854494337,0.638568674056,0.0,33.6086484167,50.0
Y1050359,-2.58398636972,0.37400172936,-0.076217526572,0.098244971802,-0.505501243567,0.254564998981,-0.0423551973058,0.0,11.1513811854,20.0
Y1050360,0.684138048906,-0.210988080513,-0.0620823734021,0.619435663086,0.410811542051,0.263031917254,0.216865364445,0.0,22.8040891687,30.0
Y1050361,1.21326396439,-0.856176470981,-0.0997899820517,-1.02311478433,0.256652160532,-1.4121960642,0.303655294889,0.0,26.4979524682,30.0
Y1050362,1.7342648471,-0.710313024447,-0.491441746694,-0.718118834999,-1.06356808703,-0.24175092825,-0.367066543214,1.0,79.1018346753,80.0
Y1050363,-2.8482162499,0.452457507139,0.00600291483039,0.309670124762,-0.0973105158792,-0.0714304055524,0.0360714022949,0.0,0.671187724655,0.0
Y1050364,2.38052329882,-0.673207905749,-0.410046089118,-0.170729898749,-0.716385665869,0.108679030801,-0.786085099988,1.0,80.3793041684,72.0
Y1050365,3.05282065615,-0.900567194412,0.0889353309548,-0.62424275148,-0.493314855804,0.380116943631,0.429567183704,1.0,84.2679826863,96.0
Y1050366,-0.135142759043,-0.156643134887,0.417645400459,0.0776968610082,0.52944937347,0.26182518833,0.328687813771,0.0,17.5065953205,10.0
Y1050367,1.62260602341,-0.503136654793,-0.368031167061,-0.304659438431,-1.22372271955,0.708307376804,-0.00329407187897,1.0,83.2178439718,90.0
Y1050368,0.35510247226,-0.196792495603,-0.311830094125,0.538095068152,0.237942097062,-0.195839026473,-0.136711362169,0.0,20.529598013,20.0
Y1050369,-0.30449589053,-0.401325082998,-0.307558551191,0.167970758948,1.11514580859,0.724956689938,-0.603497719836,0.0,16.3980718156,10.0
Y1050370,0.45316767578,-0.56226174131,-0.591323457084,-0.140449795443,0.349771179615,-0.285113556832,-0.21516795417,0.0,24.471810518,20.0
Y1050371,0.23119836783,-0.649574688906,-0.840947124025,-0.206309339178,0.325558111097,0.923919443113,0.180147449394,0.0,31.8676934394,40.0
Y1050372,2.56662020849,-0.195820265733,1.25861728563,0.542697291692,0.323134433349,0.054450758306,-0.227250679404,0.0,35.9263715424,50.0
Y1050373,-1.30138496622,0.0121406739766,0.150411098496,-0.144615166996,-0.0417922641623,0.531920647172,-0.089760060106,0.0,19.4593153744,20.0
Y1050374,1.65176692268,-0.545460172827,0.753400737151,-0.229759914656,0.759737632285,0.313768823803,-0.246452548895,0.0,32.0216463281,30.0
Y1050375,0.0109464283475,0.167616329006,0.776655199431,0.27734352616,-0.375414838552,0.328267117109,0.0326460475908,0.0,27.5267185315,30.0
Y1050376,1.71939679504,-0.427823816292,-0.40128920945,-0.469902165673,-1.96095869419,0.0465308800699,-0.129460627917,1.0,88.325296604,90.0
Y1050377,0.0716105626215,-0.195082360607,0.804814766067,-0.824001577862,-0.739366709113,0.709839236019,0.541124174239,0.0,40.4326524651,40.0
Y1050378,3.2248569901,-0.215774860488,-0.575626647103,1.15861109659,-1.78916239447,0.161263322344,2.04941723454,1.0,83.6549943273,93.0
Y1050379,0.0347965212582,-0.697683490099,-0.454706863624,-1.28397531197,-0.813452463002,1.33692389652,-0.00607927626843,1.0,77.6315788682,60.0
Y1050380,0.820624715671,-0.72382270619,-0.543116528455,-0.879702876312,-0.601339597536,0.235519495069,-0.124556817721,1.0,71.1867647661,80.0
Y1050381,2.15566265412,0.00495856834127,1.24873655577,-0.0545456370452,-1.33675778958,-0.835117100245,-0.433485674225,0.0,48.1269752897,55.0
Y1050382,0.765235976934,0.799948235644,2.73884352214,1.23956906492,0.216212360143,1.06889998856,-0.766826301201,0.0,24.7757097752,20.0
Y1050383,-2.03992283699,0.0197918679034,-0.0780632234759,-0.220393380607,0.156468803657,0.385915234938,0.106536973632,0.0,10.9815222579,10.0
Y1050384,3.48864619185,5.2305126129,0.0631949781917,-0.319975907337,1.06661061899,-0.477046963519,-0.514142701551,0.0,28.0124851523,30.0
Y1050385,4.32523409811,-0.897027173795,-1.06924516569,1.14004202454,0.0331568126527,0.641736701755,0.166129168275,0.0,56.4377194525,40.0
Y1050386,0.579285903166,-0.589971830524,-0.64618094148,-0.163535119324,0.298253227733,-0.0840562400354,-1.13036909194,0.0,29.9427320748,30.0
Y1050387,1.32166442153,0.160711518585,2.1530411361,0.551464458609,1.06071201152,-1.02858623391,0.172539127441,0.0,7.79555861154,10.0
Y1050388,-1.49876901627,-0.00317603524998,-0.130649168722,-0.399790749624,-0.614707731737,0.20578077089,-0.0742527663434,0.0,23.7081736517,20.0
Y1050389,-2.8482162499,0.452457507139,0.00600291483039,0.309670124762,-0.0973105158792,-0.0714304055524,0.0360714022949,0.0,0.671187724655,0.0
Y1050390,-2.1284723186,0.020134867262,-0.128486799423,-0.0918115874525,0.407343245475,0.503088582769,-0.00887436373221,0.0,8.04788508081,10.0
Y1050391,-1.33976406065,0.165653946792,0.0675685359592,0.112435617574,-0.376645750691,0.0833853982855,0.1953770938,0.0,17.2226923642,10.0
Y1050392,-2.28672775452,0.285738979358,-0.16871552315,-0.139608325277,-0.964715812216,0.621309829082,-0.130585121857,0.0,22.9415988287,20.0
Y1050393,-2.8482162499,0.452457507139,0.00600291483039,0.309670124762,-0.0973105158792,-0.0714304055524,0.0360714022949,0.0,0.671187724655,0.0
Y1050394,-0.446291581443,0.178065549889,1.11423328581,-0.0103535193193,-0.0500610527681,0.0951349843843,0.12810000244,0.0,19.7987603164,20.0
Y1050395,-1.65290525684,0.503268759422,0.728164918505,0.548972553479,0.00911156235582,-0.248352230062,0.0251563612232,0.0,4.67056715511,10.0
Y1050396,1.16928737103,0.420275938793,2.03959422443,0.412021293959,-0.60384133489,-0.817489531146,0.365327039003,0.0,26.4856088778,20.0
Y1050397,-2.38581395958,0.315159896026,-0.137882857624,-0.0603238929177,-0.811644289333,0.499061552382,-0.101175147006,0.0,19.0115262809,20.0
Y1050398,-2.62662444571,0.387111219326,-0.0516735620891,0.345236551664,0.02568098735,-0.112963415448,-0.000179611161262,0.0,0.739129065309,0.0
Y1050399,-2.8482162499,0.452457507139,0.00600291483039,0.309670124762,-0.0973105158792,-0.0714304055524,0.0360714022949,0.0,0.671187724655,0.0
Y1050400,-0.173708132211,0.259109278113,1.11863039787,0.0495459102632,-0.560456471544,-0.447486949356,0.552412264612,0.0,21.9015347927,20.0
Y1050401,-1.82940259402,0.0123533021284,-0.004262963235,-0.302074177245,-0.0112045487917,-0.00313034162748,0.221631337922,0.0,11.6246482739,10.0
Y1050402,-2.8482162499,0.452457507139,0.00600291483039,0.309670124762,-0.0973105158792,-0.0714304055524,0.0360714022949,0.0,0.671187724655,0.0
Y1050403,-1.80015805691,-0.0517140431109,-0.0938471607631,-0.387371861199,-0.0603008608797,0.436611384219,0.200075297401,0.0,16.3833265971,20.0
Y1050404,-2.58398636972,0.37400172936,-0.076217526572,0.098244971802,-0.505501243567,0.254564998981,-0.0423551973058,0.0,11.1513811854,10.0
Y1050405,-2.71610130981,0.41322961825,-0.0351073058708,0.203957548282,-0.301405879723,0.0915672967144,-0.00314189750547,0.0,5.91128445502,10.0
Y1050406,-1.87636313587,0.2364710405,-0.0469607568492,0.0833670380412,-0.33662276838,-0.487472819621,-0.178928338648,0.0,9.72242941987,10.0
Y1050407,1.60147479964,4.21928889122,-1.18295367597,-2.3778731422,2.24897350778,-0.350151614839,0.549961520671,0.0,14.6160897233,10.0
Y1050408,-1.92699679475,0.0167216721064,-0.036821236886,-0.338540342343,-0.0969100711231,0.256615672115,0.250929606602,0.0,13.9208398445,10.0
Y1050409,-2.65004383977,0.393615673805,-0.0556624162214,0.151101260042,-0.403453561645,0.173066147848,-0.0227485474056,0.0,8.53133282021,10.0
Y1050410,-1.85547341496,0.03276376144,-0.0625934053825,-0.413874890458,-0.439165647321,0.339806188691,0.241665473059,0.0,19.2748609166,20.0
Y1050411,-2.19249193019,0.204267292371,0.0359267586973,-0.20133825687,-0.407516721583,-0.0550953343616,0.339349920765,0.0,11.6374651511,10.0
Y1050412,1.82989634027,0.118116697034,-0.0762531009438,1.68362340913,-0.275737443802,0.503510682399,-1.01187338375,0.0,36.9480105399,30.0
Y1050413,0.823735165266,0.414805397166,0.414296324098,1.26064630975,-0.908193095619,-0.00169176925135,-0.937182831442,1.0,59.2738270043,60.0
Y1050414,4.3541117811,5.78564976338,1.17970265984,0.455620020583,0.316515032036,-0.059755978668,0.336426006589,0.0,36.7222633391,53.0
Y1050415,0.371224432336,-0.334449358064,-0.554480557363,0.0955603538996,-0.256112732947,-0.14733407865,-0.259280166692,0.0,29.8237561097,30.0
Y1050416,1.52779853705,0.0958193310747,2.23485624835,-0.606231752392,-1.12373013093,0.135493956522,0.739470213848,1.0,72.5753473829,63.0
Y1050417,2.16454742377,-0.886066233029,-0.390571940975,-0.619885747963,-0.288296235837,-0.212629340454,0.213127850478,1.0,72.2003316723,62.0
Y1050418,0.00792462409521,-0.918039959962,-0.0837411140026,-0.934699559111,1.71982856739,-0.113766068401,0.309743486258,0.0,10.6171146059,20.0
Y1050419,-1.68968599423,0.136771124888,-0.203705553202,0.163928567651,-0.113135161818,-0.197046290941,-0.106948509796,0.0,10.5382754603,10.0
Y1050420,-0.505551051657,-0.307707322616,-0.436180472562,-0.679412693624,-0.991948433787,0.798916336641,-0.63820051328,1.0,69.0020764156,75.0
Y1050421,0.511883402186,-0.360155408947,-0.372815603513,-0.0193858661909,-0.262889361576,0.153023183666,-0.300064390763,1.0,59.2140309655,60.0
Y1050422,1.12873983919,-0.765264834362,-0.727686521795,-0.182491805296,0.346728876634,0.736005981219,-0.345863270263,0.0,38.116400773,40.0
Y1050423,-1.15188971649,-0.0912391491915,-0.359782575171,0.203712967988,0.41293880217,-0.0969102921818,-0.332417556147,0.0,10.4306064616,10.0
Y1050424,0.275080312634,0.162900331347,0.0750765482617,0.885397621811,-0.314571190683,-0.375444280825,0.0210916905851,0.0,21.1467461437,30.0
Y1050425,-2.65004383977,0.393615673805,-0.0556624162214,0.151101260042,-0.403453561645,0.173066147848,-0.0227485474056,0.0,8.53133282021,10.0
Y1050426,1.52867376406,-0.313105004737,0.808138182105,-0.486665829314,-0.720449449913,0.0764416613028,-0.0195366573312,0.0,46.0261961082,40.0
Y1050427,2.94744678257,-1.02879615239,0.136047792953,-1.26133753757,-0.880447770359,0.320864441382,0.400260376043,1.0,91.1780799922,96.0
Y1050428,0.785025020317,-0.647895759838,-0.206127632564,-0.0412998012213,1.20058436191,0.0585895142215,-0.738564880442,0.0,20.477343406,20.0
Y1050429,-1.08014602266,0.103203577114,0.397367500123,0.456539478674,0.811142796141,0.113223160867,0.279645508826,0.0,3.83693748266,10.0
Y1050430,-2.8482162499,0.452457507139,0.00600291483039,0.309670124762,-0.0973105158792,-0.0714304055524,0.0360714022949,0.0,0.671187724655,0.0
Y1050431,-2.8482162499,0.452457507139,0.00600291483039,0.309670124762,-0.0973105158792,-0.0714304055524,0.0360714022949,0.0,0.671187724655,0.0
Y1050432,-2.83641659632,0.454193422887,-0.00839045808722,0.33093404197,-0.0982789761723,-0.068426966417,0.049380086236,0.0,0.65330307699,0.0
Y1050433,-2.8482162499,0.452457507139,0.00600291483039,0.309670124762,-0.0973105158792,-0.0714304055524,0.0360714022949,0.0,0.671187724655,0.0
Y1050434,2.6470946456,0.396979941869,4.75061924084,0.493576436969,1.74869039448,1.38036995487,0.492755123899,0.0,23.4239448375,20.0
Y1050435,-2.5509576347,0.364194757138,-0.0864950817473,0.071816827682,-0.556525084528,0.295314424548,-0.0521585222559,0.0,12.461405368,10.0
Y1050436,-2.32254137977,0.264343729878,-0.0986059834053,0.172952611185,-0.0529582662234,0.0285350487557,0.0667977518606,0.0,5.99799769656,10.0
Y1050437,-2.29914276246,0.173483147339,0.0562739538074,-0.00659008544567,0.27368374046,-0.223984219887,0.399883817284,0.0,0.901633086695,0.0
Y1050438,-0.524518098883,-0.120026248296,-0.722161172599,0.992559699773,0.892820863515,0.207231891745,0.125673329488,0.0,6.9554877542,10.0
Y1050439,-0.881075389548,-0.569614381673,0.00898140592246,-0.990360262792,0.701681531355,0.27869386974,0.710095505613,0.0,16.6673491284,10.0
Y1050440,0.89150778028,-0.280058792445,0.337407087653,0.371647450678,0.860715929417,-1.03367478931,-0.0192320136514,0.0,11.4702055105,10.0
Y1050441,-2.8482162499,0.452457507139,0.00600291483039,0.309670124762,-0.0973105158792,-0.0714304055524,0.0360714022949,0.0,0.671187724655,0.0
Y1050442,-0.820251021808,0.0973797168962,-0.319614804712,0.827488651948,0.258839553672,0.486169921091,0.154670159373,0.0,13.7119371951,10.0
Y1050443,-2.33481855653,0.387678371296,-0.0931549106297,0.466047207667,0.0013077104015,-0.418856466279,-0.444457971118,0.0,1.37459812446,0.0
Y1050444,-1.35450914123,0.00507875387576,-0.407917005144,0.216447227689,-0.000519694650435,0.13363665015,0.0713842773954,0.0,13.9871934453,10.0
Y1050445,1.535010506,-0.841603707348,-0.962905986229,0.0569067689276,0.633669947837,-0.261347410438,-0.403610780852,0.0,29.880603656,20.0
Y1050446,-2.8482162499,0.452457507139,0.00600291483039,0.309670124762,-0.0973105158792,-0.0714304055524,0.0360714022949,0.0,0.671187724655,0.0
Y1050447,-0.371037127438,-0.547473579395,-0.488160401221,-0.0302900860317,1.34135665376,0.173310559412,-0.188749163335,0.0,9.99355865111,10.0
Y1050448,1.10120109789,-0.862429362041,-0.0695137174658,-0.697854320386,0.907245179609,-0.413972012212,0.434767440839,0.0,23.6517064352,20.0
Y1050449,2.94213330998,-1.19194524576,-0.724153111657,0.108507162908,1.56679967035,-0.402078480245,-0.495578877398,0.0,29.2819883209,20.0
Y1050450,1.39147649885,-0.952391176647,-0.311779945005,-0.0968495634476,1.80368732623,0.206262083751,0.640332073172,0.0,17.0707450574,10.0
Y1050451,-2.8482162499,0.452457507139,0.00600291483039,0.309670124762,-0.0973105158792,-0.0714304055524,0.0360714022949,0.0,0.671187724655,0.0
Y1050452,2.86516598244,-1.08515646824,0.0258549046261,-0.396463018659,0.963816052328,0.555769407469,0.354544673552,0.0,41.9731023548,40.0
Y1050453,1.03374482779,-0.208329106182,1.72673299514,0.237015498144,1.67176785216,1.44498933053,0.193470807561,0.0,20.096947429,20.0
Y1050454,1.98899809704,-0.766234082485,-0.660317109168,-0.494176630183,-0.793098258698,-0.148422820463,-0.899351301914,1.0,79.0567656588,90.0
Y9999984,3.34009150755,0.109494059601,2.37910547223,0.707318420586,-0.0952667890883,0.125219705066,-0.312703341408,1.0,69.5037518393,66.0
Y9999985,2.20866075957,-0.916290171061,-0.93774073559,-0.579111864943,-0.773167864259,-0.166268196047,-0.962985370059,0.0,56.108042375,59.0
