evaluation_num,score,num_of_same,num_of_positive,num_of_negative,posi_error,nega_error,max_posi_error,min_nega_error,mean_posi_error_rate,mean_nega_error_rate,max_posi_error_rate,min_naga_error_rate
1,0 to 10,0,21,0,9.00664721746,,12.1258840092,0.0,inf,0.0,inf,0.0
1,10 to 20,0,31,26,6.74038399851,-1.16214322928,14.4336545954,-1.98419371436,0.674038399851,-0.116214322928,1.44336545954,-0.198419371436
1,20 to 30,0,19,17,6.92236066142,-4.04446734433,29.0736856782,-10.9982689899,0.346118033071,-0.202223367217,1.45368428391,-0.549913449492
1,30 to 40,0,4,11,3.00695040315,-9.7648881232,6.1382504466,-17.8522816873,0.100231680105,-0.325496270773,0.20460834822,-0.595076056243
1,40 to 50,0,5,7,7.47607849304,-13.2167194287,13.6249964089,-26.0173429291,0.186901962326,-0.330417985717,0.340624910223,-0.650433573228
1,50 to 60,0,1,13,2.2224928912,-21.5158743035,2.2224928912,-36.9523626766,0.044449857824,-0.41618772387,0.044449857824,-0.739047253532
1,60 to 70,0,6,2,13.263073193,-3.1005339265,23.0455062228,-4.0830006019,0.214944027959,-0.0482177544861,0.349174336709,-0.0628153938754
1,70 to 80,0,3,4,6.2638009425,-5.41496156977,9.9892262558,-16.8875025997,0.0876081171009,-0.0723875849181,0.138739253553,-0.225166701329
1,80 to 90,0,3,3,4.12442560413,-9.9603934517,11.7742262735,-18.9062342915,0.0514551098019,-0.124504918146,0.147177828419,-0.236327928644
1,90 to 100,0,1,6,1.0517789055,-9.7790171731,1.0517789055,-19.743348662,0.0116864322833,-0.104152036563,0.0116864322833,-0.205659881896
2,0 to 10,0,21,0,8.9010944638,,12.1507808633,0.0,inf,0.0,inf,0.0
2,10 to 20,0,31,26,6.60904942335,-1.25138037994,14.6091019462,-1.73419917754,0.660904942335,-0.125138037994,1.46091019462,-0.173419917754
2,20 to 30,0,20,16,6.8368259557,-4.16159374416,29.2301774202,-11.2869387443,0.341841297785,-0.208079687208,1.46150887101,-0.564346937216
2,30 to 40,0,4,11,3.25310493863,-9.53175809411,7.5614000625,-18.1005007599,0.108436831288,-0.317725269804,0.25204666875,-0.60335002533
2,40 to 50,0,5,7,7.53188541348,-13.4964047633,13.6677728869,-26.3303368843,0.188297135337,-0.337410119082,0.341694322172,-0.658258422108
2,50 to 60,0,1,13,5.2878144302,-21.4618015148,5.2878144302,-36.6310467743,0.105756288604,-0.415152688696,0.105756288604,-0.732620935486
2,60 to 70,0,6,2,13.8788982283,-2.5929029834,23.9569066154,-3.5447692283,0.224844500603,-0.0402915567015,0.362983433567,-0.0545349112046
2,70 to 80,0,4,3,5.4421539859,-6.99659038227,10.3405210542,-16.9767240051,0.0763169562915,-0.0934102995105,0.145641141608,-0.226356320068
2,80 to 90,0,2,4,6.0015038168,-6.77263046107,10.969348004,-18.4174179082,0.0744314911023,-0.0846578807634,0.13711685005,-0.230217723852
