number_of_comp,pMAPC,pMSE,r2,r2_adj
1.0,0.655096969925,140.022045845,0.53042983821,0.527835527924
2.0,0.655715305721,141.787527792,0.578509770578,0.573826545807
3.0,0.679330608373,128.841098627,0.60485079641,0.598228184059
4.0,0.753608031923,72.5093381445,0.891915161448,0.889486288672
5.0,0.755617431518,72.5793171333,0.892235071153,0.889190864124
6.0,0.751951251243,77.2927889232,0.892856276055,0.889203649103
