username,video_stop_backward_seek_avg,qz_mean,watched_time_hour,watched_time_weekday,active_num_days,video_stop_backward_seek_sum,hw_mean,final_score
Y1050297,-0.691640800938,-1.24972994676,-0.924587413823,-1.22254670576,-1.14451848051,-0.771693439934,-0.748326287373,10
Y1050298,-0.691640800938,-0.580585805446,-0.235957985507,0.862217149944,-1.03421985218,-0.771693439934,-0.748326287373,10
Y1050299,-0.691640800938,-1.11590111826,-1.05909519429,-1.03302271846,-1.25481710883,-0.771693439934,-0.748326287373,10
Y1050300,-0.691640800938,-0.580585805446,-0.439885866041,0.672693163786,-0.593025340204,-0.771693439934,-0.748326287373,10
Y1050301,-0.691640800938,-1.38355877486,-0.284910800633,-0.464450757711,-0.923921224518,-0.771693439934,-0.180518484633,10
Y1050302,-0.137099253999,-1.38355877486,-0.492126907169,-1.03302271846,-0.593025340204,-0.2908690649,0.179093123507,10
Y1050303,1.20964446007,-0.446756977343,0.169978710127,-0.0854027842581,-0.26212945589,1.15160405732,-0.0353489564664,20
Y1050304,-0.691640800938,-0.982072290155,-0.465872678806,-1.22254670576,-1.03421985218,-0.771693439934,-0.748326287373,10
Y1050305,-0.427573400802,-0.112184906485,0.027612900288,-1.03302271846,0.179065056749,-0.2908690649,0.0655315630958,20
Y1050306,-0.691640800938,-1.18281553251,0.52103822287,-0.0854027842581,0.399662312737,-0.771693439934,0.325776806004,10
Y1050307,-0.691640800938,-1.38355877486,-0.892717037066,-1.03302271846,-1.14451848051,-0.771693439934,-0.212126452389,10
Y1050308,0.813543359871,-1.38355877486,-0.0726497086283,-0.464450757711,1.17175270969,0.189955307249,-0.109542509419,10
Y1050310,-0.691640800938,-0.714414633548,-0.944950319081,-1.41207069305,-1.03421985218,-0.771693439934,-0.748326287373,10
Y1050311,-0.439576452346,-0.11887634803,0.252691270507,0.483169176491,1.83354447832,-0.2908690649,-0.644228190074,20
Y1050312,-0.691640800938,-0.714414633548,-0.930980654307,-0.274926771553,-1.14451848051,-0.771693439934,-0.748326287373,10
Y1050313,-0.691640800938,-0.312928148839,-0.431762421268,0.483169176491,-0.593025340204,-0.771693439934,-0.123737704598,30
Y1050314,-0.187512137026,-0.580585805446,-0.559027862992,-1.03302271846,-1.03421985218,0.189955307249,0.0844584896607,30
Y1050315,-0.414370044105,-0.399916887327,0.114200932139,-0.274926771553,-0.703323967868,-0.2908690649,-0.12052012686,20
Y1050316,0.161500035388,-0.714414633548,0.14459916081,-1.22254670576,-0.372428083554,0.189955307249,-0.407641605797,10
Y1050317,2.04045652619,0.8045425668,0.205801367214,0.104121203037,0.840856825377,2.1132528045,1.3020276878,55
Y1050318,0.760729899807,0.469970496343,1.35890526581,-0.274926771553,1.502648594,1.15160405732,0.803681706624,40
Y1050319,-0.469824175508,1.77480157165,0.984051603563,1.24126512453,-0.26212945589,-0.2908690649,0.89831634013,76
Y1050320,0.316616526885,-0.580585805446,0.00104094907904,-0.274926771553,0.840856825377,0.189955307249,-0.748326287373,10
Y1050321,-0.691640800938,0.222387163972,-0.933396908009,-1.60159467921,-1.3651157365,-0.771693439934,-0.748326287373,20
Y1050322,-0.691640800938,2.68483760218,1.42818829527,0.293645189195,1.61294722233,-0.771693439934,2.08124926253,99
Y1050323,0.126968146136,2.33019120869,2.54939391225,-0.653974745007,2.27473899096,0.189955307249,2.18061562777,88
Y1050324,-0.163506000667,0.15547274972,-0.376936377169,1.43078911069,-0.26212945589,0.189955307249,0.097139530851,30
Y1050325,0.232595099536,-0.446756977343,0.480140822727,0.483169176491,-0.151830827565,0.670779682283,-0.0779345416633,20
Y1050326,-0.187512137026,-0.379842563091,0.196198608188,1.24126512453,-0.703323967868,-0.2908690649,-0.748326287373,20
Y1050327,-0.460581809183,-1.38355877486,-1.46434387264,-1.41207069305,-1.14451848051,0.189955307249,-0.748326287373,0
Y1050328,-0.421132744679,1.0119772507,0.582989920677,-0.464450757711,1.502648594,0.189955307249,2.65852052839,71
Y1050329,-0.691640800938,-0.179099320737,0.0193094387074,0.483169176491,0.840856825377,-0.771693439934,-0.27515311848,20
Y1050330,0.00153610778138,-0.513671391194,1.31009702641,-0.653974745007,0.0687664284234,-0.2908690649,-0.748326287373,10
Y1050331,-0.691640800938,-0.7813290478,1.19493084974,0.104121203037,-0.26212945589,-0.771693439934,-0.596910873491,10
Y1050332,1.95503472619,0.289301578224,1.66203630813,0.672693163786,0.399662312737,3.07490155168,1.16802504649,40
Y1050333,-0.691640800938,-0.647500219698,-0.674525428315,-0.274926771553,0.179065056749,-0.771693439934,-0.748326287373,10
Y1050334,-0.345052329942,-0.647500219698,-0.601783869482,-1.22254670576,-0.372428083554,-0.2908690649,-0.218372338104,20
Y1050335,0.161500035388,-0.647500219698,-0.398342297894,0.293645189195,-0.593025340204,0.189955307249,-0.748326287373,10
Y1050336,-0.691640800938,1.43353805965,0.0153195924176,0.104121203037,-0.703323967868,-0.771693439934,-0.748326287373,50
Y1050337,-0.691640800938,-0.647500219698,-0.795770505133,-0.0854027842581,-1.14451848051,-0.771693439934,-0.596910873491,10
Y1050338,-0.691640800938,-0.714414633548,-0.675686213733,-0.843498732302,-0.482726711879,-0.771693439934,-0.748326287373,10
Y1050339,-0.691640800938,-0.312928148839,-0.454980864379,-1.03302271846,-0.593025340204,-0.771693439934,-0.251494460189,20
Y1050340,0.174830359916,-0.714414633548,1.82302261641,1.05174113724,0.840856825377,1.63242842947,-0.748326287373,10
Y1050341,-0.691640800938,-0.379842563091,0.240054908682,0.293645189195,-0.593025340204,-0.771693439934,-0.470668271889,20
Y1050342,-0.691640800938,1.13911463726,-0.0118394038407,-0.653974745007,-0.593025340204,-0.771693439934,-0.748326287373,50
Y1050344,-0.229522850701,0.623873648681,2.76937456163,-0.464450757711,1.72324584999,-0.2908690649,-0.0101761438454,40
Y1050345,-0.691640800938,-0.982072290155,-1.63999081325,-1.7911186665,-1.03421985218,-0.771693439934,-0.748326287373,10
Y1050346,-0.229522850701,0.37629031631,-0.914766173372,-0.843498732302,1.28205133802,-0.2908690649,0.407730398661,50
Y1050347,0.628696199739,0.0885583358697,-0.147321823946,0.104121203037,0.0687664284234,0.670779682283,-0.748326287373,20
Y1050348,-0.691640800938,-0.714414633548,-0.318614894722,-0.464450757711,-0.813622596193,-0.771693439934,-0.748326287373,10
Y1050349,-0.691640800938,0.797851125255,-0.848351519414,0.483169176491,1.17175270969,-0.771693439934,1.55602704499,65
Y1050350,1.64975678254,-0.714414633548,0.919164554901,-0.0854027842581,1.83354447832,1.15160405732,-0.748326287373,10
Y1050351,-0.691640800938,1.42015517655,1.81154075279,0.862217149944,1.39234996568,-0.771693439934,1.22007409514,70
Y1050352,3.70359864932,1.66104706738,1.79598470919,-0.274926771553,1.61294722233,1.63242842947,2.15222523775,80
Y1050353,0.720604205903,0.409747523637,0.867735397961,-0.274926771553,2.27473899096,2.1132528045,1.11124426611,50
Y1050354,-0.187512137026,0.8045425668,0.832360527632,0.862217149944,1.06145408137,-0.2908690649,0.88563529928,50
Y1050355,-0.691640800938,-0.848243462052,-0.639943127975,-0.843498732302,-0.923921224518,-0.771693439934,-0.748326287373,10
Y1050356,0.114965061321,-0.112184906485,-0.312792216519,0.483169176491,0.840856825377,0.189955307249,0.283191220807,30
Y1050357,-0.229522850701,-0.533745715429,-1.18053227986,-0.0854027842581,-0.372428083554,-0.2908690649,0.0907043757167,20
Y1050358,0.718479091829,0.409747523637,1.81922394456,0.483169176491,0.951155453702,0.670779682283,1.37943881849,50
Y1050359,-0.691640800938,-0.7813290478,-1.63999081325,-1.7911186665,-0.482726711879,-0.771693439934,0.0732916031407,20
Y1050360,0.232595099536,-0.212556527662,-0.258152415792,0.293645189195,-0.593025340204,0.670779682283,0.122312343472,30
Y1050361,-0.691640800938,-0.0854191411052,1.57887399928,0.293645189195,0.399662312737,-0.771693439934,0.158652042613,30
Y1050362,-0.469824175508,1.73465292318,0.717599986115,0.104121203037,2.16444036263,-0.2908690649,1.74207873495,80
Y1050364,0.0125389216658,1.89524751706,0.370046300922,0.483169176491,0.840856825377,0.189955307249,0.254800830449,72
Y1050365,0.48585972001,2.16290517327,1.50014071835,1.24126512453,0.951155453702,0.670779682283,2.56388589454,96
Y1050366,0.232595099536,-0.580585805446,-0.278239598955,0.104121203037,-0.923921224518,1.15160405732,-0.748326287373,10
Y1050367,0.00153610778138,2.11606508365,0.212174043874,-0.0854027842581,0.289363685074,0.670779682283,1.97563701124,90
Y1050368,-0.187512137026,-0.446756977343,-0.358579220349,-0.0854027842581,-0.593025340204,-0.2908690649,0.15070273349,20
Y1050369,-0.321946447403,-0.580585805446,-1.24016205679,0.862217149944,-0.813622596193,-0.2908690649,-0.748326287373,10
Y1050370,-0.691640800938,-0.246013734989,-0.0628095006329,0.293645189195,-0.703323967868,-0.771693439934,-0.748326287373,20
Y1050371,-0.691640800938,0.623873648681,-0.574127652629,0.672693163786,-0.593025340204,-0.771693439934,-0.601642604877,40
Y1050372,1.68196502076,0.356215992075,1.28669999622,1.24126512453,0.620259569388,2.59407717953,2.08919857166,50
Y1050373,-0.265070382775,-0.346385356166,-1.09956988449,-0.653974745007,-0.593025340204,-0.2908690649,-0.748326287373,20
Y1050374,0.787136646475,0.222387163972,0.371896288596,1.24126512453,-0.482726711879,1.15160405732,-0.748326287373,30
Y1050375,0.694713049773,0.122015542795,0.0497375551917,-0.274926771553,2.05414173431,-0.2908690649,-0.748326287373,30
Y1050376,-0.187512137026,2.21643670483,0.608500333738,-0.843498732302,1.94384310664,-0.2908690649,2.11588553827,90
Y1050377,0.417442259667,0.737628152548,0.165298006192,-0.464450757711,-0.151830827565,-0.2908690649,0.122312343472,40
Y1050378,0.71571840661,2.08260787632,2.41755103181,-0.464450757711,1.06145408137,1.63242842947,2.46925126069,93
Y1050379,-0.691640800938,1.78818445434,-0.347324691112,0.672693163786,1.72324584999,-0.771693439934,-0.748326287373,60
Y1050380,-0.691640800938,1.34654932116,0.229496553913,0.104121203037,2.16444036263,-0.771693439934,2.46925126069,80
Y1050381,1.21776963593,0.938371394903,1.75544210096,-0.653974745007,1.83354447832,2.1132528045,1.49451453289,55
Y1050382,3.00530276769,-0.312928148839,-1.03689943157,-0.0854027842581,-0.26212945589,0.189955307249,-0.748326287373,20
Y1050383,-0.691640800938,-0.848243462052,-1.25966135567,-0.843498732302,-1.25481710883,-0.771693439934,-0.748326287373,10
Y1050384,2.04805845883,-0.0787276995596,0.54805115795,0.672693163786,0.289363685074,2.59407717953,-0.748326287373,30
Y1050385,0.524459071609,1.35993220385,1.42519256045,2.75745701949,0.951155453702,0.670779682283,0.00875078271954,40
Y1050386,-0.691640800938,0.108632660105,-0.593943699958,0.483169176491,0.840856825377,-0.771693439934,-0.0985648919769,30
Y1050387,1.87941540165,-1.24972994676,0.981604508898,0.293645189195,0.399662312737,1.63242842947,-0.748326287373,10
Y1050388,-0.691640800938,-0.246013734989,-0.931666124012,-1.22254670576,-1.14451848051,-0.771693439934,-0.748326287373,20
Y1050390,-0.691640800938,-0.982072290155,-1.48857232935,-0.653974745007,-1.14451848051,-0.771693439934,-0.622083685771,10
Y1050391,-0.321946447403,-0.580585805446,-0.848615777551,-1.22254670576,-0.923921224518,-0.2908690649,-0.748326287373,10
Y1050394,0.694713049773,-0.513671391194,-0.297090356188,-0.653974745007,-0.923921224518,-0.2908690649,-0.369787752327,20
Y1050395,0.232595099536,-1.24972994676,-1.01750599013,-1.41207069305,-1.14451848051,-0.2908690649,-0.748326287373,10
Y1050396,1.82600177237,-0.312928148839,0.989360044874,-1.03302271846,1.17175270969,1.63242842947,0.349435464295,20
Y1050398,-0.691640800938,-1.38355877486,-1.56306288854,-1.60159467921,-1.3651157365,-0.771693439934,-0.748326287373,0
Y1050400,0.694713049773,-0.446756977343,0.317356510958,-1.22254670576,0.0687664284234,1.63242842947,-0.260957923301,20
Y1050401,-0.691640800938,-0.848243462052,-0.855425676283,-1.03302271846,-1.25481710883,-0.771693439934,-0.748326287373,10
Y1050403,-0.691640800938,-0.580585805446,-1.052659309,-0.843498732302,-1.14451848051,-0.771693439934,-0.55905701968,20
Y1050404,-0.691640800938,-0.848243462052,-1.28630209463,-1.60159467921,-1.3651157365,-0.771693439934,-0.748326287373,10
Y1050406,-0.691640800938,-0.982072290155,-1.00619375473,-1.60159467921,-1.25481710883,-0.771693439934,-0.748326287373,10
Y1050407,-0.229522850701,-0.7813290478,0.763014188255,1.05174113724,-0.372428083554,0.189955307249,-0.383982947506,10
Y1050408,-0.691640800938,-0.714414633548,-1.00358877041,-1.03302271846,-1.3651157365,-0.771693439934,-0.748326287373,10
Y1050410,-0.691640800938,-0.446756977343,-0.982139856073,-1.22254670576,-1.25481710883,-0.771693439934,-0.748326287373,20
Y1050411,-0.691640800938,-0.848243462052,-0.95954962722,-1.60159467921,-1.14451848051,-0.771693439934,-0.634764726962,10
Y1050412,0.95489708426,0.356215992075,-0.800103828691,0.862217149944,1.06145408137,1.63242842947,0.273727757354,30
Y1050413,1.67999449068,0.623873648681,-0.769563418862,-0.464450757711,1.17175270969,2.1132528045,1.13017119302,60
Y1050414,3.63246285964,0.356215992075,1.62150200301,0.293645189195,1.28205133802,2.59407717953,1.93929731176,53
Y1050415,-0.528540342041,0.0216439216177,0.0196410305507,0.104121203037,0.289363685074,-0.2908690649,0.24060563561,30
Y1050416,1.92262645375,1.05881734032,1.3751625073,-0.0854027842581,2.38503761862,1.63242842947,1.7311011175,63
Y1050417,-0.265070382775,1.21272049306,1.31117385651,1.05174113724,0.620259569388,-0.2908690649,1.11124426611,62
Y1050418,-0.691640800938,-0.801403372036,0.743230858017,1.80983708528,-0.703323967868,-0.771693439934,-0.104810777692,20
Y1050419,-0.691640800938,-0.841552020507,-0.603394605331,-0.653974745007,-1.03421985218,-0.771693439934,-0.748326287373,10
Y1050420,-0.691640800938,1.24617769998,-0.997804021758,-0.653974745007,1.39234996568,-0.771693439934,2.19954255467,75
Y1050421,-0.0698820988108,0.577033558665,-0.165577670186,0.672693163786,-0.372428083554,0.670779682283,1.67753791487,60
Y1050422,-0.439576452346,0.757702476784,-0.346363974655,1.05174113724,-0.482726711879,-0.2908690649,-0.748326287373,40
Y1050423,-0.691640800938,-0.868317786288,-1.03717231638,0.483169176491,-0.04153219924,-0.771693439934,-0.716718319618,10
Y1050424,0.746769793548,-0.192482203427,0.404669934563,-0.653974745007,-0.26212945589,0.670779682283,-0.748326287373,30
Y1050425,-0.691640800938,-0.982072290155,-1.63999081325,-1.7911186665,-1.3651157365,-0.771693439934,-0.748326287373,10
Y1050426,0.72552091534,0.891531305288,0.708355838063,-0.0854027842581,-0.372428083554,0.189955307249,-0.748326287373,40
Y1050427,0.256293465343,2.5242430095,1.69541128715,0.862217149944,0.399662312737,1.15160405732,1.90939276742,96
Y1050428,-0.229522850701,-0.446756977343,-0.376076685285,1.24126512453,-0.372428083554,-0.2908690649,-0.748326287373,20
Y1050429,0.100561399468,-1.24972994676,-0.828865783827,-0.274926771553,-0.813622596193,2.1132528045,-0.748326287373,10
Y1050432,-0.691640800938,-1.38355877486,-1.63999081325,-1.7911186665,-1.3651157365,-0.771693439934,-0.748326287373,0
Y1050434,4.85377456863,-0.446756977343,0.889713351944,1.99936107144,-0.372428083554,-0.2908690649,-0.748326287373,20
Y1050436,-0.691640800938,-1.11590111826,-1.39239608508,-1.41207069305,-1.25481710883,-0.771693439934,-0.55905701968,10
Y1050437,-0.691640800938,-1.38355877486,-0.985004551978,-1.22254670576,-1.25481710883,-0.771693439934,-0.748326287373,0
Y1050438,-0.486255030489,-1.04898670441,-1.08762622072,0.104121203037,-0.923921224518,-0.2908690649,-0.445495459268,10
Y1050439,-0.691640800938,-0.580585805446,-0.02831885254,0.293645189195,0.730558197051,-0.771693439934,-0.748326287373,10
Y1050440,0.195963782575,-0.982072290155,0.520217129216,0.293645189195,-0.151830827565,1.63242842947,-0.029103070751,10
Y1050442,-0.187512137026,-0.714414633548,-1.20981079073,-0.464450757711,-0.923921224518,-0.2908690649,-0.748326287373,10
Y1050443,-0.691640800938,-1.38355877486,-1.56831176264,-1.60159467921,-1.3651157365,-0.771693439934,-0.748326287373,0
Y1050444,-0.691640800938,-0.714414633548,-1.06452060418,-0.843498732302,-0.26212945589,-0.771693439934,-0.590664987435,10
Y1050445,-0.691640800938,0.0216439216177,0.176049478336,1.05174113724,0.0687664284234,-0.771693439934,-0.748326287373,20
Y1050447,-0.691640800938,-0.915157875903,-0.712846014073,0.862217149944,-1.25481710883,-0.771693439934,-0.748326287373,10
Y1050448,-0.365439883145,-0.312928148839,0.940349497418,1.05174113724,1.06145408137,-0.2908690649,-0.388714678892,20
Y1050449,-0.229522850701,-0.0452704926343,0.828429376981,2.37840904603,0.399662312737,0.189955307249,-0.748326287373,20
Y1050450,-0.163506000667,-0.580585805446,0.557850205973,1.99936107144,-0.26212945589,0.189955307249,-0.667886848706,10
Y1050452,0.449111882781,0.938371394903,1.08972609756,2.18888505874,-0.04153219924,0.670779682283,-0.748326287373,40
Y1050453,1.86778167477,-0.446756977343,-0.337547452532,1.80983708528,0.179065056749,2.1132528045,-0.620569531782,20
Y1050454,-0.469824175508,1.92201328244,0.442522656781,0.483169176491,0.951155453702,-0.2908690649,2.03393194561,90
Y9999984,2.89336116109,1.24617769998,1.7987306038,0.862217149944,0.840856825377,3.55572592672,0.623875902383,66
Y9999985,-0.691640800938,1.88855607551,0.440382869898,0.483169176491,-0.593025340204,-0.771693439934,-0.748326287373,59
