evaluation_num,score,num_of_same,num_of_positive,num_of_negative,posi_error,nega_error,max_posi_error,min_nega_error,mean_posi_error_rate,mean_nega_error_rate,max_posi_error_rate,min_naga_error_rate
1,0 to 10,0,21,0,8.22339810111,,11.2975623591,0.0,inf,0.0,inf,0.0
1,10 to 20,0,35,22,5.31083501905,-1.93546335752,23.3849161674,-2.92136101878,0.531083501905,-0.193546335752,2.33849161674,-0.292136101878
1,20 to 30,0,16,20,8.86659996867,-7.72048072919,19.1009146694,-12.9213610188,0.443329998433,-0.386024036459,0.95504573347,-0.646068050939
1,30 to 40,0,4,11,8.71137732242,-7.11143594128,16.3632050995,-17.3254582716,0.290379244081,-0.237047864709,0.545440169983,-0.57751527572
1,40 to 50,0,3,9,5.44874451713,-6.83721742963,7.5243523526,-18.7880395981,0.136218612928,-0.170930435741,0.188108808815,-0.469700989952
1,50 to 60,0,0,14,,-14.9866451677,0.0,-32.7551688275,0.0,-0.28982833958,0.0,-0.65510337655
1,60 to 70,0,6,2,14.881735521,-4.13543986435,25.3250183825,-7.068253132,0.242267821272,-0.0643930662443,0.422083639708,-0.108742355877
1,70 to 80,0,2,5,7.8724852259,-5.6672501939,13.1538172372,-13.2349309182,0.109593510885,-0.0776584356621,0.182691906072,-0.183818484975
1,80 to 90,0,1,5,0.174731601,-7.61351992178,0.174731601,-19.5070870553,0.001985586375,-0.0951689990222,0.001985586375,-0.243838588191
1,90 to 100,0,1,6,0.639361997,-6.94564919143,0.639361997,-9.9999756864,0.00710402218889,-0.0731256900085,0.00710402218889,-0.1041664134
2,0 to 10,0,21,0,8.17114601966,,10.9706039323,0.0,inf,0.0,inf,0.0
2,10 to 20,0,33,24,5.5021124437,-1.8343498304,21.566661008,-2.6791489744,0.55021124437,-0.18343498304,2.1566661008,-0.26791489744
2,20 to 30,0,16,20,8.91987253026,-7.6162527917,19.1133880476,-12.6791489744,0.445993626513,-0.380812639585,0.95566940238,-0.63395744872
2,30 to 40,0,5,10,7.07325502674,-7.45876224099,15.3998654778,-17.0186511268,0.235775167558,-0.248625408033,0.51332884926,-0.567288370893
2,40 to 50,0,3,9,5.1487994915,-6.65275956981,7.290205882,-18.1048360448,0.128719987288,-0.166318989245,0.18225514705,-0.45262090112
2,50 to 60,0,0,14,,-14.7032796605,0.0,-32.2890255846,0.0,-0.284607751115,0.0,-0.645780511692
2,60 to 70,0,6,2,15.9585874113,-4.520282862,25.7991862815,-8.988476937,0.259714439988,-0.0695762035096,0.429986438025,-0.138284260569
2,70 to 80,0,2,5,8.73400349725,-5.43550011088,14.2764588075,-10.6372381324,0.12161776651,-0.0744619537526,0.198284150104,-0.147739418506
2,80 to 90,0,1,5,0.680271171,-8.01471724234,0.680271171,-19.0114831041,0.00773035421591,-0.100183965529,0.00773035421591,-0.237643538801
2,90 to 100,0,0,7,,-6.31387486509,0.0,-11.7954455908,0.0,-0.066453824992,0.0,-0.122869224904
3,0 to 10,0,21,0,8.13883374474,,10.78543961,0.0,inf,0.0,inf,0.0
3,10 to 20,0,33,24,5.46452769885,-1.91255930459,23.2118712368,-2.50537406292,0.546452769885,-0.191255930459,2.32118712368,-0.250537406292
3,20 to 30,0,16,20,8.81768542102,-7.52778769998,19.3828860543,-12.5053740629,0.440884271051,-0.376389384999,0.969144302715,-0.625268703146
3,30 to 40,0,4,11,9.696979262,-7.2330530216,18.0269949077,-17.5166461746,0.323232642067,-0.241101767387,0.600899830257,-0.58388820582
3,40 to 50,0,3,9,4.31995772917,-7.18147272927,7.152575205,-18.8631880783,0.107998943229,-0.179536818232,0.178814380125,-0.471579701957
3,50 to 60,0,0,14,,-15.0692253218,0.0,-32.6940751142,0.0,-0.291422811389,0.0,-0.653881502284
3,60 to 70,0,6,2,15.4316335627,-4.90915545665,24.8575908805,-9.3980429215,0.25111482462,-0.0757948711227,0.414293181342,-0.144585275715
3,70 to 80,0,2,5,7.3909147901,-5.62232819016,11.0972279368,-13.1949908338,0.103011981792,-0.0771355984321,0.154128165789,-0.183263761581
3,80 to 90,0,0,6,,-6.67291069017,0.0,-20.0575392246,0.0,-0.0832927119266,0.0,-0.250719240307
3,90 to 100,0,0,7,,-5.59597911627,0.0,-9.6335821469,0.0,-0.0589529465186,0.0,-0.0975406860396
4,0 to 10,0,21,0,8.2884303961,,10.8692872262,0.0,inf,0.0,inf,0.0
