number_of_comp,pMAPC,pMSE,r2,r2_adj
1.0,0.705231405583,109.08578027,0.646487000294,0.644533889799
2.0,0.715535141658,100.633935175,0.680647550812,0.677099190265
3.0,0.716520717304,101.043525687,0.702066035434,0.697072728765
4.0,0.719963015122,100.117903237,0.76079357288,0.755418147552
5.0,0.777691395802,63.0159485386,0.890720174145,0.887633173415
