number_of_comp,pMAPC,pMSE,r2,r2_adj
1.0,0.651780103486,147.249409567,0.383233122902,0.379825571095
2.0,0.662580072839,142.343927785,0.429350683144,0.423010135179
3.0,0.667061360178,142.579199123,0.429883360508,0.42032833303
4.0,0.672745276288,141.209469195,0.430959453447,0.418172025435
5.0,0.691065161506,131.671941578,0.535191184395,0.522060991863
6.0,0.695346865736,131.306680374,0.535371343105,0.519531729802
7.0,0.694374092508,133.076696723,0.561736398426,0.544205854363
