evaluation_num,kfold_split_num,username,active_num_days,video_forward_seek_sum,video_backward_seek_sum,video_pause_sum,exam_mean,hw_mean,label_val_predict,label_val_test
1,1,Y1050282,-0.570329040333,-0.427719392806,-0.547805429445,-0.561029500808,-0.361891100758,-0.687837886,15.3066301523,10
1,1,Y1050303,0.0153623983928,1.15316783936,0.586500243368,-0.0971239112992,-0.202502240496,0.0704557810583,22.5095277109,20
1,1,Y1050330,0.366777261628,-0.562581810715,-0.547805429445,-0.27518868303,-0.282196670627,-0.687837886,16.1308739279,10
1,1,Y1050331,0.0153623983928,-0.0381168521779,-0.0742603427371,-0.19084221221,-0.60097439115,-0.526798615161,12.2635028911,10
1,1,Y1050335,-0.336052464842,-0.277872261795,-0.415653312225,0.118428180796,-0.441585530889,-0.687837886,13.8445348268,10
1,1,Y1050339,-0.570329040333,-0.547597097614,-0.591856135186,-0.556343585763,-0.0431133802347,-0.159427778249,24.6445436816,20
1,1,Y1050342,-0.336052464842,-0.517627671412,-0.44869134153,-0.195528127256,0.992914211466,-0.687837886,36.0306560638,50
1,1,Y1050349,1.0696069881,-0.495150601761,-0.624894164491,-0.701606952174,0.674136490943,1.60193924782,61.9520133713,65
1,1,Y1050351,1.42102185133,0.801027081482,0.498398831887,0.582333770305,1.39138636212,1.32515300069,69.438596268,70
1,1,Y1050380,2.1238515778,-0.150502200436,-0.118311048477,0.00128030465725,1.31169193199,2.73424662147,80.193539539,80
1,1,Y1050391,-0.687467328078,-0.502642958311,-0.459704017965,-0.53759992558,-0.361891100758,-0.687837886,15.3432520463,10
1,1,Y1050403,-0.921743903568,-0.585058880367,-0.657932193796,-0.710978782266,-0.361891100758,-0.486538797366,17.2582384965,20
1,1,Y1050405,-1.2731587668,-0.585058880367,-0.657932193796,-0.776581592903,-0.999446541805,-0.687837886,5.95349890824,10
1,1,Y1050409,-1.2731587668,-0.585058880367,-0.657932193796,-0.776581592903,-0.840057681543,-0.687837886,8.4069955642,10
1,1,Y1050425,-1.15602047906,-0.585058880367,-0.657932193796,-0.776581592903,-0.840057681543,-0.687837886,8.34983299243,10
1,1,Y1050432,-1.15602047906,-0.585058880367,-0.657932193796,-0.776581592903,-1.31822426233,-0.687837886,0.989343024564,0
1,1,Y1050453,0.483915549373,-0.330318757649,-0.49274204727,0.437070403893,-0.202502240496,-0.551961000984,18.3131830625,20
1,1,Y1050454,0.718192124863,0.291546836046,0.828779124939,0.184030991433,1.71016408264,2.09008953777,81.0042959737,90
1,1,Y9999984,0.835330412608,0.0218220002264,2.11726226784,0.427698573802,0.992914211466,0.771580506772,58.4110238685,66
1,2,Y1050279,1.42102185133,-0.180471626638,0.190043891705,2.48012936375,1.0726086416,2.54804496447,75.6578159746,70
1,2,Y1050280,0.132500686138,-0.547597097614,-0.624894164491,-0.542285840626,-0.680668821281,-0.546928523888,10.897045625,10
1,2,Y1050305,0.483915549373,-0.240410479042,-0.44869134153,-0.31736191844,0.195969910158,0.177748195403,30.3017978999,20
1,2,Y1050308,1.53816013908,1.26555318762,1.57764112252,1.96467870874,-1.31822426233,-0.00845346160162,1.98229142881,10
1,2,Y1050313,-0.336052464842,-0.367780540401,-0.151349077783,-0.322047833485,-0.282196670627,-0.0235508932321,21.8083405176,30
1,2,Y1050318,1.53816013908,0.0817608526307,2.38156650229,1.09778442531,0.753830921073,0.862165096897,42.57645988,40
1,2,Y1050325,0.0153623983928,-0.195456339739,-0.0962856956072,0.0481394551127,-0.202502240496,0.0251634861668,22.9554796381,20
1,2,Y1050348,-0.570329040333,1.17564490901,0.311183332491,-0.0455788457982,-0.52127996102,-0.687837886,11.4237901199,10
1,2,Y1050363,-1.2731587668,-0.585058880367,-0.657932193796,-0.776581592903,-1.31822426233,-0.687837886,1.08410561359,0
1,2,Y1050364,1.18674527584,1.89491113786,1.06004533008,0.558904195077,1.78985851277,0.379047284037,67.2187368835,72
1,2,Y1050367,0.483915549373,1.12319841316,0.399284743971,0.123114095841,2.02894180317,2.20925859823,88.2532861819,90
1,2,Y1050371,-0.453190752588,-0.34530347075,-0.349577253614,0.193402821525,0.594442060812,-0.531831092257,31.17108712,40
1,2,Y1050375,2.1238515778,-0.532612384513,0.0358664216137,-0.172098552028,0.195969910158,-0.687837886,21.2391131042,30
1,2,Y1050394,-0.687467328078,-0.562581810715,-0.51476740014,-0.626632311446,-0.282196670627,-0.285239708731,20.1603224034,20
1,2,Y1050397,-1.2731587668,-0.585058880367,-0.657932193796,-0.776581592903,-0.202502240496,-0.687837886,18.5508600421,20
1,2,Y1050398,-1.15602047906,-0.547597097614,-0.657932193796,-0.720350612357,-1.31822426233,-0.687837886,0.941557558868,0
1,2,Y1050400,0.366777261628,0.179161487788,-0.294513871439,0.0481394551127,-0.202502240496,-0.169492732783,20.7896734468,20
1,2,Y1050431,-1.2731587668,-0.585058880367,-0.657932193796,-0.776581592903,-1.31822426233,-0.687837886,1.08410561359,0
1,2,Y1050443,-1.15602047906,-0.540104741064,-0.657932193796,-0.743780187584,-1.31822426233,-0.687837886,0.942307150436,0
1,3,Y1050283,-0.101775889352,-0.412734679705,-0.371602606484,-0.607888651264,0.195969910158,-0.567058432956,24.604890541,20
1,3,Y1050286,0.952468700353,-0.0306244956273,-0.140336401348,1.75381253169,1.55077522238,0.754872682553,67.9624150637,72
1,3,Y1050310,-0.804605615823,-0.585058880367,-0.580843458751,-0.696921037129,-0.52127996102,-0.687837886,13.1935887471,10
1,3,Y1050324,0.0153623983928,5.08665502839,3.26258061709,1.19150272623,0.514747630681,0.211365143171,33.3784762991,30
1,3,Y1050326,-0.453190752588,-0.277872261795,-0.228437812828,-0.298618258258,-0.122807810366,-0.687837886,18.8284083493,20
1,3,Y1050346,1.42102185133,-0.540104741064,-0.4707166944,-0.261130937893,0.195969910158,0.541696947465,31.8975356848,50
1,3,Y1050361,0.718192124863,0.141699705035,-0.393627959354,-0.293932343212,0.0365810498961,0.276787346789,27.8151886455,30
1,3,Y1050366,-0.687467328078,-0.427719392806,-0.283501195004,-0.270502767984,-0.361891100758,-0.687837886,15.3779773523,10
1,3,Y1050370,-0.453190752588,0.029314356777,0.476373479017,-0.162726721937,0.0365810498961,-0.687837886,21.1693019713,20
1,3,Y1050373,-0.336052464842,-0.555089454165,-0.635906840926,-0.631318226491,-0.202502240496,-0.687837886,17.6287959771,20
1,3,Y1050379,1.88957500231,-0.532612384513,-0.635906840926,0.0434535400672,1.78985851277,-0.687837886,59.1102738519,60
1,3,Y1050381,1.77243671457,0.0667761395296,0.773715742764,0.816629522582,1.23199750186,1.6975563147,57.0390262151,55
1,3,Y1050387,0.718192124863,0.0742684960802,0.432322773277,-0.0596365909348,-1.15883540207,-0.687837886,0.577253369221,10
1,3,Y1050388,-0.921743903568,-0.577566523816,-0.646919517361,-0.725036527402,0.0365810498961,-0.687837886,22.2329785549,20
1,3,Y1050428,-0.101775889352,-0.180471626638,-0.569830782316,-0.195528127256,-0.202502240496,-0.687837886,17.0613185723,20
1,3,Y1050430,-1.2731587668,-0.585058880367,-0.657932193796,-0.776581592903,-1.31822426233,-0.687837886,1.15261316372,0
1,3,Y1050435,-1.2731587668,-0.585058880367,-0.657932193796,-0.776581592903,-0.60097439115,-0.687837886,12.5652466429,10
1,3,Y1050440,0.132500686138,0.246592696743,0.839791801374,0.376153508301,-0.840057681543,0.0770986510852,12.6351850326,10
1,3,Y1050441,-1.2731587668,-0.585058880367,-0.657932193796,-0.776581592903,-1.31822426233,-0.687837886,1.15261316372,0
1,4,Y1050287,0.366777261628,-0.255395192143,0.421310096841,0.179345076388,1.78985851277,-0.687837886,48.4324462368,50
1,4,Y1050294,0.366777261628,0.0742684960802,-0.118311048477,-0.0549506758893,0.674136490943,-0.687837886,30.4999450111,40
1,4,Y1050307,-0.921743903568,-0.457688819008,-0.635906840926,-0.682863291992,-1.31822426233,-0.117557567865,4.99555206499,10
1,4,Y1050314,-0.804605615823,-0.247902835593,-0.305526547874,-0.289246428167,-0.52127996102,0.197878104129,19.9142598162,30
1,4,Y1050317,0.718192124863,-0.255395192143,0.696627007718,0.826001352673,0.992914211466,1.31166596165,51.8226448533,55
1,4,Y1050322,1.65529842682,-0.0531015652789,0.674601654848,1.85690266269,2.58680281408,2.16054421883,95.6708591071,99
1,4,Y1050369,-0.570329040333,-0.442704105907,-0.415653312225,-0.345477408713,-0.361891100758,-0.687837886,15.1847480765,10
1,4,Y1050382,0.0153623983928,-0.225425765941,-0.0412223134318,-0.523542180444,-0.0431133802347,-0.687837886,19.7322772658,20
1,4,Y1050385,1.0696069881,0.119222635383,3.80220176241,2.96277861344,1.94924737304,0.117358468538,56.9634901445,40
1,4,Y1050406,-1.03888219131,-0.585058880367,-0.657932193796,-0.767209762812,-0.840057681543,-0.687837886,8.09287266113,10
1,4,Y1050408,-1.15602047906,-0.585058880367,-0.657932193796,-0.767209762812,-0.52127996102,-0.687837886,13.2117793415,10
1,4,Y1050413,1.0696069881,-0.285364618346,2.50270594307,1.59449142014,0.514747630681,1.31005556906,57.0157372526,60
1,4,Y1050419,-1.03888219131,-0.562581810715,-0.239450489263,-0.500112605216,-0.760363251412,-0.687837886,9.37669905583,10
1,4,Y1050420,1.30388356359,-0.262887548694,-0.53679275301,-0.598516821172,1.23199750186,2.32661596677,76.1606746098,75
1,4,Y1050422,-0.218914177097,0.044299069878,-0.173374430653,0.554218280032,0.913219781335,-0.687837886,34.6226268595,40
1,4,Y1050438,-0.687467328078,1.09322898695,-0.00818428412662,0.230890141889,-0.919752111674,-0.365759343979,7.942119444,10
1,4,Y1050446,-1.2731587668,-0.585058880367,-0.657932193796,-0.776581592903,-1.31822426233,-0.687837886,0.712927865303,0
1,4,Y1050449,0.483915549373,-0.450196462457,2.20536367932,1.54294635464,0.275664340289,-0.687837886,24.7255893446,20
1,5,Y1050274,0.366777261628,-0.120532774234,-0.261475842133,0.36678167821,1.39138636212,2.25958337022,79.3539500805,80
1,5,Y1050275,-0.336052464842,-0.34530347075,0.28915797962,0.0668831152949,-0.122807810366,0.117358468538,25.1924220136,20
1,5,Y1050288,-1.2731587668,-0.585058880367,-0.657932193796,-0.776581592903,-1.31822426233,-0.687837886,1.02060104859,0
1,5,Y1050295,0.601053837118,-0.128025130784,-0.404640635789,-0.293932343212,0.913219781335,-0.526798615161,35.7961030945,30
