evaluation_num,kfold_split_num,username,video_stop_backward_seek_avg,watched_time_hour,qz_mean,hw_mean,label_val_predict,label_val_test
1,1,Y1050279,1.63817087566,0.894291793002,1.02825416453,2.4072454338,68.1513817853,70.0
1,1,Y1050288,-0.396492043318,-0.887312989346,-0.790477377028,-0.493737171831,9.39789374219,0.0
1,1,Y1050301,-0.396492043318,-0.887312989346,-0.790477377028,-0.493737171831,9.39789374219,10.0
1,1,Y1050317,3.53718958945,0.627727066204,0.880482226883,1.50794082617,52.3321148367,55.0
1,1,Y1050342,-0.396492043318,-0.58487627857,1.33516511219,-0.493737171831,43.9354407748,50.0
1,1,Y1050346,0.620839410068,0.371747546742,1.06235538094,0.269679303372,46.2341031138,50.0
1,1,Y1050353,-0.396492043318,1.3315227134,0.891849298905,0.320573735099,45.1710838625,50.0
1,1,Y1050363,-0.396492043318,-0.887312989346,-0.790477377028,-0.493737171831,9.39789374219,0.0
1,1,Y1050369,-0.396492043318,-0.887312989346,-0.790477377028,-0.493737171831,9.39789374219,10.0
1,1,Y1050370,-0.396492043318,1.46241515619,-0.449465212964,-0.493737171831,18.4212091691,20.0
1,1,Y1050372,1.63817086345,2.37185532655,0.459900557985,2.55992872862,55.032482855,50.0
1,1,Y1050381,-0.396492043318,1.95178535968,0.994152948124,1.0839902103,52.8528012212,55.0
1,1,Y1050397,-0.396492043318,-0.887312989346,-0.563135934205,-0.493737171831,13.04279799,20.0
1,1,Y1050417,-0.396492043318,0.672835367219,1.46020290579,1.33846236858,67.3535776779,62.0
1,1,Y1050423,-0.396492043318,-0.651827405167,-0.36989570813,-0.493737171831,16.4973385006,10.0
1,1,Y1050430,-0.396492043318,-0.887312989346,-0.790477377028,-0.493737171831,9.39789374219,0.0
1,1,Y1050436,-0.396492043318,-0.887312989346,-0.790477377028,-0.493737171831,9.39789374219,10.0
1,1,Y1050447,-0.396492043318,-0.887312989346,-0.790477377028,-0.493737171831,9.39789374219,10.0
1,1,Y1050453,-0.396492043318,-0.0132799878583,-0.335794491723,-0.493737171831,18.0104193195,20.0
1,2,Y1050276,-0.396492043318,-0.38888296288,-0.335794491723,2.4240405962,36.3040704272,40.0
1,2,Y1050278,-0.396492043318,1.32176165146,0.91458344329,2.35635100207,59.2820347994,54.0
1,2,Y1050283,-0.396492043318,-0.699814363873,0.880482226883,-0.493737171831,38.1858512194,20.0
1,2,Y1050290,-0.396492043318,-0.887312989346,-0.790477377028,-0.493737171831,9.50717675469,0.0
1,2,Y1050307,-0.396492043318,-0.887312989346,-0.790477377028,-0.493737171831,9.50717675469,10.0
1,2,Y1050320,0.713324093195,0.241956525456,-0.790477377028,-0.493737171831,11.14473064,10.0
1,2,Y1050324,-0.396492043318,-0.679563641379,-0.108453048901,-0.493737171831,21.3753259274,30.0
1,2,Y1050326,-0.396492043318,0.467625117251,-0.563135934205,-0.493737171831,15.0560674284,20.0
1,2,Y1050327,-0.396492043318,-0.887312989346,-0.790477377028,-0.493737171831,9.50717675469,0.0
